"Value","LOCATION","TIME","INDICATOR","SUBJECT","MEASURE","FREQUENCY"
12943.238,"DNK",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42966,"NLD",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42455,"NLD",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42733,"NLD",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"ABW",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
314815,"DEU",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
315769,"DEU",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
11538,"IRL",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
11383,"IRL",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
316766,"DEU",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
269094,"CAN",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
193782.808217654,"CAN",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
195093.169758917,"CAN",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
205967.540478361,"CAN",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18091,"AUT",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18400,"AUT",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18593,"AUT",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
22343.4005054372,"DNK",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
11564,"IRL",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
11758,"IRL",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
19564.12,"AUT",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18086,"NOR",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
74621.8226347511,"CHE",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
52166.8194165488,"SGP",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
56677.4147267962,"SGP",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
61267.614243274,"SGP",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
63277.7023022773,"SGP",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
66301.8400822437,"SGP",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
11571.1158514569,"KWT",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
14812.207630324,"KWT",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
44418,"NLD",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18905,"AUT",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18733,"AUT",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
44981,"NLD",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
313143,"DEU",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18600.4642809631,"KWT",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
16806.8183286744,"KWT",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
15107.736267852,"KWT",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
12485,"IRL",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"ABW",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17161,"AUT",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
88267.018651243,"ARE",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
88835.5125415786,"ARE",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
18102.5322907128,"KWT",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
21588.2970282072,"KWT",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
43823,"NLD",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42685,"SWE",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17167,"NOR",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
43474,"SWE",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42600,"SWE",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
43184,"SWE",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
47481,"SWE",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
311869,"DEU",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
304610,"DEU",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
307277,"DEU",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17372.428396087,"CHE",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
73629.9018537386,"ARE",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
21703,"NOR",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
41498,"SWE",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
960.2,"ISL",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
41848,"SWE",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17148.194872187,"CHE",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
16987,"CHE",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
47899.7219839131,"SGP",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
38477,"NLD",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42001,"NLD",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42184,"NLD",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
41650,"NLD",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
7912,"LUX",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
7095,"LUX",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
6448,"LUX",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
6418,"LUX",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
25373.9785971992,"KWT",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
22804.3121552947,"KWT",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
20566.5910351312,"KWT",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
11638.6665018695,"LUX",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
273243.508805484,"GBR",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
19712,"NOR",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
20297,"NOR",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
19730,"NOR",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
19676,"NOR",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
20075,"NOR",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
19982,"NOR",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
20526,"NOR",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
20229,"NOR",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
2379954,"USA",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
2660295,"USA",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
2926454,"USA",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
2856882,"USA",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
2899252,"USA",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
3008681,"USA",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
2952877,"USA",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
3022801,"USA",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
3238764.2014765,"USA",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
3308665.42757182,"USA",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
3349233.36149632,"USA",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17108.605914531,"CHE",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17240.925937359,"CHE",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17541.073548584,"CHE",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17171.441584273,"CHE",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
16884.878706696,"CHE",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17268.120938219,"CHE",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
17625.05461458,"CHE",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
44265.7220460963,"SGP",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
40154,"NLD",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
8837,"LUX",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
6550,"LUX",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
7214,"LUX",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
51040.9655371324,"QAT",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
59109.9345488646,"QAT",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
67470.2030248033,"QAT",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
76094.8977713052,"QAT",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
6968,"LUX",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
7540,"LUX",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10634.7851056176,"LUX",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
84999.64015304,"QAT",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
85337.6470111518,"QAT",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
85698.3845348886,"QAT",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
92443.8374108469,"QAT",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
25419.1643896828,"KWT",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
34506,"BEL",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
25562.4236804205,"BEL",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"BRN",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
808,"ISL",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
850,"ISL",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
907,"ISL",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
1052,"ISL",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
1150,"ISL",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
1186,"ISL",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
1176,"ISL",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
910,"ISL",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2019,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2020,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
10821.8388292132,"NCL",2021,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
84959.1029684528,"QAT",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
84722.5335738134,"QAT",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
84760.4802190005,"QAT",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
64701.7356844463,"ARE",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
68634.3931072697,"ARE",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
74335.6222993485,"ARE",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
80557.5640426784,"ARE",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
86373.1963160928,"ARE",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
87218.6619563226,"ARE",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
87701.1385563925,"ARE",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
87957.4015227593,"ARE",2018,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
41011,"SWE",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
42090,"SWE",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
41956,"SWE",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
224325,"CAN",2011,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
241495,"CAN",2012,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
251387,"CAN",2013,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
268568,"CAN",2014,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
277396,"CAN",2015,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
294716,"CAN",2016,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
299160,"CAN",2017,"FREIGHTTRANSP","ROAD","MLN_TONNEKM","A"
0,"ABW",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ABW",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"COM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ABW",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"AFG",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
25127.0696060913,"AGO",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
31095.13262206,"AGO",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
36871.8524735201,"AGO",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
42465.0105026213,"AGO",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
47899.8215507817,"AGO",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
40271.8648790077,"AGO",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
32485.9786209583,"AGO",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
24534.2478429677,"AGO",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
16390.1243533227,"AGO",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
8045.15045462659,"AGO",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
48913.1130289423,"AGO",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3855,"ALB",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3248,"ALB",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3520,"ALB",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3541,"ALB",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
1874.74927857367,"CYP",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
1874.74927857367,"CYP",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
1874.74927857367,"CYP",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
1874.74927857367,"CYP",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
1874.74927857367,"CYP",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
1874.74927857367,"CYP",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
444.862459103869,"CYP",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
1435.72882654081,"CYP",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
2427.36621392011,"CYP",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3191.03961472989,"CYP",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
507815,"DEU",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
419164.709721735,"ARG",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
441030.3916158,"ARG",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
462911.494843113,"ARG",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
484805.406559422,"ARG",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
506726.194192889,"ARG",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
490342.598881962,"ARG",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
473985.545082017,"ARG",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
457657.590135961,"ARG",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
441360.714629763,"ARG",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
425103.551051999,"ARG",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
444373.662717625,"ARG",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3573,"ARM",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
4144,"ARM",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
4085,"ARM",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
4167,"ARM",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3743,"ARM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3883,"ARM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
4256,"ARM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3978.71428571429,"ARM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3978.71428571429,"ARM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3978.71428571429,"ARM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3978.71428571429,"ARM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17648,"DNK",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17409,"DNK",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17811.762,"DNK",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
231579,"JPN",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
232492,"JPN",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
229836,"JPN",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
233829,"JPN",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
231760,"JPN",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
4858035.26271716,"JPN",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
444363,"KAZ",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
26107.3313360094,"DOM",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
30925.0735696977,"DOM",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
35749.2265099697,"DOM",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
40578.8515968847,"DOM",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
45414.6077600092,"DOM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
50532.5711092604,"DOM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
55662.981229481,"DOM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
60823.418587461,"DOM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
66020.1917704717,"DOM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
71258.1105954436,"DOM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
75903.5899556145,"DOM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
99946.6014664447,"DZA",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
91657.6,"AZE",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
90189.5,"AZE",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
90899.4,"AZE",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
93523.8,"AZE",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
92659,"AZE",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
90604.2,"AZE",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
91796.1,"AZE",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
92921.7,"AZE",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
89385.7,"AZE",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
74273,"AZE",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
76113,"AZE",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BDI",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
50506,"BEL",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
374810.961219154,"BEL",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
385126.927177921,"BEL",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
395465.128494399,"BEL",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
405684.703037105,"BEL",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
409009.708919353,"BEL",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
412439.101855811,"BEL",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
415807.140117469,"BEL",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
419097.553726083,"BEL",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
422440.779005019,"BEL",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
12184,"EST",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BEN",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BEN",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BEN",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"BEN",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
