iso_code3,Nation,Year,yf_agrc_pulses_tonne_ha
RUS,Russian Federation,2025,17659.222222222223
RUS,Russian Federation,2026,17659.222222222223
RUS,Russian Federation,2027,17659.222222222223
RUS,Russian Federation,2028,17659.222222222223
RUS,Russian Federation,2029,17659.222222222223
RUS,Russian Federation,2030,17659.222222222223
RUS,Russian Federation,2031,17659.222222222223
RUS,Russian Federation,2032,17659.222222222223
RUS,Russian Federation,2033,17659.222222222223
RUS,Russian Federation,2034,17659.222222222223
RUS,Russian Federation,2035,17659.222222222223
RUS,Russian Federation,2036,17659.222222222223
RUS,Russian Federation,2037,17659.222222222223
RUS,Russian Federation,2038,17659.222222222223
RUS,Russian Federation,2039,17659.222222222223
RUS,Russian Federation,2040,17659.222222222223
RUS,Russian Federation,2041,17659.222222222223
RUS,Russian Federation,2042,17659.222222222223
RUS,Russian Federation,2043,17659.222222222223
RUS,Russian Federation,2044,17659.222222222223
RUS,Russian Federation,2045,17659.222222222223
RUS,Russian Federation,2046,17659.222222222223
RUS,Russian Federation,2047,17659.222222222223
RUS,Russian Federation,2048,17659.222222222223
RUS,Russian Federation,2049,17659.222222222223
RUS,Russian Federation,2050,17659.222222222223
RWA,Rwanda,2020,30262.0
RWA,Rwanda,2021,30262.0
RWA,Rwanda,2022,30262.0
RWA,Rwanda,2023,30262.0
RWA,Rwanda,2024,30262.0
RWA,Rwanda,2025,30262.0
RWA,Rwanda,2026,30262.0
RWA,Rwanda,2027,30262.0
RWA,Rwanda,2028,30262.0
RWA,Rwanda,2029,30262.0
RWA,Rwanda,2030,30262.0
RWA,Rwanda,2031,30262.0
RWA,Rwanda,2032,30262.0
RWA,Rwanda,2033,30262.0
RWA,Rwanda,2034,30262.0
RWA,Rwanda,2035,30262.0
RWA,Rwanda,2036,30262.0
RWA,Rwanda,2037,30262.0
RWA,Rwanda,2038,30262.0
RWA,Rwanda,2039,30262.0
RWA,Rwanda,2040,30262.0
RWA,Rwanda,2041,30262.0
RWA,Rwanda,2042,30262.0
RWA,Rwanda,2043,30262.0
RWA,Rwanda,2044,30262.0
RWA,Rwanda,2045,30262.0
RWA,Rwanda,2046,30262.0
RWA,Rwanda,2047,30262.0
RWA,Rwanda,2048,30262.0
RWA,Rwanda,2049,30262.0
RWA,Rwanda,2050,30262.0
SAU,Saudi Arabia,2020,113258.5
SAU,Saudi Arabia,2021,113258.5
SAU,Saudi Arabia,2022,113258.5
SAU,Saudi Arabia,2023,113258.5
SAU,Saudi Arabia,2024,113258.5
SAU,Saudi Arabia,2025,113258.5
SAU,Saudi Arabia,2026,113258.5
SAU,Saudi Arabia,2027,113258.5
SAU,Saudi Arabia,2028,113258.5
SAU,Saudi Arabia,2029,113258.5
SAU,Saudi Arabia,2030,113258.5
SAU,Saudi Arabia,2031,113258.5
SAU,Saudi Arabia,2032,113258.5
SAU,Saudi Arabia,2033,113258.5
SAU,Saudi Arabia,2034,113258.5
SAU,Saudi Arabia,2035,113258.5
SAU,Saudi Arabia,2036,113258.5
SAU,Saudi Arabia,2037,113258.5
SAU,Saudi Arabia,2038,113258.5
SAU,Saudi Arabia,2039,113258.5
SAU,Saudi Arabia,2040,113258.5
SAU,Saudi Arabia,2041,113258.5
SAU,Saudi Arabia,2042,113258.5
SAU,Saudi Arabia,2043,113258.5
SAU,Saudi Arabia,2044,113258.5
SAU,Saudi Arabia,2045,113258.5
SAU,Saudi Arabia,2046,113258.5
SAU,Saudi Arabia,2047,113258.5
SAU,Saudi Arabia,2048,113258.5
SAU,Saudi Arabia,2049,113258.5
SAU,Saudi Arabia,2050,113258.5
SDN,Sudan,2020,32803.0
SDN,Sudan,2021,32803.0
SDN,Sudan,2022,32803.0
SDN,Sudan,2023,32803.0
SDN,Sudan,2024,32803.0
SDN,Sudan,2025,32803.0
SDN,Sudan,2026,32803.0
SDN,Sudan,2027,32803.0
SDN,Sudan,2028,32803.0
SDN,Sudan,2029,32803.0
SDN,Sudan,2030,32803.0
SDN,Sudan,2031,32803.0
SDN,Sudan,2032,32803.0
SDN,Sudan,2033,32803.0
SDN,Sudan,2034,32803.0
SDN,Sudan,2035,32803.0
SDN,Sudan,2036,32803.0
SDN,Sudan,2037,32803.0
SDN,Sudan,2038,32803.0
SDN,Sudan,2039,32803.0
SDN,Sudan,2040,32803.0
SDN,Sudan,2041,32803.0
SDN,Sudan,2042,32803.0
SDN,Sudan,2043,32803.0
SDN,Sudan,2044,32803.0
SDN,Sudan,2045,32803.0
SDN,Sudan,2046,32803.0
SDN,Sudan,2047,32803.0
SDN,Sudan,2048,32803.0
SDN,Sudan,2049,32803.0
SDN,Sudan,2050,32803.0
SEN,Senegal,2020,51771.333333333336
SEN,Senegal,2021,51771.333333333336
SEN,Senegal,2022,51771.333333333336
SEN,Senegal,2023,51771.333333333336
SEN,Senegal,2024,51771.333333333336
SEN,Senegal,2025,51771.333333333336
SEN,Senegal,2026,51771.333333333336
SEN,Senegal,2027,51771.333333333336
SEN,Senegal,2028,51771.333333333336
SEN,Senegal,2029,51771.333333333336
SEN,Senegal,2030,51771.333333333336
SEN,Senegal,2031,51771.333333333336
SEN,Senegal,2032,51771.333333333336
SEN,Senegal,2033,51771.333333333336
SEN,Senegal,2034,51771.333333333336
SEN,Senegal,2035,51771.333333333336
SEN,Senegal,2036,51771.333333333336
SEN,Senegal,2037,51771.333333333336
SEN,Senegal,2038,51771.333333333336
SEN,Senegal,2039,51771.333333333336
SEN,Senegal,2040,51771.333333333336
SEN,Senegal,2041,51771.333333333336
SEN,Senegal,2042,51771.333333333336
SEN,Senegal,2043,51771.333333333336
SEN,Senegal,2044,51771.333333333336
SEN,Senegal,2045,51771.333333333336
SEN,Senegal,2046,51771.333333333336
SEN,Senegal,2047,51771.333333333336
SEN,Senegal,2048,51771.333333333336
SEN,Senegal,2049,51771.333333333336
SEN,Senegal,2050,51771.333333333336
SGP,Singapore,2020,0.0
SGP,Singapore,2021,0.0
SGP,Singapore,2022,0.0
SGP,Singapore,2023,0.0
SGP,Singapore,2024,0.0
SGP,Singapore,2025,0.0
SGP,Singapore,2026,0.0
SGP,Singapore,2027,0.0
SGP,Singapore,2028,0.0
SGP,Singapore,2029,0.0
SGP,Singapore,2030,0.0
SGP,Singapore,2031,0.0
SGP,Singapore,2032,0.0
SGP,Singapore,2033,0.0
SGP,Singapore,2034,0.0
SGP,Singapore,2035,0.0
SGP,Singapore,2036,0.0
SGP,Singapore,2037,0.0
SGP,Singapore,2038,0.0
SGP,Singapore,2039,0.0
SGP,Singapore,2040,0.0
SGP,Singapore,2041,0.0
SGP,Singapore,2042,0.0
SGP,Singapore,2043,0.0
SGP,Singapore,2044,0.0
SGP,Singapore,2045,0.0
SGP,Singapore,2046,0.0
SGP,Singapore,2047,0.0
SGP,Singapore,2048,0.0
SGP,Singapore,2049,0.0
SGP,Singapore,2050,0.0
SLB,Solomon Islands,2020,11612.0
SLB,Solomon Islands,2021,11612.0
SLB,Solomon Islands,2022,11612.0
SLB,Solomon Islands,2023,11612.0
SLB,Solomon Islands,2024,11612.0
SLB,Solomon Islands,2025,11612.0
SLB,Solomon Islands,2026,11612.0
SLB,Solomon Islands,2027,11612.0
SLB,Solomon Islands,2028,11612.0
SLB,Solomon Islands,2029,11612.0
SLB,Solomon Islands,2030,11612.0
SLB,Solomon Islands,2031,11612.0
SLB,Solomon Islands,2032,11612.0
SLB,Solomon Islands,2033,11612.0
SLB,Solomon Islands,2034,11612.0
SLB,Solomon Islands,2035,11612.0
SLB,Solomon Islands,2036,11612.0
SLB,Solomon Islands,2037,11612.0
SLB,Solomon Islands,2038,11612.0
SLB,Solomon Islands,2039,11612.0
SLB,Solomon Islands,2040,11612.0
SLB,Solomon Islands,2041,11612.0
SLB,Solomon Islands,2042,11612.0
SLB,Solomon Islands,2043,11612.0
SLB,Solomon Islands,2044,11612.0
SLB,Solomon Islands,2045,11612.0
SLB,Solomon Islands,2046,11612.0
SLB,Solomon Islands,2047,11612.0
SLB,Solomon Islands,2048,11612.0
SLB,Solomon Islands,2049,11612.0
SLB,Solomon Islands,2050,11612.0
SLE,Sierra Leone,2020,8219.333333333334
SLE,Sierra Leone,2021,8219.333333333334
SLE,Sierra Leone,2022,8219.333333333334
SLE,Sierra Leone,2023,8219.333333333334
SLE,Sierra Leone,2024,8219.333333333334
SLE,Sierra Leone,2025,8219.333333333334
SLE,Sierra Leone,2026,8219.333333333334
SLE,Sierra Leone,2027,8219.333333333334
SLE,Sierra Leone,2028,8219.333333333334
SLE,Sierra Leone,2029,8219.333333333334
SLE,Sierra Leone,2030,8219.333333333334
SLE,Sierra Leone,2031,8219.333333333334
SLE,Sierra Leone,2032,8219.333333333334
SLE,Sierra Leone,2033,8219.333333333334
SLE,Sierra Leone,2034,8219.333333333334
SLE,Sierra Leone,2035,8219.333333333334
SLE,Sierra Leone,2036,8219.333333333334
SLE,Sierra Leone,2037,8219.333333333334
SLE,Sierra Leone,2038,8219.333333333334
SLE,Sierra Leone,2039,8219.333333333334
SLE,Sierra Leone,2040,8219.333333333334
SLE,Sierra Leone,2041,8219.333333333334
SLE,Sierra Leone,2042,8219.333333333334
SLE,Sierra Leone,2043,8219.333333333334
SLE,Sierra Leone,2044,8219.333333333334
SLE,Sierra Leone,2045,8219.333333333334
SLE,Sierra Leone,2046,8219.333333333334
SLE,Sierra Leone,2047,8219.333333333334
SLE,Sierra Leone,2048,8219.333333333334
SLE,Sierra Leone,2049,8219.333333333334
SLE,Sierra Leone,2050,8219.333333333334
SLV,El Salvador,2020,10244.0
SLV,El Salvador,2021,10244.0
SLV,El Salvador,2022,10244.0
SLV,El Salvador,2023,10244.0
SLV,El Salvador,2024,10244.0
SLV,El Salvador,2025,10244.0
SLV,El Salvador,2026,10244.0
SLV,El Salvador,2027,10244.0
SLV,El Salvador,2028,10244.0
SLV,El Salvador,2029,10244.0
SLV,El Salvador,2030,10244.0
SLV,El Salvador,2031,10244.0
SLV,El Salvador,2032,10244.0
SLV,El Salvador,2033,10244.0
SLV,El Salvador,2034,10244.0
SLV,El Salvador,2035,10244.0
SLV,El Salvador,2036,10244.0
SLV,El Salvador,2037,10244.0
SLV,El Salvador,2038,10244.0
SLV,El Salvador,2039,10244.0
SLV,El Salvador,2040,10244.0
SLV,El Salvador,2041,10244.0
SLV,El Salvador,2042,10244.0
SLV,El Salvador,2043,10244.0
SLV,El Salvador,2044,10244.0
SLV,El Salvador,2045,10244.0
SLV,El Salvador,2046,10244.0
SLV,El Salvador,2047,10244.0
SLV,El Salvador,2048,10244.0
SLV,El Salvador,2049,10244.0
SLV,El Salvador,2050,10244.0
SOM,Somalia,2020,3058.0
SOM,Somalia,2021,3058.0
SOM,Somalia,2022,3058.0
SOM,Somalia,2023,3058.0
SOM,Somalia,2024,3058.0
SOM,Somalia,2025,3058.0
SOM,Somalia,2026,3058.0
SOM,Somalia,2027,3058.0
SOM,Somalia,2028,3058.0
SOM,Somalia,2029,3058.0
SOM,Somalia,2030,3058.0
SOM,Somalia,2031,3058.0
SOM,Somalia,2032,3058.0
SOM,Somalia,2033,3058.0
SOM,Somalia,2034,3058.0
SOM,Somalia,2035,3058.0
SOM,Somalia,2036,3058.0
SOM,Somalia,2037,3058.0
SOM,Somalia,2038,3058.0
SOM,Somalia,2039,3058.0
SOM,Somalia,2040,3058.0
SOM,Somalia,2041,3058.0
SOM,Somalia,2042,3058.0
SOM,Somalia,2043,3058.0
SOM,Somalia,2044,3058.0
SOM,Somalia,2045,3058.0
SOM,Somalia,2046,3058.0
SOM,Somalia,2047,3058.0
SOM,Somalia,2048,3058.0
SOM,Somalia,2049,3058.0
SOM,Somalia,2050,3058.0
SRB,Serbia,2020,23970.0
SRB,Serbia,2021,23970.0
SRB,Serbia,2022,23970.0
SRB,Serbia,2023,23970.0
SRB,Serbia,2024,23970.0
SRB,Serbia,2025,23970.0
SRB,Serbia,2026,23970.0
SRB,Serbia,2027,23970.0
SRB,Serbia,2028,23970.0
SRB,Serbia,2029,23970.0
SRB,Serbia,2030,23970.0
SRB,Serbia,2031,23970.0
SRB,Serbia,2032,23970.0
SRB,Serbia,2033,23970.0
SRB,Serbia,2034,23970.0
SRB,Serbia,2035,23970.0
SRB,Serbia,2036,23970.0
SRB,Serbia,2037,23970.0
SRB,Serbia,2038,23970.0
SRB,Serbia,2039,23970.0
SRB,Serbia,2040,23970.0
SRB,Serbia,2041,23970.0
SRB,Serbia,2042,23970.0
SRB,Serbia,2043,23970.0
SRB,Serbia,2044,23970.0
SRB,Serbia,2045,23970.0
SRB,Serbia,2046,23970.0
SRB,Serbia,2047,23970.0
SRB,Serbia,2048,23970.0
SRB,Serbia,2049,23970.0
SRB,Serbia,2050,23970.0
SSD,South Sudan,2020,27830.333333333332
SSD,South Sudan,2021,27830.333333333332
SSD,South Sudan,2022,27830.333333333332
SSD,South Sudan,2023,27830.333333333332
SSD,South Sudan,2024,27830.333333333332
SSD,South Sudan,2025,27830.333333333332
SSD,South Sudan,2026,27830.333333333332
SSD,South Sudan,2027,27830.333333333332
SSD,South Sudan,2028,27830.333333333332
SSD,South Sudan,2029,27830.333333333332
SSD,South Sudan,2030,27830.333333333332
SSD,South Sudan,2031,27830.333333333332
SSD,South Sudan,2032,27830.333333333332
SSD,South Sudan,2033,27830.333333333332
SSD,South Sudan,2034,27830.333333333332
SSD,South Sudan,2035,27830.333333333332
SSD,South Sudan,2036,27830.333333333332
SSD,South Sudan,2037,27830.333333333332
SSD,South Sudan,2038,27830.333333333332
SSD,South Sudan,2039,27830.333333333332
SSD,South Sudan,2040,27830.333333333332
SSD,South Sudan,2041,27830.333333333332
SSD,South Sudan,2042,27830.333333333332
SSD,South Sudan,2043,27830.333333333332
SSD,South Sudan,2044,27830.333333333332
SSD,South Sudan,2045,27830.333333333332
SSD,South Sudan,2046,27830.333333333332
SSD,South Sudan,2047,27830.333333333332
SSD,South Sudan,2048,27830.333333333332
SSD,South Sudan,2049,27830.333333333332
SSD,South Sudan,2050,27830.333333333332
STP,Sao Tome and Principe,2020,0.0
STP,Sao Tome and Principe,2021,0.0
STP,Sao Tome and Principe,2022,0.0
STP,Sao Tome and Principe,2023,0.0
STP,Sao Tome and Principe,2024,0.0
STP,Sao Tome and Principe,2025,0.0
STP,Sao Tome and Principe,2026,0.0
STP,Sao Tome and Principe,2027,0.0
STP,Sao Tome and Principe,2028,0.0
STP,Sao Tome and Principe,2029,0.0
STP,Sao Tome and Principe,2030,0.0
STP,Sao Tome and Principe,2031,0.0
STP,Sao Tome and Principe,2032,0.0
STP,Sao Tome and Principe,2033,0.0
STP,Sao Tome and Principe,2034,0.0
STP,Sao Tome and Principe,2035,0.0
STP,Sao Tome and Principe,2036,0.0
STP,Sao Tome and Principe,2037,0.0
STP,Sao Tome and Principe,2038,0.0
STP,Sao Tome and Principe,2039,0.0
STP,Sao Tome and Principe,2040,0.0
STP,Sao Tome and Principe,2041,0.0
STP,Sao Tome and Principe,2042,0.0
STP,Sao Tome and Principe,2043,0.0
STP,Sao Tome and Principe,2044,0.0
STP,Sao Tome and Principe,2045,0.0
STP,Sao Tome and Principe,2046,0.0
STP,Sao Tome and Principe,2047,0.0
STP,Sao Tome and Principe,2048,0.0
STP,Sao Tome and Principe,2049,0.0
STP,Sao Tome and Principe,2050,0.0
SUR,Suriname,2020,82606.0
SUR,Suriname,2021,82606.0
SUR,Suriname,2022,82606.0
SUR,Suriname,2023,82606.0
SUR,Suriname,2024,82606.0
SUR,Suriname,2025,82606.0
SUR,Suriname,2026,82606.0
SUR,Suriname,2027,82606.0
SUR,Suriname,2028,82606.0
SUR,Suriname,2029,82606.0
SUR,Suriname,2030,82606.0
SUR,Suriname,2031,82606.0
SUR,Suriname,2032,82606.0
SUR,Suriname,2033,82606.0
SUR,Suriname,2034,82606.0
SUR,Suriname,2035,82606.0
SUR,Suriname,2036,82606.0
SUR,Suriname,2037,82606.0
SUR,Suriname,2038,82606.0
SUR,Suriname,2039,82606.0
SUR,Suriname,2040,82606.0
SUR,Suriname,2041,82606.0
SUR,Suriname,2042,82606.0
SUR,Suriname,2043,82606.0
SUR,Suriname,2044,82606.0
SUR,Suriname,2045,82606.0
SUR,Suriname,2046,82606.0
SUR,Suriname,2047,82606.0
SUR,Suriname,2048,82606.0
SUR,Suriname,2049,82606.0
SUR,Suriname,2050,82606.0
SVK,Slovakia,2020,16091.6
SVK,Slovakia,2021,16091.6
SVK,Slovakia,2022,16091.6
SVK,Slovakia,2023,16091.6
SVK,Slovakia,2024,16091.6
SVK,Slovakia,2025,16091.6
SVK,Slovakia,2026,16091.6
SVK,Slovakia,2027,16091.6
SVK,Slovakia,2028,16091.6
SVK,Slovakia,2029,16091.6
SVK,Slovakia,2030,16091.6
SVK,Slovakia,2031,16091.6
SVK,Slovakia,2032,16091.6
SVK,Slovakia,2033,16091.6
SVK,Slovakia,2034,16091.6
SVK,Slovakia,2035,16091.6
SVK,Slovakia,2036,16091.6
SVK,Slovakia,2037,16091.6
SVK,Slovakia,2038,16091.6
SVK,Slovakia,2039,16091.6
SVK,Slovakia,2040,16091.6
SVK,Slovakia,2041,16091.6
SVK,Slovakia,2042,16091.6
SVK,Slovakia,2043,16091.6
SVK,Slovakia,2044,16091.6
SVK,Slovakia,2045,16091.6
SVK,Slovakia,2046,16091.6
SVK,Slovakia,2047,16091.6
SVK,Slovakia,2048,16091.6
SVK,Slovakia,2049,16091.6
SVK,Slovakia,2050,16091.6
SVN,Slovenia,2020,39495.0
SVN,Slovenia,2021,39495.0
SVN,Slovenia,2022,39495.0
SVN,Slovenia,2023,39495.0
SVN,Slovenia,2024,39495.0
SVN,Slovenia,2025,39495.0
SVN,Slovenia,2026,39495.0
SVN,Slovenia,2027,39495.0
SVN,Slovenia,2028,39495.0
SVN,Slovenia,2029,39495.0
SVN,Slovenia,2030,39495.0
SVN,Slovenia,2031,39495.0
SVN,Slovenia,2032,39495.0
SVN,Slovenia,2033,39495.0
SVN,Slovenia,2034,39495.0
SVN,Slovenia,2035,39495.0
SVN,Slovenia,2036,39495.0
SVN,Slovenia,2037,39495.0
SVN,Slovenia,2038,39495.0
SVN,Slovenia,2039,39495.0
SVN,Slovenia,2040,39495.0
SVN,Slovenia,2041,39495.0
SVN,Slovenia,2042,39495.0
SVN,Slovenia,2043,39495.0
SVN,Slovenia,2044,39495.0
SVN,Slovenia,2045,39495.0
SVN,Slovenia,2046,39495.0
SVN,Slovenia,2047,39495.0
SVN,Slovenia,2048,39495.0
SVN,Slovenia,2049,39495.0
SVN,Slovenia,2050,39495.0
SWE,Sweden,2020,32185.8
SWE,Sweden,2021,32185.8
SWE,Sweden,2022,32185.8
SWE,Sweden,2023,32185.8
SWE,Sweden,2024,32185.8
SWE,Sweden,2025,32185.8
SWE,Sweden,2026,32185.8
SWE,Sweden,2027,32185.8
SWE,Sweden,2028,32185.8
SWE,Sweden,2029,32185.8
SWE,Sweden,2030,32185.8
SWE,Sweden,2031,32185.8
SWE,Sweden,2032,32185.8
SWE,Sweden,2033,32185.8
SWE,Sweden,2034,32185.8
SWE,Sweden,2035,32185.8
SWE,Sweden,2036,32185.8
SWE,Sweden,2037,32185.8
SWE,Sweden,2038,32185.8
SWE,Sweden,2039,32185.8
SWE,Sweden,2040,32185.8
SWE,Sweden,2041,32185.8
SWE,Sweden,2042,32185.8
SWE,Sweden,2043,32185.8
SWE,Sweden,2044,32185.8
SWE,Sweden,2045,32185.8
SWE,Sweden,2046,32185.8
SWE,Sweden,2047,32185.8
SWE,Sweden,2048,32185.8
SWE,Sweden,2049,32185.8
SWE,Sweden,2050,32185.8
SWZ,Eswatini,2020,6385.666666666667
SWZ,Eswatini,2021,6385.666666666667
SWZ,Eswatini,2022,6385.666666666667
SWZ,Eswatini,2023,6385.666666666667
SWZ,Eswatini,2024,6385.666666666667
SWZ,Eswatini,2025,6385.666666666667
SWZ,Eswatini,2026,6385.666666666667
SWZ,Eswatini,2027,6385.666666666667
SWZ,Eswatini,2028,6385.666666666667
SWZ,Eswatini,2029,6385.666666666667
SWZ,Eswatini,2030,6385.666666666667
SWZ,Eswatini,2031,6385.666666666667
SWZ,Eswatini,2032,6385.666666666667
SWZ,Eswatini,2033,6385.666666666667
SWZ,Eswatini,2034,6385.666666666667
SWZ,Eswatini,2035,6385.666666666667
SWZ,Eswatini,2036,6385.666666666667
SWZ,Eswatini,2037,6385.666666666667
SWZ,Eswatini,2038,6385.666666666667
SWZ,Eswatini,2039,6385.666666666667
SWZ,Eswatini,2040,6385.666666666667
SWZ,Eswatini,2041,6385.666666666667
SWZ,Eswatini,2042,6385.666666666667
SWZ,Eswatini,2043,6385.666666666667
SWZ,Eswatini,2044,6385.666666666667
SWZ,Eswatini,2045,6385.666666666667
SWZ,Eswatini,2046,6385.666666666667
SWZ,Eswatini,2047,6385.666666666667
SWZ,Eswatini,2048,6385.666666666667
SWZ,Eswatini,2049,6385.666666666667
SWZ,Eswatini,2050,6385.666666666667
SYC,Seychelles,2020,0.0
SYC,Seychelles,2021,0.0
SYC,Seychelles,2022,0.0
SYC,Seychelles,2023,0.0
SYC,Seychelles,2024,0.0
SYC,Seychelles,2025,0.0
SYC,Seychelles,2026,0.0
SYC,Seychelles,2027,0.0
SYC,Seychelles,2028,0.0
SYC,Seychelles,2029,0.0
SYC,Seychelles,2030,0.0
SYC,Seychelles,2031,0.0
SYC,Seychelles,2032,0.0
SYC,Seychelles,2033,0.0
SYC,Seychelles,2034,0.0
SYC,Seychelles,2035,0.0
SYC,Seychelles,2036,0.0
SYC,Seychelles,2037,0.0
SYC,Seychelles,2038,0.0
SYC,Seychelles,2039,0.0
SYC,Seychelles,2040,0.0
SYC,Seychelles,2041,0.0
SYC,Seychelles,2042,0.0
SYC,Seychelles,2043,0.0
SYC,Seychelles,2044,0.0
SYC,Seychelles,2045,0.0
SYC,Seychelles,2046,0.0
SYC,Seychelles,2047,0.0
SYC,Seychelles,2048,0.0
SYC,Seychelles,2049,0.0
SYC,Seychelles,2050,0.0
SYR,Syrian Arab Republic,2020,26299.8
SYR,Syrian Arab Republic,2021,26299.8
SYR,Syrian Arab Republic,2022,26299.8
SYR,Syrian Arab Republic,2023,26299.8
SYR,Syrian Arab Republic,2024,26299.8
SYR,Syrian Arab Republic,2025,26299.8
SYR,Syrian Arab Republic,2026,26299.8
SYR,Syrian Arab Republic,2027,26299.8
SYR,Syrian Arab Republic,2028,26299.8
SYR,Syrian Arab Republic,2029,26299.8
SYR,Syrian Arab Republic,2030,26299.8
SYR,Syrian Arab Republic,2031,26299.8
SYR,Syrian Arab Republic,2032,26299.8
SYR,Syrian Arab Republic,2033,26299.8
SYR,Syrian Arab Republic,2034,26299.8
SYR,Syrian Arab Republic,2035,26299.8
SYR,Syrian Arab Republic,2036,26299.8
SYR,Syrian Arab Republic,2037,26299.8
SYR,Syrian Arab Republic,2038,26299.8
SYR,Syrian Arab Republic,2039,26299.8
SYR,Syrian Arab Republic,2040,26299.8
SYR,Syrian Arab Republic,2041,26299.8
SYR,Syrian Arab Republic,2042,26299.8
SYR,Syrian Arab Republic,2043,26299.8
SYR,Syrian Arab Republic,2044,26299.8
SYR,Syrian Arab Republic,2045,26299.8
SYR,Syrian Arab Republic,2046,26299.8
SYR,Syrian Arab Republic,2047,26299.8
SYR,Syrian Arab Republic,2048,26299.8
SYR,Syrian Arab Republic,2049,26299.8
SYR,Syrian Arab Republic,2050,26299.8
TCD,Chad,2020,7834.5
TCD,Chad,2021,7834.5
TCD,Chad,2022,7834.5
TCD,Chad,2023,7834.5
TCD,Chad,2024,7834.5
TCD,Chad,2025,7834.5
TCD,Chad,2026,7834.5
TCD,Chad,2027,7834.5
TCD,Chad,2028,7834.5
TCD,Chad,2029,7834.5
TCD,Chad,2030,7834.5
TCD,Chad,2031,7834.5
TCD,Chad,2032,7834.5
TCD,Chad,2033,7834.5
TCD,Chad,2034,7834.5
TCD,Chad,2035,7834.5
TCD,Chad,2036,7834.5
TCD,Chad,2037,7834.5
TCD,Chad,2038,7834.5
TCD,Chad,2039,7834.5
TCD,Chad,2040,7834.5
TCD,Chad,2041,7834.5
TCD,Chad,2042,7834.5
TCD,Chad,2043,7834.5
TCD,Chad,2044,7834.5
TCD,Chad,2045,7834.5
TCD,Chad,2046,7834.5
TCD,Chad,2047,7834.5
TCD,Chad,2048,7834.5
TCD,Chad,2049,7834.5
TCD,Chad,2050,7834.5
TGO,Togo,2020,6755.0
TGO,Togo,2021,6755.0
TGO,Togo,2022,6755.0
TGO,Togo,2023,6755.0
TGO,Togo,2024,6755.0
TGO,Togo,2025,6755.0
TGO,Togo,2026,6755.0
TGO,Togo,2027,6755.0
TGO,Togo,2028,6755.0
TGO,Togo,2029,6755.0
TGO,Togo,2030,6755.0
TGO,Togo,2031,6755.0
TGO,Togo,2032,6755.0
TGO,Togo,2033,6755.0
TGO,Togo,2034,6755.0
TGO,Togo,2035,6755.0
TGO,Togo,2036,6755.0
TGO,Togo,2037,6755.0
TGO,Togo,2038,6755.0
TGO,Togo,2039,6755.0
TGO,Togo,2040,6755.0
TGO,Togo,2041,6755.0
TGO,Togo,2042,6755.0
TGO,Togo,2043,6755.0
TGO,Togo,2044,6755.0
TGO,Togo,2045,6755.0
TGO,Togo,2046,6755.0
TGO,Togo,2047,6755.0
TGO,Togo,2048,6755.0
TGO,Togo,2049,6755.0
TGO,Togo,2050,6755.0
THA,Thailand,2020,40120.25
THA,Thailand,2021,40120.25
THA,Thailand,2022,40120.25
THA,Thailand,2023,40120.25
THA,Thailand,2024,40120.25
THA,Thailand,2025,40120.25
THA,Thailand,2026,40120.25
THA,Thailand,2027,40120.25
THA,Thailand,2028,40120.25
THA,Thailand,2029,40120.25
THA,Thailand,2030,40120.25
THA,Thailand,2031,40120.25
THA,Thailand,2032,40120.25
THA,Thailand,2033,40120.25
THA,Thailand,2034,40120.25
THA,Thailand,2035,40120.25
THA,Thailand,2036,40120.25
THA,Thailand,2037,40120.25
THA,Thailand,2038,40120.25
THA,Thailand,2039,40120.25
THA,Thailand,2040,40120.25
THA,Thailand,2041,40120.25
THA,Thailand,2042,40120.25
THA,Thailand,2043,40120.25
THA,Thailand,2044,40120.25
THA,Thailand,2045,40120.25
THA,Thailand,2046,40120.25
THA,Thailand,2047,40120.25
THA,Thailand,2048,40120.25
THA,Thailand,2049,40120.25
THA,Thailand,2050,40120.25
TJK,Tajikistan,2020,43105.4
TJK,Tajikistan,2021,43105.4
TJK,Tajikistan,2022,43105.4
TJK,Tajikistan,2023,43105.4
TJK,Tajikistan,2024,43105.4
TJK,Tajikistan,2025,43105.4
TJK,Tajikistan,2026,43105.4
TJK,Tajikistan,2027,43105.4
TJK,Tajikistan,2028,43105.4
TJK,Tajikistan,2029,43105.4
TJK,Tajikistan,2030,43105.4
TJK,Tajikistan,2031,43105.4
TJK,Tajikistan,2032,43105.4
TJK,Tajikistan,2033,43105.4
TJK,Tajikistan,2034,43105.4
TJK,Tajikistan,2035,43105.4
TJK,Tajikistan,2036,43105.4
TJK,Tajikistan,2037,43105.4
TJK,Tajikistan,2038,43105.4
TJK,Tajikistan,2039,43105.4
TJK,Tajikistan,2040,43105.4
TJK,Tajikistan,2041,43105.4
TJK,Tajikistan,2042,43105.4
TJK,Tajikistan,2043,43105.4
TJK,Tajikistan,2044,43105.4
TJK,Tajikistan,2045,43105.4
TJK,Tajikistan,2046,43105.4
TJK,Tajikistan,2047,43105.4
TJK,Tajikistan,2048,43105.4
TJK,Tajikistan,2049,43105.4
TJK,Tajikistan,2050,43105.4
TKL,Tokelau,2020,0.0
TKL,Tokelau,2021,0.0
TKL,Tokelau,2022,0.0
TKL,Tokelau,2023,0.0
TKL,Tokelau,2024,0.0
TKL,Tokelau,2025,0.0
TKL,Tokelau,2026,0.0
