Year,Nation,iso_code3,pij_lndu_other_to_croplands
2046,Burundi,BDI,0.0070534865542415
2047,Burundi,BDI,0.0070995970120038
2048,Burundi,BDI,0.007145707469766001
2049,Burundi,BDI,0.0071918179275283
2050,Burundi,BDI,0.0072379283852905
2021,Cabo Verde,CPV,0.0005067052267280001
2022,Cabo Verde,CPV,0.0005730234017814
2023,Cabo Verde,CPV,0.0006393415768348
2024,Cabo Verde,CPV,0.0007056597518883
2025,Cabo Verde,CPV,0.0007719779269417
2026,Cabo Verde,CPV,0.0008382961019951
2027,Cabo Verde,CPV,0.0009046142770486
2028,Cabo Verde,CPV,0.0009709324521019999
2029,Cabo Verde,CPV,0.0010372506271554
2030,Cabo Verde,CPV,0.0011035688022089
2031,Cabo Verde,CPV,0.0011698869772623
2032,Cabo Verde,CPV,0.0012362051523157
2033,Cabo Verde,CPV,0.0013025233273692
2034,Cabo Verde,CPV,0.0013688415024226
2035,Cabo Verde,CPV,0.0014351596774760003
2036,Cabo Verde,CPV,0.0015014778525295
2037,Cabo Verde,CPV,0.0015677960275829
2038,Cabo Verde,CPV,0.0016341142026363
2039,Cabo Verde,CPV,0.0017004323776898
2040,Cabo Verde,CPV,0.0017667505527432
2041,Cabo Verde,CPV,0.0018330687277966
2042,Cabo Verde,CPV,0.0018993869028501
2043,Cabo Verde,CPV,0.0019657050779035
2044,Cabo Verde,CPV,0.0020320232529569
2045,Cabo Verde,CPV,0.0020983414280104
2046,Cabo Verde,CPV,0.0021646596030638
2047,Cabo Verde,CPV,0.0022309777781172
2048,Cabo Verde,CPV,0.0022972959531707
2049,Cabo Verde,CPV,0.0023636141282241
2050,Cabo Verde,CPV,0.0024299323032775
2021,Cambodia,KHM,0.0003545788684919
2022,Cambodia,KHM,0.0004432235856149
2023,Cambodia,KHM,0.0005318683027379
2024,Cambodia,KHM,0.0006205130198609
2025,Cambodia,KHM,0.0007091577369839
2026,Cambodia,KHM,0.0007978024541069
2027,Cambodia,KHM,0.0008864471712299
2028,Cambodia,KHM,0.0009750918883529
2029,Cambodia,KHM,0.0010637366054758
2030,Cambodia,KHM,0.0011523813225988
2031,Cambodia,KHM,0.0012410260397218
2032,Cambodia,KHM,0.0013296707568448
2033,Cambodia,KHM,0.0014183154739678
2034,Cambodia,KHM,0.0015069601910908
2035,Cambodia,KHM,0.0015956049082138
2036,Cambodia,KHM,0.0016842496253368
2037,Cambodia,KHM,0.0017728943424598
2038,Cambodia,KHM,0.0018615390595828
2039,Cambodia,KHM,0.0019501837767058
2040,Cambodia,KHM,0.0020388284938287
2041,Cambodia,KHM,0.0021274732109517
2042,Cambodia,KHM,0.0022161179280747
2043,Cambodia,KHM,0.0023047626451977
2044,Cambodia,KHM,0.0023934073623207
2045,Cambodia,KHM,0.0024820520794437
2046,Cambodia,KHM,0.0025706967965667
2047,Cambodia,KHM,0.0026593415136897
2048,Cambodia,KHM,0.0027479862308127
2049,Cambodia,KHM,0.0028366309479357
2050,Cambodia,KHM,0.0029252756650587
2021,Cameroon,CMR,0.0001984440300982
2022,Cameroon,CMR,0.0002480550376228
2023,Cameroon,CMR,0.0002976660451473
2024,Cameroon,CMR,0.0003472770526719
2025,Cameroon,CMR,0.0003968880601965
2026,Cameroon,CMR,0.00044649906772099997
2027,Cameroon,CMR,0.0004961100752456
2028,Cameroon,CMR,0.0005457210827702
2029,Cameroon,CMR,0.0005953320902947
2030,Cameroon,CMR,0.0006449430978193
2031,Cameroon,CMR,0.0006945541053439
2032,Cameroon,CMR,0.0007441651128684
2033,Cameroon,CMR,0.000793776120393
2034,Cameroon,CMR,0.0008433871279176
2035,Cameroon,CMR,0.0008929981354421
2036,Cameroon,CMR,0.0009426091429667
2037,Cameroon,CMR,0.0009922201504913
2038,Cameroon,CMR,0.0010418311580158
2039,Cameroon,CMR,0.0010914421655404
2040,Cameroon,CMR,0.001141053173065
2041,Cameroon,CMR,0.0011906641805895
2042,Cameroon,CMR,0.0012402751881141
2043,Cameroon,CMR,0.0012898861956387
2044,Cameroon,CMR,0.0013394972031632
2045,Cameroon,CMR,0.0013891082106878
2046,Cameroon,CMR,0.0014387192182124
2047,Cameroon,CMR,0.0014883302257369
2048,Cameroon,CMR,0.0015379412332615
2049,Cameroon,CMR,0.0015875522407861
2050,Cameroon,CMR,0.0016371632483106
2021,Canada,CAN,3.7986033848068183e-06
2022,Canada,CAN,4.7482542310085224e-06
2023,Canada,CAN,5.6979050772102274e-06
2024,Canada,CAN,6.6475559234119324e-06
2025,Canada,CAN,7.597206769613637e-06
2026,Canada,CAN,8.54685761581534e-06
2027,Canada,CAN,9.496508462017045e-06
2028,Canada,CAN,1.044615930821875e-05
2029,Canada,CAN,1.1395810154420453e-05
2030,Canada,CAN,1.2345461000622156e-05
2031,Canada,CAN,1.3295111846823865e-05
2032,Canada,CAN,1.4244762693025565e-05
2033,Canada,CAN,1.5194413539227273e-05
2034,Canada,CAN,1.6144064385428975e-05
2035,Canada,CAN,1.709371523163068e-05
2036,Canada,CAN,1.8043366077832385e-05
2037,Canada,CAN,1.899301692403409e-05
2038,Canada,CAN,1.9942667770235795e-05
2039,Canada,CAN,2.08923186164375e-05
2040,Canada,CAN,2.18419694626392e-05
2041,Canada,CAN,2.2791620308840906e-05
2042,Canada,CAN,2.3741271155042608e-05
2043,Canada,CAN,2.469092200124432e-05
2044,Canada,CAN,2.564057284744602e-05
2045,Canada,CAN,2.659022369364773e-05
2046,Canada,CAN,2.753987453984943e-05
2047,Canada,CAN,2.848952538605113e-05
2048,Canada,CAN,2.9439176232252838e-05
2049,Canada,CAN,3.0388827078454546e-05
2050,Canada,CAN,3.133847792465625e-05
2021,Cayman Islands,CYM,3.1992413936524127e-16
2022,Cayman Islands,CYM,3.197395154238022e-16
2023,Cayman Islands,CYM,3.1955489148236316e-16
2024,Cayman Islands,CYM,3.193702675409241e-16
2025,Cayman Islands,CYM,3.1918564359948496e-16
2026,Cayman Islands,CYM,3.19001019658046e-16
2027,Cayman Islands,CYM,3.1881639571660685e-16
2028,Cayman Islands,CYM,3.186317717751678e-16
2029,Cayman Islands,CYM,3.184471478337288e-16
2030,Cayman Islands,CYM,3.1826252389228966e-16
2031,Cayman Islands,CYM,3.1807789995085073e-16
2032,Cayman Islands,CYM,3.178932760094116e-16
2033,Cayman Islands,CYM,3.1770865206797247e-16
2034,Cayman Islands,CYM,3.175240281265335e-16
2035,Cayman Islands,CYM,3.1733940418509436e-16
2036,Cayman Islands,CYM,3.1715478024365533e-16
2037,Cayman Islands,CYM,3.169701563022163e-16
2038,Cayman Islands,CYM,3.167855323607772e-16
2039,Cayman Islands,CYM,3.1660090841933815e-16
2040,Cayman Islands,CYM,3.164162844778991e-16
2041,Cayman Islands,CYM,3.1623166053646004e-16
2042,Cayman Islands,CYM,3.16047036595021e-16
2043,Cayman Islands,CYM,3.1586241265358193e-16
2044,Cayman Islands,CYM,3.1567778871214285e-16
2045,Cayman Islands,CYM,3.1549316477070377e-16
2046,Cayman Islands,CYM,3.1530854082926474e-16
2047,Cayman Islands,CYM,3.1512391688782566e-16
2048,Cayman Islands,CYM,3.1493929294638663e-16
2049,Cayman Islands,CYM,3.147546690049476e-16
2050,Cayman Islands,CYM,3.1457004506350847e-16
2021,Central African Republic,CAF,1.2722809935649009e-36
2022,Central African Republic,CAF,1.5903512419561258e-36
2023,Central African Republic,CAF,1.9084214903473516e-36
2024,Central African Republic,CAF,2.2264917387385766e-36
2025,Central African Republic,CAF,2.5445619871298017e-36
2026,Central African Republic,CAF,2.8626322355210268e-36
2027,Central African Republic,CAF,3.1807024839122516e-36
2028,Central African Republic,CAF,3.498772732303478e-36
2029,Central African Republic,CAF,3.816842980694703e-36
2030,Central African Republic,CAF,4.134913229085928e-36
2031,Central African Republic,CAF,4.452983477477153e-36
2032,Central African Republic,CAF,4.7710537258683784e-36
2033,Central African Republic,CAF,5.0891239742596035e-36
2034,Central African Republic,CAF,5.4071942226508286e-36
2035,Central African Republic,CAF,5.7252644710420537e-36
2036,Central African Republic,CAF,6.04333471943328e-36
2037,Central African Republic,CAF,6.361404967824505e-36
2038,Central African Republic,CAF,6.679475216215729e-36
2039,Central African Republic,CAF,6.997545464606956e-36
2040,Central African Republic,CAF,7.315615712998178e-36
2041,Central African Republic,CAF,7.633685961389406e-36
2042,Central African Republic,CAF,7.951756209780633e-36
2043,Central African Republic,CAF,8.269826458171856e-36
2044,Central African Republic,CAF,8.587896706563081e-36
2045,Central African Republic,CAF,8.905966954954307e-36
2046,Central African Republic,CAF,9.224037203345532e-36
2047,Central African Republic,CAF,9.542107451736757e-36
2048,Central African Republic,CAF,9.860177700127984e-36
2049,Central African Republic,CAF,1.0178247948519207e-35
2050,Central African Republic,CAF,1.0496318196910434e-35
2021,Chad,TCD,5.4904054185558426e-05
2022,Chad,TCD,6.863006773194805e-05
2023,Chad,TCD,8.235608127833765e-05
2024,Chad,TCD,9.608209482472726e-05
2025,Chad,TCD,0.0001098081083711
2026,Chad,TCD,0.0001235341219175
2027,Chad,TCD,0.0001372601354638
2028,Chad,TCD,0.0001509861490102
2029,Chad,TCD,0.0001647121625566
2030,Chad,TCD,0.00017843817610299997
2031,Chad,TCD,0.0001921641896494
2032,Chad,TCD,0.0002058902031958
2033,Chad,TCD,0.0002196162167422
2034,Chad,TCD,0.0002333422302886
2035,Chad,TCD,0.000247068243835
2036,Chad,TCD,0.0002607942573814
2037,Chad,TCD,0.0002745202709277
2038,Chad,TCD,0.0002882462844741
2039,Chad,TCD,0.0003019722980205
2040,Chad,TCD,0.0003156983115669
2041,Chad,TCD,0.0003294243251133
2042,Chad,TCD,0.0003431503386597
2043,Chad,TCD,0.0003568763522061
2044,Chad,TCD,0.0003706023657525
2045,Chad,TCD,0.0003843283792989
2046,Chad,TCD,0.0003980543928452
2047,Chad,TCD,0.0004117804063916
2048,Chad,TCD,0.00042550641993800004
2049,Chad,TCD,0.0004392324334844
2050,Chad,TCD,0.0004529584470308
2021,Chile,CHL,1.8259233846931327e-05
2022,Chile,CHL,2.282404230866418e-05
2023,Chile,CHL,2.738885077039704e-05
2024,Chile,CHL,3.19536592321299e-05
2025,Chile,CHL,3.651846769386276e-05
2026,Chile,CHL,4.108327615559561e-05
2027,Chile,CHL,4.564808461732847e-05
2028,Chile,CHL,5.0212893079061326e-05
2029,Chile,CHL,5.477770154079419e-05
2030,Chile,CHL,5.934251000252704e-05
2031,Chile,CHL,6.390731846425991e-05
2032,Chile,CHL,6.847212692599276e-05
2033,Chile,CHL,7.303693538772562e-05
2034,Chile,CHL,7.760174384945847e-05
2035,Chile,CHL,8.216655231119133e-05
2036,Chile,CHL,8.673136077292421e-05
2037,Chile,CHL,9.129616923465704e-05
2038,Chile,CHL,9.58609776963899e-05
2039,Chile,CHL,0.0001004257861581
2040,Chile,CHL,0.0001049905946198
2041,Chile,CHL,0.0001095554030815
2042,Chile,CHL,0.0001141202115433
2043,Chile,CHL,0.00011868502000499998
2044,Chile,CHL,0.0001232498284667
2045,Chile,CHL,0.0001278146369285
2046,Chile,CHL,0.0001323794453902
2047,Chile,CHL,0.0001369442538519
2048,Chile,CHL,0.0001415090623137
2049,Chile,CHL,0.0001460738707754
2050,Chile,CHL,0.0001506386792371
2021,China,CHN,7.433877800722701e-05
2022,China,CHN,9.292347250903376e-05
2023,China,CHN,0.0001115081670108
2024,China,CHN,0.0001300928615126
2025,China,CHN,0.0001486775560144
2026,China,CHN,0.0001672622505162
2027,China,CHN,0.000185846945018
2028,China,CHN,0.0002044316395198
2029,China,CHN,0.0002230163340216
2030,China,CHN,0.0002416010285234
2031,China,CHN,0.0002601857230252
2032,China,CHN,0.0002787704175271
2033,China,CHN,0.0002973551120289
2034,China,CHN,0.0003159398065307
2035,China,CHN,0.0003345245010325
2036,China,CHN,0.0003531091955343
2037,China,CHN,0.0003716938900361
2038,China,CHN,0.0003902785845379
2039,China,CHN,0.0004088632790397
2040,China,CHN,0.0004274479735415
2041,China,CHN,0.0004460326680433
2042,China,CHN,0.0004646173625451
2043,China,CHN,0.0004832020570469
2044,China,CHN,0.0005017867515487
2045,China,CHN,0.0005203714460505
2046,China,CHN,0.0005389561405523
2047,China,CHN,0.0005575408350542
2048,China,CHN,0.000576125529556
2049,China,CHN,0.0005947102240578
2050,China,CHN,0.0006132949185596
2021,Colombia,COL,0.0023211130460784
2022,Colombia,COL,0.0022763913075981
2023,Colombia,COL,0.0022316695691177
2024,Colombia,COL,0.0021869478306373
2025,Colombia,COL,0.002142226092157
2026,Colombia,COL,0.0020975043536766
2027,Colombia,COL,0.0020527826151963
2028,Colombia,COL,0.0020080608767159
2029,Colombia,COL,0.0019633391382355
2030,Colombia,COL,0.0019186173997552
2031,Colombia,COL,0.0018738956612748
2032,Colombia,COL,0.0018291739227945
2033,Colombia,COL,0.0017844521843141
2034,Colombia,COL,0.0017397304458337
2035,Colombia,COL,0.0016950087073534
2036,Colombia,COL,0.001650286968873
2037,Colombia,COL,0.0016055652303927
2038,Colombia,COL,0.0015608434919123
2039,Colombia,COL,0.0015161217534319
2040,Colombia,COL,0.0014714000149516
2041,Colombia,COL,0.0014266782764712
2042,Colombia,COL,0.0013819565379909
2043,Colombia,COL,0.0013372347995105
2044,Colombia,COL,0.0012925130610302
2045,Colombia,COL,0.0012477913225498
2046,Colombia,COL,0.0012030695840694
2047,Colombia,COL,0.0011583478455891
2048,Colombia,COL,0.0011136261071087
2049,Colombia,COL,0.0010689043686284
2050,Colombia,COL,0.001024182630148
2021,Congo,COG,0.00012491364039899998
2022,Congo,COG,0.0001561420504988
2023,Congo,COG,0.0001873704605986
2024,Congo,COG,0.0002185988706984
2025,Congo,COG,0.0002498272807981
2026,Congo,COG,0.0002810556908979
2027,Congo,COG,0.0003122841009977
2028,Congo,COG,0.0003435125110974
2029,Congo,COG,0.0003747409211972
2030,Congo,COG,0.00040596933129700004
2031,Congo,COG,0.0004371977413968
2032,Congo,COG,0.0004684261514965
2033,Congo,COG,0.0004996545615963
2034,Congo,COG,0.0005308829716961
2035,Congo,COG,0.0005621113817958
2036,Congo,COG,0.0005933397918956
2037,Congo,COG,0.0006245682019954
2038,Congo,COG,0.0006557966120952
2039,Congo,COG,0.0006870250221949
2040,Congo,COG,0.0007182534322947
2041,Congo,COG,0.0007494818423945
2042,Congo,COG,0.0007807102524942
2043,Congo,COG,0.0008119386625940001
2044,Congo,COG,0.0008431670726938
2045,Congo,COG,0.0008743954827936
2046,Congo,COG,0.0009056238928933
2047,Congo,COG,0.0009368523029931
2048,Congo,COG,0.0009680807130929
2049,Congo,COG,0.0009993091231926
2050,Congo,COG,0.0010305375332924
2021,Costa Rica,CRI,0.0123491638818111
2022,Costa Rica,CRI,0.0123420373445205
2023,Costa Rica,CRI,0.01233491080723
2024,Costa Rica,CRI,0.0123277842699394
2025,Costa Rica,CRI,0.0123206577326489
2026,Costa Rica,CRI,0.0123135311953583
2027,Costa Rica,CRI,0.0123064046580677
2028,Costa Rica,CRI,0.0122992781207772
2029,Costa Rica,CRI,0.0122921515834866
2030,Costa Rica,CRI,0.0122850250461961
2031,Costa Rica,CRI,0.0122778985089055
2032,Costa Rica,CRI,0.0122707719716149
2033,Costa Rica,CRI,0.0122636454343244
2034,Costa Rica,CRI,0.0122565188970338
2035,Costa Rica,CRI,0.0122493923597433
2036,Costa Rica,CRI,0.0122422658224527
2037,Costa Rica,CRI,0.0122351392851621
2038,Costa Rica,CRI,0.0122280127478716
2039,Costa Rica,CRI,0.012220886210581
2040,Costa Rica,CRI,0.0122137596732905
2041,Costa Rica,CRI,0.0122066331359999
2042,Costa Rica,CRI,0.0121995065987093
2043,Costa Rica,CRI,0.0121923800614188
2044,Costa Rica,CRI,0.0121852535241282
2045,Costa Rica,CRI,0.0121781269868377
2046,Costa Rica,CRI,0.0121710004495471
2047,Costa Rica,CRI,0.0121638739122565
2048,Costa Rica,CRI,0.012156747374966002
2049,Costa Rica,CRI,0.0121496208376754
2050,Costa Rica,CRI,0.0121424943003849
2021,Cuba,CUB,0.0026806078910179
2022,Cuba,CUB,0.0026082665416450003
2023,Cuba,CUB,0.0025359251922722
2024,Cuba,CUB,0.0024635838428993
2025,Cuba,CUB,0.0023912424935265
2026,Cuba,CUB,0.0023189011441537
2027,Cuba,CUB,0.0022465597947808
2028,Cuba,CUB,0.002174218445408
2029,Cuba,CUB,0.0021018770960351
2030,Cuba,CUB,0.0020295357466623
2031,Cuba,CUB,0.0019571943972894
2032,Cuba,CUB,0.0018848530479166
2033,Cuba,CUB,0.0018125116985438
2034,Cuba,CUB,0.0017401703491709
2035,Cuba,CUB,0.0016678289997981
2036,Cuba,CUB,0.0015954876504252
2037,Cuba,CUB,0.0015231463010524
2038,Cuba,CUB,0.0014508049516795
2039,Cuba,CUB,0.0013784636023067
2040,Cuba,CUB,0.0013061222529339
2041,Cuba,CUB,0.0012337809035610002
2042,Cuba,CUB,0.0011614395541882
2043,Cuba,CUB,0.0010890982048153
2044,Cuba,CUB,0.0010167568554425
2045,Cuba,CUB,0.0009444155060696
2046,Cuba,CUB,0.0008720741566968
2047,Cuba,CUB,0.0007997328073239
2048,Cuba,CUB,0.0007273914579511
2049,Cuba,CUB,0.0006550501085783
2050,Cuba,CUB,0.0005827087592054
2021,Czechia,CZE,0.0002147130523865
2022,Czechia,CZE,0.0002683913154831
2023,Czechia,CZE,0.0003220695785797
2024,Czechia,CZE,0.0003757478416763
2025,Czechia,CZE,0.00042942610477299996
2026,Czechia,CZE,0.0004831043678696
2027,Czechia,CZE,0.0005367826309662
2028,Czechia,CZE,0.0005904608940628
2029,Czechia,CZE,0.0006441391571595
2030,Czechia,CZE,0.0006978174202561
2031,Czechia,CZE,0.0007514956833527
2032,Czechia,CZE,0.0008051739464494
2033,Czechia,CZE,0.0008588522095459999
2034,Czechia,CZE,0.0009125304726426
2035,Czechia,CZE,0.0009662087357392
2036,Czechia,CZE,0.0010198869988359
2037,Czechia,CZE,0.0010735652619325
2038,Czechia,CZE,0.0011272435250291
2039,Czechia,CZE,0.0011809217881257
2040,Czechia,CZE,0.0012346000512224
2041,Czechia,CZE,0.001288278314319
2042,Czechia,CZE,0.0013419565774156
2043,Czechia,CZE,0.0013956348405123
2044,Czechia,CZE,0.0014493131036089
2045,Czechia,CZE,0.0015029913667055
2046,Czechia,CZE,0.0015566696298021
2047,Czechia,CZE,0.0016103478928988
2048,Czechia,CZE,0.0016640261559954
2049,Czechia,CZE,0.0017177044190919998
2050,Czechia,CZE,0.0017713826821886
2021,Côte d'Ivoire,CIV,0.0006262786232752
2022,Côte d'Ivoire,CIV,0.000782848279094
2023,Côte d'Ivoire,CIV,0.0009394179349128
2024,Côte d'Ivoire,CIV,0.0010959875907317
2025,Côte d'Ivoire,CIV,0.0012525572465505
2026,Côte d'Ivoire,CIV,0.0014091269023693
2027,Côte d'Ivoire,CIV,0.0015656965581881
2028,Côte d'Ivoire,CIV,0.0017222662140069
2029,Côte d'Ivoire,CIV,0.0018788358698257
2030,Côte d'Ivoire,CIV,0.0020354055256445
2031,Côte d'Ivoire,CIV,0.0021919751814634
2032,Côte d'Ivoire,CIV,0.0023485448372822
2033,Côte d'Ivoire,CIV,0.002505114493101
2034,Côte d'Ivoire,CIV,0.0026616841489198
2035,Côte d'Ivoire,CIV,0.0028182538047386
2036,Côte d'Ivoire,CIV,0.0029748234605574
2037,Côte d'Ivoire,CIV,0.0031313931163762
2038,Côte d'Ivoire,CIV,0.0032879627721951
2039,Côte d'Ivoire,CIV,0.0034445324280139
2040,Côte d'Ivoire,CIV,0.0036011020838327
2041,Côte d'Ivoire,CIV,0.0037576717396515
2042,Côte d'Ivoire,CIV,0.0039142413954703
2043,Côte d'Ivoire,CIV,0.0040708110512891
2044,Côte d'Ivoire,CIV,0.004227380707108
2045,Côte d'Ivoire,CIV,0.0043839503629268
2046,Côte d'Ivoire,CIV,0.0045405200187456
2047,Côte d'Ivoire,CIV,0.0046970896745644
2048,Côte d'Ivoire,CIV,0.0048536593303832
2049,Côte d'Ivoire,CIV,0.005010228986202
2050,Côte d'Ivoire,CIV,0.0051667986420208
2021,Democratic People's Republic of Korea,PRK,0.0006016447109158
2022,Democratic People's Republic of Korea,PRK,0.0007520558886448
2023,Democratic People's Republic of Korea,PRK,0.0009024670663738
2024,Democratic People's Republic of Korea,PRK,0.0010528782441027
2025,Democratic People's Republic of Korea,PRK,0.0012032894218317
2026,Democratic People's Republic of Korea,PRK,0.0013537005995607
2027,Democratic People's Republic of Korea,PRK,0.0015041117772897
2028,Democratic People's Republic of Korea,PRK,0.0016545229550186
2029,Democratic People's Republic of Korea,PRK,0.0018049341327476
2030,Democratic People's Republic of Korea,PRK,0.0019553453104766
2031,Democratic People's Republic of Korea,PRK,0.0021057564882055
2032,Democratic People's Republic of Korea,PRK,0.0022561676659345
2033,Democratic People's Republic of Korea,PRK,0.0024065788436635
2034,Democratic People's Republic of Korea,PRK,0.0025569900213924
2035,Democratic People's Republic of Korea,PRK,0.0027074011991214
2036,Democratic People's Republic of Korea,PRK,0.0028578123768504
2037,Democratic People's Republic of Korea,PRK,0.0030082235545794
2038,Democratic People's Republic of Korea,PRK,0.0031586347323083
2039,Democratic People's Republic of Korea,PRK,0.0033090459100373
2040,Democratic People's Republic of Korea,PRK,0.0034594570877663
2041,Democratic People's Republic of Korea,PRK,0.0036098682654952
2042,Democratic People's Republic of Korea,PRK,0.0037602794432242
2043,Democratic People's Republic of Korea,PRK,0.0039106906209532
2044,Democratic People's Republic of Korea,PRK,0.0040611017986821
2045,Democratic People's Republic of Korea,PRK,0.0042115129764111
2046,Democratic People's Republic of Korea,PRK,0.0043619241541401
2047,Democratic People's Republic of Korea,PRK,0.0045123353318691
2048,Democratic People's Republic of Korea,PRK,0.004662746509598
2049,Democratic People's Republic of Korea,PRK,0.004813157687326999
2050,Democratic People's Republic of Korea,PRK,0.004963568865056
2021,Democratic Republic of the Congo,COD,0.0002479408680721
2022,Democratic Republic of the Congo,COD,0.0003099260850901
2023,Democratic Republic of the Congo,COD,0.0003719113021082
2024,Democratic Republic of the Congo,COD,0.0004338965191262
2025,Democratic Republic of the Congo,COD,0.0004958817361442
2026,Democratic Republic of the Congo,COD,0.0005578669531623
2027,Democratic Republic of the Congo,COD,0.0006198521701803
2028,Democratic Republic of the Congo,COD,0.0006818373871983
2029,Democratic Republic of the Congo,COD,0.0007438226042164
2030,Democratic Republic of the Congo,COD,0.0008058078212344
2031,Democratic Republic of the Congo,COD,0.0008677930382524
2032,Democratic Republic of the Congo,COD,0.0009297782552705
2033,Democratic Republic of the Congo,COD,0.0009917634722885
2034,Democratic Republic of the Congo,COD,0.0010537486893065
2035,Democratic Republic of the Congo,COD,0.0011157339063246
2036,Democratic Republic of the Congo,COD,0.0011777191233426
2037,Democratic Republic of the Congo,COD,0.0012397043403607
2038,Democratic Republic of the Congo,COD,0.0013016895573787
2039,Democratic Republic of the Congo,COD,0.0013636747743967
2040,Democratic Republic of the Congo,COD,0.0014256599914148
2041,Democratic Republic of the Congo,COD,0.0014876452084328
