Year,Nation,iso_code3,pij_lndu_forests_mangroves_to_croplands
2033,Cabo Verde,CPV,0.0024769696969695
2034,Cabo Verde,CPV,0.0024755303030302
2035,Cabo Verde,CPV,0.0024740909090908
2036,Cabo Verde,CPV,0.0024726515151514
2037,Cabo Verde,CPV,0.002471212121212
2038,Cabo Verde,CPV,0.0024697727272726
2039,Cabo Verde,CPV,0.0024683333333332
2040,Cabo Verde,CPV,0.0024668939393938
2041,Cabo Verde,CPV,0.0024654545454544
2042,Cabo Verde,CPV,0.0024640151515149997
2043,Cabo Verde,CPV,0.0024625757575756
2044,Cabo Verde,CPV,0.0024611363636362
2045,Cabo Verde,CPV,0.0024596969696968
2046,Cabo Verde,CPV,0.0024582575757574
2047,Cabo Verde,CPV,0.002456818181818
2048,Cabo Verde,CPV,0.0024553787878786
2049,Cabo Verde,CPV,0.0024539393939392
2050,Cabo Verde,CPV,0.0024524999999999
2021,Cambodia,KHM,0.0054468541802417
2022,Cambodia,KHM,0.0061835677253022
2023,Cambodia,KHM,0.0069202812703626
2024,Cambodia,KHM,0.0076569948154231
2025,Cambodia,KHM,0.0083937083604836
2026,Cambodia,KHM,0.009130421905544
2027,Cambodia,KHM,0.0098671354506045
2028,Cambodia,KHM,0.010603848995665
2029,Cambodia,KHM,0.0113405625407254
2030,Cambodia,KHM,0.0120772760857859
2031,Cambodia,KHM,0.0128139896308464
2032,Cambodia,KHM,0.0135507031759068
2033,Cambodia,KHM,0.0142874167209673
2034,Cambodia,KHM,0.0150241302660278
2035,Cambodia,KHM,0.0157608438110882
2036,Cambodia,KHM,0.0164975573561487
2037,Cambodia,KHM,0.0172342709012091
2038,Cambodia,KHM,0.0179709844462696
2039,Cambodia,KHM,0.0187076979913301
2040,Cambodia,KHM,0.0194444115363905
2041,Cambodia,KHM,0.020181125081451
2042,Cambodia,KHM,0.0209178386265115
2043,Cambodia,KHM,0.0216545521715719
2044,Cambodia,KHM,0.0223912657166324
2045,Cambodia,KHM,0.0231279792616929
2046,Cambodia,KHM,0.0238646928067533
2047,Cambodia,KHM,0.0246014063518138
2048,Cambodia,KHM,0.0253381198968743
2049,Cambodia,KHM,0.0260748334419347
2050,Cambodia,KHM,0.0268115469869952
2021,Cameroon,CMR,0.0026754678162368
2022,Cameroon,CMR,0.002719334770296
2023,Cameroon,CMR,0.0027632017243553
2024,Cameroon,CMR,0.0028070686784145
2025,Cameroon,CMR,0.0028509356324738
2026,Cameroon,CMR,0.002894802586533
2027,Cameroon,CMR,0.0029386695405922
2028,Cameroon,CMR,0.0029825364946515
2029,Cameroon,CMR,0.0030264034487107
2030,Cameroon,CMR,0.00307027040277
2031,Cameroon,CMR,0.0031141373568292
2032,Cameroon,CMR,0.0031580043108884
2033,Cameroon,CMR,0.0032018712649477
2034,Cameroon,CMR,0.0032457382190069
2035,Cameroon,CMR,0.0032896051730662
2036,Cameroon,CMR,0.0033334721271254
2037,Cameroon,CMR,0.0033773390811846
2038,Cameroon,CMR,0.0034212060352439
2039,Cameroon,CMR,0.0034650729893031
2040,Cameroon,CMR,0.0035089399433624
2041,Cameroon,CMR,0.0035528068974216
2042,Cameroon,CMR,0.0035966738514808
2043,Cameroon,CMR,0.0036405408055401
2044,Cameroon,CMR,0.0036844077595993
2045,Cameroon,CMR,0.0037282747136586
2046,Cameroon,CMR,0.0037721416677178
2047,Cameroon,CMR,0.0038160086217769998
2048,Cameroon,CMR,0.0038598755758363
2049,Cameroon,CMR,0.0039037425298955
2050,Cameroon,CMR,0.0039476094839547
2021,Canada,CAN,3.963636363635967e-05
2022,Canada,CAN,4.954545454544959e-05
2023,Canada,CAN,5.9454545454539504e-05
2024,Canada,CAN,6.936363636362943e-05
2025,Canada,CAN,7.927272727271934e-05
2026,Canada,CAN,8.918181818180925e-05
2027,Canada,CAN,9.909090909089916e-05
2028,Canada,CAN,0.0001089999999999
2029,Canada,CAN,0.00011890909090899998
2030,Canada,CAN,0.0001288181818181
2031,Canada,CAN,0.0001387272727272
2032,Canada,CAN,0.0001486363636363
2033,Canada,CAN,0.0001585454545454
2034,Canada,CAN,0.0001684545454545
2035,Canada,CAN,0.0001783636363636
2036,Canada,CAN,0.0001882727272727
2037,Canada,CAN,0.0001981818181817
2038,Canada,CAN,0.0002080909090908
2039,Canada,CAN,0.0002179999999999
2040,Canada,CAN,0.00022790909090900002
2041,Canada,CAN,0.0002378181818181
2042,Canada,CAN,0.0002477272727272
2043,Canada,CAN,0.0002576363636363
2044,Canada,CAN,0.0002675454545454
2045,Canada,CAN,0.0002774545454545
2046,Canada,CAN,0.0002873636363636
2047,Canada,CAN,0.0002972727272726
2048,Canada,CAN,0.0003071818181817
2049,Canada,CAN,0.0003170909090908
2050,Canada,CAN,0.0003269999999999
2021,Cayman Islands,CYM,0.0
2022,Cayman Islands,CYM,0.0
2023,Cayman Islands,CYM,0.0
2024,Cayman Islands,CYM,0.0
2025,Cayman Islands,CYM,0.0
2026,Cayman Islands,CYM,0.0
2027,Cayman Islands,CYM,0.0
2028,Cayman Islands,CYM,0.0
2029,Cayman Islands,CYM,0.0
2030,Cayman Islands,CYM,0.0
2031,Cayman Islands,CYM,0.0
2032,Cayman Islands,CYM,0.0
2033,Cayman Islands,CYM,0.0
2034,Cayman Islands,CYM,0.0
2035,Cayman Islands,CYM,0.0
2036,Cayman Islands,CYM,0.0
2037,Cayman Islands,CYM,0.0
2038,Cayman Islands,CYM,0.0
2039,Cayman Islands,CYM,0.0
2040,Cayman Islands,CYM,0.0
2041,Cayman Islands,CYM,0.0
2042,Cayman Islands,CYM,0.0
2043,Cayman Islands,CYM,0.0
2044,Cayman Islands,CYM,0.0
2045,Cayman Islands,CYM,0.0
2046,Cayman Islands,CYM,0.0
2047,Cayman Islands,CYM,0.0
2048,Cayman Islands,CYM,0.0
2049,Cayman Islands,CYM,0.0
2050,Cayman Islands,CYM,0.0
2021,Central African Republic,CAF,0.0
2022,Central African Republic,CAF,0.0
2023,Central African Republic,CAF,0.0
2024,Central African Republic,CAF,0.0
2025,Central African Republic,CAF,0.0
2026,Central African Republic,CAF,0.0
2027,Central African Republic,CAF,0.0
2028,Central African Republic,CAF,0.0
2029,Central African Republic,CAF,0.0
2030,Central African Republic,CAF,0.0
2031,Central African Republic,CAF,0.0
2032,Central African Republic,CAF,0.0
2033,Central African Republic,CAF,0.0
2034,Central African Republic,CAF,0.0
2035,Central African Republic,CAF,0.0
2036,Central African Republic,CAF,0.0
2037,Central African Republic,CAF,0.0
2038,Central African Republic,CAF,0.0
2039,Central African Republic,CAF,0.0
2040,Central African Republic,CAF,0.0
2041,Central African Republic,CAF,0.0
2042,Central African Republic,CAF,0.0
2043,Central African Republic,CAF,0.0
2044,Central African Republic,CAF,0.0
2045,Central African Republic,CAF,0.0
2046,Central African Republic,CAF,0.0
2047,Central African Republic,CAF,0.0
2048,Central African Republic,CAF,0.0
2049,Central African Republic,CAF,0.0
2050,Central African Republic,CAF,0.0
2021,Chad,TCD,0.0001816666666666
2022,Chad,TCD,0.0002270833333333
2023,Chad,TCD,0.0002724999999999
2024,Chad,TCD,0.0003179166666666
2025,Chad,TCD,0.0003633333333333
2026,Chad,TCD,0.0004087499999999
2027,Chad,TCD,0.0004541666666666
2028,Chad,TCD,0.0004995833333333
2029,Chad,TCD,0.0005449999999999
2030,Chad,TCD,0.0005904166666666
2031,Chad,TCD,0.0006358333333333
2032,Chad,TCD,0.0006812499999999
2033,Chad,TCD,0.0007266666666666
2034,Chad,TCD,0.0007720833333332
2035,Chad,TCD,0.0008174999999999
2036,Chad,TCD,0.0008629166666666
2037,Chad,TCD,0.0009083333333332
2038,Chad,TCD,0.0009537499999999
2039,Chad,TCD,0.0009991666666666
2040,Chad,TCD,0.0010445833333332
2041,Chad,TCD,0.0010899999999999
2042,Chad,TCD,0.0011354166666666
2043,Chad,TCD,0.0011808333333332
2044,Chad,TCD,0.0012262499999999
2045,Chad,TCD,0.0012716666666666
2046,Chad,TCD,0.0013170833333332
2047,Chad,TCD,0.0013624999999999
2048,Chad,TCD,0.0014079166666665
2049,Chad,TCD,0.0014533333333332
2050,Chad,TCD,0.0014987499999999
2021,Chile,CHL,0.0024446969696968
2022,Chile,CHL,0.0024308712121211
2023,Chile,CHL,0.0024170454545453
2024,Chile,CHL,0.0024032196969695
2025,Chile,CHL,0.0023893939393938
2026,Chile,CHL,0.0023755681818179997
2027,Chile,CHL,0.0023617424242423
2028,Chile,CHL,0.0023479166666665
2029,Chile,CHL,0.0023340909090907
2030,Chile,CHL,0.002320265151515
2031,Chile,CHL,0.0023064393939392
2032,Chile,CHL,0.0022926136363635
2033,Chile,CHL,0.0022787878787877
2034,Chile,CHL,0.0022649621212119998
2035,Chile,CHL,0.0022511363636362
2036,Chile,CHL,0.0022373106060604
2037,Chile,CHL,0.0022234848484847
2038,Chile,CHL,0.0022096590909089
2039,Chile,CHL,0.0021958333333332
2040,Chile,CHL,0.0021820075757574
2041,Chile,CHL,0.0021681818181816
2042,Chile,CHL,0.0021543560606059
2043,Chile,CHL,0.0021405303030301
2044,Chile,CHL,0.0021267045454544
2045,Chile,CHL,0.0021128787878786
2046,Chile,CHL,0.0020990530303029
2047,Chile,CHL,0.0020852272727271
2048,Chile,CHL,0.0020714015151513
2049,Chile,CHL,0.0020575757575756
2050,Chile,CHL,0.0020437499999998
2021,China,CHN,0.0342390894841116
2022,China,CHN,0.0341941887057875
2023,China,CHN,0.0341492879274633
2024,China,CHN,0.0341043871491392
2025,China,CHN,0.0340594863708151
2026,China,CHN,0.034014585592491
2027,China,CHN,0.0339696848141669
2028,China,CHN,0.0339247840358428
2029,China,CHN,0.0338798832575186
2030,China,CHN,0.0338349824791945
2031,China,CHN,0.0337900817008704
2032,China,CHN,0.0337451809225463
2033,China,CHN,0.0337002801442222
2034,China,CHN,0.033655379365898
2035,China,CHN,0.0336104785875739
2036,China,CHN,0.0335655778092498
2037,China,CHN,0.0335206770309257
2038,China,CHN,0.0334757762526016
2039,China,CHN,0.0334308754742775
2040,China,CHN,0.0333859746959533
2041,China,CHN,0.0333410739176292
2042,China,CHN,0.0332961731393051
2043,China,CHN,0.03325127236098101
2044,China,CHN,0.0332063715826569
2045,China,CHN,0.0331614708043327
2046,China,CHN,0.0331165700260086
2047,China,CHN,0.0330716692476845
2048,China,CHN,0.0330267684693604
2049,China,CHN,0.0329818676910363
2050,China,CHN,0.0329369669127122
2021,Colombia,COL,0.0031887208327273
2022,Colombia,COL,0.0033609010409091
2023,Colombia,COL,0.0035330812490909995
2024,Colombia,COL,0.0037052614572728
2025,Colombia,COL,0.0038774416654547
2026,Colombia,COL,0.0040496218736366
2027,Colombia,COL,0.0042218020818184
2028,Colombia,COL,0.0043939822900003
2029,Colombia,COL,0.0045661624981821
2030,Colombia,COL,0.004738342706364001
2031,Colombia,COL,0.0049105229145458
2032,Colombia,COL,0.0050827031227277
2033,Colombia,COL,0.0052548833309095
2034,Colombia,COL,0.0054270635390914
2035,Colombia,COL,0.0055992437472733
2036,Colombia,COL,0.0057714239554551
2037,Colombia,COL,0.005943604163637
2038,Colombia,COL,0.0061157843718188
2039,Colombia,COL,0.0062879645800007
2040,Colombia,COL,0.0064601447881825
2041,Colombia,COL,0.0066323249963644
2042,Colombia,COL,0.0068045052045462
2043,Colombia,COL,0.0069766854127281
2044,Colombia,COL,0.00714886562091
2045,Colombia,COL,0.0073210458290918
2046,Colombia,COL,0.0074932260372737
2047,Colombia,COL,0.0076654062454555
2048,Colombia,COL,0.0078375864536374
2049,Colombia,COL,0.0080097666618192
2050,Colombia,COL,0.0081819468700011
2021,Congo,COG,0.0001403198404824
2022,Congo,COG,0.0001753998006016
2023,Congo,COG,0.0002104797607209
2024,Congo,COG,0.0002455597208401
2025,Congo,COG,0.0002806396809594
2026,Congo,COG,0.0003157196410786
2027,Congo,COG,0.0003507996011979
2028,Congo,COG,0.0003858795613171
2029,Congo,COG,0.0004209595214364
2030,Congo,COG,0.0004560394815556
2031,Congo,COG,0.0004911194416749
2032,Congo,COG,0.0005261994017941
2033,Congo,COG,0.0005612793619134
2034,Congo,COG,0.0005963593220326
2035,Congo,COG,0.0006314392821519
2036,Congo,COG,0.0006665192422711
2037,Congo,COG,0.0007015992023904
2038,Congo,COG,0.0007366791625096
2039,Congo,COG,0.0007717591226289
2040,Congo,COG,0.0008068390827481
2041,Congo,COG,0.0008419190428674
2042,Congo,COG,0.0008769990029867
2043,Congo,COG,0.0009120789631059
2044,Congo,COG,0.0009471589232252
2045,Congo,COG,0.0009822388833444
2046,Congo,COG,0.0010173188434637
2047,Congo,COG,0.0010523988035829
2048,Congo,COG,0.0010874787637022
2049,Congo,COG,0.0011225587238214
2050,Congo,COG,0.0011576386839407
2021,Costa Rica,CRI,0.0075703509711555
2022,Costa Rica,CRI,0.007565982222873
2023,Costa Rica,CRI,0.0075616134745905
2024,Costa Rica,CRI,0.0075572447263081
2025,Costa Rica,CRI,0.0075528759780256
2026,Costa Rica,CRI,0.0075485072297431
2027,Costa Rica,CRI,0.0075441384814607
2028,Costa Rica,CRI,0.0075397697331782
2029,Costa Rica,CRI,0.0075354009848957
2030,Costa Rica,CRI,0.0075310322366133
2031,Costa Rica,CRI,0.0075266634883308
2032,Costa Rica,CRI,0.0075222947400483
2033,Costa Rica,CRI,0.0075179259917659
2034,Costa Rica,CRI,0.0075135572434834
2035,Costa Rica,CRI,0.0075091884952009
2036,Costa Rica,CRI,0.0075048197469185
2037,Costa Rica,CRI,0.007500450998636
2038,Costa Rica,CRI,0.0074960822503535
2039,Costa Rica,CRI,0.0074917135020711
2040,Costa Rica,CRI,0.0074873447537886
2041,Costa Rica,CRI,0.0074829760055061
2042,Costa Rica,CRI,0.0074786072572237
2043,Costa Rica,CRI,0.0074742385089412
2044,Costa Rica,CRI,0.0074698697606587
2045,Costa Rica,CRI,0.0074655010123763
2046,Costa Rica,CRI,0.0074611322640938
2047,Costa Rica,CRI,0.0074567635158113
2048,Costa Rica,CRI,0.0074523947675289
2049,Costa Rica,CRI,0.0074480260192464
2050,Costa Rica,CRI,0.0074436572709639
2021,Cuba,CUB,0.0
2022,Cuba,CUB,0.0
2023,Cuba,CUB,0.0
2024,Cuba,CUB,0.0
2025,Cuba,CUB,0.0
2026,Cuba,CUB,0.0
2027,Cuba,CUB,0.0
2028,Cuba,CUB,0.0
2029,Cuba,CUB,0.0
2030,Cuba,CUB,0.0
2031,Cuba,CUB,0.0
2032,Cuba,CUB,0.0
2033,Cuba,CUB,0.0
2034,Cuba,CUB,0.0
2035,Cuba,CUB,0.0
2036,Cuba,CUB,0.0
2037,Cuba,CUB,0.0
2038,Cuba,CUB,0.0
2039,Cuba,CUB,0.0
2040,Cuba,CUB,0.0
2041,Cuba,CUB,0.0
2042,Cuba,CUB,0.0
2043,Cuba,CUB,0.0
2044,Cuba,CUB,0.0
2045,Cuba,CUB,0.0
2046,Cuba,CUB,0.0
2047,Cuba,CUB,0.0
2048,Cuba,CUB,0.0
2049,Cuba,CUB,0.0
2050,Cuba,CUB,0.0
2021,Czechia,CZE,0.0024942424242423
2022,Czechia,CZE,0.0024928030303029
2023,Czechia,CZE,0.0024913636363635
2024,Czechia,CZE,0.0024899242424241
2025,Czechia,CZE,0.0024884848484847
2026,Czechia,CZE,0.0024870454545453
2027,Czechia,CZE,0.0024856060606059
2028,Czechia,CZE,0.0024841666666665
2029,Czechia,CZE,0.0024827272727271
2030,Czechia,CZE,0.0024812878787877
2031,Czechia,CZE,0.0024798484848483
2032,Czechia,CZE,0.0024784090909089
2033,Czechia,CZE,0.0024769696969695
2034,Czechia,CZE,0.0024755303030302
2035,Czechia,CZE,0.0024740909090908
2036,Czechia,CZE,0.0024726515151514
2037,Czechia,CZE,0.002471212121212
2038,Czechia,CZE,0.0024697727272726
2039,Czechia,CZE,0.0024683333333332
2040,Czechia,CZE,0.0024668939393938
2041,Czechia,CZE,0.0024654545454544
2042,Czechia,CZE,0.0024640151515149997
2043,Czechia,CZE,0.0024625757575756
2044,Czechia,CZE,0.0024611363636362
2045,Czechia,CZE,0.0024596969696968
2046,Czechia,CZE,0.0024582575757574
2047,Czechia,CZE,0.002456818181818
2048,Czechia,CZE,0.0024553787878786
2049,Czechia,CZE,0.0024539393939392
2050,Czechia,CZE,0.0024524999999999
2021,Côte d'Ivoire,CIV,0.004009966925587
2022,Côte d'Ivoire,CIV,0.0043899586569838
2023,Côte d'Ivoire,CIV,0.0047699503883806
2024,Côte d'Ivoire,CIV,0.0051499421197774
2025,Côte d'Ivoire,CIV,0.0055299338511742
2026,Côte d'Ivoire,CIV,0.0059099255825709
2027,Côte d'Ivoire,CIV,0.0062899173139677
2028,Côte d'Ivoire,CIV,0.0066699090453645
2029,Côte d'Ivoire,CIV,0.0070499007767613
2030,Côte d'Ivoire,CIV,0.0074298925081581
2031,Côte d'Ivoire,CIV,0.0078098842395549
2032,Côte d'Ivoire,CIV,0.0081898759709517
2033,Côte d'Ivoire,CIV,0.0085698677023485
2034,Côte d'Ivoire,CIV,0.0089498594337453
2035,Côte d'Ivoire,CIV,0.009329851165142
2036,Côte d'Ivoire,CIV,0.0097098428965388
2037,Côte d'Ivoire,CIV,0.0100898346279356
2038,Côte d'Ivoire,CIV,0.0104698263593324
2039,Côte d'Ivoire,CIV,0.0108498180907292
2040,Côte d'Ivoire,CIV,0.011229809822126001
2041,Côte d'Ivoire,CIV,0.0116098015535228
2042,Côte d'Ivoire,CIV,0.0119897932849196
2043,Côte d'Ivoire,CIV,0.0123697850163163
2044,Côte d'Ivoire,CIV,0.0127497767477131
2045,Côte d'Ivoire,CIV,0.0131297684791099
2046,Côte d'Ivoire,CIV,0.0135097602105067
2047,Côte d'Ivoire,CIV,0.0138897519419035
2048,Côte d'Ivoire,CIV,0.0142697436733003
2049,Côte d'Ivoire,CIV,0.0146497354046971
2050,Côte d'Ivoire,CIV,0.0150297271360939
2021,Democratic People's Republic of Korea,PRK,0.0024942424242423
2022,Democratic People's Republic of Korea,PRK,0.0024928030303029
2023,Democratic People's Republic of Korea,PRK,0.0024913636363635
2024,Democratic People's Republic of Korea,PRK,0.0024899242424241
2025,Democratic People's Republic of Korea,PRK,0.0024884848484847
2026,Democratic People's Republic of Korea,PRK,0.0024870454545453
2027,Democratic People's Republic of Korea,PRK,0.0024856060606059
2028,Democratic People's Republic of Korea,PRK,0.0024841666666665
2029,Democratic People's Republic of Korea,PRK,0.0024827272727271
2030,Democratic People's Republic of Korea,PRK,0.0024812878787877
2031,Democratic People's Republic of Korea,PRK,0.0024798484848483
2032,Democratic People's Republic of Korea,PRK,0.0024784090909089
2033,Democratic People's Republic of Korea,PRK,0.0024769696969695
2034,Democratic People's Republic of Korea,PRK,0.0024755303030302
2035,Democratic People's Republic of Korea,PRK,0.0024740909090908
2036,Democratic People's Republic of Korea,PRK,0.0024726515151514
2037,Democratic People's Republic of Korea,PRK,0.002471212121212
2038,Democratic People's Republic of Korea,PRK,0.0024697727272726
2039,Democratic People's Republic of Korea,PRK,0.0024683333333332
2040,Democratic People's Republic of Korea,PRK,0.0024668939393938
2041,Democratic People's Republic of Korea,PRK,0.0024654545454544
2042,Democratic People's Republic of Korea,PRK,0.0024640151515149997
2043,Democratic People's Republic of Korea,PRK,0.0024625757575756
2044,Democratic People's Republic of Korea,PRK,0.0024611363636362
2045,Democratic People's Republic of Korea,PRK,0.0024596969696968
2046,Democratic People's Republic of Korea,PRK,0.0024582575757574
2047,Democratic People's Republic of Korea,PRK,0.002456818181818
2048,Democratic People's Republic of Korea,PRK,0.0024553787878786
2049,Democratic People's Republic of Korea,PRK,0.0024539393939392
2050,Democratic People's Republic of Korea,PRK,0.0024524999999999
2021,Democratic Republic of the Congo,COD,0.0003736928164388
2022,Democratic Republic of the Congo,COD,0.0004671160205486
2023,Democratic Republic of the Congo,COD,0.0005605392246583
2024,Democratic Republic of the Congo,COD,0.0006539624287680001
2025,Democratic Republic of the Congo,COD,0.0007473856328777
2026,Democratic Republic of the Congo,COD,0.0008408088369874
2027,Democratic Republic of the Congo,COD,0.0009342320410972
2028,Democratic Republic of the Congo,COD,0.0010276552452069
2029,Democratic Republic of the Congo,COD,0.0011210784493166
2030,Democratic Republic of the Congo,COD,0.0012145016534263
2031,Democratic Republic of the Congo,COD,0.0013079248575361
2032,Democratic Republic of the Congo,COD,0.0014013480616458
2033,Democratic Republic of the Congo,COD,0.0014947712657555
2034,Democratic Republic of the Congo,COD,0.0015881944698652
2035,Democratic Republic of the Congo,COD,0.0016816176739749
2036,Democratic Republic of the Congo,COD,0.0017750408780847
2037,Democratic Republic of the Congo,COD,0.0018684640821944
2038,Democratic Republic of the Congo,COD,0.0019618872863041
2039,Democratic Republic of the Congo,COD,0.0020553104904138
2040,Democratic Republic of the Congo,COD,0.0021487336945235
2041,Democratic Republic of the Congo,COD,0.0022421568986333
2042,Democratic Republic of the Congo,COD,0.002335580102743
2043,Democratic Republic of the Congo,COD,0.0024290033068527
2044,Democratic Republic of the Congo,COD,0.0025224265109624
2045,Democratic Republic of the Congo,COD,0.0026158497150722
2046,Democratic Republic of the Congo,COD,0.0027092729191819
2047,Democratic Republic of the Congo,COD,0.0028026961232916
2048,Democratic Republic of the Congo,COD,0.0028961193274013
2049,Democratic Republic of the Congo,COD,0.0029895425315109997
2050,Democratic Republic of the Congo,COD,0.0030829657356208
2021,Djibouti,DJI,3.773915400773881e-05
2022,Djibouti,DJI,4.717394250967351e-05
2023,Djibouti,DJI,5.660873101160822e-05
2024,Djibouti,DJI,6.604351951354291e-05
2025,Djibouti,DJI,7.547830801547761e-05
2026,Djibouti,DJI,8.49130965174123e-05
2027,Djibouti,DJI,9.434788501934702e-05
2028,Djibouti,DJI,0.0001037826735212
2029,Djibouti,DJI,0.0001132174620232
2030,Djibouti,DJI,0.0001226522505251
2031,Djibouti,DJI,0.000132087039027
2032,Djibouti,DJI,0.00014152182752899997
2033,Djibouti,DJI,0.0001509566160309
2034,Djibouti,DJI,0.0001603914045328
2035,Djibouti,DJI,0.0001698261930348
2036,Djibouti,DJI,0.0001792609815367
2037,Djibouti,DJI,0.0001886957700386
2038,Djibouti,DJI,0.0001981305585406
2039,Djibouti,DJI,0.0002075653470425
2040,Djibouti,DJI,0.0002170001355444
2041,Djibouti,DJI,0.0002264349240464
2042,Djibouti,DJI,0.0002358697125483
2043,Djibouti,DJI,0.0002453045010503
2044,Djibouti,DJI,0.0002547392895522
2045,Djibouti,DJI,0.0002641740780541
2046,Djibouti,DJI,0.0002736088665561
2047,Djibouti,DJI,0.00028304365505799994
2048,Djibouti,DJI,0.0002924784435599
2049,Djibouti,DJI,0.0003019132320619
2050,Djibouti,DJI,0.0003113480205638
2021,Dominica,DMA,6.841808051975103e-06
2022,Dominica,DMA,8.552260064772259e-06
2023,Dominica,DMA,1.0262712077569412e-05
2024,Dominica,DMA,1.1973164090366568e-05
2025,Dominica,DMA,1.3683616103163725e-05
2026,Dominica,DMA,1.539406811596088e-05
2027,Dominica,DMA,1.7104520128758034e-05
2028,Dominica,DMA,1.881497214155519e-05
2029,Dominica,DMA,2.0525424154352345e-05
2030,Dominica,DMA,2.22358761671495e-05
2031,Dominica,DMA,2.394632817994665e-05
2032,Dominica,DMA,2.565678019274381e-05
2033,Dominica,DMA,2.736723220554097e-05
2034,Dominica,DMA,2.907768421833812e-05
2035,Dominica,DMA,3.078813623113528e-05
2036,Dominica,DMA,3.2498588243932426e-05
2037,Dominica,DMA,3.420904025672959e-05
2038,Dominica,DMA,3.5919492269526736e-05
2039,Dominica,DMA,3.76299442823239e-05
2040,Dominica,DMA,3.9340396295121054e-05
2041,Dominica,DMA,4.1050848307918216e-05
2042,Dominica,DMA,4.276130032071537e-05
2043,Dominica,DMA,4.447175233351252e-05
2044,Dominica,DMA,4.618220434630968e-05
2045,Dominica,DMA,4.789265635910683e-05
2046,Dominica,DMA,4.960310837190399e-05
