Year,iso_code3,nemomod_entc_residual_capacity_pp_oil_gw
1947,PAN,0.0
1948,PAN,0.0
1949,PAN,0.0
1950,PAN,0.0
1951,PAN,0.0
1952,PAN,0.0
1953,PAN,0.0
1954,PAN,0.0
1955,PAN,0.0
1956,PAN,0.0
1957,PAN,0.0
1958,PAN,0.0
1959,PAN,0.0
1960,PAN,0.0
1961,PAN,0.0
1962,PAN,0.0
1963,PAN,0.0
1964,PAN,0.0
1965,PAN,0.0
1966,PAN,0.0
1967,PAN,0.0
1968,PAN,0.0
1969,PAN,0.0
1970,PAN,0.0
1971,PAN,0.0
1972,PAN,0.0
1973,PAN,0.0
1974,PAN,0.0
1975,PAN,0.0
1976,PAN,0.0
1977,PAN,0.0
1978,PAN,0.0
1979,PAN,0.0
1980,PAN,0.0
1981,PAN,0.0
1982,PAN,0.0
1983,PAN,0.0
1984,PAN,0.0
1985,PAN,0.0
1986,PAN,0.0780219474927073
1987,PAN,0.0780219474927073
1988,PAN,0.0780219474927073
1989,PAN,0.0780219474927073
1990,PAN,0.0780219474927073
1991,PAN,0.060902815230288
1992,PAN,0.060902815230288
1993,PAN,0.155
1994,PAN,0.155
1995,PAN,0.155
1996,PAN,0.155
1997,PAN,0.155
1998,PAN,0.209
1999,PAN,0.2133472558683484
2000,PAN,0.2355200066828167
2001,PAN,0.2447732019046027
2002,PAN,0.2501854481664021
2003,PAN,0.2648539180909383
2004,PAN,0.2713187229925831
2005,PAN,0.2623999999999999
2006,PAN,0.2623999999999999
2007,PAN,0.2623999999999999
2008,PAN,0.2805928410190261
2009,PAN,0.3078397936149629
2021,PAN,0.7332665761607385
2022,PAN,0.7332665761607385
2023,PAN,0.7332665761607385
2024,PAN,0.7332665761607385
2025,PAN,0.7332665761607385
2026,PAN,0.5683933749660603
2027,PAN,0.5683933749660603
2028,PAN,0.5683933749660603
2029,PAN,0.5683933749660603
2030,PAN,0.5683933749660603
2031,PAN,0.5683933749660603
2032,PAN,0.5683933749660603
2033,PAN,0.3001251153950584
2034,PAN,0.3001251153950584
2035,PAN,0.3001251153950584
2036,PAN,0.3001251153950584
2037,PAN,0.3001251153950584
2038,PAN,0.1492242193863698
2039,PAN,0.1492242193863698
2040,PAN,0.1492242193863698
2041,PAN,0.1492242193863698
2042,PAN,0.1492242193863698
2043,PAN,0.0
2044,PAN,0.0
2045,PAN,0.0
2046,PAN,0.0
2047,PAN,0.0
2048,PAN,0.0
2049,PAN,0.0
2050,PAN,0.0
2051,PAN,0.0
2052,PAN,0.0
2053,PAN,0.0
2054,PAN,0.0
2055,PAN,0.0
1958,PER,0.0
1959,PER,0.0
1960,PER,0.0
1961,PER,0.0
1962,PER,0.0
1963,PER,0.0
1964,PER,0.0
1965,PER,0.0
1966,PER,0.0
1967,PER,0.0
1968,PER,0.0
1969,PER,0.0
1970,PER,0.0
1971,PER,0.0
1972,PER,0.0
1973,PER,0.0
1974,PER,0.0
1975,PER,0.0
1976,PER,0.0
1977,PER,0.0
1978,PER,0.0
1979,PER,0.0
1980,PER,0.0
1981,PER,0.0
1982,PER,0.0
1983,PER,0.0
1984,PER,0.0
1985,PER,0.0
1986,PER,0.0
1987,PER,0.0
1988,PER,0.0
1989,PER,0.0
1990,PER,0.0
1991,PER,0.0
1992,PER,0.0
1993,PER,0.0
1994,PER,0.0
1995,PER,0.0
1996,PER,0.0
1997,PER,0.0
1998,PER,0.0
1999,PER,0.0
2000,PER,0.0
2001,PER,0.0
2002,PER,0.0
2003,PER,0.0
2004,PER,0.0
2005,PER,0.0
2006,PER,0.0
2007,PER,0.0
2008,PER,0.0
2009,PER,0.0
2021,PER,0.0
2022,PER,0.0
2023,PER,0.0
2024,PER,0.0
2025,PER,0.0
2026,PER,0.0
2027,PER,0.0
2028,PER,0.0
2029,PER,0.0
2030,PER,0.0
2031,PER,0.0
2032,PER,0.0
2033,PER,0.0
2034,PER,0.0
2035,PER,0.0
2036,PER,0.0
2037,PER,0.0
2038,PER,0.0
2039,PER,0.0
2040,PER,0.0
2041,PER,0.0
2042,PER,0.0
2043,PER,0.0
2044,PER,0.0
2045,PER,0.0
2046,PER,0.0
2047,PER,0.0
2048,PER,0.0
2049,PER,0.0
2050,PER,0.0
2051,PER,0.0
2052,PER,0.0
2053,PER,0.0
2054,PER,0.0
2055,PER,0.0
1982,PHL,0.0
1983,PHL,0.0
1984,PHL,0.0
1985,PHL,0.0
1986,PHL,0.0
1987,PHL,0.0
1988,PHL,0.0
1989,PHL,0.0
1990,PHL,0.0
1991,PHL,0.0
1992,PHL,0.0
1993,PHL,0.0
1994,PHL,0.0
1995,PHL,0.0
1996,PHL,0.0
1997,PHL,0.0
1998,PHL,0.0
1999,PHL,0.0
2000,PHL,0.0
2001,PHL,0.0
2002,PHL,0.0
2003,PHL,0.0
2004,PHL,0.0
2005,PHL,0.0
2006,PHL,0.0
2007,PHL,0.0
2008,PHL,0.0
2009,PHL,0.0
2021,PHL,2.478218973496003
2022,PHL,2.478218973496003
2023,PHL,2.478218973496003
2024,PHL,2.478218973496003
2025,PHL,2.478218973496003
2026,PHL,2.478218973496003
2027,PHL,2.478218973496003
2028,PHL,2.478218973496003
2029,PHL,2.478218973496003
2030,PHL,2.478218973496003
2031,PHL,2.478218973496003
2032,PHL,2.478218973496003
2033,PHL,2.478218973496003
2034,PHL,2.478218973496003
2035,PHL,2.478218973496003
2036,PHL,2.478218973496003
2037,PHL,2.478218973496003
2038,PHL,2.478218973496003
2039,PHL,2.478218973496003
2040,PHL,2.478218973496003
2041,PHL,2.478218973496003
2042,PHL,2.478218973496003
2043,PHL,2.478218973496003
2044,PHL,2.478218973496003
2045,PHL,2.478218973496003
2046,PHL,2.478218973496003
2047,PHL,2.478218973496003
2048,PHL,2.478218973496003
2049,PHL,2.478218973496003
2050,PHL,2.478218973496003
2051,PHL,2.478218973496003
2052,PHL,2.478218973496003
2053,PHL,2.478218973496003
2054,PHL,2.478218973496003
2055,PHL,1.4693822044594025
1920,PNG,0.0
1921,PNG,0.0
1922,PNG,0.0
1923,PNG,0.0
1924,PNG,0.0
1925,PNG,0.0
1926,PNG,0.0
1927,PNG,0.0
1928,PNG,0.0
1929,PNG,0.0
1930,PNG,0.0
1931,PNG,0.0
1932,PNG,0.0
1933,PNG,0.0
1934,PNG,0.0
1935,PNG,0.0
1936,PNG,0.0
1937,PNG,0.0
1938,PNG,0.0
1939,PNG,0.0
1940,PNG,0.0
1941,PNG,0.0
1942,PNG,0.0
1943,PNG,0.0
1944,PNG,0.0
1945,PNG,0.0
1946,PNG,0.0
1947,PNG,0.0
1948,PNG,0.0
1949,PNG,0.0
1950,PNG,0.0
1951,PNG,0.0
1952,PNG,0.0
1953,PNG,0.0
1954,PNG,0.0
1955,PNG,0.0
1956,PNG,0.0
1957,PNG,0.0
1958,PNG,0.0
1959,PNG,0.0
1960,PNG,0.0
1961,PNG,0.0
1962,PNG,0.0
1963,PNG,0.0
1964,PNG,0.0
1965,PNG,0.0
1966,PNG,0.0
1967,PNG,0.0
1968,PNG,0.0
1969,PNG,0.0
1970,PNG,0.0
1971,PNG,0.0
1972,PNG,0.0
1973,PNG,0.0
1974,PNG,0.0
1975,PNG,0.0
1976,PNG,0.0
1977,PNG,0.0
1978,PNG,0.0
1979,PNG,0.0
1980,PNG,0.0
1981,PNG,0.0
1982,PNG,0.0
1983,PNG,0.0
1984,PNG,0.0
1985,PNG,0.0
1986,PNG,0.0
1987,PNG,0.0
1988,PNG,0.0
1989,PNG,0.0
1990,PNG,0.0
1991,PNG,0.0
1992,PNG,0.0
1993,PNG,0.0
1994,PNG,0.0
1995,PNG,0.0
1996,PNG,0.0
1997,PNG,0.0
1998,PNG,0.0
1999,PNG,0.2119472008490316
2000,PNG,0.2123183868400106
2001,PNG,0.2254275624834173
2002,PNG,0.2254275624834173
2003,PNG,0.2495546518970549
2004,PNG,0.2495628179888564
2005,PNG,0.2414775770459572
2006,PNG,0.2414775770459572
2007,PNG,0.2483539594494961
2008,PNG,0.2590123521749816
2009,PNG,0.262450543376751
2021,PNG,0.5691252849430113
2022,PNG,0.5691252849430113
2023,PNG,0.5691252849430113
2024,PNG,0.5691252849430113
2025,PNG,0.5691252849430113
2026,PNG,0.5691252849430113
2027,PNG,0.5691252849430113
2028,PNG,0.5691252849430113
2029,PNG,0.5691252849430113
2030,PNG,0.5691252849430113
2031,PNG,0.5691252849430113
2032,PNG,0.5691252849430113
2033,PNG,0.5691252849430113
2034,PNG,0.5691252849430113
2035,PNG,0.5691252849430113
2036,PNG,0.5691252849430113
2037,PNG,0.5691252849430113
2038,PNG,0.5691252849430113
2039,PNG,0.0
2040,PNG,0.0
2041,PNG,0.0
2042,PNG,0.0
2043,PNG,0.0
2044,PNG,0.0
2045,PNG,0.0
2046,PNG,0.0
2047,PNG,0.0
2048,PNG,0.0
2049,PNG,0.0
2050,PNG,0.0
2051,PNG,0.0
2052,PNG,0.0
2053,PNG,0.0
2054,PNG,0.0
2055,PNG,0.0
1920,POL,0.0
1921,POL,0.0
1922,POL,0.0
1923,POL,0.0
1924,POL,0.0
1925,POL,0.0
1926,POL,0.0
1927,POL,0.0
1928,POL,0.0
1929,POL,0.0
1930,POL,0.0
1931,POL,0.0
1932,POL,0.0
1933,POL,0.0
1934,POL,0.0
1935,POL,0.0
1936,POL,0.0
1937,POL,0.0
1938,POL,0.0
1939,POL,0.0
1940,POL,0.0
1941,POL,0.0
1942,POL,0.0
1943,POL,0.0
1944,POL,0.0
1945,POL,0.0
1946,POL,0.0
1947,POL,0.0
1948,POL,0.0
1949,POL,0.0
1950,POL,0.0
1951,POL,0.0
1952,POL,0.0
1953,POL,0.0
1954,POL,0.0
1955,POL,0.0
1956,POL,0.0
1957,POL,0.0
1958,POL,0.0
1959,POL,0.0
1960,POL,0.0
1961,POL,0.0
1962,POL,0.0
1963,POL,0.0
1964,POL,0.0
1965,POL,0.0
1966,POL,0.0
1967,POL,0.0
1968,POL,0.0
1969,POL,0.0
1970,POL,0.0
1971,POL,0.0
1972,POL,0.0
1973,POL,0.0
1974,POL,0.0
1975,POL,0.0
1976,POL,0.0
1977,POL,0.0
1978,POL,0.0
1979,POL,0.0
1980,POL,0.0
1981,POL,0.0
1982,POL,0.0
1983,POL,0.0
1984,POL,0.0
1985,POL,0.0
1986,POL,0.0
1987,POL,0.0
1988,POL,0.0
1989,POL,0.0
1990,POL,0.0
1991,POL,0.0
1992,POL,0.0
1993,POL,0.0
1994,POL,0.0
1995,POL,0.0
1996,POL,0.0
1997,POL,0.0675146462370437
1998,POL,0.0683091171022844
1999,POL,0.0704421754532194
2000,POL,0.0697607188810028
2001,POL,0.0695360867235481
2002,POL,0.0777371342078708
2003,POL,0.0796991207180802
2004,POL,0.0812489576577411
2005,POL,0.0821853430305276
2006,POL,0.0881962338949454
2007,POL,0.1207169390787518
2008,POL,0.1167490580745745
2009,POL,0.1159535358692877
2021,POL,1.5952744410458808
2022,POL,1.5952744410458808
2023,POL,1.5952744410458808
2024,POL,1.5952744410458808
2025,POL,1.5952744410458808
2026,POL,1.5952744410458808
2027,POL,1.5952744410458808
2028,POL,1.5952744410458808
2029,POL,1.5952744410458808
2030,POL,1.5952744410458808
2031,POL,1.5952744410458808
2032,POL,1.5952744410458808
2033,POL,1.5952744410458808
2034,POL,1.5952744410458808
2035,POL,1.5952744410458808
2036,POL,1.5952744410458808
2037,POL,1.4613200986679822
2038,POL,1.4613200986679822
2039,POL,1.4613200986679822
2040,POL,1.4613200986679822
2041,POL,1.4613200986679822
2042,POL,1.4613200986679822
2043,POL,1.4613200986679822
2044,POL,1.4613200986679822
2045,POL,1.4613200986679822
2046,POL,1.4613200986679822
2047,POL,1.4613200986679822
2048,POL,1.4613200986679822
2049,POL,1.4613200986679822
2050,POL,1.4613200986679822
2051,POL,1.4613200986679822
2052,POL,1.4613200986679822
2053,POL,1.4613200986679822
2054,POL,1.4613200986679822
2055,POL,1.4613200986679822
1952,PRK,0.0
1953,PRK,0.0
1954,PRK,0.0
1955,PRK,0.0
1956,PRK,0.0
1957,PRK,0.0
1958,PRK,0.0
1959,PRK,0.0
1960,PRK,0.0
1961,PRK,0.0
1962,PRK,0.0
1963,PRK,0.0
1964,PRK,0.0
1965,PRK,0.0
1966,PRK,0.0
1967,PRK,0.0
1968,PRK,0.0
1969,PRK,0.0
1970,PRK,0.0
1971,PRK,0.0
1972,PRK,0.0
1973,PRK,0.0
1974,PRK,0.0
1975,PRK,0.0
1976,PRK,0.0
1977,PRK,0.0
1978,PRK,0.0
1979,PRK,0.0
1980,PRK,0.0
1981,PRK,0.0
1982,PRK,0.0
1983,PRK,0.0
1984,PRK,0.0
1985,PRK,0.0
1986,PRK,0.0
1987,PRK,0.0
1988,PRK,0.0
1989,PRK,0.0
1990,PRK,0.0
1991,PRK,0.0
1992,PRK,0.0
1993,PRK,0.0
1994,PRK,0.0
1995,PRK,0.0
1996,PRK,0.0
1997,PRK,0.0
1998,PRK,0.0
1999,PRK,0.0
2000,PRK,0.0
2001,PRK,0.0
2002,PRK,0.0
2003,PRK,0.0
2004,PRK,0.0
2005,PRK,0.0
2006,PRK,0.0
2007,PRK,0.0
2008,PRK,0.0
2009,PRK,0.0
2021,PRK,0.0
2022,PRK,0.0
2023,PRK,0.0
2024,PRK,0.0
2025,PRK,0.0
2026,PRK,0.0
2027,PRK,0.0
2028,PRK,0.0
2029,PRK,0.0
2030,PRK,0.0
2031,PRK,0.0
2032,PRK,0.0
2033,PRK,0.0
2034,PRK,0.0
2035,PRK,0.0
2036,PRK,0.0
2037,PRK,0.0
2038,PRK,0.0
2039,PRK,0.0
2040,PRK,0.0
2041,PRK,0.0
2042,PRK,0.0
2043,PRK,0.0
2044,PRK,0.0
2045,PRK,0.0
2046,PRK,0.0
2047,PRK,0.0
2048,PRK,0.0
2049,PRK,0.0
2050,PRK,0.0
2051,PRK,0.0
2052,PRK,0.0
2053,PRK,0.0
2054,PRK,0.0
2055,PRK,0.0
1920,PRT,0.0
1921,PRT,0.0
1922,PRT,0.0
1923,PRT,0.0
1924,PRT,0.0
1925,PRT,0.0
1926,PRT,0.0
1927,PRT,0.0
1928,PRT,0.0
1929,PRT,0.0
1930,PRT,0.0
1931,PRT,0.0
1932,PRT,0.0
1933,PRT,0.0
1934,PRT,0.0
1935,PRT,0.0
1936,PRT,0.0
1937,PRT,0.0
1938,PRT,0.0
1939,PRT,0.0
1940,PRT,0.0
1941,PRT,0.0
1942,PRT,0.0
1943,PRT,0.0
1944,PRT,0.0
1945,PRT,0.0
1946,PRT,0.0
1947,PRT,0.0
1948,PRT,0.0
1949,PRT,0.0
1950,PRT,0.0
1951,PRT,0.0
1952,PRT,0.0
1953,PRT,0.0
1954,PRT,0.0
1955,PRT,0.0
1956,PRT,0.0
1957,PRT,0.0
1958,PRT,0.0
1959,PRT,0.0
1960,PRT,0.0
1961,PRT,0.0
1962,PRT,0.0
1963,PRT,0.0
1964,PRT,0.0
1965,PRT,0.0
1966,PRT,0.0
1967,PRT,0.0
1968,PRT,0.0
1969,PRT,0.0
1970,PRT,0.0
1971,PRT,0.0
1972,PRT,0.0
1973,PRT,0.0
1974,PRT,0.0
1975,PRT,0.0
1976,PRT,0.0
1977,PRT,0.0
1978,PRT,0.0
1979,PRT,0.0
1980,PRT,0.0
1981,PRT,0.0
1982,PRT,0.0
1983,PRT,0.0
1984,PRT,0.0
1985,PRT,0.0
1986,PRT,0.0
1987,PRT,0.0
1988,PRT,0.0
1989,PRT,0.0
1990,PRT,0.0
1991,PRT,0.0
1992,PRT,0.0
1993,PRT,0.0
1994,PRT,0.0
1995,PRT,0.0
1996,PRT,0.0
1997,PRT,0.0
1998,PRT,0.0
1999,PRT,0.0
2000,PRT,0.0
2001,PRT,0.0
2002,PRT,0.0
2003,PRT,0.0
2004,PRT,0.0
2005,PRT,0.0
2006,PRT,0.0
2007,PRT,0.0
2008,PRT,0.0
2009,PRT,0.0
2021,PRT,0.0
2022,PRT,0.0
2023,PRT,0.0
2024,PRT,0.0
2025,PRT,0.0
2026,PRT,0.0
2027,PRT,0.0
2028,PRT,0.0
2029,PRT,0.0
2030,PRT,0.0
2031,PRT,0.0
2032,PRT,0.0
2033,PRT,0.0
2034,PRT,0.0
2035,PRT,0.0
2036,PRT,0.0
2037,PRT,0.0
2038,PRT,0.0
2039,PRT,0.0
2040,PRT,0.0
2041,PRT,0.0
2042,PRT,0.0
2043,PRT,0.0
2044,PRT,0.0
2045,PRT,0.0
2046,PRT,0.0
2047,PRT,0.0
2048,PRT,0.0
2049,PRT,0.0
2050,PRT,0.0
2051,PRT,0.0
2052,PRT,0.0
2053,PRT,0.0
2054,PRT,0.0
2055,PRT,0.0
1981,PRY,0.0
1982,PRY,0.0
1983,PRY,0.0
1984,PRY,0.0
1985,PRY,0.0
1986,PRY,0.0
1987,PRY,0.0
1988,PRY,0.0
1989,PRY,0.0
1990,PRY,0.0
1991,PRY,0.0
1992,PRY,0.0
1993,PRY,0.0
1994,PRY,0.0
1995,PRY,0.0
1996,PRY,0.0
1997,PRY,0.0
1998,PRY,0.0
1999,PRY,0.0
2000,PRY,0.0
2001,PRY,0.0
2002,PRY,0.0
2003,PRY,0.0
2004,PRY,0.0
2005,PRY,0.0
2006,PRY,0.0
2007,PRY,0.0
2008,PRY,0.0
2009,PRY,0.0
2021,PRY,0.0
2022,PRY,0.0
2023,PRY,0.0
2024,PRY,0.0
2025,PRY,0.0
2026,PRY,0.0
2027,PRY,0.0
2028,PRY,0.0
2029,PRY,0.0
2030,PRY,0.0
2031,PRY,0.0
2032,PRY,0.0
2033,PRY,0.0
2034,PRY,0.0
2035,PRY,0.0
2036,PRY,0.0
2037,PRY,0.0
2038,PRY,0.0
2039,PRY,0.0
2040,PRY,0.0
2041,PRY,0.0
2042,PRY,0.0
2043,PRY,0.0
2044,PRY,0.0
2045,PRY,0.0
2046,PRY,0.0
2047,PRY,0.0
2048,PRY,0.0
2049,PRY,0.0
2050,PRY,0.0
2051,PRY,0.0
2052,PRY,0.0
2053,PRY,0.0
2054,PRY,0.0
2055,PRY,0.0
1951,QAT,0.0
1952,QAT,0.0
1953,QAT,0.0
1954,QAT,0.0
1955,QAT,0.0
1956,QAT,0.0
1957,QAT,0.0
1958,QAT,0.0
1959,QAT,0.0
1960,QAT,0.0
1961,QAT,0.0
1962,QAT,0.0
1963,QAT,0.0
1964,QAT,0.0
1965,QAT,0.0
1966,QAT,0.0
1967,QAT,0.0
1968,QAT,0.0
1969,QAT,0.0
1970,QAT,0.0
1971,QAT,0.0
1972,QAT,0.0
1973,QAT,0.0
1974,QAT,0.0
1975,QAT,0.0
1978,QAT,0.0
1979,QAT,0.0
1980,QAT,0.0
1981,QAT,0.0
1982,QAT,0.0
1983,QAT,0.0
1984,QAT,0.0
1985,QAT,0.0
1986,QAT,0.0
1987,QAT,0.0
1988,QAT,0.0
1989,QAT,0.0
1990,QAT,0.0
1991,QAT,0.0
1992,QAT,0.0
1993,QAT,0.0
1994,QAT,0.0
1995,QAT,0.0
1996,QAT,0.0
1997,QAT,0.0
1998,QAT,0.0
1999,QAT,0.0
2000,QAT,0.0
2001,QAT,0.0
2002,QAT,0.0
2003,QAT,0.0
2004,QAT,0.0
2005,QAT,0.0
2006,QAT,0.0
2007,QAT,0.0
2008,QAT,0.0
2009,QAT,0.0
2021,QAT,0.0
2022,QAT,0.0
2023,QAT,0.0
2024,QAT,0.0
2025,QAT,0.0
2026,QAT,0.0
2027,QAT,0.0
2028,QAT,0.0
2029,QAT,0.0
2030,QAT,0.0
2031,QAT,0.0
2032,QAT,0.0
2033,QAT,0.0
2034,QAT,0.0
2035,QAT,0.0
2036,QAT,0.0
2037,QAT,0.0
2038,QAT,0.0
2039,QAT,0.0
2040,QAT,0.0
2041,QAT,0.0
2042,QAT,0.0
2043,QAT,0.0
2044,QAT,0.0
1964,ROU,0.0
1965,ROU,0.0
1966,ROU,0.0
1967,ROU,0.0
1968,ROU,0.0
1969,ROU,0.0
1970,ROU,0.0
1971,ROU,0.0
1972,ROU,0.0
1973,ROU,0.0
1974,ROU,0.0
1975,ROU,0.0
1976,ROU,0.0
1977,ROU,0.0
1978,ROU,0.0
1979,ROU,0.0
1980,ROU,0.0
1981,ROU,0.0
1982,ROU,0.0
1983,ROU,0.0
1984,ROU,0.0
1985,ROU,0.0
1986,ROU,0.0
1987,ROU,0.0
1988,ROU,0.0
1989,ROU,0.0
1990,ROU,0.0
1991,ROU,0.0
1992,ROU,0.0
1993,ROU,0.0
1994,ROU,0.0
1995,ROU,0.0
1996,ROU,0.0
1997,ROU,0.0
1998,ROU,0.0
1999,ROU,0.0
2000,ROU,0.0
2001,ROU,0.0
2002,ROU,0.0
2003,ROU,0.0
2004,ROU,0.0
2005,ROU,0.0
2006,ROU,0.0
2007,ROU,0.0
2008,ROU,0.0
2009,ROU,0.0
2021,ROU,0.0
2022,ROU,0.0
2023,ROU,0.0
2024,ROU,0.0
2025,ROU,0.0
2026,ROU,0.0
2027,ROU,0.0
2028,ROU,0.0
2029,ROU,0.0
2030,ROU,0.0
2031,ROU,0.0
2032,ROU,0.0
2033,ROU,0.0
2034,ROU,0.0
2035,ROU,0.0
2036,ROU,0.0
2037,ROU,0.0
2038,ROU,0.0
2039,ROU,0.0
2040,ROU,0.0
2041,ROU,0.0
2042,ROU,0.0
2043,ROU,0.0
2044,ROU,0.0
2045,ROU,0.0
2046,ROU,0.0
2047,ROU,0.0
2048,ROU,0.0
2049,ROU,0.0
2050,ROU,0.0
2051,ROU,0.0
2052,ROU,0.0
2053,ROU,0.0
2054,ROU,0.0
2055,ROU,0.0
1920,RUS,0.0
1921,RUS,0.0
1922,RUS,0.0
1923,RUS,0.0
1924,RUS,0.0
1925,RUS,0.0340856824666249
1926,RUS,0.0340856824666249
1927,RUS,0.0340856824666249
1928,RUS,0.0570279687422378
1929,RUS,0.0570279687422378
1930,RUS,0.0570279687422378
1931,RUS,0.0570279687422378
1932,RUS,0.0648938954653051
1933,RUS,0.1222004491123183
1934,RUS,0.162349450094641
1935,RUS,0.162349450094641
1936,RUS,0.162349450094641
1937,RUS,0.162349450094641
1938,RUS,0.162349450094641
1939,RUS,0.162349450094641
1940,RUS,0.162349450094641
1941,RUS,0.162349450094641
1942,RUS,0.162349450094641
1943,RUS,0.162349450094641
1944,RUS,0.162349450094641
1945,RUS,0.162349450094641
1946,RUS,0.162349450094641
1947,RUS,0.162349450094641
1948,RUS,0.162349450094641
1949,RUS,0.162349450094641
1950,RUS,0.162349450094641
1951,RUS,0.162349450094641
1952,RUS,0.162349450094641
1953,RUS,0.162349450094641
1954,RUS,0.162349450094641
1955,RUS,0.162349450094641
1956,RUS,0.162349450094641
1957,RUS,0.162349450094641
1958,RUS,0.162349450094641
1959,RUS,0.162349450094641
1960,RUS,0.162349450094641
1961,RUS,0.162349450094641
1962,RUS,0.162349450094641
1963,RUS,0.162349450094641
1964,RUS,0.162349450094641
1965,RUS,0.128263767628016
1966,RUS,0.128263767628016
1967,RUS,0.128263767628016
1968,RUS,0.1053214813524031
1969,RUS,0.1053214813524031
1970,RUS,0.1053214813524031
1971,RUS,0.1053214813524031
1972,RUS,0.0974555546293358
1973,RUS,0.0401490009823226
1974,RUS,0.0
1975,RUS,0.0
1976,RUS,0.0
1977,RUS,0.0
1978,RUS,0.0
1979,RUS,0.0
1980,RUS,0.0
1981,RUS,0.0
1982,RUS,0.0
1983,RUS,0.0
1984,RUS,0.0
1985,RUS,0.0
1986,RUS,0.0
1987,RUS,0.0
1988,RUS,0.0
1989,RUS,0.0
1990,RUS,0.0
1991,RUS,0.0
1992,RUS,0.0
1993,RUS,0.0
1994,RUS,0.0
1995,RUS,0.0
1996,RUS,0.0
1997,RUS,0.0
1998,RUS,0.0
1999,RUS,0.0
2000,RUS,0.0
2001,RUS,0.0
2002,RUS,0.0
2003,RUS,0.0
2004,RUS,0.0
2005,RUS,0.0
2006,RUS,0.0
2007,RUS,0.0
2008,RUS,0.0
2009,RUS,0.0
2021,RUS,0.0
2022,RUS,0.0
2023,RUS,0.0
2024,RUS,0.0
2025,RUS,0.0
2026,RUS,0.0
2027,RUS,0.0
2028,RUS,0.0
2029,RUS,0.0
2030,RUS,0.0
2031,RUS,0.0
2032,RUS,0.0
2033,RUS,0.0
2034,RUS,0.0
2035,RUS,0.0
2036,RUS,0.0
2037,RUS,0.0
2038,RUS,0.0
2039,RUS,0.0
2040,RUS,0.0
2041,RUS,0.0
2042,RUS,0.0
2043,RUS,0.0
2044,RUS,0.0
2045,RUS,0.0
2046,RUS,0.0
2047,RUS,0.0
2048,RUS,0.0
2049,RUS,0.0
2050,RUS,0.0
2051,RUS,0.0
2052,RUS,0.0
2053,RUS,0.0
2054,RUS,0.0
2055,RUS,0.0
1958,RWA,0.0
1959,RWA,0.0
1960,RWA,0.0
1961,RWA,0.0
1962,RWA,0.0
1963,RWA,0.0
1964,RWA,0.0
1965,RWA,0.0
1966,RWA,0.0
1967,RWA,0.0
1968,RWA,0.0
1969,RWA,0.0
1970,RWA,0.0
1971,RWA,0.0
1972,RWA,0.0
1973,RWA,0.0
1974,RWA,0.0
1975,RWA,0.0
1976,RWA,0.0
1977,RWA,0.0
1978,RWA,0.0
1979,RWA,0.0
1980,RWA,0.0
1981,RWA,0.0
1982,RWA,0.0
1983,RWA,0.0
1984,RWA,0.0
1985,RWA,0.0
1986,RWA,0.0
1987,RWA,0.0
1988,RWA,0.0
1989,RWA,0.0
1990,RWA,0.0
1991,RWA,0.0
1992,RWA,0.0
1993,RWA,0.0
1994,RWA,0.0
1995,RWA,0.0
1996,RWA,0.0
1997,RWA,0.0
1998,RWA,0.0
1999,RWA,0.0
2000,RWA,0.0
2001,RWA,0.0
2002,RWA,0.0
2003,RWA,0.0
2004,RWA,0.0
2005,RWA,0.0078
2006,RWA,0.0078
2007,RWA,0.0078
2008,RWA,0.0078
2009,RWA,0.0278
2021,RWA,0.0342677199504337
2022,RWA,0.0342677199504337
2023,RWA,0.0342677199504337
2024,RWA,0.0342677199504337
2025,RWA,0.0342677199504337
2026,RWA,0.0342677199504337
2027,RWA,0.0342677199504337
2028,RWA,0.0342677199504337
2029,RWA,0.0342677199504337
2030,RWA,0.0342677199504337
2031,RWA,0.0342677199504337
2032,RWA,0.0342677199504337
2033,RWA,0.0342677199504337
2034,RWA,0.0342677199504337
2035,RWA,0.0342677199504337
2036,RWA,0.0342677199504337
2037,RWA,0.0342677199504337
2038,RWA,0.0342677199504337
2039,RWA,0.0342677199504337
2040,RWA,0.0342677199504337
2041,RWA,0.0342677199504337
2042,RWA,0.0342677199504337
2043,RWA,0.0342677199504337
2044,RWA,0.0342677199504337
2045,RWA,0.0246530359355638
2046,RWA,0.0246530359355638
2047,RWA,0.0246530359355638
2048,RWA,0.0246530359355638
2049,RWA,0.0
2050,RWA,0.0
2051,RWA,0.0
2052,RWA,0.0
2053,RWA,0.0
2054,RWA,0.0
2055,RWA,0.0
1972,SAU,0.178771540331959
1973,SAU,0.178771540331959
1974,SAU,0.178771540331959
1975,SAU,0.178771540331959
1976,SAU,0.178771540331959
1977,SAU,0.178771540331959
1978,SAU,1.441664778819869
1979,SAU,1.441664778819869
1980,SAU,1.441664778819869
1981,SAU,4.142647365321009
1982,SAU,8.254648180870825
1983,SAU,8.723872396659266
1984,SAU,8.723872396659266
1985,SAU,9.09112021808406
1986,SAU,9.09112021808406
1987,SAU,9.351615891139202
1988,SAU,9.351615891139202
1989,SAU,9.824083533445092
1990,SAU,9.824083533445092
1991,SAU,10.19906871213151
1992,SAU,7.572019868287503
1993,SAU,7.779623279361126
1994,SAU,7.750134158469986
1995,SAU,7.806753270580974
1996,SAU,8.310034267123086
1997,SAU,8.516458113361061
1998,SAU,9.84831046983306
