iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_freight_biofuels
ISL,Iceland,2032,0.030955086402921373
ISL,Iceland,2033,0.030438087163236014
ISL,Iceland,2034,0.029939823147066814
ISL,Iceland,2035,0.02945929407694788
ISL,Iceland,2036,0.02892807714412318
ISL,Iceland,2037,0.028417443777019248
ISL,Iceland,2038,0.027926220356914427
ISL,Iceland,2039,0.027453320823029287
ISL,Iceland,2040,0.026997738656695785
ISL,Iceland,2041,0.02651696122774377
ISL,Iceland,2042,0.026054579262445515
ISL,Iceland,2043,0.025609556811093385
ISL,Iceland,2044,0.025180934277385474
ISL,Iceland,2045,0.024767821511278335
ISL,Iceland,2046,0.024351269975300845
ISL,Iceland,2047,0.023949804720752574
ISL,Iceland,2048,0.02356262075325418
ISL,Iceland,2049,0.023188969349546534
ISL,Iceland,2050,0.02282815322507519
ISR,Israel,2021,0.011121121654702505
ISR,Israel,2022,0.010957084843258767
ISR,Israel,2023,0.010803690335313984
ISR,Israel,2024,0.010659935001564763
ISR,Israel,2025,0.010524937943765439
ISR,Israel,2026,0.010332469791625247
ISR,Israel,2027,0.010153214681016886
ISR,Israel,2028,0.009985857142242677
ISR,Israel,2029,0.009829250718196158
ISR,Israel,2030,0.009682391665496781
ISR,Israel,2031,0.009516132682833862
ISR,Israel,2032,0.009360550136300072
ISR,Israel,2033,0.009214647626001484
ISR,Israel,2034,0.009077548999305823
ISR,Israel,2035,0.008948480742534055
ISR,Israel,2036,0.008798333444892914
ISR,Israel,2037,0.008657459901517034
ISR,Israel,2038,0.008525026669469192
ISR,Israel,2039,0.008400297270985851
ISR,Israel,2040,0.008282618490524842
ISR,Israel,2041,0.008151161571916409
ISR,Israel,2042,0.008027352128284678
ISR,Israel,2043,0.007910541686944826
ISR,Israel,2044,0.007800153076750196
ISR,Israel,2045,0.0076956708904893974
ISR,Israel,2046,0.007581421838396178
ISR,Israel,2047,0.0074733474722718015
ISR,Israel,2048,0.007370960389037429
ISR,Israel,2049,0.007273823168466443
ISR,Israel,2050,0.007181542126206182
ITA,Italy,2021,0.0
ITA,Italy,2022,0.0
ITA,Italy,2023,0.0
ITA,Italy,2024,0.0
ITA,Italy,2025,0.0
ITA,Italy,2026,0.0
ITA,Italy,2027,0.0
ITA,Italy,2028,0.0
ITA,Italy,2029,0.0
ITA,Italy,2030,0.0
ITA,Italy,2031,0.0
ITA,Italy,2032,0.0
ITA,Italy,2033,0.0
ITA,Italy,2034,0.0
ITA,Italy,2035,0.0
ITA,Italy,2036,0.0
ITA,Italy,2037,0.0
ITA,Italy,2038,0.0
ITA,Italy,2039,0.0
ITA,Italy,2040,0.0
ITA,Italy,2041,0.0
ITA,Italy,2042,0.0
ITA,Italy,2043,0.0
ITA,Italy,2044,0.0
ITA,Italy,2045,0.0
ITA,Italy,2046,0.0
ITA,Italy,2047,0.0
ITA,Italy,2048,0.0
ITA,Italy,2049,0.0
ITA,Italy,2050,0.0
JAM,Jamaica,2021,0.016021598214650216
JAM,Jamaica,2022,0.015958974687513883
JAM,Jamaica,2023,0.015897609273503865
JAM,Jamaica,2024,0.01583746443624111
JAM,Jamaica,2025,0.015778504117862496
JAM,Jamaica,2026,0.015748068757718937
JAM,Jamaica,2027,0.015718048673643757
JAM,Jamaica,2028,0.015688435423861075
JAM,Jamaica,2029,0.01565922079386246
JAM,Jamaica,2030,0.015630396788809352
JAM,Jamaica,2031,0.015578105711493491
JAM,Jamaica,2032,0.015526564864611861
JAM,Jamaica,2033,0.015475758217604399
JAM,Jamaica,2034,0.01542567019339243
JAM,Jamaica,2035,0.015376285652455204
JAM,Jamaica,2036,0.015279419203769618
JAM,Jamaica,2037,0.015184324424757633
JAM,Jamaica,2038,0.015090953150609284
JAM,Jamaica,2039,0.01499925894672096
JAM,Jamaica,2040,0.014909197031694323
JAM,Jamaica,2041,0.0147742238506192
JAM,Jamaica,2042,0.01464222064767799
JAM,Jamaica,2043,0.014513090461617388
JAM,Jamaica,2044,0.014386740506423096
JAM,Jamaica,2045,0.014263081948975683
JAM,Jamaica,2046,0.014106126368975219
JAM,Jamaica,2047,0.013952896058800837
JAM,Jamaica,2048,0.013803259947511469
JAM,Jamaica,2049,0.013657093041736503
JAM,Jamaica,2050,0.013514276077452921
JOR,Jordan,2021,0.043175387376740204
JOR,Jordan,2022,0.04341831416302662
JOR,Jordan,2023,0.043653032464619795
JOR,Jordan,2024,0.043879951415675814
JOR,Jordan,2025,0.044099453404832865
JOR,Jordan,2026,0.04315972866462404
JOR,Jordan,2027,0.04229608047121272
JOR,Jordan,2028,0.04149962992312884
JOR,Jordan,2029,0.040762828056502914
JOR,Jordan,2030,0.04007921582499119
JOR,Jordan,2031,0.03908208423475951
JOR,Jordan,2032,0.038169050308492415
JOR,Jordan,2033,0.03732990539964548
JOR,Jordan,2034,0.03655602891216963
JOR,Jordan,2035,0.035840091064817406
JOR,Jordan,2036,0.034717741784844436
JOR,Jordan,2037,0.033695014718334595
JOR,Jordan,2038,0.03275920948887839
JOR,Jordan,2039,0.03189969653696683
JOR,Jordan,2040,0.031107511588094387
JOR,Jordan,2041,0.030057255724326073
JOR,Jordan,2042,0.029098910833436558
JOR,Jordan,2043,0.028220917611281725
JOR,Jordan,2044,0.0274135771244717
JOR,Jordan,2045,0.026668691023161623
JOR,Jordan,2046,0.02582511836990806
JOR,Jordan,2047,0.02505010512813272
JOR,Jordan,2048,0.024335619663266125
JOR,Jordan,2049,0.023674837718838087
JOR,Jordan,2050,0.023061923756021133
JPN,Japan,2021,0.0
JPN,Japan,2022,0.0
JPN,Japan,2023,0.0
JPN,Japan,2024,0.0
JPN,Japan,2025,0.0
JPN,Japan,2026,0.0
JPN,Japan,2027,0.0
JPN,Japan,2028,0.0
JPN,Japan,2029,0.0
JPN,Japan,2030,0.0
JPN,Japan,2031,0.0
JPN,Japan,2032,0.0
JPN,Japan,2033,0.0
JPN,Japan,2034,0.0
JPN,Japan,2035,0.0
JPN,Japan,2036,0.0
JPN,Japan,2037,0.0
JPN,Japan,2038,0.0
JPN,Japan,2039,0.0
JPN,Japan,2040,0.0
JPN,Japan,2041,0.0
JPN,Japan,2042,0.0
JPN,Japan,2043,0.0
JPN,Japan,2044,0.0
JPN,Japan,2045,0.0
JPN,Japan,2046,0.0
JPN,Japan,2047,0.0
JPN,Japan,2048,0.0
JPN,Japan,2049,0.0
JPN,Japan,2050,0.0
KAZ,Kazakhstan,2021,0.0012017736521486883
KAZ,Kazakhstan,2022,0.0012017736521486883
KAZ,Kazakhstan,2023,0.0012017736521486883
KAZ,Kazakhstan,2024,0.0012017736521486883
KAZ,Kazakhstan,2025,0.0012017736521486883
KAZ,Kazakhstan,2026,0.0012017736521486883
KAZ,Kazakhstan,2027,0.0012017736521486883
KAZ,Kazakhstan,2028,0.0012017736521486883
KAZ,Kazakhstan,2029,0.0012017736521486883
KAZ,Kazakhstan,2030,0.0012017736521486883
KAZ,Kazakhstan,2031,0.0012017736521486883
KAZ,Kazakhstan,2032,0.0012017736521486883
KAZ,Kazakhstan,2033,0.0012017736521486883
KAZ,Kazakhstan,2034,0.0012017736521486883
KAZ,Kazakhstan,2035,0.0012017736521486883
KAZ,Kazakhstan,2036,0.0012017736521486883
KAZ,Kazakhstan,2037,0.0012017736521486883
KAZ,Kazakhstan,2038,0.0012017736521486883
KAZ,Kazakhstan,2039,0.0012017736521486883
KAZ,Kazakhstan,2040,0.0012017736521486883
KAZ,Kazakhstan,2041,0.0012017736521486883
KAZ,Kazakhstan,2042,0.0012017736521486883
KAZ,Kazakhstan,2043,0.0012017736521486883
KAZ,Kazakhstan,2044,0.0012017736521486883
KAZ,Kazakhstan,2045,0.0012017736521486883
KAZ,Kazakhstan,2046,0.0012017736521486883
KAZ,Kazakhstan,2047,0.0012017736521486883
KAZ,Kazakhstan,2048,0.0012017736521486883
KAZ,Kazakhstan,2049,0.0012017736521486883
KAZ,Kazakhstan,2050,0.0012017736521486883
KEN,Kenya,2021,0.01747071671677616
KEN,Kenya,2022,0.01746145693294619
KEN,Kenya,2023,0.017452584076822906
KEN,Kenya,2024,0.017444074392594447
KEN,Kenya,2025,0.017435906030130552
KEN,Kenya,2026,0.01740106933827756
KEN,Kenya,2027,0.017367771724107587
KEN,Kenya,2028,0.01733591339777743
KEN,Kenya,2029,0.017305403013764334
KEN,Kenya,2030,0.017276156796160944
KEN,Kenya,2031,0.01722487307677237
KEN,Kenya,2032,0.017175881694542344
KEN,Kenya,2033,0.017129032311280754
KEN,Kenya,2034,0.017084187453716402
KEN,Kenya,2035,0.017041221166205333
KEN,Kenya,2036,0.016955941969517767
KEN,Kenya,2037,0.01687462578042416
KEN,Kenya,2038,0.016797002624656037
KEN,Kenya,2039,0.01672282650561506
KEN,Kenya,2040,0.01665187280023431
KEN,Kenya,2041,0.016528810442352777
KEN,Kenya,2042,0.01641172284080948
KEN,Kenya,2043,0.016300185190510588
KEN,Kenya,2044,0.016193812025539087
KEN,Kenya,2045,0.016092252768427656
KEN,Kenya,2046,0.0159320999493836
KEN,Kenya,2047,0.015780056384485285
KEN,Kenya,2048,0.015635521370131765
KEN,Kenya,2049,0.015497952103567567
KEN,Kenya,2050,0.015366856870823236
KHM,Cambodia,2021,0.01393583241250451
KHM,Cambodia,2022,0.013832535366493648
KHM,Cambodia,2023,0.013733345241910572
KHM,Cambodia,2024,0.013638021886085792
KHM,Cambodia,2025,0.013546343512303494
KHM,Cambodia,2026,0.013449353404429583
KHM,Cambodia,2027,0.013356008339920126
KHM,Cambodia,2028,0.013266106628851705
KHM,Cambodia,2029,0.013179461191871855
KHM,Cambodia,2030,0.013095898260731932
KHM,Cambodia,2031,0.013002652553807535
KHM,Cambodia,2032,0.012912719683152649
KHM,Cambodia,2033,0.012825926182407042
KHM,Cambodia,2034,0.012742110488158112
KHM,Cambodia,2035,0.012661121936211234
KHM,Cambodia,2036,0.012549764654519664
KHM,Cambodia,2037,0.012442522030638326
KHM,Cambodia,2038,0.012339170146209529
KHM,Cambodia,2039,0.0122395010408204
KHM,Cambodia,2040,0.012143321315297982
KHM,Cambodia,2041,0.012013497141992882
KHM,Cambodia,2042,0.011888763603898787
KHM,Cambodia,2043,0.011768827039311596
KHM,Cambodia,2044,0.011653415947543024
KHM,Cambodia,2045,0.011542278937168625
KHM,Cambodia,2046,0.011410479561309294
KHM,Cambodia,2047,0.01128379508931996
KHM,Cambodia,2048,0.01116193343807368
KHM,Cambodia,2049,0.011044624347983157
KHM,Cambodia,2050,0.010931617382142036
KWT,Kuwait,2021,0.00748221666663863
KWT,Kuwait,2022,0.007529894643061781
KWT,Kuwait,2023,0.0075763021628321
KWT,Kuwait,2024,0.007621489338339615
KWT,Kuwait,2025,0.007665503680640044
KWT,Kuwait,2026,0.0075535604048036315
KWT,Kuwait,2027,0.007448691909750096
KWT,Kuwait,2028,0.007350248053883095
KWT,Kuwait,2029,0.007257655988235689
KWT,Kuwait,2030,0.007170409001755858
KWT,Kuwait,2031,0.007075818478094812
KWT,Kuwait,2032,0.006986666784026674
KWT,Kuwait,2033,0.006902497940422135
KWT,Kuwait,2034,0.006822905553452629
KWT,Kuwait,2035,0.006747526252808472
KWT,Kuwait,2036,0.006656506896862085
KWT,Kuwait,2037,0.006570453192391959
KWT,Kuwait,2038,0.00648896957064013
KWT,Kuwait,2039,0.006411701391252766
KWT,Kuwait,2040,0.006338329782316144
KWT,Kuwait,2041,0.006279939157400433
KWT,Kuwait,2042,0.006224022424590845
KWT,Kuwait,2043,0.0061704256246856316
KWT,Kuwait,2044,0.006119007314098778
KWT,Kuwait,2045,0.006069637318420672
KWT,Kuwait,2046,0.006024403383710191
KWT,Kuwait,2047,0.005980749052663214
KWT,Kuwait,2048,0.005938593003729564
KWT,Kuwait,2049,0.00589785940333639
KWT,Kuwait,2050,0.005858477450624466
LBN,Lebanon,2021,0.013569579150425337
LBN,Lebanon,2022,0.01340189997478812
LBN,Lebanon,2023,0.013240757344822057
LBN,Lebanon,2024,0.013085776352071197
LBN,Lebanon,2025,0.012936610221088664
LBN,Lebanon,2026,0.012759524390249712
LBN,Lebanon,2027,0.012589431814029326
LBN,Lebanon,2028,0.01242592626019439
LBN,Lebanon,2029,0.012268632362434737
LBN,Lebanon,2030,0.012117202743481516
LBN,Lebanon,2031,0.01194298559374379
LBN,Lebanon,2032,0.011775412060800546
LBN,Lebanon,2033,0.01161410923232394
LBN,Lebanon,2034,0.011458731592603391
LBN,Lebanon,2035,0.011308958551999412
LBN,Lebanon,2036,0.011140923143072936
LBN,Lebanon,2037,0.010979053318224742
LBN,Lebanon,2038,0.010823015847908107
LBN,Lebanon,2039,0.010672501090900953
LBN,Lebanon,2040,0.010527220943416155
LBN,Lebanon,2041,0.01037548415422008
LBN,Lebanon,2042,0.01022886238326809
LBN,Lebanon,2043,0.010087101278209611
LBN,Lebanon,2044,0.00994996307581645
LBN,Lebanon,2045,0.009817225271231455
LBN,Lebanon,2046,0.009684616285771254
LBN,Lebanon,2047,0.009555996808710497
LBN,Lebanon,2048,0.009431189473016416
LBN,Lebanon,2049,0.009310027272052558
LBN,Lebanon,2050,0.009192352813999764
LBR,Liberia,2021,0.045793019614654845
LBR,Liberia,2022,0.04605260637346324
LBR,Liberia,2023,0.04630283251839882
LBR,Liberia,2024,0.046544195393455744
LBR,Liberia,2025,0.0467771577228811
LBR,Liberia,2026,0.04691508123455842
LBR,Liberia,2027,0.04704753230495014
LBR,Liberia,2028,0.04717483029639025
LBR,Liberia,2029,0.04729727019546782
LBR,Liberia,2030,0.04741512489511814
LBR,Liberia,2031,0.04755163818917696
LBR,Liberia,2032,0.047683044910728
LBR,Liberia,2033,0.047809626332410884
LBR,Liberia,2034,0.0479316434424359
LBR,Liberia,2035,0.04804933874075479
LBR,Liberia,2036,0.04813781833600411
LBR,Liberia,2037,0.04822303532681255
LBR,Liberia,2038,0.04830516690464148
LBR,Liberia,2039,0.0483843776581228
LBR,Liberia,2040,0.048460820673961374
LBR,Liberia,2041,0.04845732449207067
LBR,Liberia,2042,0.04845396110329095
LBR,Liberia,2043,0.04845072308293926
LBR,Liberia,2044,0.04844760354970739
LBR,Liberia,2045,0.048444596116846574
LBR,Liberia,2046,0.048316615436748804
LBR,Liberia,2047,0.048193737495844144
LBR,Liberia,2048,0.048075663080866596
LBR,Liberia,2049,0.047962115923666296
LBR,Liberia,2050,0.04785284054315445
LBY,Libya,2021,0.056371380923678535
LBY,Libya,2022,0.054408071214722284
LBY,Libya,2023,0.05258569759461442
LBY,Libya,2024,0.05088961024645125
LBY,Libya,2025,0.049307121755153935
LBY,Libya,2026,0.04823124267240545
LBY,Libya,2027,0.04720598269652932
LBY,Libya,2028,0.046227851561784855
LBY,Libya,2029,0.045293672672060394
LBY,Libya,2030,0.04440054863835843
LBY,Libya,2031,0.043527548373436364
LBY,Libya,2032,0.042691957052238966
LBY,Libya,2033,0.041891420595529805
LBY,Libya,2034,0.041123778383490114
LBY,Libya,2035,0.04038704378255686
LBY,Libya,2036,0.03968215810609846
LBY,Libya,2037,0.03900449206149683
LBY,Libya,2038,0.03835249885750635
LBY,Libya,2039,0.037724746722094624
LBY,Libya,2040,0.03711990840654208
LBY,Libya,2041,0.036588758240097316
LBY,Libya,2042,0.03607482089748572
LBY,Libya,2043,0.03557727300392267
LBY,Libya,2044,0.03509534287522029
LBY,Libya,2045,0.03462830652411605
LBY,Libya,2046,0.03420228959039613
LBY,Libya,2047,0.03378822999786933
LBY,Libya,2048,0.033385631290066
LBY,Libya,2049,0.032994024118498624
LBY,Libya,2050,0.03261296441735906
LKA,Sri Lanka,2021,0.005750957621798903
LKA,Sri Lanka,2022,0.005674787945777689
LKA,Sri Lanka,2023,0.005601562102820049
LKA,Sri Lanka,2024,0.005531112666818007
LKA,Sri Lanka,2025,0.0054632846715966165
LKA,Sri Lanka,2026,0.005352097151597592
LKA,Sri Lanka,2027,0.005246544885708825
LKA,Sri Lanka,2028,0.005146210049520074
LKA,Sri Lanka,2029,0.005050715128342282
LKA,Sri Lanka,2030,0.004959718170576822
LKA,Sri Lanka,2031,0.004867521098522272
LKA,Sri Lanka,2032,0.00477958907112774
LKA,Sri Lanka,2033,0.004695632827010263
LKA,Sri Lanka,2034,0.00461538868400402
LKA,Sri Lanka,2035,0.004538615772871485
LKA,Sri Lanka,2036,0.004458517692158035
LKA,Sri Lanka,2037,0.004381874486270081
LKA,Sri Lanka,2038,0.0043084673452263335
LKA,Sri Lanka,2039,0.0042380955544220585
LKA,Sri Lanka,2040,0.004170574661931681
LKA,Sri Lanka,2041,0.004101017654083483
LKA,Sri Lanka,2042,0.00403419658740651
LKA,Sri Lanka,2043,0.003969953152918685
LKA,Sri Lanka,2044,0.0039081410241083815
LKA,Sri Lanka,2045,0.003848624744290997
LKA,Sri Lanka,2046,0.0037856435671879793
LKA,Sri Lanka,2047,0.0037249892598718664
LKA,Sri Lanka,2048,0.003666535210235189
LKA,Sri Lanka,2049,0.003610163828332408
LKA,Sri Lanka,2050,0.0035557657568159305
LSO,Lesotho,2021,0.018436782881032895
LSO,Lesotho,2022,0.018585371249874628
LSO,Lesotho,2023,0.018732771141967152
LSO,Lesotho,2024,0.018878996759472088
LSO,Lesotho,2025,0.019024062079163004
LSO,Lesotho,2026,0.01906519048920415
LSO,Lesotho,2027,0.01910558071794576
LSO,Lesotho,2028,0.01914525246217533
LSO,Lesotho,2029,0.019184224724102365
LSO,Lesotho,2030,0.019222515841707977
LSO,Lesotho,2031,0.019233780098506868
LSO,Lesotho,2032,0.019244830777112934
LSO,Lesotho,2033,0.019255673894867716
LSO,Lesotho,2034,0.019266315245172777
LSO,Lesotho,2035,0.019276760407811327
LSO,Lesotho,2036,0.019235578723255133
LSO,Lesotho,2037,0.019195334210960386
LSO,Lesotho,2038,0.019155995239973807
LSO,Lesotho,2039,0.019117531586960886
LSO,Lesotho,2040,0.019079914358766818
LSO,Lesotho,2041,0.01898304770639074
LSO,Lesotho,2042,0.018888820078281094
LSO,Lesotho,2043,0.018797125077842484
LSO,Lesotho,2044,0.018707861952040907
LSO,Lesotho,2045,0.018620935222113687
LSO,Lesotho,2046,0.018472745391115153
LSO,Lesotho,2047,0.018329214448114736
LSO,Lesotho,2048,0.018190126089545386
LSO,Lesotho,2049,0.018055277197873074
LSO,Lesotho,2050,0.01792447685189072
LTU,Lithuania,2021,0.0
LTU,Lithuania,2022,0.0
LTU,Lithuania,2023,0.0
LTU,Lithuania,2024,0.0
LTU,Lithuania,2025,0.0
LTU,Lithuania,2026,0.0
LTU,Lithuania,2027,0.0
LTU,Lithuania,2028,0.0
LTU,Lithuania,2029,0.0
LTU,Lithuania,2030,0.0
LTU,Lithuania,2031,0.0
LTU,Lithuania,2032,0.0
LTU,Lithuania,2033,0.0
LTU,Lithuania,2034,0.0
LTU,Lithuania,2035,0.0
LTU,Lithuania,2036,0.0
LTU,Lithuania,2037,0.0
LTU,Lithuania,2038,0.0
LTU,Lithuania,2039,0.0
LTU,Lithuania,2040,0.0
LTU,Lithuania,2041,0.0
LTU,Lithuania,2042,0.0
LTU,Lithuania,2043,0.0
LTU,Lithuania,2044,0.0
LTU,Lithuania,2045,0.0
LTU,Lithuania,2046,0.0
LTU,Lithuania,2047,0.0
LTU,Lithuania,2048,0.0
LTU,Lithuania,2049,0.0
LTU,Lithuania,2050,0.0
LUX,Luxembourg,2021,0.0
LUX,Luxembourg,2022,0.0
LUX,Luxembourg,2023,0.0
LUX,Luxembourg,2024,0.0
LUX,Luxembourg,2025,0.0
LUX,Luxembourg,2026,0.0
LUX,Luxembourg,2027,0.0
LUX,Luxembourg,2028,0.0
LUX,Luxembourg,2029,0.0
LUX,Luxembourg,2030,0.0
LUX,Luxembourg,2031,0.0
LUX,Luxembourg,2032,0.0
LUX,Luxembourg,2033,0.0
LUX,Luxembourg,2034,0.0
LUX,Luxembourg,2035,0.0
LUX,Luxembourg,2036,0.0
LUX,Luxembourg,2037,0.0
LUX,Luxembourg,2038,0.0
LUX,Luxembourg,2039,0.0
LUX,Luxembourg,2040,0.0
LUX,Luxembourg,2041,0.0
LUX,Luxembourg,2042,0.0
LUX,Luxembourg,2043,0.0
LUX,Luxembourg,2044,0.0
LUX,Luxembourg,2045,0.0
LUX,Luxembourg,2046,0.0
LUX,Luxembourg,2047,0.0
LUX,Luxembourg,2048,0.0
LUX,Luxembourg,2049,0.0
LUX,Luxembourg,2050,0.0
LVA,Latvia,2021,0.0
LVA,Latvia,2022,0.0
LVA,Latvia,2023,0.0
LVA,Latvia,2024,0.0
LVA,Latvia,2025,0.0
LVA,Latvia,2026,0.0
LVA,Latvia,2027,0.0
LVA,Latvia,2028,0.0
LVA,Latvia,2029,0.0
LVA,Latvia,2030,0.0
LVA,Latvia,2031,0.0
LVA,Latvia,2032,0.0
LVA,Latvia,2033,0.0
LVA,Latvia,2034,0.0
LVA,Latvia,2035,0.0
LVA,Latvia,2036,0.0
LVA,Latvia,2037,0.0
LVA,Latvia,2038,0.0
LVA,Latvia,2039,0.0
LVA,Latvia,2040,0.0
LVA,Latvia,2041,0.0
LVA,Latvia,2042,0.0
LVA,Latvia,2043,0.0
LVA,Latvia,2044,0.0
LVA,Latvia,2045,0.0
LVA,Latvia,2046,0.0
LVA,Latvia,2047,0.0
LVA,Latvia,2048,0.0
LVA,Latvia,2049,0.0
LVA,Latvia,2050,0.0
MAR,Morocco,2021,0.0
MAR,Morocco,2022,0.0
MAR,Morocco,2023,0.0
MAR,Morocco,2024,0.0
MAR,Morocco,2025,0.0
MAR,Morocco,2026,0.0
MAR,Morocco,2027,0.0
MAR,Morocco,2028,0.0
MAR,Morocco,2029,0.0
MAR,Morocco,2030,0.0
MAR,Morocco,2031,0.0
MAR,Morocco,2032,0.0
MAR,Morocco,2033,0.0
MAR,Morocco,2034,0.0
MAR,Morocco,2035,0.0
MAR,Morocco,2036,0.0
MAR,Morocco,2037,0.0
MAR,Morocco,2038,0.0
MAR,Morocco,2039,0.0
MAR,Morocco,2040,0.0
MAR,Morocco,2041,0.0
MAR,Morocco,2042,0.0
MAR,Morocco,2043,0.0
MAR,Morocco,2044,0.0
MAR,Morocco,2045,0.0
MAR,Morocco,2046,0.0
MAR,Morocco,2047,0.0
MAR,Morocco,2048,0.0
MAR,Morocco,2049,0.0
MAR,Morocco,2050,0.0
MDG,Madagascar,2021,0.03382563176391709
MDG,Madagascar,2022,0.03403379004586021
MDG,Madagascar,2023,0.03423600643755865
MDG,Madagascar,2024,0.034432531776332265
MDG,Madagascar,2025,0.03462360297659922
MDG,Madagascar,2026,0.03476366450181887
MDG,Madagascar,2027,0.03489908085023956
MDG,Madagascar,2028,0.03503007934006734
MDG,Madagascar,2029,0.03515687269539116
MDG,Madagascar,2030,0.03527966019888298
MDG,Madagascar,2031,0.03539730594814047
MDG,Madagascar,2032,0.03551102149722722
MDG,Madagascar,2033,0.03562100055524356
MDG,Madagascar,2034,0.03572742430717655
MDG,Madagascar,2035,0.03583046240996928
MDG,Madagascar,2036,0.03587700128056863
MDG,Madagascar,2037,0.03592187064468711
MDG,Madagascar,2038,0.03596515875560731
MDG,Madagascar,2039,0.03600694775400595
MDG,Madagascar,2040,0.0360473141881592
MDG,Madagascar,2041,0.0359841727287932
MDG,Madagascar,2042,0.035923533396098696
MDG,Madagascar,2043,0.035865250350831435
MDG,Madagascar,2044,0.035809188871612746
MDG,Madagascar,2045,0.035755224315297554
MDG,Madagascar,2046,0.035556342072223406
MDG,Madagascar,2047,0.03536632799811862
MDG,Madagascar,2048,0.03518460188069677
MDG,Madagascar,2049,0.03501063304230819
MDG,Madagascar,2050,0.034843935164236985
MDV,Maldives,2021,0.006160799880914074
MDV,Maldives,2022,0.006169798507758243
MDV,Maldives,2023,0.0061784455306688624
MDV,Maldives,2024,0.006186761162129231
MDV,Maldives,2025,0.006194764094491475
MDV,Maldives,2026,0.006203816495595424
MDV,Maldives,2027,0.006212552510792862
MDV,Maldives,2028,0.006220988441970709
MDV,Maldives,2029,0.006229139489979586
MDV,Maldives,2030,0.006237019846045888
MDV,Maldives,2031,0.006230744036019512
MDV,Maldives,2032,0.006224689605987651
MDV,Maldives,2033,0.006218845045161507
MDV,Maldives,2034,0.006213199627170876
MDV,Maldives,2035,0.006207743344364355
MDV,Maldives,2036,0.006189477232923669
MDV,Maldives,2037,0.0061718724005256865
MDV,Maldives,2038,0.006154893575688854
MDV,Maldives,2039,0.006138507951538836
MDV,Maldives,2040,0.00612268497423532
MDV,Maldives,2041,0.006099387383212794
MDV,Maldives,2042,0.006076917689513371
MDV,Maldives,2043,0.006055232533617593
MDV,Maldives,2044,0.006034291531881932
MDV,Maldives,2045,0.006014057025542844
MDV,Maldives,2046,0.005989926947173864
MDV,Maldives,2047,0.00596660121657947
MDV,Maldives,2048,0.005944040275100168
MDV,Maldives,2049,0.005922207116284359
MDV,Maldives,2050,0.005901067083329335
MEX,Mexico,2021,0.0
MEX,Mexico,2022,0.0
MEX,Mexico,2023,0.0
MEX,Mexico,2024,0.0
MEX,Mexico,2025,0.0
MEX,Mexico,2026,0.0
MEX,Mexico,2027,0.0
MEX,Mexico,2028,0.0
MEX,Mexico,2029,0.0
MEX,Mexico,2030,0.0
MEX,Mexico,2031,0.0
MEX,Mexico,2032,0.0
MEX,Mexico,2033,0.0
MEX,Mexico,2034,0.0
MEX,Mexico,2035,0.0
MEX,Mexico,2036,0.0
MEX,Mexico,2037,0.0
MEX,Mexico,2038,0.0
MEX,Mexico,2039,0.0
MEX,Mexico,2040,0.0
MEX,Mexico,2041,0.0
MEX,Mexico,2042,0.0
MEX,Mexico,2043,0.0
MEX,Mexico,2044,0.0
MEX,Mexico,2045,0.0
MEX,Mexico,2046,0.0
MEX,Mexico,2047,0.0
MEX,Mexico,2048,0.0
MEX,Mexico,2049,0.0
MEX,Mexico,2050,0.0
MKD,North Macedonia,2021,0.016674953382750435
MKD,North Macedonia,2022,0.01639539323965919
MKD,North Macedonia,2023,0.016127446596175207
MKD,North Macedonia,2024,0.015870404505098662
MKD,North Macedonia,2025,0.015623614572136851
MKD,North Macedonia,2026,0.015268241295568261
MKD,North Macedonia,2027,0.014931620650909506
MKD,North Macedonia,2028,0.014612306462986823
MKD,North Macedonia,2029,0.014308997532369317
MKD,North Macedonia,2030,0.014020519912676383
MKD,North Macedonia,2031,0.013709686708144944
MKD,North Macedonia,2032,0.013414827976501807
MKD,North Macedonia,2033,0.013134743118202783
MKD,North Macedonia,2034,0.012868348905150127
MKD,North Macedonia,2035,0.01261466547997921
MKD,North Macedonia,2036,0.01235726585245555
MKD,North Macedonia,2037,0.012112144250484116
MKD,North Macedonia,2038,0.01187844264100038
MKD,North Macedonia,2039,0.011655381120897831
MKD,North Macedonia,2040,0.01144224922210772
MKD,North Macedonia,2041,0.011239198184713245
MKD,North Macedonia,2042,0.011044738964512432
MKD,North Macedonia,2043,0.010858337533943276
MKD,North Macedonia,2044,0.010679503224027475
MKD,North Macedonia,2045,0.010507784411468733
MKD,North Macedonia,2046,0.010346131331312269
MKD,North Macedonia,2047,0.010190501313618608
MKD,North Macedonia,2048,0.010040563893197392
MKD,North Macedonia,2049,0.009896012346011335
MKD,North Macedonia,2050,0.009756561594788772
MLI,Mali,2021,0.055908608087353935
MLI,Mali,2022,0.05589317627232962
MLI,Mali,2023,0.055878152617986364
MLI,Mali,2024,0.0558635211423349
MLI,Mali,2025,0.05584926668702603
MLI,Mali,2026,0.05578334589793469
MLI,Mali,2027,0.05571938012397917
MLI,Mali,2028,0.05565728366602309
MLI,Mali,2029,0.05559697576168401
MLI,Mali,2030,0.05553838023490116
MLI,Mali,2031,0.055455106948904154
MLI,Mali,2032,0.055374384999215785
MLI,Mali,2033,0.055296098902734354
MLI,Mali,2034,0.055220140042366285
