,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_electricity
4816,Marshall Islands,MHL,2031,0.4349458900910574
4817,Marshall Islands,MHL,2032,0.4349458900910574
4818,Marshall Islands,MHL,2033,0.4349458900910574
4819,Marshall Islands,MHL,2034,0.4349458900910574
4820,Marshall Islands,MHL,2035,0.4349458900910574
4821,Marshall Islands,MHL,2036,0.4349458900910574
4822,Marshall Islands,MHL,2037,0.4349458900910574
4823,Marshall Islands,MHL,2038,0.4349458900910574
4824,Marshall Islands,MHL,2039,0.4349458900910574
4825,Marshall Islands,MHL,2040,0.4349458900910574
4826,Marshall Islands,MHL,2041,0.4349458900910574
4827,Marshall Islands,MHL,2042,0.4349458900910574
4828,Marshall Islands,MHL,2043,0.4349458900910574
4829,Marshall Islands,MHL,2044,0.4349458900910574
4830,Marshall Islands,MHL,2045,0.4349458900910574
4831,Marshall Islands,MHL,2046,0.4349458900910574
4832,Marshall Islands,MHL,2047,0.4349458900910574
4833,Marshall Islands,MHL,2048,0.4349458900910574
4834,Marshall Islands,MHL,2049,0.4349458900910574
4835,Marshall Islands,MHL,2050,0.4349458900910574
4836,Middle income,MIC,2020,0.4349458900910574
4837,Middle income,MIC,2021,0.4349458900910574
4838,Middle income,MIC,2022,0.4349458900910574
4839,Middle income,MIC,2023,0.4349458900910574
4840,Middle income,MIC,2024,0.4349458900910574
4841,Middle income,MIC,2025,0.4349458900910574
4842,Middle income,MIC,2026,0.4349458900910574
4843,Middle income,MIC,2027,0.4349458900910574
4844,Middle income,MIC,2028,0.4349458900910574
4845,Middle income,MIC,2029,0.4349458900910574
4846,Middle income,MIC,2030,0.4349458900910574
4847,Middle income,MIC,2031,0.4349458900910574
4848,Middle income,MIC,2032,0.4349458900910574
4849,Middle income,MIC,2033,0.4349458900910574
4850,Middle income,MIC,2034,0.4349458900910574
4851,Middle income,MIC,2035,0.4349458900910574
4852,Middle income,MIC,2036,0.4349458900910574
4853,Middle income,MIC,2037,0.4349458900910574
4854,Middle income,MIC,2038,0.4349458900910574
4855,Middle income,MIC,2039,0.4349458900910574
4856,Middle income,MIC,2040,0.4349458900910574
4857,Middle income,MIC,2041,0.4349458900910574
4858,Middle income,MIC,2042,0.4349458900910574
4859,Middle income,MIC,2043,0.4349458900910574
4860,Middle income,MIC,2044,0.4349458900910574
4861,Middle income,MIC,2045,0.4349458900910574
4862,Middle income,MIC,2046,0.4349458900910574
4863,Middle income,MIC,2047,0.4349458900910574
4864,Middle income,MIC,2048,0.4349458900910574
4865,Middle income,MIC,2049,0.4349458900910574
4866,Middle income,MIC,2050,0.4349458900910574
4867,North Macedonia,MKD,2020,0.4349458900910574
4868,North Macedonia,MKD,2021,0.4349458900910574
4869,North Macedonia,MKD,2022,0.4349458900910574
4870,North Macedonia,MKD,2023,0.4349458900910574
4871,North Macedonia,MKD,2024,0.4349458900910574
4872,North Macedonia,MKD,2025,0.4349458900910574
4873,North Macedonia,MKD,2026,0.4349458900910574
4874,North Macedonia,MKD,2027,0.4349458900910574
4875,North Macedonia,MKD,2028,0.4349458900910574
4876,North Macedonia,MKD,2029,0.4349458900910574
4877,North Macedonia,MKD,2030,0.4349458900910574
4878,North Macedonia,MKD,2031,0.4349458900910574
4879,North Macedonia,MKD,2032,0.4349458900910574
4880,North Macedonia,MKD,2033,0.4349458900910574
4881,North Macedonia,MKD,2034,0.4349458900910574
4882,North Macedonia,MKD,2035,0.4349458900910574
4883,North Macedonia,MKD,2036,0.4349458900910574
4884,North Macedonia,MKD,2037,0.4349458900910574
4885,North Macedonia,MKD,2038,0.4349458900910574
4886,North Macedonia,MKD,2039,0.4349458900910574
4887,North Macedonia,MKD,2040,0.4349458900910574
4888,North Macedonia,MKD,2041,0.4349458900910574
4889,North Macedonia,MKD,2042,0.4349458900910574
4890,North Macedonia,MKD,2043,0.4349458900910574
4891,North Macedonia,MKD,2044,0.4349458900910574
4892,North Macedonia,MKD,2045,0.4349458900910574
4893,North Macedonia,MKD,2046,0.4349458900910574
4894,North Macedonia,MKD,2047,0.4349458900910574
4895,North Macedonia,MKD,2048,0.4349458900910574
4896,North Macedonia,MKD,2049,0.4349458900910574
4897,North Macedonia,MKD,2050,0.4349458900910574
4898,Mali,MLI,2020,0.4349458900910574
4899,Mali,MLI,2021,0.4349458900910574
4900,Mali,MLI,2022,0.4349458900910574
4901,Mali,MLI,2023,0.4349458900910574
4902,Mali,MLI,2024,0.4349458900910574
4903,Mali,MLI,2025,0.4349458900910574
4904,Mali,MLI,2026,0.4349458900910574
4905,Mali,MLI,2027,0.4349458900910574
4906,Mali,MLI,2028,0.4349458900910574
4907,Mali,MLI,2029,0.4349458900910574
4908,Mali,MLI,2030,0.4349458900910574
4909,Mali,MLI,2031,0.4349458900910574
4910,Mali,MLI,2032,0.4349458900910574
4911,Mali,MLI,2033,0.4349458900910574
4912,Mali,MLI,2034,0.4349458900910574
4913,Mali,MLI,2035,0.4349458900910574
4914,Mali,MLI,2036,0.4349458900910574
4915,Mali,MLI,2037,0.4349458900910574
4916,Mali,MLI,2038,0.4349458900910574
4917,Mali,MLI,2039,0.4349458900910574
4918,Mali,MLI,2040,0.4349458900910574
4919,Mali,MLI,2041,0.4349458900910574
4920,Mali,MLI,2042,0.4349458900910574
4921,Mali,MLI,2043,0.4349458900910574
4922,Mali,MLI,2044,0.4349458900910574
4923,Mali,MLI,2045,0.4349458900910574
4924,Mali,MLI,2046,0.4349458900910574
4925,Mali,MLI,2047,0.4349458900910574
4926,Mali,MLI,2048,0.4349458900910574
4927,Mali,MLI,2049,0.4349458900910574
4928,Mali,MLI,2050,0.4349458900910574
4929,Malta,MLT,2020,0.4349458900910574
4930,Malta,MLT,2021,0.4349458900910574
4931,Malta,MLT,2022,0.4349458900910574
4932,Malta,MLT,2023,0.4349458900910574
4933,Malta,MLT,2024,0.4349458900910574
4934,Malta,MLT,2025,0.4349458900910574
4935,Malta,MLT,2026,0.4349458900910574
4936,Malta,MLT,2027,0.4349458900910574
4937,Malta,MLT,2028,0.4349458900910574
4938,Malta,MLT,2029,0.4349458900910574
4939,Malta,MLT,2030,0.4349458900910574
4940,Malta,MLT,2031,0.4349458900910574
4941,Malta,MLT,2032,0.4349458900910574
4942,Malta,MLT,2033,0.4349458900910574
4943,Malta,MLT,2034,0.4349458900910574
4944,Malta,MLT,2035,0.4349458900910574
4945,Malta,MLT,2036,0.4349458900910574
4946,Malta,MLT,2037,0.4349458900910574
4947,Malta,MLT,2038,0.4349458900910574
4948,Malta,MLT,2039,0.4349458900910574
4949,Malta,MLT,2040,0.4349458900910574
4950,Malta,MLT,2041,0.4349458900910574
4951,Malta,MLT,2042,0.4349458900910574
4952,Malta,MLT,2043,0.4349458900910574
4953,Malta,MLT,2044,0.4349458900910574
4954,Malta,MLT,2045,0.4349458900910574
4955,Malta,MLT,2046,0.4349458900910574
4956,Malta,MLT,2047,0.4349458900910574
4957,Malta,MLT,2048,0.4349458900910574
4958,Malta,MLT,2049,0.4349458900910574
4959,Malta,MLT,2050,0.4349458900910574
4960,Myanmar,MMR,2020,0.4349458900910574
4961,Myanmar,MMR,2021,0.4349458900910574
4962,Myanmar,MMR,2022,0.4349458900910574
4963,Myanmar,MMR,2023,0.4349458900910574
4964,Myanmar,MMR,2024,0.4349458900910574
4965,Myanmar,MMR,2025,0.4349458900910574
4966,Myanmar,MMR,2026,0.4349458900910574
4967,Myanmar,MMR,2027,0.4349458900910574
4968,Myanmar,MMR,2028,0.4349458900910574
4969,Myanmar,MMR,2029,0.4349458900910574
4970,Myanmar,MMR,2030,0.4349458900910574
4971,Myanmar,MMR,2031,0.4349458900910574
4972,Myanmar,MMR,2032,0.4349458900910574
4973,Myanmar,MMR,2033,0.4349458900910574
4974,Myanmar,MMR,2034,0.4349458900910574
4975,Myanmar,MMR,2035,0.4349458900910574
4976,Myanmar,MMR,2036,0.4349458900910574
4977,Myanmar,MMR,2037,0.4349458900910574
4978,Myanmar,MMR,2038,0.4349458900910574
4979,Myanmar,MMR,2039,0.4349458900910574
4980,Myanmar,MMR,2040,0.4349458900910574
4981,Myanmar,MMR,2041,0.4349458900910574
4982,Myanmar,MMR,2042,0.4349458900910574
4983,Myanmar,MMR,2043,0.4349458900910574
4984,Myanmar,MMR,2044,0.4349458900910574
4985,Myanmar,MMR,2045,0.4349458900910574
4986,Myanmar,MMR,2046,0.4349458900910574
4987,Myanmar,MMR,2047,0.4349458900910574
4988,Myanmar,MMR,2048,0.4349458900910574
4989,Myanmar,MMR,2049,0.4349458900910574
4990,Myanmar,MMR,2050,0.4349458900910574
4991,Middle East & North Africa (excluding high income),MNA,2020,0.4349458900910574
4992,Middle East & North Africa (excluding high income),MNA,2021,0.4349458900910574
4993,Middle East & North Africa (excluding high income),MNA,2022,0.4349458900910574
4994,Middle East & North Africa (excluding high income),MNA,2023,0.4349458900910574
4995,Middle East & North Africa (excluding high income),MNA,2024,0.4349458900910574
4996,Middle East & North Africa (excluding high income),MNA,2025,0.4349458900910574
4997,Middle East & North Africa (excluding high income),MNA,2026,0.4349458900910574
4998,Middle East & North Africa (excluding high income),MNA,2027,0.4349458900910574
4999,Middle East & North Africa (excluding high income),MNA,2028,0.4349458900910574
5000,Middle East & North Africa (excluding high income),MNA,2029,0.4349458900910574
5001,Middle East & North Africa (excluding high income),MNA,2030,0.4349458900910574
5002,Middle East & North Africa (excluding high income),MNA,2031,0.4349458900910574
5003,Middle East & North Africa (excluding high income),MNA,2032,0.4349458900910574
5004,Middle East & North Africa (excluding high income),MNA,2033,0.4349458900910574
5005,Middle East & North Africa (excluding high income),MNA,2034,0.4349458900910574
5006,Middle East & North Africa (excluding high income),MNA,2035,0.4349458900910574
5007,Middle East & North Africa (excluding high income),MNA,2036,0.4349458900910574
5008,Middle East & North Africa (excluding high income),MNA,2037,0.4349458900910574
5009,Middle East & North Africa (excluding high income),MNA,2038,0.4349458900910574
5010,Middle East & North Africa (excluding high income),MNA,2039,0.4349458900910574
5011,Middle East & North Africa (excluding high income),MNA,2040,0.4349458900910574
5012,Middle East & North Africa (excluding high income),MNA,2041,0.4349458900910574
5013,Middle East & North Africa (excluding high income),MNA,2042,0.4349458900910574
5014,Middle East & North Africa (excluding high income),MNA,2043,0.4349458900910574
5015,Middle East & North Africa (excluding high income),MNA,2044,0.4349458900910574
5016,Middle East & North Africa (excluding high income),MNA,2045,0.4349458900910574
5017,Middle East & North Africa (excluding high income),MNA,2046,0.4349458900910574
5018,Middle East & North Africa (excluding high income),MNA,2047,0.4349458900910574
5019,Middle East & North Africa (excluding high income),MNA,2048,0.4349458900910574
5020,Middle East & North Africa (excluding high income),MNA,2049,0.4349458900910574
5021,Middle East & North Africa (excluding high income),MNA,2050,0.4349458900910574
5022,Montenegro,MNE,2020,0.4349458900910574
5023,Montenegro,MNE,2021,0.4349458900910574
5024,Montenegro,MNE,2022,0.4349458900910574
5025,Montenegro,MNE,2023,0.4349458900910574
5026,Montenegro,MNE,2024,0.4349458900910574
5027,Montenegro,MNE,2025,0.4349458900910574
5028,Montenegro,MNE,2026,0.4349458900910574
5029,Montenegro,MNE,2027,0.4349458900910574
5030,Montenegro,MNE,2028,0.4349458900910574
5031,Montenegro,MNE,2029,0.4349458900910574
5032,Montenegro,MNE,2030,0.4349458900910574
5033,Montenegro,MNE,2031,0.4349458900910574
5034,Montenegro,MNE,2032,0.4349458900910574
5035,Montenegro,MNE,2033,0.4349458900910574
5036,Montenegro,MNE,2034,0.4349458900910574
5037,Montenegro,MNE,2035,0.4349458900910574
5038,Montenegro,MNE,2036,0.4349458900910574
5039,Montenegro,MNE,2037,0.4349458900910574
5040,Montenegro,MNE,2038,0.4349458900910574
5041,Montenegro,MNE,2039,0.4349458900910574
5042,Montenegro,MNE,2040,0.4349458900910574
5043,Montenegro,MNE,2041,0.4349458900910574
5044,Montenegro,MNE,2042,0.4349458900910574
5045,Montenegro,MNE,2043,0.4349458900910574
5046,Montenegro,MNE,2044,0.4349458900910574
5047,Montenegro,MNE,2045,0.4349458900910574
5048,Montenegro,MNE,2046,0.4349458900910574
5049,Montenegro,MNE,2047,0.4349458900910574
5050,Montenegro,MNE,2048,0.4349458900910574
5051,Montenegro,MNE,2049,0.4349458900910574
5052,Montenegro,MNE,2050,0.4349458900910574
5053,Mongolia,MNG,2020,0.4349458900910574
5054,Mongolia,MNG,2021,0.4349458900910574
5055,Mongolia,MNG,2022,0.4349458900910574
5056,Mongolia,MNG,2023,0.4349458900910574
5057,Mongolia,MNG,2024,0.4349458900910574
5058,Mongolia,MNG,2025,0.4349458900910574
5059,Mongolia,MNG,2026,0.4349458900910574
5060,Mongolia,MNG,2027,0.4349458900910574
5061,Mongolia,MNG,2028,0.4349458900910574
5062,Mongolia,MNG,2029,0.4349458900910574
5063,Mongolia,MNG,2030,0.4349458900910574
5064,Mongolia,MNG,2031,0.4349458900910574
5065,Mongolia,MNG,2032,0.4349458900910574
5066,Mongolia,MNG,2033,0.4349458900910574
5067,Mongolia,MNG,2034,0.4349458900910574
5068,Mongolia,MNG,2035,0.4349458900910574
5069,Mongolia,MNG,2036,0.4349458900910574
5070,Mongolia,MNG,2037,0.4349458900910574
5071,Mongolia,MNG,2038,0.4349458900910574
5072,Mongolia,MNG,2039,0.4349458900910574
5073,Mongolia,MNG,2040,0.4349458900910574
5074,Mongolia,MNG,2041,0.4349458900910574
5075,Mongolia,MNG,2042,0.4349458900910574
5076,Mongolia,MNG,2043,0.4349458900910574
5077,Mongolia,MNG,2044,0.4349458900910574
5078,Mongolia,MNG,2045,0.4349458900910574
5079,Mongolia,MNG,2046,0.4349458900910574
5080,Mongolia,MNG,2047,0.4349458900910574
5081,Mongolia,MNG,2048,0.4349458900910574
5082,Mongolia,MNG,2049,0.4349458900910574
5083,Mongolia,MNG,2050,0.4349458900910574
5084,Northern Mariana Islands,MNP,2020,0.4349458900910574
5085,Northern Mariana Islands,MNP,2021,0.4349458900910574
5086,Northern Mariana Islands,MNP,2022,0.4349458900910574
5087,Northern Mariana Islands,MNP,2023,0.4349458900910574
5088,Northern Mariana Islands,MNP,2024,0.4349458900910574
5089,Northern Mariana Islands,MNP,2025,0.4349458900910574
5090,Northern Mariana Islands,MNP,2026,0.4349458900910574
5091,Northern Mariana Islands,MNP,2027,0.4349458900910574
5092,Northern Mariana Islands,MNP,2028,0.4349458900910574
5093,Northern Mariana Islands,MNP,2029,0.4349458900910574
5094,Northern Mariana Islands,MNP,2030,0.4349458900910574
5095,Northern Mariana Islands,MNP,2031,0.4349458900910574
5096,Northern Mariana Islands,MNP,2032,0.4349458900910574
5097,Northern Mariana Islands,MNP,2033,0.4349458900910574
5098,Northern Mariana Islands,MNP,2034,0.4349458900910574
5099,Northern Mariana Islands,MNP,2035,0.4349458900910574
5100,Northern Mariana Islands,MNP,2036,0.4349458900910574
5101,Northern Mariana Islands,MNP,2037,0.4349458900910574
5102,Northern Mariana Islands,MNP,2038,0.4349458900910574
5103,Northern Mariana Islands,MNP,2039,0.4349458900910574
5104,Northern Mariana Islands,MNP,2040,0.4349458900910574
5105,Northern Mariana Islands,MNP,2041,0.4349458900910574
5106,Northern Mariana Islands,MNP,2042,0.4349458900910574
5107,Northern Mariana Islands,MNP,2043,0.4349458900910574
5108,Northern Mariana Islands,MNP,2044,0.4349458900910574
5109,Northern Mariana Islands,MNP,2045,0.4349458900910574
5110,Northern Mariana Islands,MNP,2046,0.4349458900910574
5111,Northern Mariana Islands,MNP,2047,0.4349458900910574
5112,Northern Mariana Islands,MNP,2048,0.4349458900910574
5113,Northern Mariana Islands,MNP,2049,0.4349458900910574
5114,Northern Mariana Islands,MNP,2050,0.4349458900910574
5115,Mozambique,MOZ,2020,0.4349458900910574
5116,Mozambique,MOZ,2021,0.4349458900910574
5117,Mozambique,MOZ,2022,0.4349458900910574
5118,Mozambique,MOZ,2023,0.4349458900910574
5119,Mozambique,MOZ,2024,0.4349458900910574
5120,Mozambique,MOZ,2025,0.4349458900910574
5121,Mozambique,MOZ,2026,0.4349458900910574
5122,Mozambique,MOZ,2027,0.4349458900910574
5123,Mozambique,MOZ,2028,0.4349458900910574
5124,Mozambique,MOZ,2029,0.4349458900910574
5125,Mozambique,MOZ,2030,0.4349458900910574
5126,Mozambique,MOZ,2031,0.4349458900910574
5127,Mozambique,MOZ,2032,0.4349458900910574
5128,Mozambique,MOZ,2033,0.4349458900910574
5129,Mozambique,MOZ,2034,0.4349458900910574
5130,Mozambique,MOZ,2035,0.4349458900910574
5131,Mozambique,MOZ,2036,0.4349458900910574
5132,Mozambique,MOZ,2037,0.4349458900910574
5133,Mozambique,MOZ,2038,0.4349458900910574
5134,Mozambique,MOZ,2039,0.4349458900910574
5135,Mozambique,MOZ,2040,0.4349458900910574
5136,Mozambique,MOZ,2041,0.4349458900910574
5137,Mozambique,MOZ,2042,0.4349458900910574
5138,Mozambique,MOZ,2043,0.4349458900910574
5139,Mozambique,MOZ,2044,0.4349458900910574
5140,Mozambique,MOZ,2045,0.4349458900910574
5141,Mozambique,MOZ,2046,0.4349458900910574
5142,Mozambique,MOZ,2047,0.4349458900910574
5143,Mozambique,MOZ,2048,0.4349458900910574
5144,Mozambique,MOZ,2049,0.4349458900910574
5145,Mozambique,MOZ,2050,0.4349458900910574
5146,Mauritania,MRT,2020,0.4349458900910574
5147,Mauritania,MRT,2021,0.4349458900910574
5148,Mauritania,MRT,2022,0.4349458900910574
5149,Mauritania,MRT,2023,0.4349458900910574
5150,Mauritania,MRT,2024,0.4349458900910574
5151,Mauritania,MRT,2025,0.4349458900910574
5152,Mauritania,MRT,2026,0.4349458900910574
5153,Mauritania,MRT,2027,0.4349458900910574
5154,Mauritania,MRT,2028,0.4349458900910574
5155,Mauritania,MRT,2029,0.4349458900910574
5156,Mauritania,MRT,2030,0.4349458900910574
5157,Mauritania,MRT,2031,0.4349458900910574
5158,Mauritania,MRT,2032,0.4349458900910574
5159,Mauritania,MRT,2033,0.4349458900910574
5160,Mauritania,MRT,2034,0.4349458900910574
5161,Mauritania,MRT,2035,0.4349458900910574
5162,Mauritania,MRT,2036,0.4349458900910574
5163,Mauritania,MRT,2037,0.4349458900910574
5164,Mauritania,MRT,2038,0.4349458900910574
5165,Mauritania,MRT,2039,0.4349458900910574
5166,Mauritania,MRT,2040,0.4349458900910574
5167,Mauritania,MRT,2041,0.4349458900910574
5168,Mauritania,MRT,2042,0.4349458900910574
5169,Mauritania,MRT,2043,0.4349458900910574
5170,Mauritania,MRT,2044,0.4349458900910574
5171,Mauritania,MRT,2045,0.4349458900910574
5172,Mauritania,MRT,2046,0.4349458900910574
5173,Mauritania,MRT,2047,0.4349458900910574
5174,Mauritania,MRT,2048,0.4349458900910574
5175,Mauritania,MRT,2049,0.4349458900910574
5176,Mauritania,MRT,2050,0.4349458900910574
5177,Mauritius,MUS,2020,0.4349458900910574
5178,Mauritius,MUS,2021,0.4349458900910574
5179,Mauritius,MUS,2022,0.4349458900910574
5180,Mauritius,MUS,2023,0.4349458900910574
5181,Mauritius,MUS,2024,0.4349458900910574
5182,Mauritius,MUS,2025,0.4349458900910574
5183,Mauritius,MUS,2026,0.4349458900910574
5184,Mauritius,MUS,2027,0.4349458900910574
5185,Mauritius,MUS,2028,0.4349458900910574
5186,Mauritius,MUS,2029,0.4349458900910574
5187,Mauritius,MUS,2030,0.4349458900910574
5188,Mauritius,MUS,2031,0.4349458900910574
5189,Mauritius,MUS,2032,0.4349458900910574
5190,Mauritius,MUS,2033,0.4349458900910574
5191,Mauritius,MUS,2034,0.4349458900910574
5192,Mauritius,MUS,2035,0.4349458900910574
5193,Mauritius,MUS,2036,0.4349458900910574
5194,Mauritius,MUS,2037,0.4349458900910574
5195,Mauritius,MUS,2038,0.4349458900910574
5196,Mauritius,MUS,2039,0.4349458900910574
5197,Mauritius,MUS,2040,0.4349458900910574
5198,Mauritius,MUS,2041,0.4349458900910574
5199,Mauritius,MUS,2042,0.4349458900910574
5200,Mauritius,MUS,2043,0.4349458900910574
5201,Mauritius,MUS,2044,0.4349458900910574
5202,Mauritius,MUS,2045,0.4349458900910574
5203,Mauritius,MUS,2046,0.4349458900910574
5204,Mauritius,MUS,2047,0.4349458900910574
5205,Mauritius,MUS,2048,0.4349458900910574
5206,Mauritius,MUS,2049,0.4349458900910574
5207,Mauritius,MUS,2050,0.4349458900910574
5208,Malawi,MWI,2020,0.4349458900910574
5209,Malawi,MWI,2021,0.4349458900910574
5210,Malawi,MWI,2022,0.4349458900910574
5211,Malawi,MWI,2023,0.4349458900910574
5212,Malawi,MWI,2024,0.4349458900910574
5213,Malawi,MWI,2025,0.4349458900910574
5214,Malawi,MWI,2026,0.4349458900910574
5215,Malawi,MWI,2027,0.4349458900910574
5216,Malawi,MWI,2028,0.4349458900910574
5217,Malawi,MWI,2029,0.4349458900910574
5218,Malawi,MWI,2030,0.4349458900910574
5219,Malawi,MWI,2031,0.4349458900910574
5220,Malawi,MWI,2032,0.4349458900910574
5221,Malawi,MWI,2033,0.4349458900910574
5222,Malawi,MWI,2034,0.4349458900910574
5223,Malawi,MWI,2035,0.4349458900910574
5224,Malawi,MWI,2036,0.4349458900910574
5225,Malawi,MWI,2037,0.4349458900910574
5226,Malawi,MWI,2038,0.4349458900910574
5227,Malawi,MWI,2039,0.4349458900910574
5228,Malawi,MWI,2040,0.4349458900910574
5229,Malawi,MWI,2041,0.4349458900910574
5230,Malawi,MWI,2042,0.4349458900910574
5231,Malawi,MWI,2043,0.4349458900910574
5232,Malawi,MWI,2044,0.4349458900910574
5233,Malawi,MWI,2045,0.4349458900910574
5234,Malawi,MWI,2046,0.4349458900910574
5235,Malawi,MWI,2047,0.4349458900910574
5236,Malawi,MWI,2048,0.4349458900910574
5237,Malawi,MWI,2049,0.4349458900910574
5238,Malawi,MWI,2050,0.4349458900910574
5239,Malaysia,MYS,2020,0.4349458900910574
5240,Malaysia,MYS,2021,0.4349458900910574
5241,Malaysia,MYS,2022,0.4349458900910574
5242,Malaysia,MYS,2023,0.4349458900910574
5243,Malaysia,MYS,2024,0.4349458900910574
5244,Malaysia,MYS,2025,0.4349458900910574
5245,Malaysia,MYS,2026,0.4349458900910574
5246,Malaysia,MYS,2027,0.4349458900910574
5247,Malaysia,MYS,2028,0.4349458900910574
5248,Malaysia,MYS,2029,0.4349458900910574
5249,Malaysia,MYS,2030,0.4349458900910574
5250,Malaysia,MYS,2031,0.4349458900910574
5251,Malaysia,MYS,2032,0.4349458900910574
5252,Malaysia,MYS,2033,0.4349458900910574
5253,Malaysia,MYS,2034,0.4349458900910574
5254,Malaysia,MYS,2035,0.4349458900910574
5255,Malaysia,MYS,2036,0.4349458900910574
5256,Malaysia,MYS,2037,0.4349458900910574
5257,Malaysia,MYS,2038,0.4349458900910574
5258,Malaysia,MYS,2039,0.4349458900910574
5259,Malaysia,MYS,2040,0.4349458900910574
5260,Malaysia,MYS,2041,0.4349458900910574
5261,Malaysia,MYS,2042,0.4349458900910574
5262,Malaysia,MYS,2043,0.4349458900910574
5263,Malaysia,MYS,2044,0.4349458900910574
5264,Malaysia,MYS,2045,0.4349458900910574
5265,Malaysia,MYS,2046,0.4349458900910574
5266,Malaysia,MYS,2047,0.4349458900910574
5267,Malaysia,MYS,2048,0.4349458900910574
5268,Malaysia,MYS,2049,0.4349458900910574
5269,Malaysia,MYS,2050,0.4349458900910574
5270,North America,NAC,2020,0.4349458900910574
5271,North America,NAC,2021,0.4349458900910574
5272,North America,NAC,2022,0.4349458900910574
5273,North America,NAC,2023,0.4349458900910574
5274,North America,NAC,2024,0.4349458900910574
5275,North America,NAC,2025,0.4349458900910574
5276,North America,NAC,2026,0.4349458900910574
5277,North America,NAC,2027,0.4349458900910574
5278,North America,NAC,2028,0.4349458900910574
5279,North America,NAC,2029,0.4349458900910574
5280,North America,NAC,2030,0.4349458900910574
5281,North America,NAC,2031,0.4349458900910574
5282,North America,NAC,2032,0.4349458900910574
5283,North America,NAC,2033,0.4349458900910574
5284,North America,NAC,2034,0.4349458900910574
5285,North America,NAC,2035,0.4349458900910574
5286,North America,NAC,2036,0.4349458900910574
5287,North America,NAC,2037,0.4349458900910574
5288,North America,NAC,2038,0.4349458900910574
5289,North America,NAC,2039,0.4349458900910574
5290,North America,NAC,2040,0.4349458900910574
5291,North America,NAC,2041,0.4349458900910574
5292,North America,NAC,2042,0.4349458900910574
5293,North America,NAC,2043,0.4349458900910574
5294,North America,NAC,2044,0.4349458900910574
5295,North America,NAC,2045,0.4349458900910574
5296,North America,NAC,2046,0.4349458900910574
5297,North America,NAC,2047,0.4349458900910574
5298,North America,NAC,2048,0.4349458900910574
5299,North America,NAC,2049,0.4349458900910574
5300,North America,NAC,2050,0.4349458900910574
5301,Namibia,NAM,2020,0.4349458900910574
5302,Namibia,NAM,2021,0.4349458900910574
5303,Namibia,NAM,2022,0.4349458900910574
5304,Namibia,NAM,2023,0.4349458900910574
5305,Namibia,NAM,2024,0.4349458900910574
5306,Namibia,NAM,2025,0.4349458900910574
5307,Namibia,NAM,2026,0.4349458900910574
5308,Namibia,NAM,2027,0.4349458900910574
5309,Namibia,NAM,2028,0.4349458900910574
5310,Namibia,NAM,2029,0.4349458900910574
5311,Namibia,NAM,2030,0.4349458900910574
5312,Namibia,NAM,2031,0.4349458900910574
5313,Namibia,NAM,2032,0.4349458900910574
5314,Namibia,NAM,2033,0.4349458900910574
5315,Namibia,NAM,2034,0.4349458900910574
5316,Namibia,NAM,2035,0.4349458900910574
5317,Namibia,NAM,2036,0.4349458900910574
5318,Namibia,NAM,2037,0.4349458900910574
5319,Namibia,NAM,2038,0.4349458900910574
5320,Namibia,NAM,2039,0.4349458900910574
5321,Namibia,NAM,2040,0.4349458900910574
5322,Namibia,NAM,2041,0.4349458900910574
5323,Namibia,NAM,2042,0.4349458900910574
5324,Namibia,NAM,2043,0.4349458900910574
5325,Namibia,NAM,2044,0.4349458900910574
5326,Namibia,NAM,2045,0.4349458900910574
5327,Namibia,NAM,2046,0.4349458900910574
5328,Namibia,NAM,2047,0.4349458900910574
5329,Namibia,NAM,2048,0.4349458900910574
5330,Namibia,NAM,2049,0.4349458900910574
5331,Namibia,NAM,2050,0.4349458900910574
5332,New Caledonia,NCL,2020,0.4349458900910574
5333,New Caledonia,NCL,2021,0.4349458900910574
5334,New Caledonia,NCL,2022,0.4349458900910574
5335,New Caledonia,NCL,2023,0.4349458900910574
5336,New Caledonia,NCL,2024,0.4349458900910574
5337,New Caledonia,NCL,2025,0.4349458900910574
5338,New Caledonia,NCL,2026,0.4349458900910574
5339,New Caledonia,NCL,2027,0.4349458900910574
5340,New Caledonia,NCL,2028,0.4349458900910574
5341,New Caledonia,NCL,2029,0.4349458900910574
5342,New Caledonia,NCL,2030,0.4349458900910574
5343,New Caledonia,NCL,2031,0.4349458900910574
5344,New Caledonia,NCL,2032,0.4349458900910574
5345,New Caledonia,NCL,2033,0.4349458900910574
5346,New Caledonia,NCL,2034,0.4349458900910574
5347,New Caledonia,NCL,2035,0.4349458900910574
5348,New Caledonia,NCL,2036,0.4349458900910574
5349,New Caledonia,NCL,2037,0.4349458900910574
5350,New Caledonia,NCL,2038,0.4349458900910574
5351,New Caledonia,NCL,2039,0.4349458900910574
5352,New Caledonia,NCL,2040,0.4349458900910574
5353,New Caledonia,NCL,2041,0.4349458900910574
5354,New Caledonia,NCL,2042,0.4349458900910574
5355,New Caledonia,NCL,2043,0.4349458900910574
5356,New Caledonia,NCL,2044,0.4349458900910574
5357,New Caledonia,NCL,2045,0.4349458900910574
5358,New Caledonia,NCL,2046,0.4349458900910574
5359,New Caledonia,NCL,2047,0.4349458900910574
5360,New Caledonia,NCL,2048,0.4349458900910574
5361,New Caledonia,NCL,2049,0.4349458900910574
