,Nation,iso_code3,Year,fuelefficiency_trns_public_natural_gas_km_per_litre
3782,Least developed countries: UN classification,LDC,2025,1.00172921265
3783,Least developed countries: UN classification,LDC,2026,1.00172921265
3784,Least developed countries: UN classification,LDC,2027,1.00172921265
3785,Least developed countries: UN classification,LDC,2028,1.00172921265
3786,Least developed countries: UN classification,LDC,2029,1.00172921265
3787,Least developed countries: UN classification,LDC,2030,1.00172921265
3788,Least developed countries: UN classification,LDC,2031,1.00172921265
3789,Least developed countries: UN classification,LDC,2032,1.00172921265
3790,Least developed countries: UN classification,LDC,2033,1.00172921265
3791,Least developed countries: UN classification,LDC,2034,1.00172921265
3792,Least developed countries: UN classification,LDC,2035,1.00172921265
3793,Least developed countries: UN classification,LDC,2036,1.00172921265
3794,Least developed countries: UN classification,LDC,2037,1.00172921265
3795,Least developed countries: UN classification,LDC,2038,1.00172921265
3796,Least developed countries: UN classification,LDC,2039,1.00172921265
3797,Least developed countries: UN classification,LDC,2040,1.00172921265
3798,Least developed countries: UN classification,LDC,2041,1.00172921265
3799,Least developed countries: UN classification,LDC,2042,1.00172921265
3800,Least developed countries: UN classification,LDC,2043,1.00172921265
3801,Least developed countries: UN classification,LDC,2044,1.00172921265
3802,Least developed countries: UN classification,LDC,2045,1.00172921265
3803,Least developed countries: UN classification,LDC,2046,1.00172921265
3804,Least developed countries: UN classification,LDC,2047,1.00172921265
3805,Least developed countries: UN classification,LDC,2048,1.00172921265
3806,Least developed countries: UN classification,LDC,2049,1.00172921265
3807,Least developed countries: UN classification,LDC,2050,1.00172921265
3808,Low income,LIC,2023,1.00172921265
3809,Low income,LIC,2024,1.00172921265
3810,Low income,LIC,2025,1.00172921265
3811,Low income,LIC,2026,1.00172921265
3812,Low income,LIC,2027,1.00172921265
3813,Low income,LIC,2028,1.00172921265
3814,Low income,LIC,2029,1.00172921265
3815,Low income,LIC,2030,1.00172921265
3816,Low income,LIC,2031,1.00172921265
3817,Low income,LIC,2032,1.00172921265
3818,Low income,LIC,2033,1.00172921265
3819,Low income,LIC,2034,1.00172921265
3820,Low income,LIC,2035,1.00172921265
3821,Low income,LIC,2036,1.00172921265
3822,Low income,LIC,2037,1.00172921265
3823,Low income,LIC,2038,1.00172921265
3824,Low income,LIC,2039,1.00172921265
3825,Low income,LIC,2040,1.00172921265
3826,Low income,LIC,2041,1.00172921265
3827,Low income,LIC,2042,1.00172921265
3828,Low income,LIC,2043,1.00172921265
3829,Low income,LIC,2044,1.00172921265
3830,Low income,LIC,2045,1.00172921265
3831,Low income,LIC,2046,1.00172921265
3832,Low income,LIC,2047,1.00172921265
3833,Low income,LIC,2048,1.00172921265
3834,Low income,LIC,2049,1.00172921265
3835,Low income,LIC,2050,1.00172921265
3836,Liechtenstein,LIE,2023,1.00172921265
3837,Liechtenstein,LIE,2024,1.00172921265
3838,Liechtenstein,LIE,2025,1.00172921265
3839,Liechtenstein,LIE,2026,1.00172921265
3840,Liechtenstein,LIE,2027,1.00172921265
3841,Liechtenstein,LIE,2028,1.00172921265
3842,Liechtenstein,LIE,2029,1.00172921265
3843,Liechtenstein,LIE,2030,1.00172921265
3844,Liechtenstein,LIE,2031,1.00172921265
3845,Liechtenstein,LIE,2032,1.00172921265
3846,Liechtenstein,LIE,2033,1.00172921265
3847,Liechtenstein,LIE,2034,1.00172921265
3848,Liechtenstein,LIE,2035,1.00172921265
3849,Liechtenstein,LIE,2036,1.00172921265
3850,Liechtenstein,LIE,2037,1.00172921265
3851,Liechtenstein,LIE,2038,1.00172921265
3852,Liechtenstein,LIE,2039,1.00172921265
3853,Liechtenstein,LIE,2040,1.00172921265
3854,Liechtenstein,LIE,2041,1.00172921265
3855,Liechtenstein,LIE,2042,1.00172921265
3856,Liechtenstein,LIE,2043,1.00172921265
3857,Liechtenstein,LIE,2044,1.00172921265
3858,Liechtenstein,LIE,2045,1.00172921265
3859,Liechtenstein,LIE,2046,1.00172921265
3860,Liechtenstein,LIE,2047,1.00172921265
3861,Liechtenstein,LIE,2048,1.00172921265
3862,Liechtenstein,LIE,2049,1.00172921265
3863,Liechtenstein,LIE,2050,1.00172921265
3864,Sri Lanka,LKA,2023,1.00172921265
3865,Sri Lanka,LKA,2024,1.00172921265
3866,Sri Lanka,LKA,2025,1.00172921265
3867,Sri Lanka,LKA,2026,1.00172921265
3868,Sri Lanka,LKA,2027,1.00172921265
3869,Sri Lanka,LKA,2028,1.00172921265
3870,Sri Lanka,LKA,2029,1.00172921265
3871,Sri Lanka,LKA,2030,1.00172921265
3872,Sri Lanka,LKA,2031,1.00172921265
3873,Sri Lanka,LKA,2032,1.00172921265
3874,Sri Lanka,LKA,2033,1.00172921265
3875,Sri Lanka,LKA,2034,1.00172921265
3876,Sri Lanka,LKA,2035,1.00172921265
3877,Sri Lanka,LKA,2036,1.00172921265
3878,Sri Lanka,LKA,2037,1.00172921265
3879,Sri Lanka,LKA,2038,1.00172921265
3880,Sri Lanka,LKA,2039,1.00172921265
3881,Sri Lanka,LKA,2040,1.00172921265
3882,Sri Lanka,LKA,2041,1.00172921265
3883,Sri Lanka,LKA,2042,1.00172921265
3884,Sri Lanka,LKA,2043,1.00172921265
3885,Sri Lanka,LKA,2044,1.00172921265
3886,Sri Lanka,LKA,2045,1.00172921265
3887,Sri Lanka,LKA,2046,1.00172921265
3888,Sri Lanka,LKA,2047,1.00172921265
3889,Sri Lanka,LKA,2048,1.00172921265
3890,Sri Lanka,LKA,2049,1.00172921265
3891,Sri Lanka,LKA,2050,1.00172921265
3892,Lower middle income,LMC,2023,1.00172921265
3893,Lower middle income,LMC,2024,1.00172921265
3894,Lower middle income,LMC,2025,1.00172921265
3895,Lower middle income,LMC,2026,1.00172921265
3896,Lower middle income,LMC,2027,1.00172921265
3897,Lower middle income,LMC,2028,1.00172921265
3898,Lower middle income,LMC,2029,1.00172921265
3899,Lower middle income,LMC,2030,1.00172921265
3900,Lower middle income,LMC,2031,1.00172921265
3901,Lower middle income,LMC,2032,1.00172921265
3902,Lower middle income,LMC,2033,1.00172921265
3903,Lower middle income,LMC,2034,1.00172921265
3904,Lower middle income,LMC,2035,1.00172921265
3905,Lower middle income,LMC,2036,1.00172921265
3906,Lower middle income,LMC,2037,1.00172921265
3907,Lower middle income,LMC,2038,1.00172921265
3908,Lower middle income,LMC,2039,1.00172921265
3909,Lower middle income,LMC,2040,1.00172921265
3910,Lower middle income,LMC,2041,1.00172921265
3911,Lower middle income,LMC,2042,1.00172921265
3912,Lower middle income,LMC,2043,1.00172921265
3913,Lower middle income,LMC,2044,1.00172921265
3914,Lower middle income,LMC,2045,1.00172921265
3915,Lower middle income,LMC,2046,1.00172921265
3916,Lower middle income,LMC,2047,1.00172921265
3917,Lower middle income,LMC,2048,1.00172921265
3918,Lower middle income,LMC,2049,1.00172921265
3919,Lower middle income,LMC,2050,1.00172921265
3920,Low & middle income,LMY,2023,1.00172921265
3921,Low & middle income,LMY,2024,1.00172921265
3922,Low & middle income,LMY,2025,1.00172921265
3923,Low & middle income,LMY,2026,1.00172921265
3924,Low & middle income,LMY,2027,1.00172921265
3925,Low & middle income,LMY,2028,1.00172921265
3926,Low & middle income,LMY,2029,1.00172921265
3927,Low & middle income,LMY,2030,1.00172921265
3928,Low & middle income,LMY,2031,1.00172921265
3929,Low & middle income,LMY,2032,1.00172921265
3930,Low & middle income,LMY,2033,1.00172921265
3931,Low & middle income,LMY,2034,1.00172921265
3932,Low & middle income,LMY,2035,1.00172921265
3933,Low & middle income,LMY,2036,1.00172921265
3934,Low & middle income,LMY,2037,1.00172921265
3935,Low & middle income,LMY,2038,1.00172921265
3936,Low & middle income,LMY,2039,1.00172921265
3937,Low & middle income,LMY,2040,1.00172921265
3938,Low & middle income,LMY,2041,1.00172921265
3939,Low & middle income,LMY,2042,1.00172921265
3940,Low & middle income,LMY,2043,1.00172921265
3941,Low & middle income,LMY,2044,1.00172921265
3942,Low & middle income,LMY,2045,1.00172921265
3943,Low & middle income,LMY,2046,1.00172921265
3944,Low & middle income,LMY,2047,1.00172921265
3945,Low & middle income,LMY,2048,1.00172921265
3946,Low & middle income,LMY,2049,1.00172921265
3947,Low & middle income,LMY,2050,1.00172921265
3948,Lesotho,LSO,2023,1.00172921265
3949,Lesotho,LSO,2024,1.00172921265
3950,Lesotho,LSO,2025,1.00172921265
3951,Lesotho,LSO,2026,1.00172921265
3952,Lesotho,LSO,2027,1.00172921265
3953,Lesotho,LSO,2028,1.00172921265
3954,Lesotho,LSO,2029,1.00172921265
3955,Lesotho,LSO,2030,1.00172921265
3956,Lesotho,LSO,2031,1.00172921265
3957,Lesotho,LSO,2032,1.00172921265
3958,Lesotho,LSO,2033,1.00172921265
3959,Lesotho,LSO,2034,1.00172921265
3960,Lesotho,LSO,2035,1.00172921265
3961,Lesotho,LSO,2036,1.00172921265
3962,Lesotho,LSO,2037,1.00172921265
3963,Lesotho,LSO,2038,1.00172921265
3964,Lesotho,LSO,2039,1.00172921265
3965,Lesotho,LSO,2040,1.00172921265
3966,Lesotho,LSO,2041,1.00172921265
3967,Lesotho,LSO,2042,1.00172921265
3968,Lesotho,LSO,2043,1.00172921265
3969,Lesotho,LSO,2044,1.00172921265
3970,Lesotho,LSO,2045,1.00172921265
3971,Lesotho,LSO,2046,1.00172921265
3972,Lesotho,LSO,2047,1.00172921265
3973,Lesotho,LSO,2048,1.00172921265
3974,Lesotho,LSO,2049,1.00172921265
3975,Lesotho,LSO,2050,1.00172921265
3976,Late-demographic dividend,LTE,2023,1.00172921265
3977,Late-demographic dividend,LTE,2024,1.00172921265
3978,Late-demographic dividend,LTE,2025,1.00172921265
3979,Late-demographic dividend,LTE,2026,1.00172921265
3980,Late-demographic dividend,LTE,2027,1.00172921265
3981,Late-demographic dividend,LTE,2028,1.00172921265
3982,Late-demographic dividend,LTE,2029,1.00172921265
3983,Late-demographic dividend,LTE,2030,1.00172921265
3984,Late-demographic dividend,LTE,2031,1.00172921265
3985,Late-demographic dividend,LTE,2032,1.00172921265
3986,Late-demographic dividend,LTE,2033,1.00172921265
3987,Late-demographic dividend,LTE,2034,1.00172921265
3988,Late-demographic dividend,LTE,2035,1.00172921265
3989,Late-demographic dividend,LTE,2036,1.00172921265
3990,Late-demographic dividend,LTE,2037,1.00172921265
3991,Late-demographic dividend,LTE,2038,1.00172921265
3992,Late-demographic dividend,LTE,2039,1.00172921265
3993,Late-demographic dividend,LTE,2040,1.00172921265
3994,Late-demographic dividend,LTE,2041,1.00172921265
3995,Late-demographic dividend,LTE,2042,1.00172921265
3996,Late-demographic dividend,LTE,2043,1.00172921265
3997,Late-demographic dividend,LTE,2044,1.00172921265
3998,Late-demographic dividend,LTE,2045,1.00172921265
3999,Late-demographic dividend,LTE,2046,1.00172921265
4000,Late-demographic dividend,LTE,2047,1.00172921265
4001,Late-demographic dividend,LTE,2048,1.00172921265
4002,Late-demographic dividend,LTE,2049,1.00172921265
4003,Late-demographic dividend,LTE,2050,1.00172921265
4004,Lithuania,LTU,2023,1.00172921265
4005,Lithuania,LTU,2024,1.00172921265
4006,Lithuania,LTU,2025,1.00172921265
4007,Lithuania,LTU,2026,1.00172921265
4008,Lithuania,LTU,2027,1.00172921265
4009,Lithuania,LTU,2028,1.00172921265
4010,Lithuania,LTU,2029,1.00172921265
4011,Lithuania,LTU,2030,1.00172921265
4012,Lithuania,LTU,2031,1.00172921265
4013,Lithuania,LTU,2032,1.00172921265
4014,Lithuania,LTU,2033,1.00172921265
4015,Lithuania,LTU,2034,1.00172921265
4016,Lithuania,LTU,2035,1.00172921265
4017,Lithuania,LTU,2036,1.00172921265
4018,Lithuania,LTU,2037,1.00172921265
4019,Lithuania,LTU,2038,1.00172921265
4020,Lithuania,LTU,2039,1.00172921265
4021,Lithuania,LTU,2040,1.00172921265
4022,Lithuania,LTU,2041,1.00172921265
4023,Lithuania,LTU,2042,1.00172921265
4024,Lithuania,LTU,2043,1.00172921265
4025,Lithuania,LTU,2044,1.00172921265
4026,Lithuania,LTU,2045,1.00172921265
4027,Lithuania,LTU,2046,1.00172921265
4028,Lithuania,LTU,2047,1.00172921265
4029,Lithuania,LTU,2048,1.00172921265
4030,Lithuania,LTU,2049,1.00172921265
4031,Lithuania,LTU,2050,1.00172921265
4032,Luxembourg,LUX,2023,1.00172921265
4033,Luxembourg,LUX,2024,1.00172921265
4034,Luxembourg,LUX,2025,1.00172921265
4035,Luxembourg,LUX,2026,1.00172921265
4036,Luxembourg,LUX,2027,1.00172921265
4037,Luxembourg,LUX,2028,1.00172921265
4038,Luxembourg,LUX,2029,1.00172921265
4039,Luxembourg,LUX,2030,1.00172921265
4040,Luxembourg,LUX,2031,1.00172921265
4041,Luxembourg,LUX,2032,1.00172921265
4042,Luxembourg,LUX,2033,1.00172921265
4043,Luxembourg,LUX,2034,1.00172921265
4044,Luxembourg,LUX,2035,1.00172921265
4045,Luxembourg,LUX,2036,1.00172921265
4046,Luxembourg,LUX,2037,1.00172921265
4047,Luxembourg,LUX,2038,1.00172921265
4048,Luxembourg,LUX,2039,1.00172921265
4049,Luxembourg,LUX,2040,1.00172921265
4050,Luxembourg,LUX,2041,1.00172921265
4051,Luxembourg,LUX,2042,1.00172921265
4052,Luxembourg,LUX,2043,1.00172921265
4053,Luxembourg,LUX,2044,1.00172921265
4054,Luxembourg,LUX,2045,1.00172921265
4055,Luxembourg,LUX,2046,1.00172921265
4056,Luxembourg,LUX,2047,1.00172921265
4057,Luxembourg,LUX,2048,1.00172921265
4058,Luxembourg,LUX,2049,1.00172921265
4059,Luxembourg,LUX,2050,1.00172921265
4060,Latvia,LVA,2023,1.00172921265
4061,Latvia,LVA,2024,1.00172921265
4062,Latvia,LVA,2025,1.00172921265
4063,Latvia,LVA,2026,1.00172921265
4064,Latvia,LVA,2027,1.00172921265
4065,Latvia,LVA,2028,1.00172921265
4066,Latvia,LVA,2029,1.00172921265
4067,Latvia,LVA,2030,1.00172921265
4068,Latvia,LVA,2031,1.00172921265
4069,Latvia,LVA,2032,1.00172921265
4070,Latvia,LVA,2033,1.00172921265
4071,Latvia,LVA,2034,1.00172921265
4072,Latvia,LVA,2035,1.00172921265
4073,Latvia,LVA,2036,1.00172921265
4074,Latvia,LVA,2037,1.00172921265
4075,Latvia,LVA,2038,1.00172921265
4076,Latvia,LVA,2039,1.00172921265
4077,Latvia,LVA,2040,1.00172921265
4078,Latvia,LVA,2041,1.00172921265
4079,Latvia,LVA,2042,1.00172921265
4080,Latvia,LVA,2043,1.00172921265
4081,Latvia,LVA,2044,1.00172921265
4082,Latvia,LVA,2045,1.00172921265
4083,Latvia,LVA,2046,1.00172921265
4084,Latvia,LVA,2047,1.00172921265
4085,Latvia,LVA,2048,1.00172921265
4086,Latvia,LVA,2049,1.00172921265
4087,Latvia,LVA,2050,1.00172921265
4088,"Macao SAR, China",MAC,2023,1.00172921265
4089,"Macao SAR, China",MAC,2024,1.00172921265
4090,"Macao SAR, China",MAC,2025,1.00172921265
4091,"Macao SAR, China",MAC,2026,1.00172921265
4092,"Macao SAR, China",MAC,2027,1.00172921265
4093,"Macao SAR, China",MAC,2028,1.00172921265
4094,"Macao SAR, China",MAC,2029,1.00172921265
4095,"Macao SAR, China",MAC,2030,1.00172921265
4096,"Macao SAR, China",MAC,2031,1.00172921265
4097,"Macao SAR, China",MAC,2032,1.00172921265
4098,"Macao SAR, China",MAC,2033,1.00172921265
4099,"Macao SAR, China",MAC,2034,1.00172921265
4100,"Macao SAR, China",MAC,2035,1.00172921265
4101,"Macao SAR, China",MAC,2036,1.00172921265
4102,"Macao SAR, China",MAC,2037,1.00172921265
4103,"Macao SAR, China",MAC,2038,1.00172921265
4104,"Macao SAR, China",MAC,2039,1.00172921265
4105,"Macao SAR, China",MAC,2040,1.00172921265
4106,"Macao SAR, China",MAC,2041,1.00172921265
4107,"Macao SAR, China",MAC,2042,1.00172921265
4108,"Macao SAR, China",MAC,2043,1.00172921265
4109,"Macao SAR, China",MAC,2044,1.00172921265
4110,"Macao SAR, China",MAC,2045,1.00172921265
4111,"Macao SAR, China",MAC,2046,1.00172921265
4112,"Macao SAR, China",MAC,2047,1.00172921265
4113,"Macao SAR, China",MAC,2048,1.00172921265
4114,"Macao SAR, China",MAC,2049,1.00172921265
4115,"Macao SAR, China",MAC,2050,1.00172921265
4116,St. Martin (French part),MAF,2023,1.00172921265
4117,St. Martin (French part),MAF,2024,1.00172921265
4118,St. Martin (French part),MAF,2025,1.00172921265
4119,St. Martin (French part),MAF,2026,1.00172921265
4120,St. Martin (French part),MAF,2027,1.00172921265
4121,St. Martin (French part),MAF,2028,1.00172921265
4122,St. Martin (French part),MAF,2029,1.00172921265
4123,St. Martin (French part),MAF,2030,1.00172921265
4124,St. Martin (French part),MAF,2031,1.00172921265
4125,St. Martin (French part),MAF,2032,1.00172921265
4126,St. Martin (French part),MAF,2033,1.00172921265
4127,St. Martin (French part),MAF,2034,1.00172921265
4128,St. Martin (French part),MAF,2035,1.00172921265
4129,St. Martin (French part),MAF,2036,1.00172921265
4130,St. Martin (French part),MAF,2037,1.00172921265
4131,St. Martin (French part),MAF,2038,1.00172921265
4132,St. Martin (French part),MAF,2039,1.00172921265
4133,St. Martin (French part),MAF,2040,1.00172921265
4134,St. Martin (French part),MAF,2041,1.00172921265
4135,St. Martin (French part),MAF,2042,1.00172921265
4136,St. Martin (French part),MAF,2043,1.00172921265
4137,St. Martin (French part),MAF,2044,1.00172921265
4138,St. Martin (French part),MAF,2045,1.00172921265
4139,St. Martin (French part),MAF,2046,1.00172921265
4140,St. Martin (French part),MAF,2047,1.00172921265
4141,St. Martin (French part),MAF,2048,1.00172921265
4142,St. Martin (French part),MAF,2049,1.00172921265
4143,St. Martin (French part),MAF,2050,1.00172921265
4144,Morocco,MAR,2023,1.00172921265
4145,Morocco,MAR,2024,1.00172921265
4146,Morocco,MAR,2025,1.00172921265
4147,Morocco,MAR,2026,1.00172921265
4148,Morocco,MAR,2027,1.00172921265
4149,Morocco,MAR,2028,1.00172921265
4150,Morocco,MAR,2029,1.00172921265
4151,Morocco,MAR,2030,1.00172921265
4152,Morocco,MAR,2031,1.00172921265
4153,Morocco,MAR,2032,1.00172921265
4154,Morocco,MAR,2033,1.00172921265
4155,Morocco,MAR,2034,1.00172921265
4156,Morocco,MAR,2035,1.00172921265
4157,Morocco,MAR,2036,1.00172921265
4158,Morocco,MAR,2037,1.00172921265
4159,Morocco,MAR,2038,1.00172921265
4160,Morocco,MAR,2039,1.00172921265
4161,Morocco,MAR,2040,1.00172921265
4162,Morocco,MAR,2041,1.00172921265
4163,Morocco,MAR,2042,1.00172921265
4164,Morocco,MAR,2043,1.00172921265
4165,Morocco,MAR,2044,1.00172921265
4166,Morocco,MAR,2045,1.00172921265
4167,Morocco,MAR,2046,1.00172921265
4168,Morocco,MAR,2047,1.00172921265
4169,Morocco,MAR,2048,1.00172921265
4170,Morocco,MAR,2049,1.00172921265
4171,Morocco,MAR,2050,1.00172921265
4172,Monaco,MCO,2023,1.00172921265
4173,Monaco,MCO,2024,1.00172921265
4174,Monaco,MCO,2025,1.00172921265
4175,Monaco,MCO,2026,1.00172921265
4176,Monaco,MCO,2027,1.00172921265
4177,Monaco,MCO,2028,1.00172921265
4178,Monaco,MCO,2029,1.00172921265
4179,Monaco,MCO,2030,1.00172921265
4180,Monaco,MCO,2031,1.00172921265
4181,Monaco,MCO,2032,1.00172921265
4182,Monaco,MCO,2033,1.00172921265
4183,Monaco,MCO,2034,1.00172921265
4184,Monaco,MCO,2035,1.00172921265
4185,Monaco,MCO,2036,1.00172921265
4186,Monaco,MCO,2037,1.00172921265
4187,Monaco,MCO,2038,1.00172921265
4188,Monaco,MCO,2039,1.00172921265
4189,Monaco,MCO,2040,1.00172921265
4190,Monaco,MCO,2041,1.00172921265
4191,Monaco,MCO,2042,1.00172921265
4192,Monaco,MCO,2043,1.00172921265
4193,Monaco,MCO,2044,1.00172921265
4194,Monaco,MCO,2045,1.00172921265
4195,Monaco,MCO,2046,1.00172921265
4196,Monaco,MCO,2047,1.00172921265
4197,Monaco,MCO,2048,1.00172921265
4198,Monaco,MCO,2049,1.00172921265
4199,Monaco,MCO,2050,1.00172921265
4200,Moldova,MDA,2023,1.00172921265
4201,Moldova,MDA,2024,1.00172921265
4202,Moldova,MDA,2025,1.00172921265
4203,Moldova,MDA,2026,1.00172921265
4204,Moldova,MDA,2027,1.00172921265
4205,Moldova,MDA,2028,1.00172921265
4206,Moldova,MDA,2029,1.00172921265
4207,Moldova,MDA,2030,1.00172921265
4208,Moldova,MDA,2031,1.00172921265
4209,Moldova,MDA,2032,1.00172921265
4210,Moldova,MDA,2033,1.00172921265
4211,Moldova,MDA,2034,1.00172921265
4212,Moldova,MDA,2035,1.00172921265
4213,Moldova,MDA,2036,1.00172921265
4214,Moldova,MDA,2037,1.00172921265
4215,Moldova,MDA,2038,1.00172921265
4216,Moldova,MDA,2039,1.00172921265
4217,Moldova,MDA,2040,1.00172921265
4218,Moldova,MDA,2041,1.00172921265
4219,Moldova,MDA,2042,1.00172921265
4220,Moldova,MDA,2043,1.00172921265
4221,Moldova,MDA,2044,1.00172921265
4222,Moldova,MDA,2045,1.00172921265
4223,Moldova,MDA,2046,1.00172921265
4224,Moldova,MDA,2047,1.00172921265
4225,Moldova,MDA,2048,1.00172921265
4226,Moldova,MDA,2049,1.00172921265
4227,Moldova,MDA,2050,1.00172921265
4228,Madagascar,MDG,2023,1.00172921265
4229,Madagascar,MDG,2024,1.00172921265
4230,Madagascar,MDG,2025,1.00172921265
4231,Madagascar,MDG,2026,1.00172921265
4232,Madagascar,MDG,2027,1.00172921265
4233,Madagascar,MDG,2028,1.00172921265
4234,Madagascar,MDG,2029,1.00172921265
4235,Madagascar,MDG,2030,1.00172921265
4236,Madagascar,MDG,2031,1.00172921265
4237,Madagascar,MDG,2032,1.00172921265
4238,Madagascar,MDG,2033,1.00172921265
4239,Madagascar,MDG,2034,1.00172921265
4240,Madagascar,MDG,2035,1.00172921265
4241,Madagascar,MDG,2036,1.00172921265
4242,Madagascar,MDG,2037,1.00172921265
4243,Madagascar,MDG,2038,1.00172921265
4244,Madagascar,MDG,2039,1.00172921265
4245,Madagascar,MDG,2040,1.00172921265
4246,Madagascar,MDG,2041,1.00172921265
4247,Madagascar,MDG,2042,1.00172921265
4248,Madagascar,MDG,2043,1.00172921265
4249,Madagascar,MDG,2044,1.00172921265
4250,Madagascar,MDG,2045,1.00172921265
4251,Madagascar,MDG,2046,1.00172921265
4252,Madagascar,MDG,2047,1.00172921265
4253,Madagascar,MDG,2048,1.00172921265
4254,Madagascar,MDG,2049,1.00172921265
4255,Madagascar,MDG,2050,1.00172921265
4256,Maldives,MDV,2023,1.00172921265
4257,Maldives,MDV,2024,1.00172921265
4258,Maldives,MDV,2025,1.00172921265
4259,Maldives,MDV,2026,1.00172921265
4260,Maldives,MDV,2027,1.00172921265
4261,Maldives,MDV,2028,1.00172921265
4262,Maldives,MDV,2029,1.00172921265
4263,Maldives,MDV,2030,1.00172921265
4264,Maldives,MDV,2031,1.00172921265
4265,Maldives,MDV,2032,1.00172921265
4266,Maldives,MDV,2033,1.00172921265
4267,Maldives,MDV,2034,1.00172921265
4268,Maldives,MDV,2035,1.00172921265
4269,Maldives,MDV,2036,1.00172921265
4270,Maldives,MDV,2037,1.00172921265
4271,Maldives,MDV,2038,1.00172921265
4272,Maldives,MDV,2039,1.00172921265
4273,Maldives,MDV,2040,1.00172921265
4274,Maldives,MDV,2041,1.00172921265
4275,Maldives,MDV,2042,1.00172921265
4276,Maldives,MDV,2043,1.00172921265
4277,Maldives,MDV,2044,1.00172921265
4278,Maldives,MDV,2045,1.00172921265
4279,Maldives,MDV,2046,1.00172921265
4280,Maldives,MDV,2047,1.00172921265
4281,Maldives,MDV,2048,1.00172921265
4282,Maldives,MDV,2049,1.00172921265
4283,Maldives,MDV,2050,1.00172921265
4284,Middle East & North Africa,MEA,2023,1.00172921265
4285,Middle East & North Africa,MEA,2024,1.00172921265
4286,Middle East & North Africa,MEA,2025,1.00172921265
4287,Middle East & North Africa,MEA,2026,1.00172921265
4288,Middle East & North Africa,MEA,2027,1.00172921265
4289,Middle East & North Africa,MEA,2028,1.00172921265
4290,Middle East & North Africa,MEA,2029,1.00172921265
4291,Middle East & North Africa,MEA,2030,1.00172921265
4292,Middle East & North Africa,MEA,2031,1.00172921265
4293,Middle East & North Africa,MEA,2032,1.00172921265
4294,Middle East & North Africa,MEA,2033,1.00172921265
4295,Middle East & North Africa,MEA,2034,1.00172921265
4296,Middle East & North Africa,MEA,2035,1.00172921265
4297,Middle East & North Africa,MEA,2036,1.00172921265
4298,Middle East & North Africa,MEA,2037,1.00172921265
4299,Middle East & North Africa,MEA,2038,1.00172921265
4300,Middle East & North Africa,MEA,2039,1.00172921265
4301,Middle East & North Africa,MEA,2040,1.00172921265
4302,Middle East & North Africa,MEA,2041,1.00172921265
4303,Middle East & North Africa,MEA,2042,1.00172921265
4304,Middle East & North Africa,MEA,2043,1.00172921265
4305,Middle East & North Africa,MEA,2044,1.00172921265
4306,Middle East & North Africa,MEA,2045,1.00172921265
4307,Middle East & North Africa,MEA,2046,1.00172921265
4308,Middle East & North Africa,MEA,2047,1.00172921265
4309,Middle East & North Africa,MEA,2048,1.00172921265
4310,Middle East & North Africa,MEA,2049,1.00172921265
4311,Middle East & North Africa,MEA,2050,1.00172921265
4312,Mexico,MEX,2023,1.00172921265
4313,Mexico,MEX,2024,1.00172921265
4314,Mexico,MEX,2025,1.00172921265
4315,Mexico,MEX,2026,1.00172921265
4316,Mexico,MEX,2027,1.00172921265
4317,Mexico,MEX,2028,1.00172921265
4318,Mexico,MEX,2029,1.00172921265
4319,Mexico,MEX,2030,1.00172921265
4320,Mexico,MEX,2031,1.00172921265
4321,Mexico,MEX,2032,1.00172921265
4322,Mexico,MEX,2033,1.00172921265
4323,Mexico,MEX,2034,1.00172921265
4324,Mexico,MEX,2035,1.00172921265
4325,Mexico,MEX,2036,1.00172921265
4326,Mexico,MEX,2037,1.00172921265
4327,Mexico,MEX,2038,1.00172921265
4328,Mexico,MEX,2039,1.00172921265
4329,Mexico,MEX,2040,1.00172921265
4330,Mexico,MEX,2041,1.00172921265
4331,Mexico,MEX,2042,1.00172921265
4332,Mexico,MEX,2043,1.00172921265
4333,Mexico,MEX,2044,1.00172921265
4334,Mexico,MEX,2045,1.00172921265
4335,Mexico,MEX,2046,1.00172921265
4336,Mexico,MEX,2047,1.00172921265
4337,Mexico,MEX,2048,1.00172921265
4338,Mexico,MEX,2049,1.00172921265
4339,Mexico,MEX,2050,1.00172921265
4340,Marshall Islands,MHL,2023,1.00172921265
4341,Marshall Islands,MHL,2024,1.00172921265
4342,Marshall Islands,MHL,2025,1.00172921265
4343,Marshall Islands,MHL,2026,1.00172921265
4344,Marshall Islands,MHL,2027,1.00172921265
4345,Marshall Islands,MHL,2028,1.00172921265
4346,Marshall Islands,MHL,2029,1.00172921265
4347,Marshall Islands,MHL,2030,1.00172921265
4348,Marshall Islands,MHL,2031,1.00172921265
4349,Marshall Islands,MHL,2032,1.00172921265
4350,Marshall Islands,MHL,2033,1.00172921265
4351,Marshall Islands,MHL,2034,1.00172921265
4352,Marshall Islands,MHL,2035,1.00172921265
4353,Marshall Islands,MHL,2036,1.00172921265
4354,Marshall Islands,MHL,2037,1.00172921265
4355,Marshall Islands,MHL,2038,1.00172921265
4356,Marshall Islands,MHL,2039,1.00172921265
4357,Marshall Islands,MHL,2040,1.00172921265
4358,Marshall Islands,MHL,2041,1.00172921265
4359,Marshall Islands,MHL,2042,1.00172921265
4360,Marshall Islands,MHL,2043,1.00172921265
4361,Marshall Islands,MHL,2044,1.00172921265
4362,Marshall Islands,MHL,2045,1.00172921265
