,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_electricity
3690,Japan,JPN,2021,0.0207245795914991
3691,Japan,JPN,2022,0.0207245795914991
3692,Japan,JPN,2023,0.0207245795914991
3693,Japan,JPN,2024,0.0207245795914991
3694,Japan,JPN,2025,0.0207245795914991
3695,Japan,JPN,2026,0.0207245795914991
3696,Japan,JPN,2027,0.0207245795914991
3697,Japan,JPN,2028,0.0207245795914991
3698,Japan,JPN,2029,0.0207245795914991
3699,Japan,JPN,2030,0.0207245795914991
3700,Japan,JPN,2031,0.0207245795914991
3701,Japan,JPN,2032,0.0207245795914991
3702,Japan,JPN,2033,0.0207245795914991
3703,Japan,JPN,2034,0.0207245795914991
3704,Japan,JPN,2035,0.0207245795914991
3705,Japan,JPN,2036,0.0207245795914991
3706,Japan,JPN,2037,0.0207245795914991
3707,Japan,JPN,2038,0.0207245795914991
3708,Japan,JPN,2039,0.0207245795914991
3709,Japan,JPN,2040,0.0207245795914991
3710,Japan,JPN,2041,0.0207245795914991
3711,Japan,JPN,2042,0.0207245795914991
3712,Japan,JPN,2043,0.0207245795914991
3713,Japan,JPN,2044,0.0207245795914991
3714,Japan,JPN,2045,0.0207245795914991
3715,Japan,JPN,2046,0.0207245795914991
3716,Japan,JPN,2047,0.0207245795914991
3717,Japan,JPN,2048,0.0207245795914991
3718,Japan,JPN,2049,0.0207245795914991
3719,Japan,JPN,2050,0.0207245795914991
3720,Kazakhstan,KAZ,2020,0.1421165763464428
3721,Kazakhstan,KAZ,2021,0.1421165763464428
3722,Kazakhstan,KAZ,2022,0.1421165763464428
3723,Kazakhstan,KAZ,2023,0.1421165763464428
3724,Kazakhstan,KAZ,2024,0.1421165763464428
3725,Kazakhstan,KAZ,2025,0.1421165763464428
3726,Kazakhstan,KAZ,2026,0.1421165763464428
3727,Kazakhstan,KAZ,2027,0.1421165763464428
3728,Kazakhstan,KAZ,2028,0.1421165763464428
3729,Kazakhstan,KAZ,2029,0.1421165763464428
3730,Kazakhstan,KAZ,2030,0.1421165763464428
3731,Kazakhstan,KAZ,2031,0.1421165763464428
3732,Kazakhstan,KAZ,2032,0.1421165763464428
3733,Kazakhstan,KAZ,2033,0.1421165763464428
3734,Kazakhstan,KAZ,2034,0.1421165763464428
3735,Kazakhstan,KAZ,2035,0.1421165763464428
3736,Kazakhstan,KAZ,2036,0.1421165763464428
3737,Kazakhstan,KAZ,2037,0.1421165763464428
3738,Kazakhstan,KAZ,2038,0.1421165763464428
3739,Kazakhstan,KAZ,2039,0.1421165763464428
3740,Kazakhstan,KAZ,2040,0.1421165763464428
3741,Kazakhstan,KAZ,2041,0.1421165763464428
3742,Kazakhstan,KAZ,2042,0.1421165763464428
3743,Kazakhstan,KAZ,2043,0.1421165763464428
3744,Kazakhstan,KAZ,2044,0.1421165763464428
3745,Kazakhstan,KAZ,2045,0.1421165763464428
3746,Kazakhstan,KAZ,2046,0.1421165763464428
3747,Kazakhstan,KAZ,2047,0.1421165763464428
3748,Kazakhstan,KAZ,2048,0.1421165763464428
3749,Kazakhstan,KAZ,2049,0.1421165763464428
3750,Kazakhstan,KAZ,2050,0.1421165763464428
3751,Kenya,KEN,2020,0.1421165763464428
3752,Kenya,KEN,2021,0.1421165763464428
3753,Kenya,KEN,2022,0.1421165763464428
3754,Kenya,KEN,2023,0.1421165763464428
3755,Kenya,KEN,2024,0.1421165763464428
3756,Kenya,KEN,2025,0.1421165763464428
3757,Kenya,KEN,2026,0.1421165763464428
3758,Kenya,KEN,2027,0.1421165763464428
3759,Kenya,KEN,2028,0.1421165763464428
3760,Kenya,KEN,2029,0.1421165763464428
3761,Kenya,KEN,2030,0.1421165763464428
3762,Kenya,KEN,2031,0.1421165763464428
3763,Kenya,KEN,2032,0.1421165763464428
3764,Kenya,KEN,2033,0.1421165763464428
3765,Kenya,KEN,2034,0.1421165763464428
3766,Kenya,KEN,2035,0.1421165763464428
3767,Kenya,KEN,2036,0.1421165763464428
3768,Kenya,KEN,2037,0.1421165763464428
3769,Kenya,KEN,2038,0.1421165763464428
3770,Kenya,KEN,2039,0.1421165763464428
3771,Kenya,KEN,2040,0.1421165763464428
3772,Kenya,KEN,2041,0.1421165763464428
3773,Kenya,KEN,2042,0.1421165763464428
3774,Kenya,KEN,2043,0.1421165763464428
3775,Kenya,KEN,2044,0.1421165763464428
3776,Kenya,KEN,2045,0.1421165763464428
3777,Kenya,KEN,2046,0.1421165763464428
3778,Kenya,KEN,2047,0.1421165763464428
3779,Kenya,KEN,2048,0.1421165763464428
3780,Kenya,KEN,2049,0.1421165763464428
3781,Kenya,KEN,2050,0.1421165763464428
3782,Kyrgyz Republic,KGZ,2020,0.1421165763464428
3783,Kyrgyz Republic,KGZ,2021,0.1421165763464428
3784,Kyrgyz Republic,KGZ,2022,0.1421165763464428
3785,Kyrgyz Republic,KGZ,2023,0.1421165763464428
3786,Kyrgyz Republic,KGZ,2024,0.1421165763464428
3787,Kyrgyz Republic,KGZ,2025,0.1421165763464428
3788,Kyrgyz Republic,KGZ,2026,0.1421165763464428
3789,Kyrgyz Republic,KGZ,2027,0.1421165763464428
3790,Kyrgyz Republic,KGZ,2028,0.1421165763464428
3791,Kyrgyz Republic,KGZ,2029,0.1421165763464428
3792,Kyrgyz Republic,KGZ,2030,0.1421165763464428
3793,Kyrgyz Republic,KGZ,2031,0.1421165763464428
3794,Kyrgyz Republic,KGZ,2032,0.1421165763464428
3795,Kyrgyz Republic,KGZ,2033,0.1421165763464428
3796,Kyrgyz Republic,KGZ,2034,0.1421165763464428
3797,Kyrgyz Republic,KGZ,2035,0.1421165763464428
3798,Kyrgyz Republic,KGZ,2036,0.1421165763464428
3799,Kyrgyz Republic,KGZ,2037,0.1421165763464428
3800,Kyrgyz Republic,KGZ,2038,0.1421165763464428
3801,Kyrgyz Republic,KGZ,2039,0.1421165763464428
3802,Kyrgyz Republic,KGZ,2040,0.1421165763464428
3803,Kyrgyz Republic,KGZ,2041,0.1421165763464428
3804,Kyrgyz Republic,KGZ,2042,0.1421165763464428
3805,Kyrgyz Republic,KGZ,2043,0.1421165763464428
3806,Kyrgyz Republic,KGZ,2044,0.1421165763464428
3807,Kyrgyz Republic,KGZ,2045,0.1421165763464428
3808,Kyrgyz Republic,KGZ,2046,0.1421165763464428
3809,Kyrgyz Republic,KGZ,2047,0.1421165763464428
3810,Kyrgyz Republic,KGZ,2048,0.1421165763464428
3811,Kyrgyz Republic,KGZ,2049,0.1421165763464428
3812,Kyrgyz Republic,KGZ,2050,0.1421165763464428
3813,Cambodia,KHM,2020,0.1421165763464428
3814,Cambodia,KHM,2021,0.1421165763464428
3815,Cambodia,KHM,2022,0.1421165763464428
3816,Cambodia,KHM,2023,0.1421165763464428
3817,Cambodia,KHM,2024,0.1421165763464428
3818,Cambodia,KHM,2025,0.1421165763464428
3819,Cambodia,KHM,2026,0.1421165763464428
3820,Cambodia,KHM,2027,0.1421165763464428
3821,Cambodia,KHM,2028,0.1421165763464428
3822,Cambodia,KHM,2029,0.1421165763464428
3823,Cambodia,KHM,2030,0.1421165763464428
3824,Cambodia,KHM,2031,0.1421165763464428
3825,Cambodia,KHM,2032,0.1421165763464428
3826,Cambodia,KHM,2033,0.1421165763464428
3827,Cambodia,KHM,2034,0.1421165763464428
3828,Cambodia,KHM,2035,0.1421165763464428
3829,Cambodia,KHM,2036,0.1421165763464428
3830,Cambodia,KHM,2037,0.1421165763464428
3831,Cambodia,KHM,2038,0.1421165763464428
3832,Cambodia,KHM,2039,0.1421165763464428
3833,Cambodia,KHM,2040,0.1421165763464428
3834,Cambodia,KHM,2041,0.1421165763464428
3835,Cambodia,KHM,2042,0.1421165763464428
3836,Cambodia,KHM,2043,0.1421165763464428
3837,Cambodia,KHM,2044,0.1421165763464428
3838,Cambodia,KHM,2045,0.1421165763464428
3839,Cambodia,KHM,2046,0.1421165763464428
3840,Cambodia,KHM,2047,0.1421165763464428
3841,Cambodia,KHM,2048,0.1421165763464428
3842,Cambodia,KHM,2049,0.1421165763464428
3843,Cambodia,KHM,2050,0.1421165763464428
3844,Kiribati,KIR,2020,0.1421165763464428
3845,Kiribati,KIR,2021,0.1421165763464428
3846,Kiribati,KIR,2022,0.1421165763464428
3847,Kiribati,KIR,2023,0.1421165763464428
3848,Kiribati,KIR,2024,0.1421165763464428
3849,Kiribati,KIR,2025,0.1421165763464428
3850,Kiribati,KIR,2026,0.1421165763464428
3851,Kiribati,KIR,2027,0.1421165763464428
3852,Kiribati,KIR,2028,0.1421165763464428
3853,Kiribati,KIR,2029,0.1421165763464428
3854,Kiribati,KIR,2030,0.1421165763464428
3855,Kiribati,KIR,2031,0.1421165763464428
3856,Kiribati,KIR,2032,0.1421165763464428
3857,Kiribati,KIR,2033,0.1421165763464428
3858,Kiribati,KIR,2034,0.1421165763464428
3859,Kiribati,KIR,2035,0.1421165763464428
3860,Kiribati,KIR,2036,0.1421165763464428
3861,Kiribati,KIR,2037,0.1421165763464428
3862,Kiribati,KIR,2038,0.1421165763464428
3863,Kiribati,KIR,2039,0.1421165763464428
3864,Kiribati,KIR,2040,0.1421165763464428
3865,Kiribati,KIR,2041,0.1421165763464428
3866,Kiribati,KIR,2042,0.1421165763464428
3867,Kiribati,KIR,2043,0.1421165763464428
3868,Kiribati,KIR,2044,0.1421165763464428
3869,Kiribati,KIR,2045,0.1421165763464428
3870,Kiribati,KIR,2046,0.1421165763464428
3871,Kiribati,KIR,2047,0.1421165763464428
3872,Kiribati,KIR,2048,0.1421165763464428
3873,Kiribati,KIR,2049,0.1421165763464428
3874,Kiribati,KIR,2050,0.1421165763464428
3875,St. Kitts and Nevis,KNA,2020,0.1421165763464428
3876,St. Kitts and Nevis,KNA,2021,0.1421165763464428
3877,St. Kitts and Nevis,KNA,2022,0.1421165763464428
3878,St. Kitts and Nevis,KNA,2023,0.1421165763464428
3879,St. Kitts and Nevis,KNA,2024,0.1421165763464428
3880,St. Kitts and Nevis,KNA,2025,0.1421165763464428
3881,St. Kitts and Nevis,KNA,2026,0.1421165763464428
3882,St. Kitts and Nevis,KNA,2027,0.1421165763464428
3883,St. Kitts and Nevis,KNA,2028,0.1421165763464428
3884,St. Kitts and Nevis,KNA,2029,0.1421165763464428
3885,St. Kitts and Nevis,KNA,2030,0.1421165763464428
3886,St. Kitts and Nevis,KNA,2031,0.1421165763464428
3887,St. Kitts and Nevis,KNA,2032,0.1421165763464428
3888,St. Kitts and Nevis,KNA,2033,0.1421165763464428
3889,St. Kitts and Nevis,KNA,2034,0.1421165763464428
3890,St. Kitts and Nevis,KNA,2035,0.1421165763464428
3891,St. Kitts and Nevis,KNA,2036,0.1421165763464428
3892,St. Kitts and Nevis,KNA,2037,0.1421165763464428
3893,St. Kitts and Nevis,KNA,2038,0.1421165763464428
3894,St. Kitts and Nevis,KNA,2039,0.1421165763464428
3895,St. Kitts and Nevis,KNA,2040,0.1421165763464428
3896,St. Kitts and Nevis,KNA,2041,0.1421165763464428
3897,St. Kitts and Nevis,KNA,2042,0.1421165763464428
3898,St. Kitts and Nevis,KNA,2043,0.1421165763464428
3899,St. Kitts and Nevis,KNA,2044,0.1421165763464428
3900,St. Kitts and Nevis,KNA,2045,0.1421165763464428
3901,St. Kitts and Nevis,KNA,2046,0.1421165763464428
3902,St. Kitts and Nevis,KNA,2047,0.1421165763464428
3903,St. Kitts and Nevis,KNA,2048,0.1421165763464428
3904,St. Kitts and Nevis,KNA,2049,0.1421165763464428
3905,St. Kitts and Nevis,KNA,2050,0.1421165763464428
3906,"Korea, Rep.",KOR,2020,0.1421165763464428
3907,"Korea, Rep.",KOR,2021,0.1421165763464428
3908,"Korea, Rep.",KOR,2022,0.1421165763464428
3909,"Korea, Rep.",KOR,2023,0.1421165763464428
3910,"Korea, Rep.",KOR,2024,0.1421165763464428
3911,"Korea, Rep.",KOR,2025,0.1421165763464428
3912,"Korea, Rep.",KOR,2026,0.1421165763464428
3913,"Korea, Rep.",KOR,2027,0.1421165763464428
3914,"Korea, Rep.",KOR,2028,0.1421165763464428
3915,"Korea, Rep.",KOR,2029,0.1421165763464428
3916,"Korea, Rep.",KOR,2030,0.1421165763464428
3917,"Korea, Rep.",KOR,2031,0.1421165763464428
3918,"Korea, Rep.",KOR,2032,0.1421165763464428
3919,"Korea, Rep.",KOR,2033,0.1421165763464428
3920,"Korea, Rep.",KOR,2034,0.1421165763464428
3921,"Korea, Rep.",KOR,2035,0.1421165763464428
3922,"Korea, Rep.",KOR,2036,0.1421165763464428
3923,"Korea, Rep.",KOR,2037,0.1421165763464428
3924,"Korea, Rep.",KOR,2038,0.1421165763464428
3925,"Korea, Rep.",KOR,2039,0.1421165763464428
3926,"Korea, Rep.",KOR,2040,0.1421165763464428
3927,"Korea, Rep.",KOR,2041,0.1421165763464428
3928,"Korea, Rep.",KOR,2042,0.1421165763464428
3929,"Korea, Rep.",KOR,2043,0.1421165763464428
3930,"Korea, Rep.",KOR,2044,0.1421165763464428
3931,"Korea, Rep.",KOR,2045,0.1421165763464428
3932,"Korea, Rep.",KOR,2046,0.1421165763464428
3933,"Korea, Rep.",KOR,2047,0.1421165763464428
3934,"Korea, Rep.",KOR,2048,0.1421165763464428
3935,"Korea, Rep.",KOR,2049,0.1421165763464428
3936,"Korea, Rep.",KOR,2050,0.1421165763464428
3937,Kuwait,KWT,2020,0.1421165763464428
3938,Kuwait,KWT,2021,0.1421165763464428
3939,Kuwait,KWT,2022,0.1421165763464428
3940,Kuwait,KWT,2023,0.1421165763464428
3941,Kuwait,KWT,2024,0.1421165763464428
3942,Kuwait,KWT,2025,0.1421165763464428
3943,Kuwait,KWT,2026,0.1421165763464428
3944,Kuwait,KWT,2027,0.1421165763464428
3945,Kuwait,KWT,2028,0.1421165763464428
3946,Kuwait,KWT,2029,0.1421165763464428
3947,Kuwait,KWT,2030,0.1421165763464428
3948,Kuwait,KWT,2031,0.1421165763464428
3949,Kuwait,KWT,2032,0.1421165763464428
3950,Kuwait,KWT,2033,0.1421165763464428
3951,Kuwait,KWT,2034,0.1421165763464428
3952,Kuwait,KWT,2035,0.1421165763464428
3953,Kuwait,KWT,2036,0.1421165763464428
3954,Kuwait,KWT,2037,0.1421165763464428
3955,Kuwait,KWT,2038,0.1421165763464428
3956,Kuwait,KWT,2039,0.1421165763464428
3957,Kuwait,KWT,2040,0.1421165763464428
3958,Kuwait,KWT,2041,0.1421165763464428
3959,Kuwait,KWT,2042,0.1421165763464428
3960,Kuwait,KWT,2043,0.1421165763464428
3961,Kuwait,KWT,2044,0.1421165763464428
3962,Kuwait,KWT,2045,0.1421165763464428
3963,Kuwait,KWT,2046,0.1421165763464428
3964,Kuwait,KWT,2047,0.1421165763464428
3965,Kuwait,KWT,2048,0.1421165763464428
3966,Kuwait,KWT,2049,0.1421165763464428
3967,Kuwait,KWT,2050,0.1421165763464428
3968,Latin America & Caribbean (excluding high income),LAC,2020,0.1421165763464428
3969,Latin America & Caribbean (excluding high income),LAC,2021,0.1421165763464428
3970,Latin America & Caribbean (excluding high income),LAC,2022,0.1421165763464428
3971,Latin America & Caribbean (excluding high income),LAC,2023,0.1421165763464428
3972,Latin America & Caribbean (excluding high income),LAC,2024,0.1421165763464428
3973,Latin America & Caribbean (excluding high income),LAC,2025,0.1421165763464428
3974,Latin America & Caribbean (excluding high income),LAC,2026,0.1421165763464428
3975,Latin America & Caribbean (excluding high income),LAC,2027,0.1421165763464428
3976,Latin America & Caribbean (excluding high income),LAC,2028,0.1421165763464428
3977,Latin America & Caribbean (excluding high income),LAC,2029,0.1421165763464428
3978,Latin America & Caribbean (excluding high income),LAC,2030,0.1421165763464428
3979,Latin America & Caribbean (excluding high income),LAC,2031,0.1421165763464428
3980,Latin America & Caribbean (excluding high income),LAC,2032,0.1421165763464428
3981,Latin America & Caribbean (excluding high income),LAC,2033,0.1421165763464428
3982,Latin America & Caribbean (excluding high income),LAC,2034,0.1421165763464428
3983,Latin America & Caribbean (excluding high income),LAC,2035,0.1421165763464428
3984,Latin America & Caribbean (excluding high income),LAC,2036,0.1421165763464428
3985,Latin America & Caribbean (excluding high income),LAC,2037,0.1421165763464428
3986,Latin America & Caribbean (excluding high income),LAC,2038,0.1421165763464428
3987,Latin America & Caribbean (excluding high income),LAC,2039,0.1421165763464428
3988,Latin America & Caribbean (excluding high income),LAC,2040,0.1421165763464428
3989,Latin America & Caribbean (excluding high income),LAC,2041,0.1421165763464428
3990,Latin America & Caribbean (excluding high income),LAC,2042,0.1421165763464428
3991,Latin America & Caribbean (excluding high income),LAC,2043,0.1421165763464428
3992,Latin America & Caribbean (excluding high income),LAC,2044,0.1421165763464428
3993,Latin America & Caribbean (excluding high income),LAC,2045,0.1421165763464428
3994,Latin America & Caribbean (excluding high income),LAC,2046,0.1421165763464428
3995,Latin America & Caribbean (excluding high income),LAC,2047,0.1421165763464428
3996,Latin America & Caribbean (excluding high income),LAC,2048,0.1421165763464428
3997,Latin America & Caribbean (excluding high income),LAC,2049,0.1421165763464428
3998,Latin America & Caribbean (excluding high income),LAC,2050,0.1421165763464428
3999,Lao PDR,LAO,2020,0.1421165763464428
4000,Lao PDR,LAO,2021,0.1421165763464428
4001,Lao PDR,LAO,2022,0.1421165763464428
4002,Lao PDR,LAO,2023,0.1421165763464428
4003,Lao PDR,LAO,2024,0.1421165763464428
4004,Lao PDR,LAO,2025,0.1421165763464428
4005,Lao PDR,LAO,2026,0.1421165763464428
4006,Lao PDR,LAO,2027,0.1421165763464428
4007,Lao PDR,LAO,2028,0.1421165763464428
4008,Lao PDR,LAO,2029,0.1421165763464428
4009,Lao PDR,LAO,2030,0.1421165763464428
4010,Lao PDR,LAO,2031,0.1421165763464428
4011,Lao PDR,LAO,2032,0.1421165763464428
4012,Lao PDR,LAO,2033,0.1421165763464428
4013,Lao PDR,LAO,2034,0.1421165763464428
4014,Lao PDR,LAO,2035,0.1421165763464428
4015,Lao PDR,LAO,2036,0.1421165763464428
4016,Lao PDR,LAO,2037,0.1421165763464428
4017,Lao PDR,LAO,2038,0.1421165763464428
4018,Lao PDR,LAO,2039,0.1421165763464428
4019,Lao PDR,LAO,2040,0.1421165763464428
4020,Lao PDR,LAO,2041,0.1421165763464428
4021,Lao PDR,LAO,2042,0.1421165763464428
4022,Lao PDR,LAO,2043,0.1421165763464428
4023,Lao PDR,LAO,2044,0.1421165763464428
4024,Lao PDR,LAO,2045,0.1421165763464428
4025,Lao PDR,LAO,2046,0.1421165763464428
4026,Lao PDR,LAO,2047,0.1421165763464428
4027,Lao PDR,LAO,2048,0.1421165763464428
4028,Lao PDR,LAO,2049,0.1421165763464428
4029,Lao PDR,LAO,2050,0.1421165763464428
4030,Lebanon,LBN,2020,0.1421165763464428
4031,Lebanon,LBN,2021,0.1421165763464428
4032,Lebanon,LBN,2022,0.1421165763464428
4033,Lebanon,LBN,2023,0.1421165763464428
4034,Lebanon,LBN,2024,0.1421165763464428
4035,Lebanon,LBN,2025,0.1421165763464428
4036,Lebanon,LBN,2026,0.1421165763464428
4037,Lebanon,LBN,2027,0.1421165763464428
4038,Lebanon,LBN,2028,0.1421165763464428
4039,Lebanon,LBN,2029,0.1421165763464428
4040,Lebanon,LBN,2030,0.1421165763464428
4041,Lebanon,LBN,2031,0.1421165763464428
4042,Lebanon,LBN,2032,0.1421165763464428
4043,Lebanon,LBN,2033,0.1421165763464428
4044,Lebanon,LBN,2034,0.1421165763464428
4045,Lebanon,LBN,2035,0.1421165763464428
4046,Lebanon,LBN,2036,0.1421165763464428
4047,Lebanon,LBN,2037,0.1421165763464428
4048,Lebanon,LBN,2038,0.1421165763464428
4049,Lebanon,LBN,2039,0.1421165763464428
4050,Lebanon,LBN,2040,0.1421165763464428
4051,Lebanon,LBN,2041,0.1421165763464428
4052,Lebanon,LBN,2042,0.1421165763464428
4053,Lebanon,LBN,2043,0.1421165763464428
4054,Lebanon,LBN,2044,0.1421165763464428
4055,Lebanon,LBN,2045,0.1421165763464428
4056,Lebanon,LBN,2046,0.1421165763464428
4057,Lebanon,LBN,2047,0.1421165763464428
4058,Lebanon,LBN,2048,0.1421165763464428
4059,Lebanon,LBN,2049,0.1421165763464428
4060,Lebanon,LBN,2050,0.1421165763464428
4061,Liberia,LBR,2020,0.1421165763464428
4062,Liberia,LBR,2021,0.1421165763464428
4063,Liberia,LBR,2022,0.1421165763464428
4064,Liberia,LBR,2023,0.1421165763464428
4065,Liberia,LBR,2024,0.1421165763464428
4066,Liberia,LBR,2025,0.1421165763464428
4067,Liberia,LBR,2026,0.1421165763464428
4068,Liberia,LBR,2027,0.1421165763464428
4069,Liberia,LBR,2028,0.1421165763464428
4070,Liberia,LBR,2029,0.1421165763464428
4071,Liberia,LBR,2030,0.1421165763464428
4072,Liberia,LBR,2031,0.1421165763464428
4073,Liberia,LBR,2032,0.1421165763464428
4074,Liberia,LBR,2033,0.1421165763464428
4075,Liberia,LBR,2034,0.1421165763464428
4076,Liberia,LBR,2035,0.1421165763464428
4077,Liberia,LBR,2036,0.1421165763464428
4078,Liberia,LBR,2037,0.1421165763464428
4079,Liberia,LBR,2038,0.1421165763464428
4080,Liberia,LBR,2039,0.1421165763464428
4081,Liberia,LBR,2040,0.1421165763464428
4082,Liberia,LBR,2041,0.1421165763464428
4083,Liberia,LBR,2042,0.1421165763464428
4084,Liberia,LBR,2043,0.1421165763464428
4085,Liberia,LBR,2044,0.1421165763464428
4086,Liberia,LBR,2045,0.1421165763464428
4087,Liberia,LBR,2046,0.1421165763464428
4088,Liberia,LBR,2047,0.1421165763464428
4089,Liberia,LBR,2048,0.1421165763464428
4090,Liberia,LBR,2049,0.1421165763464428
4091,Liberia,LBR,2050,0.1421165763464428
4092,Libya,LBY,2020,0.1421165763464428
4093,Libya,LBY,2021,0.1421165763464428
4094,Libya,LBY,2022,0.1421165763464428
4095,Libya,LBY,2023,0.1421165763464428
4096,Libya,LBY,2024,0.1421165763464428
4097,Libya,LBY,2025,0.1421165763464428
4098,Libya,LBY,2026,0.1421165763464428
4099,Libya,LBY,2027,0.1421165763464428
4100,Libya,LBY,2028,0.1421165763464428
4101,Libya,LBY,2029,0.1421165763464428
4102,Libya,LBY,2030,0.1421165763464428
4103,Libya,LBY,2031,0.1421165763464428
4104,Libya,LBY,2032,0.1421165763464428
4105,Libya,LBY,2033,0.1421165763464428
4106,Libya,LBY,2034,0.1421165763464428
4107,Libya,LBY,2035,0.1421165763464428
4108,Libya,LBY,2036,0.1421165763464428
4109,Libya,LBY,2037,0.1421165763464428
4110,Libya,LBY,2038,0.1421165763464428
4111,Libya,LBY,2039,0.1421165763464428
4112,Libya,LBY,2040,0.1421165763464428
4113,Libya,LBY,2041,0.1421165763464428
4114,Libya,LBY,2042,0.1421165763464428
4115,Libya,LBY,2043,0.1421165763464428
4116,Libya,LBY,2044,0.1421165763464428
4117,Libya,LBY,2045,0.1421165763464428
4118,Libya,LBY,2046,0.1421165763464428
4119,Libya,LBY,2047,0.1421165763464428
4120,Libya,LBY,2048,0.1421165763464428
4121,Libya,LBY,2049,0.1421165763464428
4122,Libya,LBY,2050,0.1421165763464428
4123,St. Lucia,LCA,2020,0.1421165763464428
4124,St. Lucia,LCA,2021,0.1421165763464428
4125,St. Lucia,LCA,2022,0.1421165763464428
4126,St. Lucia,LCA,2023,0.1421165763464428
4127,St. Lucia,LCA,2024,0.1421165763464428
4128,St. Lucia,LCA,2025,0.1421165763464428
4129,St. Lucia,LCA,2026,0.1421165763464428
4130,St. Lucia,LCA,2027,0.1421165763464428
4131,St. Lucia,LCA,2028,0.1421165763464428
4132,St. Lucia,LCA,2029,0.1421165763464428
4133,St. Lucia,LCA,2030,0.1421165763464428
4134,St. Lucia,LCA,2031,0.1421165763464428
4135,St. Lucia,LCA,2032,0.1421165763464428
4136,St. Lucia,LCA,2033,0.1421165763464428
4137,St. Lucia,LCA,2034,0.1421165763464428
4138,St. Lucia,LCA,2035,0.1421165763464428
4139,St. Lucia,LCA,2036,0.1421165763464428
4140,St. Lucia,LCA,2037,0.1421165763464428
4141,St. Lucia,LCA,2038,0.1421165763464428
4142,St. Lucia,LCA,2039,0.1421165763464428
4143,St. Lucia,LCA,2040,0.1421165763464428
4144,St. Lucia,LCA,2041,0.1421165763464428
4145,St. Lucia,LCA,2042,0.1421165763464428
4146,St. Lucia,LCA,2043,0.1421165763464428
4147,St. Lucia,LCA,2044,0.1421165763464428
4148,St. Lucia,LCA,2045,0.1421165763464428
4149,St. Lucia,LCA,2046,0.1421165763464428
4150,St. Lucia,LCA,2047,0.1421165763464428
4151,St. Lucia,LCA,2048,0.1421165763464428
4152,St. Lucia,LCA,2049,0.1421165763464428
4153,St. Lucia,LCA,2050,0.1421165763464428
4154,Latin America & Caribbean,LCN,2020,0.1421165763464428
4155,Latin America & Caribbean,LCN,2021,0.1421165763464428
4156,Latin America & Caribbean,LCN,2022,0.1421165763464428
4157,Latin America & Caribbean,LCN,2023,0.1421165763464428
4158,Latin America & Caribbean,LCN,2024,0.1421165763464428
4159,Latin America & Caribbean,LCN,2025,0.1421165763464428
4160,Latin America & Caribbean,LCN,2026,0.1421165763464428
4161,Latin America & Caribbean,LCN,2027,0.1421165763464428
4162,Latin America & Caribbean,LCN,2028,0.1421165763464428
4163,Latin America & Caribbean,LCN,2029,0.1421165763464428
4164,Latin America & Caribbean,LCN,2030,0.1421165763464428
4165,Latin America & Caribbean,LCN,2031,0.1421165763464428
4166,Latin America & Caribbean,LCN,2032,0.1421165763464428
4167,Latin America & Caribbean,LCN,2033,0.1421165763464428
4168,Latin America & Caribbean,LCN,2034,0.1421165763464428
4169,Latin America & Caribbean,LCN,2035,0.1421165763464428
4170,Latin America & Caribbean,LCN,2036,0.1421165763464428
4171,Latin America & Caribbean,LCN,2037,0.1421165763464428
4172,Latin America & Caribbean,LCN,2038,0.1421165763464428
4173,Latin America & Caribbean,LCN,2039,0.1421165763464428
4174,Latin America & Caribbean,LCN,2040,0.1421165763464428
4175,Latin America & Caribbean,LCN,2041,0.1421165763464428
4176,Latin America & Caribbean,LCN,2042,0.1421165763464428
4177,Latin America & Caribbean,LCN,2043,0.1421165763464428
4178,Latin America & Caribbean,LCN,2044,0.1421165763464428
4179,Latin America & Caribbean,LCN,2045,0.1421165763464428
4180,Latin America & Caribbean,LCN,2046,0.1421165763464428
4181,Latin America & Caribbean,LCN,2047,0.1421165763464428
4182,Latin America & Caribbean,LCN,2048,0.1421165763464428
4183,Latin America & Caribbean,LCN,2049,0.1421165763464428
4184,Latin America & Caribbean,LCN,2050,0.1421165763464428
4185,Least developed countries: UN classification,LDC,2020,0.1421165763464428
4186,Least developed countries: UN classification,LDC,2021,0.1421165763464428
4187,Least developed countries: UN classification,LDC,2022,0.1421165763464428
4188,Least developed countries: UN classification,LDC,2023,0.1421165763464428
4189,Least developed countries: UN classification,LDC,2024,0.1421165763464428
4190,Least developed countries: UN classification,LDC,2025,0.1421165763464428
4191,Least developed countries: UN classification,LDC,2026,0.1421165763464428
4192,Least developed countries: UN classification,LDC,2027,0.1421165763464428
4193,Least developed countries: UN classification,LDC,2028,0.1421165763464428
4194,Least developed countries: UN classification,LDC,2029,0.1421165763464428
4195,Least developed countries: UN classification,LDC,2030,0.1421165763464428
4196,Least developed countries: UN classification,LDC,2031,0.1421165763464428
4197,Least developed countries: UN classification,LDC,2032,0.1421165763464428
4198,Least developed countries: UN classification,LDC,2033,0.1421165763464428
4199,Least developed countries: UN classification,LDC,2034,0.1421165763464428
4200,Least developed countries: UN classification,LDC,2035,0.1421165763464428
4201,Least developed countries: UN classification,LDC,2036,0.1421165763464428
4202,Least developed countries: UN classification,LDC,2037,0.1421165763464428
4203,Least developed countries: UN classification,LDC,2038,0.1421165763464428
4204,Least developed countries: UN classification,LDC,2039,0.1421165763464428
