Year,iso_code3,frac_agrc_fibers_cl2_dry
2028,KHM,0.0001290162053569
2029,KHM,0.0001290162053569
2030,KHM,0.0001290162053569
2031,KHM,0.0001290162053569
2032,KHM,0.0001290162053569
2033,KHM,0.0001290162053569
2034,KHM,0.0001290162053569
2035,KHM,0.0001290162053569
2036,KHM,0.0001290162053569
2037,KHM,0.0001290162053569
2038,KHM,0.0001290162053569
2039,KHM,0.0001290162053569
2040,KHM,0.0001290162053569
2041,KHM,0.0001290162053569
2042,KHM,0.0001290162053569
2043,KHM,0.0001290162053569
2044,KHM,0.0001290162053569
2045,KHM,0.0001290162053569
2046,KHM,0.0001290162053569
2047,KHM,0.0001290162053569
2048,KHM,0.0001290162053569
2049,KHM,0.0001290162053569
2050,KHM,0.0001290162053569
2021,KIR,0.0040106951871657
2022,KIR,0.0040106951871657
2023,KIR,0.0040106951871657
2024,KIR,0.0040106951871657
2025,KIR,0.0040106951871657
2026,KIR,0.0040106951871657
2027,KIR,0.0040106951871657
2028,KIR,0.0040106951871657
2029,KIR,0.0040106951871657
2030,KIR,0.0040106951871657
2031,KIR,0.0040106951871657
2032,KIR,0.0040106951871657
2033,KIR,0.0040106951871657
2034,KIR,0.0040106951871657
2035,KIR,0.0040106951871657
2036,KIR,0.0040106951871657
2037,KIR,0.0040106951871657
2038,KIR,0.0040106951871657
2039,KIR,0.0040106951871657
2040,KIR,0.0040106951871657
2041,KIR,0.0040106951871657
2042,KIR,0.0040106951871657
2043,KIR,0.0040106951871657
2044,KIR,0.0040106951871657
2045,KIR,0.0040106951871657
2046,KIR,0.0040106951871657
2047,KIR,0.0040106951871657
2048,KIR,0.0040106951871657
2049,KIR,0.0040106951871657
2050,KIR,0.0040106951871657
2021,KNA,0.0
2022,KNA,0.0
2023,KNA,0.0
2024,KNA,0.0
2025,KNA,0.0
2026,KNA,0.0
2027,KNA,0.0
2028,KNA,0.0
2029,KNA,0.0
2030,KNA,0.0
2031,KNA,0.0
2032,KNA,0.0
2033,KNA,0.0
2034,KNA,0.0
2035,KNA,0.0
2036,KNA,0.0
2037,KNA,0.0
2038,KNA,0.0
2039,KNA,0.0
2040,KNA,0.0
2041,KNA,0.0
2042,KNA,0.0
2043,KNA,0.0
2044,KNA,0.0
2045,KNA,0.0
2046,KNA,0.0
2047,KNA,0.0
2048,KNA,0.0
2049,KNA,0.0
2050,KNA,0.0
2021,KOR,0.6793487828407658
2022,KOR,0.6793487828407658
2023,KOR,0.6793487828407658
2024,KOR,0.6793487828407658
2025,KOR,0.6793487828407658
2026,KOR,0.6793487828407658
2027,KOR,0.6793487828407658
2028,KOR,0.6793487828407658
2029,KOR,0.6793487828407658
2030,KOR,0.6793487828407658
2031,KOR,0.6793487828407658
2032,KOR,0.6793487828407658
2033,KOR,0.6793487828407658
2034,KOR,0.6793487828407658
2035,KOR,0.6793487828407658
2036,KOR,0.6793487828407658
2037,KOR,0.6793487828407658
2038,KOR,0.6793487828407658
2039,KOR,0.6793487828407658
2040,KOR,0.6793487828407658
2041,KOR,0.6793487828407658
2042,KOR,0.6793487828407658
2043,KOR,0.6793487828407658
2044,KOR,0.6793487828407658
2045,KOR,0.6793487828407658
2046,KOR,0.6793487828407658
2047,KOR,0.6793487828407658
2048,KOR,0.6793487828407658
2049,KOR,0.6793487828407658
2050,KOR,0.6793487828407658
2021,KWT,1.0
2022,KWT,1.0
2023,KWT,1.0
2024,KWT,1.0
2025,KWT,1.0
2026,KWT,1.0
2027,KWT,1.0
2028,KWT,1.0
2029,KWT,1.0
2030,KWT,1.0
2031,KWT,1.0
2032,KWT,1.0
2033,KWT,1.0
2034,KWT,1.0
2035,KWT,1.0
2036,KWT,1.0
2037,KWT,1.0
2038,KWT,1.0
2039,KWT,1.0
2040,KWT,1.0
2041,KWT,1.0
2042,KWT,1.0
2043,KWT,1.0
2044,KWT,1.0
2045,KWT,1.0
2046,KWT,1.0
2047,KWT,1.0
2048,KWT,1.0
2049,KWT,1.0
2050,KWT,1.0
2021,LAO,0.436817866605025
2022,LAO,0.436817866605025
2023,LAO,0.436817866605025
2024,LAO,0.436817866605025
2025,LAO,0.436817866605025
2026,LAO,0.436817866605025
2027,LAO,0.436817866605025
2028,LAO,0.436817866605025
2029,LAO,0.436817866605025
2030,LAO,0.436817866605025
2031,LAO,0.436817866605025
2032,LAO,0.436817866605025
2033,LAO,0.436817866605025
2034,LAO,0.436817866605025
2035,LAO,0.436817866605025
2036,LAO,0.436817866605025
2037,LAO,0.436817866605025
2038,LAO,0.436817866605025
2039,LAO,0.436817866605025
2040,LAO,0.436817866605025
2041,LAO,0.436817866605025
2042,LAO,0.436817866605025
2043,LAO,0.436817866605025
2044,LAO,0.436817866605025
2045,LAO,0.436817866605025
2046,LAO,0.436817866605025
2047,LAO,0.436817866605025
2048,LAO,0.436817866605025
2049,LAO,0.436817866605025
2050,LAO,0.436817866605025
2021,LBN,1.0
2022,LBN,1.0
2023,LBN,1.0
2024,LBN,1.0
2025,LBN,1.0
2026,LBN,1.0
2027,LBN,1.0
2028,LBN,1.0
2029,LBN,1.0
2030,LBN,1.0
2031,LBN,1.0
2032,LBN,1.0
2033,LBN,1.0
2034,LBN,1.0
2035,LBN,1.0
2036,LBN,1.0
2037,LBN,1.0
2038,LBN,1.0
2039,LBN,1.0
2040,LBN,1.0
2041,LBN,1.0
2042,LBN,1.0
2043,LBN,1.0
2044,LBN,1.0
2045,LBN,1.0
2046,LBN,1.0
2047,LBN,1.0
2048,LBN,1.0
2049,LBN,1.0
2050,LBN,1.0
2021,LBR,0.0
2022,LBR,0.0
2023,LBR,0.0
2024,LBR,0.0
2025,LBR,0.0
2026,LBR,0.0
2027,LBR,0.0
2028,LBR,0.0
2029,LBR,0.0
2030,LBR,0.0
2031,LBR,0.0
2032,LBR,0.0
2033,LBR,0.0
2034,LBR,0.0
2035,LBR,0.0
2036,LBR,0.0
2037,LBR,0.0
2038,LBR,0.0
2039,LBR,0.0
2040,LBR,0.0
2041,LBR,0.0
2042,LBR,0.0
2043,LBR,0.0
2044,LBR,0.0
2045,LBR,0.0
2046,LBR,0.0
2047,LBR,0.0
2048,LBR,0.0
2049,LBR,0.0
2050,LBR,0.0
2021,LBY,1.0
2022,LBY,1.0
2023,LBY,1.0
2024,LBY,1.0
2025,LBY,1.0
2026,LBY,1.0
2027,LBY,1.0
2028,LBY,1.0
2029,LBY,1.0
2030,LBY,1.0
2031,LBY,1.0
2032,LBY,1.0
2033,LBY,1.0
2034,LBY,1.0
2035,LBY,1.0
2036,LBY,1.0
2037,LBY,1.0
2038,LBY,1.0
2039,LBY,1.0
2040,LBY,1.0
2041,LBY,1.0
2042,LBY,1.0
2043,LBY,1.0
2044,LBY,1.0
2045,LBY,1.0
2046,LBY,1.0
2047,LBY,1.0
2048,LBY,1.0
2049,LBY,1.0
2050,LBY,1.0
2021,LCA,0.0
2022,LCA,0.0
2023,LCA,0.0
2024,LCA,0.0
2025,LCA,0.0
2026,LCA,0.0
2027,LCA,0.0
2028,LCA,0.0
2029,LCA,0.0
2030,LCA,0.0
2031,LCA,0.0
2032,LCA,0.0
2033,LCA,0.0
2034,LCA,0.0
2035,LCA,0.0
2036,LCA,0.0
2037,LCA,0.0
2038,LCA,0.0
2039,LCA,0.0
2040,LCA,0.0
2041,LCA,0.0
2042,LCA,0.0
2043,LCA,0.0
2044,LCA,0.0
2045,LCA,0.0
2046,LCA,0.0
2047,LCA,0.0
2048,LCA,0.0
2049,LCA,0.0
2050,LCA,0.0
2021,LIE,0.0630252100840336
2022,LIE,0.0630252100840336
2023,LIE,0.0630252100840336
2024,LIE,0.0630252100840336
2025,LIE,0.0630252100840336
2026,LIE,0.0630252100840336
2027,LIE,0.0630252100840336
2028,LIE,0.0630252100840336
2029,LIE,0.0630252100840336
2030,LIE,0.0630252100840336
2031,LIE,0.0630252100840336
2032,LIE,0.0630252100840336
2033,LIE,0.0630252100840336
2034,LIE,0.0630252100840336
2035,LIE,0.0630252100840336
2036,LIE,0.0630252100840336
2037,LIE,0.0630252100840336
2038,LIE,0.0630252100840336
2039,LIE,0.0630252100840336
2040,LIE,0.0630252100840336
2041,LIE,0.0630252100840336
2042,LIE,0.0630252100840336
2043,LIE,0.0630252100840336
2044,LIE,0.0630252100840336
2045,LIE,0.0630252100840336
2046,LIE,0.0630252100840336
2047,LIE,0.0630252100840336
2048,LIE,0.0630252100840336
2049,LIE,0.0630252100840336
2050,LIE,0.0630252100840336
2021,LKA,0.0003982732925638
2022,LKA,0.0003982732925638
2023,LKA,0.0003982732925638
2024,LKA,0.0003982732925638
2025,LKA,0.0003982732925638
2026,LKA,0.0003982732925638
2027,LKA,0.0003982732925638
2028,LKA,0.0003982732925638
2029,LKA,0.0003982732925638
2030,LKA,0.0003982732925638
2031,LKA,0.0003982732925638
2032,LKA,0.0003982732925638
2033,LKA,0.0003982732925638
2034,LKA,0.0003982732925638
2035,LKA,0.0003982732925638
2036,LKA,0.0003982732925638
2037,LKA,0.0003982732925638
2038,LKA,0.0003982732925638
2039,LKA,0.0003982732925638
2040,LKA,0.0003982732925638
2041,LKA,0.0003982732925638
2042,LKA,0.0003982732925638
2043,LKA,0.0003982732925638
2044,LKA,0.0003982732925638
2045,LKA,0.0003982732925638
2046,LKA,0.0003982732925638
2047,LKA,0.0003982732925638
2048,LKA,0.0003982732925638
2049,LKA,0.0003982732925638
2050,LKA,0.0003982732925638
2021,LSO,0.810844955287473
2022,LSO,0.810844955287473
2023,LSO,0.810844955287473
2024,LSO,0.810844955287473
2025,LSO,0.810844955287473
2026,LSO,0.810844955287473
2027,LSO,0.810844955287473
2028,LSO,0.810844955287473
2029,LSO,0.810844955287473
2030,LSO,0.810844955287473
2031,LSO,0.810844955287473
2032,LSO,0.810844955287473
2033,LSO,0.810844955287473
2034,LSO,0.810844955287473
2035,LSO,0.810844955287473
2036,LSO,0.810844955287473
2037,LSO,0.810844955287473
2038,LSO,0.810844955287473
2039,LSO,0.810844955287473
2040,LSO,0.810844955287473
2041,LSO,0.810844955287473
2042,LSO,0.810844955287473
2043,LSO,0.810844955287473
2044,LSO,0.810844955287473
2045,LSO,0.810844955287473
2046,LSO,0.810844955287473
2047,LSO,0.810844955287473
2048,LSO,0.810844955287473
2049,LSO,0.810844955287473
2050,LSO,0.810844955287473
2021,LTU,0.0
2022,LTU,0.0
2023,LTU,0.0
2024,LTU,0.0
2025,LTU,0.0
2026,LTU,0.0
2027,LTU,0.0
2028,LTU,0.0
2029,LTU,0.0
2030,LTU,0.0
2031,LTU,0.0
2032,LTU,0.0
2033,LTU,0.0
2034,LTU,0.0
2035,LTU,0.0
2036,LTU,0.0
2037,LTU,0.0
2038,LTU,0.0
2039,LTU,0.0
2040,LTU,0.0
2041,LTU,0.0
2042,LTU,0.0
2043,LTU,0.0
2044,LTU,0.0
2045,LTU,0.0
2046,LTU,0.0
2047,LTU,0.0
2048,LTU,0.0
2049,LTU,0.0
2050,LTU,0.0
2021,LUX,0.0
2022,LUX,0.0
2023,LUX,0.0
2024,LUX,0.0
2025,LUX,0.0
2026,LUX,0.0
2027,LUX,0.0
2028,LUX,0.0
2029,LUX,0.0
2030,LUX,0.0
2031,LUX,0.0
2032,LUX,0.0
2033,LUX,0.0
2034,LUX,0.0
2035,LUX,0.0
2036,LUX,0.0
2037,LUX,0.0
2038,LUX,0.0
2039,LUX,0.0
2040,LUX,0.0
2041,LUX,0.0
2042,LUX,0.0
2043,LUX,0.0
2044,LUX,0.0
2045,LUX,0.0
2046,LUX,0.0
2047,LUX,0.0
2048,LUX,0.0
2049,LUX,0.0
2050,LUX,0.0
2021,LVA,0.0
2022,LVA,0.0
2023,LVA,0.0
2024,LVA,0.0
2025,LVA,0.0
2026,LVA,0.0
2027,LVA,0.0
2028,LVA,0.0
2029,LVA,0.0
2030,LVA,0.0
2031,LVA,0.0
2032,LVA,0.0
2033,LVA,0.0
2034,LVA,0.0
2035,LVA,0.0
2036,LVA,0.0
2037,LVA,0.0
2038,LVA,0.0
2039,LVA,0.0
2040,LVA,0.0
2041,LVA,0.0
2042,LVA,0.0
2043,LVA,0.0
2044,LVA,0.0
2045,LVA,0.0
2046,LVA,0.0
2047,LVA,0.0
2048,LVA,0.0
2049,LVA,0.0
2050,LVA,0.0
2021,MAC,1.0
2022,MAC,1.0
2023,MAC,1.0
2024,MAC,1.0
2025,MAC,1.0
2026,MAC,1.0
2027,MAC,1.0
2028,MAC,1.0
2029,MAC,1.0
2030,MAC,1.0
2031,MAC,1.0
2032,MAC,1.0
2033,MAC,1.0
2034,MAC,1.0
2035,MAC,1.0
2036,MAC,1.0
2037,MAC,1.0
2038,MAC,1.0
2039,MAC,1.0
2040,MAC,1.0
2041,MAC,1.0
2042,MAC,1.0
2043,MAC,1.0
2044,MAC,1.0
2045,MAC,1.0
2046,MAC,1.0
2047,MAC,1.0
2048,MAC,1.0
2049,MAC,1.0
2050,MAC,1.0
2021,MAF,0.0
2022,MAF,0.0
2023,MAF,0.0
2024,MAF,0.0
2025,MAF,0.0
2026,MAF,0.0
2027,MAF,0.0
2028,MAF,0.0
2029,MAF,0.0
2030,MAF,0.0
2031,MAF,0.0
2032,MAF,0.0
2033,MAF,0.0
2034,MAF,0.0
2035,MAF,0.0
2036,MAF,0.0
2037,MAF,0.0
2038,MAF,0.0
2039,MAF,0.0
2040,MAF,0.0
2041,MAF,0.0
2042,MAF,0.0
2043,MAF,0.0
2044,MAF,0.0
2045,MAF,0.0
2046,MAF,0.0
2047,MAF,0.0
2048,MAF,0.0
2049,MAF,0.0
2050,MAF,0.0
2021,MAR,0.9999559973035148
2022,MAR,0.9999559973035148
2023,MAR,0.9999559973035148
2024,MAR,0.9999559973035148
2025,MAR,0.9999559973035148
2026,MAR,0.9999559973035148
2027,MAR,0.9999559973035148
2028,MAR,0.9999559973035148
2029,MAR,0.9999559973035148
2030,MAR,0.9999559973035148
2031,MAR,0.9999559973035148
2032,MAR,0.9999559973035148
2033,MAR,0.9999559973035148
2034,MAR,0.9999559973035148
2035,MAR,0.9999559973035148
2036,MAR,0.9999559973035148
2037,MAR,0.9999559973035148
2038,MAR,0.9999559973035148
2039,MAR,0.9999559973035148
2040,MAR,0.9999559973035148
2041,MAR,0.9999559973035148
2042,MAR,0.9999559973035148
2043,MAR,0.9999559973035148
2044,MAR,0.9999559973035148
2045,MAR,0.9999559973035148
2046,MAR,0.9999559973035148
2047,MAR,0.9999559973035148
2048,MAR,0.9999559973035148
2049,MAR,0.9999559973035148
2050,MAR,0.9999559973035148
2021,MCO,1.0
2022,MCO,1.0
2023,MCO,1.0
2024,MCO,1.0
2025,MCO,1.0
2026,MCO,1.0
2027,MCO,1.0
2028,MCO,1.0
2029,MCO,1.0
2030,MCO,1.0
2031,MCO,1.0
2032,MCO,1.0
2033,MCO,1.0
2034,MCO,1.0
2035,MCO,1.0
2036,MCO,1.0
2037,MCO,1.0
2038,MCO,1.0
2039,MCO,1.0
2040,MCO,1.0
2041,MCO,1.0
2042,MCO,1.0
2043,MCO,1.0
2044,MCO,1.0
2045,MCO,1.0
2046,MCO,1.0
2047,MCO,1.0
2048,MCO,1.0
2049,MCO,1.0
2050,MCO,1.0
2021,MDA,0.0
2022,MDA,0.0
2023,MDA,0.0
2024,MDA,0.0
2025,MDA,0.0
2026,MDA,0.0
2027,MDA,0.0
2028,MDA,0.0
2029,MDA,0.0
2030,MDA,0.0
2031,MDA,0.0
2032,MDA,0.0
2033,MDA,0.0
2034,MDA,0.0
2035,MDA,0.0
2036,MDA,0.0
2037,MDA,0.0
2038,MDA,0.0
2039,MDA,0.0
2040,MDA,0.0
2041,MDA,0.0
2042,MDA,0.0
2043,MDA,0.0
2044,MDA,0.0
2045,MDA,0.0
2046,MDA,0.0
2047,MDA,0.0
2048,MDA,0.0
2049,MDA,0.0
2050,MDA,0.0
2021,MDG,0.3746032438266852
2022,MDG,0.3746032438266852
2023,MDG,0.3746032438266852
2024,MDG,0.3746032438266852
2025,MDG,0.3746032438266852
2026,MDG,0.3746032438266852
2027,MDG,0.3746032438266852
2028,MDG,0.3746032438266852
2029,MDG,0.3746032438266852
2030,MDG,0.3746032438266852
2031,MDG,0.3746032438266852
2032,MDG,0.3746032438266852
2033,MDG,0.3746032438266852
2034,MDG,0.3746032438266852
2035,MDG,0.3746032438266852
2036,MDG,0.3746032438266852
2037,MDG,0.3746032438266852
2038,MDG,0.3746032438266852
2039,MDG,0.3746032438266852
2040,MDG,0.3746032438266852
2041,MDG,0.3746032438266852
2042,MDG,0.3746032438266852
2043,MDG,0.3746032438266852
2044,MDG,0.3746032438266852
2045,MDG,0.3746032438266852
2046,MDG,0.3746032438266852
2047,MDG,0.3746032438266852
2048,MDG,0.3746032438266852
2049,MDG,0.3746032438266852
2050,MDG,0.3746032438266852
2021,MDV,0.0
2022,MDV,0.0
2023,MDV,0.0
2024,MDV,0.0
2025,MDV,0.0
2026,MDV,0.0
2027,MDV,0.0
2028,MDV,0.0
2029,MDV,0.0
2030,MDV,0.0
2031,MDV,0.0
2032,MDV,0.0
2033,MDV,0.0
2034,MDV,0.0
2035,MDV,0.0
2036,MDV,0.0
2037,MDV,0.0
2038,MDV,0.0
2039,MDV,0.0
2040,MDV,0.0
2041,MDV,0.0
2042,MDV,0.0
2043,MDV,0.0
2044,MDV,0.0
2045,MDV,0.0
2046,MDV,0.0
2047,MDV,0.0
2048,MDV,0.0
2049,MDV,0.0
2050,MDV,0.0
2021,MEX,0.729068687087278
2022,MEX,0.729068687087278
2023,MEX,0.729068687087278
2024,MEX,0.729068687087278
2025,MEX,0.729068687087278
2026,MEX,0.729068687087278
2027,MEX,0.729068687087278
2028,MEX,0.729068687087278
2029,MEX,0.729068687087278
2030,MEX,0.729068687087278
2031,MEX,0.729068687087278
2032,MEX,0.729068687087278
2033,MEX,0.729068687087278
2034,MEX,0.729068687087278
2035,MEX,0.729068687087278
2036,MEX,0.729068687087278
2037,MEX,0.729068687087278
2038,MEX,0.729068687087278
2039,MEX,0.729068687087278
2040,MEX,0.729068687087278
2041,MEX,0.729068687087278
2042,MEX,0.729068687087278
2043,MEX,0.729068687087278
2044,MEX,0.729068687087278
2045,MEX,0.729068687087278
2046,MEX,0.729068687087278
2047,MEX,0.729068687087278
2048,MEX,0.729068687087278
2049,MEX,0.729068687087278
2050,MEX,0.729068687087278
2021,MHL,0.0
2022,MHL,0.0
2023,MHL,0.0
2024,MHL,0.0
2025,MHL,0.0
2026,MHL,0.0
2027,MHL,0.0
2028,MHL,0.0
2029,MHL,0.0
2030,MHL,0.0
2031,MHL,0.0
2032,MHL,0.0
2033,MHL,0.0
2034,MHL,0.0
2035,MHL,0.0
2036,MHL,0.0
2037,MHL,0.0
2038,MHL,0.0
2039,MHL,0.0
2040,MHL,0.0
2041,MHL,0.0
2042,MHL,0.0
2043,MHL,0.0
2044,MHL,0.0
2045,MHL,0.0
2046,MHL,0.0
2047,MHL,0.0
2048,MHL,0.0
2049,MHL,0.0
2050,MHL,0.0
2021,MKD,0.0004559039562332
2022,MKD,0.0004559039562332
2023,MKD,0.0004559039562332
2024,MKD,0.0004559039562332
2025,MKD,0.0004559039562332
2026,MKD,0.0004559039562332
2027,MKD,0.0004559039562332
2028,MKD,0.0004559039562332
2029,MKD,0.0004559039562332
2030,MKD,0.0004559039562332
2031,MKD,0.0004559039562332
2032,MKD,0.0004559039562332
2033,MKD,0.0004559039562332
2034,MKD,0.0004559039562332
2035,MKD,0.0004559039562332
2036,MKD,0.0004559039562332
2037,MKD,0.0004559039562332
2038,MKD,0.0004559039562332
2039,MKD,0.0004559039562332
2040,MKD,0.0004559039562332
2041,MKD,0.0004559039562332
2042,MKD,0.0004559039562332
2043,MKD,0.0004559039562332
2044,MKD,0.0004559039562332
2045,MKD,0.0004559039562332
2046,MKD,0.0004559039562332
2047,MKD,0.0004559039562332
2048,MKD,0.0004559039562332
2049,MKD,0.0004559039562332
2050,MKD,0.0004559039562332
2021,MLI,0.816332363486267
2022,MLI,0.816332363486267
2023,MLI,0.816332363486267
2024,MLI,0.816332363486267
2025,MLI,0.816332363486267
2026,MLI,0.816332363486267
2027,MLI,0.816332363486267
2028,MLI,0.816332363486267
2029,MLI,0.816332363486267
2030,MLI,0.816332363486267
2031,MLI,0.816332363486267
2032,MLI,0.816332363486267
2033,MLI,0.816332363486267
2034,MLI,0.816332363486267
2035,MLI,0.816332363486267
2036,MLI,0.816332363486267
2037,MLI,0.816332363486267
2038,MLI,0.816332363486267
2039,MLI,0.816332363486267
2040,MLI,0.816332363486267
2041,MLI,0.816332363486267
2042,MLI,0.816332363486267
2043,MLI,0.816332363486267
2044,MLI,0.816332363486267
2045,MLI,0.816332363486267
2046,MLI,0.816332363486267
2047,MLI,0.816332363486267
2048,MLI,0.816332363486267
2049,MLI,0.816332363486267
2050,MLI,0.816332363486267
2021,MLT,1.0
2022,MLT,1.0
2023,MLT,1.0
2024,MLT,1.0
2025,MLT,1.0
2026,MLT,1.0
2027,MLT,1.0
2028,MLT,1.0
2029,MLT,1.0
2030,MLT,1.0
2031,MLT,1.0
2032,MLT,1.0
2033,MLT,1.0
2034,MLT,1.0
2035,MLT,1.0
2036,MLT,1.0
2037,MLT,1.0
2038,MLT,1.0
2039,MLT,1.0
2040,MLT,1.0
2041,MLT,1.0
2042,MLT,1.0
2043,MLT,1.0
2044,MLT,1.0
2045,MLT,1.0
2046,MLT,1.0
2047,MLT,1.0
2048,MLT,1.0
2049,MLT,1.0
2050,MLT,1.0
2021,MMR,0.4960382291948426
2022,MMR,0.4960382291948426
2023,MMR,0.4960382291948426
2024,MMR,0.4960382291948426
2025,MMR,0.4960382291948426
2026,MMR,0.4960382291948426
2027,MMR,0.4960382291948426
2028,MMR,0.4960382291948426
2029,MMR,0.4960382291948426
2030,MMR,0.4960382291948426
2031,MMR,0.4960382291948426
2032,MMR,0.4960382291948426
2033,MMR,0.4960382291948426
2034,MMR,0.4960382291948426
2035,MMR,0.4960382291948426
2036,MMR,0.4960382291948426
2037,MMR,0.4960382291948426
2038,MMR,0.4960382291948426
2039,MMR,0.4960382291948426
2040,MMR,0.4960382291948426
2041,MMR,0.4960382291948426
2042,MMR,0.4960382291948426
2043,MMR,0.4960382291948426
2044,MMR,0.4960382291948426
2045,MMR,0.4960382291948426
2046,MMR,0.4960382291948426
2047,MMR,0.4960382291948426
2048,MMR,0.4960382291948426
2049,MMR,0.4960382291948426
2050,MMR,0.4960382291948426
2021,MNE,0.0512124419086182
2022,MNE,0.0512124419086182
2023,MNE,0.0512124419086182
2024,MNE,0.0512124419086182
2025,MNE,0.0512124419086182
2026,MNE,0.0512124419086182
2027,MNE,0.0512124419086182
2028,MNE,0.0512124419086182
2029,MNE,0.0512124419086182
2030,MNE,0.0512124419086182
2031,MNE,0.0512124419086182
2032,MNE,0.0512124419086182
2033,MNE,0.0512124419086182
2034,MNE,0.0512124419086182
2035,MNE,0.0512124419086182
2036,MNE,0.0512124419086182
2037,MNE,0.0512124419086182
2038,MNE,0.0512124419086182
2039,MNE,0.0512124419086182
2040,MNE,0.0512124419086182
2041,MNE,0.0512124419086182
2042,MNE,0.0512124419086182
2043,MNE,0.0512124419086182
2044,MNE,0.0512124419086182
2045,MNE,0.0512124419086182
2046,MNE,0.0512124419086182
2047,MNE,0.0512124419086182
2048,MNE,0.0512124419086182
2049,MNE,0.0512124419086182
2050,MNE,0.0512124419086182
2021,MNG,0.9990381150214308
2022,MNG,0.9990381150214308
2023,MNG,0.9990381150214308
2024,MNG,0.9990381150214308
2025,MNG,0.9990381150214308
2026,MNG,0.9990381150214308
2027,MNG,0.9990381150214308
2028,MNG,0.9990381150214308
2029,MNG,0.9990381150214308
2030,MNG,0.9990381150214308
2031,MNG,0.9990381150214308
2032,MNG,0.9990381150214308
2033,MNG,0.9990381150214308
2034,MNG,0.9990381150214308
2035,MNG,0.9990381150214308
2036,MNG,0.9990381150214308
2037,MNG,0.9990381150214308
2038,MNG,0.9990381150214308
2039,MNG,0.9990381150214308
2040,MNG,0.9990381150214308
2041,MNG,0.9990381150214308
2042,MNG,0.9990381150214308
2043,MNG,0.9990381150214308
2044,MNG,0.9990381150214308
2045,MNG,0.9990381150214308
2046,MNG,0.9990381150214308
2047,MNG,0.9990381150214308
2048,MNG,0.9990381150214308
2049,MNG,0.9990381150214308
2050,MNG,0.9990381150214308
2021,MNP,0.0
2022,MNP,0.0
2023,MNP,0.0
2024,MNP,0.0
2025,MNP,0.0
2026,MNP,0.0
2027,MNP,0.0
2028,MNP,0.0
2029,MNP,0.0
2030,MNP,0.0
2031,MNP,0.0
2032,MNP,0.0
2033,MNP,0.0
2034,MNP,0.0
2035,MNP,0.0
2036,MNP,0.0
2037,MNP,0.0
2038,MNP,0.0
2039,MNP,0.0
2040,MNP,0.0
2041,MNP,0.0
2042,MNP,0.0
2043,MNP,0.0
2044,MNP,0.0
2045,MNP,0.0
2046,MNP,0.0
2047,MNP,0.0
2048,MNP,0.0
2049,MNP,0.0
2050,MNP,0.0
2021,MOZ,0.3252196920174429
2022,MOZ,0.3252196920174429
2023,MOZ,0.3252196920174429
2024,MOZ,0.3252196920174429
2025,MOZ,0.3252196920174429
2026,MOZ,0.3252196920174429
2027,MOZ,0.3252196920174429
2028,MOZ,0.3252196920174429
2029,MOZ,0.3252196920174429
2030,MOZ,0.3252196920174429
2031,MOZ,0.3252196920174429
2032,MOZ,0.3252196920174429
2033,MOZ,0.3252196920174429
2034,MOZ,0.3252196920174429
2035,MOZ,0.3252196920174429
2036,MOZ,0.3252196920174429
2037,MOZ,0.3252196920174429
2038,MOZ,0.3252196920174429
2039,MOZ,0.3252196920174429
2040,MOZ,0.3252196920174429
2041,MOZ,0.3252196920174429
2042,MOZ,0.3252196920174429
2043,MOZ,0.3252196920174429
2044,MOZ,0.3252196920174429
2045,MOZ,0.3252196920174429
2046,MOZ,0.3252196920174429
2047,MOZ,0.3252196920174429
2048,MOZ,0.3252196920174429
2049,MOZ,0.3252196920174429
2050,MOZ,0.3252196920174429
2021,MRT,1.0
2022,MRT,1.0
2023,MRT,1.0
2024,MRT,1.0
2025,MRT,1.0
2026,MRT,1.0
2027,MRT,1.0
2028,MRT,1.0
2029,MRT,1.0
2030,MRT,1.0
2031,MRT,1.0
2032,MRT,1.0
2033,MRT,1.0
2034,MRT,1.0
2035,MRT,1.0
2036,MRT,1.0
2037,MRT,1.0
2038,MRT,1.0
2039,MRT,1.0
2040,MRT,1.0
2041,MRT,1.0
2042,MRT,1.0
2043,MRT,1.0
2044,MRT,1.0
2045,MRT,1.0
2046,MRT,1.0
2047,MRT,1.0
2048,MRT,1.0
2049,MRT,1.0
2050,MRT,1.0
2021,MUS,0.0
2022,MUS,0.0
2023,MUS,0.0
2024,MUS,0.0
2025,MUS,0.0
2026,MUS,0.0
2027,MUS,0.0
2028,MUS,0.0
2029,MUS,0.0
2030,MUS,0.0
2031,MUS,0.0
2032,MUS,0.0
2033,MUS,0.0
2034,MUS,0.0
2035,MUS,0.0
2036,MUS,0.0
2037,MUS,0.0
2038,MUS,0.0
2039,MUS,0.0
2040,MUS,0.0
2041,MUS,0.0
2042,MUS,0.0
2043,MUS,0.0
2044,MUS,0.0
2045,MUS,0.0
2046,MUS,0.0
2047,MUS,0.0
2048,MUS,0.0
2049,MUS,0.0
2050,MUS,0.0
2021,MWI,0.4618532409408418
2022,MWI,0.4618532409408418
2023,MWI,0.4618532409408418
2024,MWI,0.4618532409408418
2025,MWI,0.4618532409408418
2026,MWI,0.4618532409408418
2027,MWI,0.4618532409408418
2028,MWI,0.4618532409408418
2029,MWI,0.4618532409408418
2030,MWI,0.4618532409408418
2031,MWI,0.4618532409408418
2032,MWI,0.4618532409408418
2033,MWI,0.4618532409408418
2034,MWI,0.4618532409408418
