,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_natural_gas_km_per_litre
3332,Japan,JPN,2023,3.76647834275
3333,Japan,JPN,2024,3.76647834275
3334,Japan,JPN,2025,3.76647834275
3335,Japan,JPN,2026,3.76647834275
3336,Japan,JPN,2027,3.76647834275
3337,Japan,JPN,2028,3.76647834275
3338,Japan,JPN,2029,3.76647834275
3339,Japan,JPN,2030,3.76647834275
3340,Japan,JPN,2031,3.76647834275
3341,Japan,JPN,2032,3.76647834275
3342,Japan,JPN,2033,3.76647834275
3343,Japan,JPN,2034,3.76647834275
3344,Japan,JPN,2035,3.76647834275
3345,Japan,JPN,2036,3.76647834275
3346,Japan,JPN,2037,3.76647834275
3347,Japan,JPN,2038,3.76647834275
3348,Japan,JPN,2039,3.76647834275
3349,Japan,JPN,2040,3.76647834275
3350,Japan,JPN,2041,3.76647834275
3351,Japan,JPN,2042,3.76647834275
3352,Japan,JPN,2043,3.76647834275
3353,Japan,JPN,2044,3.76647834275
3354,Japan,JPN,2045,3.76647834275
3355,Japan,JPN,2046,3.76647834275
3356,Japan,JPN,2047,3.76647834275
3357,Japan,JPN,2048,3.76647834275
3358,Japan,JPN,2049,3.76647834275
3359,Japan,JPN,2050,3.76647834275
3360,Kazakhstan,KAZ,2023,3.76647834275
3361,Kazakhstan,KAZ,2024,3.76647834275
3362,Kazakhstan,KAZ,2025,3.76647834275
3363,Kazakhstan,KAZ,2026,3.76647834275
3364,Kazakhstan,KAZ,2027,3.76647834275
3365,Kazakhstan,KAZ,2028,3.76647834275
3366,Kazakhstan,KAZ,2029,3.76647834275
3367,Kazakhstan,KAZ,2030,3.76647834275
3368,Kazakhstan,KAZ,2031,3.76647834275
3369,Kazakhstan,KAZ,2032,3.76647834275
3370,Kazakhstan,KAZ,2033,3.76647834275
3371,Kazakhstan,KAZ,2034,3.76647834275
3372,Kazakhstan,KAZ,2035,3.76647834275
3373,Kazakhstan,KAZ,2036,3.76647834275
3374,Kazakhstan,KAZ,2037,3.76647834275
3375,Kazakhstan,KAZ,2038,3.76647834275
3376,Kazakhstan,KAZ,2039,3.76647834275
3377,Kazakhstan,KAZ,2040,3.76647834275
3378,Kazakhstan,KAZ,2041,3.76647834275
3379,Kazakhstan,KAZ,2042,3.76647834275
3380,Kazakhstan,KAZ,2043,3.76647834275
3381,Kazakhstan,KAZ,2044,3.76647834275
3382,Kazakhstan,KAZ,2045,3.76647834275
3383,Kazakhstan,KAZ,2046,3.76647834275
3384,Kazakhstan,KAZ,2047,3.76647834275
3385,Kazakhstan,KAZ,2048,3.76647834275
3386,Kazakhstan,KAZ,2049,3.76647834275
3387,Kazakhstan,KAZ,2050,3.76647834275
3388,Kenya,KEN,2023,3.76647834275
3389,Kenya,KEN,2024,3.76647834275
3390,Kenya,KEN,2025,3.76647834275
3391,Kenya,KEN,2026,3.76647834275
3392,Kenya,KEN,2027,3.76647834275
3393,Kenya,KEN,2028,3.76647834275
3394,Kenya,KEN,2029,3.76647834275
3395,Kenya,KEN,2030,3.76647834275
3396,Kenya,KEN,2031,3.76647834275
3397,Kenya,KEN,2032,3.76647834275
3398,Kenya,KEN,2033,3.76647834275
3399,Kenya,KEN,2034,3.76647834275
3400,Kenya,KEN,2035,3.76647834275
3401,Kenya,KEN,2036,3.76647834275
3402,Kenya,KEN,2037,3.76647834275
3403,Kenya,KEN,2038,3.76647834275
3404,Kenya,KEN,2039,3.76647834275
3405,Kenya,KEN,2040,3.76647834275
3406,Kenya,KEN,2041,3.76647834275
3407,Kenya,KEN,2042,3.76647834275
3408,Kenya,KEN,2043,3.76647834275
3409,Kenya,KEN,2044,3.76647834275
3410,Kenya,KEN,2045,3.76647834275
3411,Kenya,KEN,2046,3.76647834275
3412,Kenya,KEN,2047,3.76647834275
3413,Kenya,KEN,2048,3.76647834275
3414,Kenya,KEN,2049,3.76647834275
3415,Kenya,KEN,2050,3.76647834275
3416,Kyrgyz Republic,KGZ,2023,3.76647834275
3417,Kyrgyz Republic,KGZ,2024,3.76647834275
3418,Kyrgyz Republic,KGZ,2025,3.76647834275
3419,Kyrgyz Republic,KGZ,2026,3.76647834275
3420,Kyrgyz Republic,KGZ,2027,3.76647834275
3421,Kyrgyz Republic,KGZ,2028,3.76647834275
3422,Kyrgyz Republic,KGZ,2029,3.76647834275
3423,Kyrgyz Republic,KGZ,2030,3.76647834275
3424,Kyrgyz Republic,KGZ,2031,3.76647834275
3425,Kyrgyz Republic,KGZ,2032,3.76647834275
3426,Kyrgyz Republic,KGZ,2033,3.76647834275
3427,Kyrgyz Republic,KGZ,2034,3.76647834275
3428,Kyrgyz Republic,KGZ,2035,3.76647834275
3429,Kyrgyz Republic,KGZ,2036,3.76647834275
3430,Kyrgyz Republic,KGZ,2037,3.76647834275
3431,Kyrgyz Republic,KGZ,2038,3.76647834275
3432,Kyrgyz Republic,KGZ,2039,3.76647834275
3433,Kyrgyz Republic,KGZ,2040,3.76647834275
3434,Kyrgyz Republic,KGZ,2041,3.76647834275
3435,Kyrgyz Republic,KGZ,2042,3.76647834275
3436,Kyrgyz Republic,KGZ,2043,3.76647834275
3437,Kyrgyz Republic,KGZ,2044,3.76647834275
3438,Kyrgyz Republic,KGZ,2045,3.76647834275
3439,Kyrgyz Republic,KGZ,2046,3.76647834275
3440,Kyrgyz Republic,KGZ,2047,3.76647834275
3441,Kyrgyz Republic,KGZ,2048,3.76647834275
3442,Kyrgyz Republic,KGZ,2049,3.76647834275
3443,Kyrgyz Republic,KGZ,2050,3.76647834275
3444,Cambodia,KHM,2023,3.76647834275
3445,Cambodia,KHM,2024,3.76647834275
3446,Cambodia,KHM,2025,3.76647834275
3447,Cambodia,KHM,2026,3.76647834275
3448,Cambodia,KHM,2027,3.76647834275
3449,Cambodia,KHM,2028,3.76647834275
3450,Cambodia,KHM,2029,3.76647834275
3451,Cambodia,KHM,2030,3.76647834275
3452,Cambodia,KHM,2031,3.76647834275
3453,Cambodia,KHM,2032,3.76647834275
3454,Cambodia,KHM,2033,3.76647834275
3455,Cambodia,KHM,2034,3.76647834275
3456,Cambodia,KHM,2035,3.76647834275
3457,Cambodia,KHM,2036,3.76647834275
3458,Cambodia,KHM,2037,3.76647834275
3459,Cambodia,KHM,2038,3.76647834275
3460,Cambodia,KHM,2039,3.76647834275
3461,Cambodia,KHM,2040,3.76647834275
3462,Cambodia,KHM,2041,3.76647834275
3463,Cambodia,KHM,2042,3.76647834275
3464,Cambodia,KHM,2043,3.76647834275
3465,Cambodia,KHM,2044,3.76647834275
3466,Cambodia,KHM,2045,3.76647834275
3467,Cambodia,KHM,2046,3.76647834275
3468,Cambodia,KHM,2047,3.76647834275
3469,Cambodia,KHM,2048,3.76647834275
3470,Cambodia,KHM,2049,3.76647834275
3471,Cambodia,KHM,2050,3.76647834275
3472,Kiribati,KIR,2023,3.76647834275
3473,Kiribati,KIR,2024,3.76647834275
3474,Kiribati,KIR,2025,3.76647834275
3475,Kiribati,KIR,2026,3.76647834275
3476,Kiribati,KIR,2027,3.76647834275
3477,Kiribati,KIR,2028,3.76647834275
3478,Kiribati,KIR,2029,3.76647834275
3479,Kiribati,KIR,2030,3.76647834275
3480,Kiribati,KIR,2031,3.76647834275
3481,Kiribati,KIR,2032,3.76647834275
3482,Kiribati,KIR,2033,3.76647834275
3483,Kiribati,KIR,2034,3.76647834275
3484,Kiribati,KIR,2035,3.76647834275
3485,Kiribati,KIR,2036,3.76647834275
3486,Kiribati,KIR,2037,3.76647834275
3487,Kiribati,KIR,2038,3.76647834275
3488,Kiribati,KIR,2039,3.76647834275
3489,Kiribati,KIR,2040,3.76647834275
3490,Kiribati,KIR,2041,3.76647834275
3491,Kiribati,KIR,2042,3.76647834275
3492,Kiribati,KIR,2043,3.76647834275
3493,Kiribati,KIR,2044,3.76647834275
3494,Kiribati,KIR,2045,3.76647834275
3495,Kiribati,KIR,2046,3.76647834275
3496,Kiribati,KIR,2047,3.76647834275
3497,Kiribati,KIR,2048,3.76647834275
3498,Kiribati,KIR,2049,3.76647834275
3499,Kiribati,KIR,2050,3.76647834275
3500,St. Kitts and Nevis,KNA,2023,3.76647834275
3501,St. Kitts and Nevis,KNA,2024,3.76647834275
3502,St. Kitts and Nevis,KNA,2025,3.76647834275
3503,St. Kitts and Nevis,KNA,2026,3.76647834275
3504,St. Kitts and Nevis,KNA,2027,3.76647834275
3505,St. Kitts and Nevis,KNA,2028,3.76647834275
3506,St. Kitts and Nevis,KNA,2029,3.76647834275
3507,St. Kitts and Nevis,KNA,2030,3.76647834275
3508,St. Kitts and Nevis,KNA,2031,3.76647834275
3509,St. Kitts and Nevis,KNA,2032,3.76647834275
3510,St. Kitts and Nevis,KNA,2033,3.76647834275
3511,St. Kitts and Nevis,KNA,2034,3.76647834275
3512,St. Kitts and Nevis,KNA,2035,3.76647834275
3513,St. Kitts and Nevis,KNA,2036,3.76647834275
3514,St. Kitts and Nevis,KNA,2037,3.76647834275
3515,St. Kitts and Nevis,KNA,2038,3.76647834275
3516,St. Kitts and Nevis,KNA,2039,3.76647834275
3517,St. Kitts and Nevis,KNA,2040,3.76647834275
3518,St. Kitts and Nevis,KNA,2041,3.76647834275
3519,St. Kitts and Nevis,KNA,2042,3.76647834275
3520,St. Kitts and Nevis,KNA,2043,3.76647834275
3521,St. Kitts and Nevis,KNA,2044,3.76647834275
3522,St. Kitts and Nevis,KNA,2045,3.76647834275
3523,St. Kitts and Nevis,KNA,2046,3.76647834275
3524,St. Kitts and Nevis,KNA,2047,3.76647834275
3525,St. Kitts and Nevis,KNA,2048,3.76647834275
3526,St. Kitts and Nevis,KNA,2049,3.76647834275
3527,St. Kitts and Nevis,KNA,2050,3.76647834275
3528,"Korea, Rep.",KOR,2023,3.76647834275
3529,"Korea, Rep.",KOR,2024,3.76647834275
3530,"Korea, Rep.",KOR,2025,3.76647834275
3531,"Korea, Rep.",KOR,2026,3.76647834275
3532,"Korea, Rep.",KOR,2027,3.76647834275
3533,"Korea, Rep.",KOR,2028,3.76647834275
3534,"Korea, Rep.",KOR,2029,3.76647834275
3535,"Korea, Rep.",KOR,2030,3.76647834275
3536,"Korea, Rep.",KOR,2031,3.76647834275
3537,"Korea, Rep.",KOR,2032,3.76647834275
3538,"Korea, Rep.",KOR,2033,3.76647834275
3539,"Korea, Rep.",KOR,2034,3.76647834275
3540,"Korea, Rep.",KOR,2035,3.76647834275
3541,"Korea, Rep.",KOR,2036,3.76647834275
3542,"Korea, Rep.",KOR,2037,3.76647834275
3543,"Korea, Rep.",KOR,2038,3.76647834275
3544,"Korea, Rep.",KOR,2039,3.76647834275
3545,"Korea, Rep.",KOR,2040,3.76647834275
3546,"Korea, Rep.",KOR,2041,3.76647834275
3547,"Korea, Rep.",KOR,2042,3.76647834275
3548,"Korea, Rep.",KOR,2043,3.76647834275
3549,"Korea, Rep.",KOR,2044,3.76647834275
3550,"Korea, Rep.",KOR,2045,3.76647834275
3551,"Korea, Rep.",KOR,2046,3.76647834275
3552,"Korea, Rep.",KOR,2047,3.76647834275
3553,"Korea, Rep.",KOR,2048,3.76647834275
3554,"Korea, Rep.",KOR,2049,3.76647834275
3555,"Korea, Rep.",KOR,2050,3.76647834275
3556,Kuwait,KWT,2023,3.76647834275
3557,Kuwait,KWT,2024,3.76647834275
3558,Kuwait,KWT,2025,3.76647834275
3559,Kuwait,KWT,2026,3.76647834275
3560,Kuwait,KWT,2027,3.76647834275
3561,Kuwait,KWT,2028,3.76647834275
3562,Kuwait,KWT,2029,3.76647834275
3563,Kuwait,KWT,2030,3.76647834275
3564,Kuwait,KWT,2031,3.76647834275
3565,Kuwait,KWT,2032,3.76647834275
3566,Kuwait,KWT,2033,3.76647834275
3567,Kuwait,KWT,2034,3.76647834275
3568,Kuwait,KWT,2035,3.76647834275
3569,Kuwait,KWT,2036,3.76647834275
3570,Kuwait,KWT,2037,3.76647834275
3571,Kuwait,KWT,2038,3.76647834275
3572,Kuwait,KWT,2039,3.76647834275
3573,Kuwait,KWT,2040,3.76647834275
3574,Kuwait,KWT,2041,3.76647834275
3575,Kuwait,KWT,2042,3.76647834275
3576,Kuwait,KWT,2043,3.76647834275
3577,Kuwait,KWT,2044,3.76647834275
3578,Kuwait,KWT,2045,3.76647834275
3579,Kuwait,KWT,2046,3.76647834275
3580,Kuwait,KWT,2047,3.76647834275
3581,Kuwait,KWT,2048,3.76647834275
3582,Kuwait,KWT,2049,3.76647834275
3583,Kuwait,KWT,2050,3.76647834275
3584,Latin America & Caribbean (excluding high income),LAC,2023,3.76647834275
3585,Latin America & Caribbean (excluding high income),LAC,2024,3.76647834275
3586,Latin America & Caribbean (excluding high income),LAC,2025,3.76647834275
3587,Latin America & Caribbean (excluding high income),LAC,2026,3.76647834275
3588,Latin America & Caribbean (excluding high income),LAC,2027,3.76647834275
3589,Latin America & Caribbean (excluding high income),LAC,2028,3.76647834275
3590,Latin America & Caribbean (excluding high income),LAC,2029,3.76647834275
3591,Latin America & Caribbean (excluding high income),LAC,2030,3.76647834275
3592,Latin America & Caribbean (excluding high income),LAC,2031,3.76647834275
3593,Latin America & Caribbean (excluding high income),LAC,2032,3.76647834275
3594,Latin America & Caribbean (excluding high income),LAC,2033,3.76647834275
3595,Latin America & Caribbean (excluding high income),LAC,2034,3.76647834275
3596,Latin America & Caribbean (excluding high income),LAC,2035,3.76647834275
3597,Latin America & Caribbean (excluding high income),LAC,2036,3.76647834275
3598,Latin America & Caribbean (excluding high income),LAC,2037,3.76647834275
3599,Latin America & Caribbean (excluding high income),LAC,2038,3.76647834275
3600,Latin America & Caribbean (excluding high income),LAC,2039,3.76647834275
3601,Latin America & Caribbean (excluding high income),LAC,2040,3.76647834275
3602,Latin America & Caribbean (excluding high income),LAC,2041,3.76647834275
3603,Latin America & Caribbean (excluding high income),LAC,2042,3.76647834275
3604,Latin America & Caribbean (excluding high income),LAC,2043,3.76647834275
3605,Latin America & Caribbean (excluding high income),LAC,2044,3.76647834275
3606,Latin America & Caribbean (excluding high income),LAC,2045,3.76647834275
3607,Latin America & Caribbean (excluding high income),LAC,2046,3.76647834275
3608,Latin America & Caribbean (excluding high income),LAC,2047,3.76647834275
3609,Latin America & Caribbean (excluding high income),LAC,2048,3.76647834275
3610,Latin America & Caribbean (excluding high income),LAC,2049,3.76647834275
3611,Latin America & Caribbean (excluding high income),LAC,2050,3.76647834275
3612,Lao PDR,LAO,2023,3.76647834275
3613,Lao PDR,LAO,2024,3.76647834275
3614,Lao PDR,LAO,2025,3.76647834275
3615,Lao PDR,LAO,2026,3.76647834275
3616,Lao PDR,LAO,2027,3.76647834275
3617,Lao PDR,LAO,2028,3.76647834275
3618,Lao PDR,LAO,2029,3.76647834275
3619,Lao PDR,LAO,2030,3.76647834275
3620,Lao PDR,LAO,2031,3.76647834275
3621,Lao PDR,LAO,2032,3.76647834275
3622,Lao PDR,LAO,2033,3.76647834275
3623,Lao PDR,LAO,2034,3.76647834275
3624,Lao PDR,LAO,2035,3.76647834275
3625,Lao PDR,LAO,2036,3.76647834275
3626,Lao PDR,LAO,2037,3.76647834275
3627,Lao PDR,LAO,2038,3.76647834275
3628,Lao PDR,LAO,2039,3.76647834275
3629,Lao PDR,LAO,2040,3.76647834275
3630,Lao PDR,LAO,2041,3.76647834275
3631,Lao PDR,LAO,2042,3.76647834275
3632,Lao PDR,LAO,2043,3.76647834275
3633,Lao PDR,LAO,2044,3.76647834275
3634,Lao PDR,LAO,2045,3.76647834275
3635,Lao PDR,LAO,2046,3.76647834275
3636,Lao PDR,LAO,2047,3.76647834275
3637,Lao PDR,LAO,2048,3.76647834275
3638,Lao PDR,LAO,2049,3.76647834275
3639,Lao PDR,LAO,2050,3.76647834275
3640,Lebanon,LBN,2023,3.76647834275
3641,Lebanon,LBN,2024,3.76647834275
3642,Lebanon,LBN,2025,3.76647834275
3643,Lebanon,LBN,2026,3.76647834275
3644,Lebanon,LBN,2027,3.76647834275
3645,Lebanon,LBN,2028,3.76647834275
3646,Lebanon,LBN,2029,3.76647834275
3647,Lebanon,LBN,2030,3.76647834275
3648,Lebanon,LBN,2031,3.76647834275
3649,Lebanon,LBN,2032,3.76647834275
3650,Lebanon,LBN,2033,3.76647834275
3651,Lebanon,LBN,2034,3.76647834275
3652,Lebanon,LBN,2035,3.76647834275
3653,Lebanon,LBN,2036,3.76647834275
3654,Lebanon,LBN,2037,3.76647834275
3655,Lebanon,LBN,2038,3.76647834275
3656,Lebanon,LBN,2039,3.76647834275
3657,Lebanon,LBN,2040,3.76647834275
3658,Lebanon,LBN,2041,3.76647834275
3659,Lebanon,LBN,2042,3.76647834275
3660,Lebanon,LBN,2043,3.76647834275
3661,Lebanon,LBN,2044,3.76647834275
3662,Lebanon,LBN,2045,3.76647834275
3663,Lebanon,LBN,2046,3.76647834275
3664,Lebanon,LBN,2047,3.76647834275
3665,Lebanon,LBN,2048,3.76647834275
3666,Lebanon,LBN,2049,3.76647834275
3667,Lebanon,LBN,2050,3.76647834275
3668,Liberia,LBR,2023,3.76647834275
3669,Liberia,LBR,2024,3.76647834275
3670,Liberia,LBR,2025,3.76647834275
3671,Liberia,LBR,2026,3.76647834275
3672,Liberia,LBR,2027,3.76647834275
3673,Liberia,LBR,2028,3.76647834275
3674,Liberia,LBR,2029,3.76647834275
3675,Liberia,LBR,2030,3.76647834275
3676,Liberia,LBR,2031,3.76647834275
3677,Liberia,LBR,2032,3.76647834275
3678,Liberia,LBR,2033,3.76647834275
3679,Liberia,LBR,2034,3.76647834275
3680,Liberia,LBR,2035,3.76647834275
3681,Liberia,LBR,2036,3.76647834275
3682,Liberia,LBR,2037,3.76647834275
3683,Liberia,LBR,2038,3.76647834275
3684,Liberia,LBR,2039,3.76647834275
3685,Liberia,LBR,2040,3.76647834275
3686,Liberia,LBR,2041,3.76647834275
3687,Liberia,LBR,2042,3.76647834275
3688,Liberia,LBR,2043,3.76647834275
3689,Liberia,LBR,2044,3.76647834275
3690,Liberia,LBR,2045,3.76647834275
3691,Liberia,LBR,2046,3.76647834275
3692,Liberia,LBR,2047,3.76647834275
3693,Liberia,LBR,2048,3.76647834275
3694,Liberia,LBR,2049,3.76647834275
3695,Liberia,LBR,2050,3.76647834275
3696,Libya,LBY,2023,3.76647834275
3697,Libya,LBY,2024,3.76647834275
3698,Libya,LBY,2025,3.76647834275
3699,Libya,LBY,2026,3.76647834275
3700,Libya,LBY,2027,3.76647834275
3701,Libya,LBY,2028,3.76647834275
3702,Libya,LBY,2029,3.76647834275
3703,Libya,LBY,2030,3.76647834275
3704,Libya,LBY,2031,3.76647834275
3705,Libya,LBY,2032,3.76647834275
3706,Libya,LBY,2033,3.76647834275
3707,Libya,LBY,2034,3.76647834275
3708,Libya,LBY,2035,3.76647834275
3709,Libya,LBY,2036,3.76647834275
3710,Libya,LBY,2037,3.76647834275
3711,Libya,LBY,2038,3.76647834275
3712,Libya,LBY,2039,3.76647834275
3713,Libya,LBY,2040,3.76647834275
3714,Libya,LBY,2041,3.76647834275
3715,Libya,LBY,2042,3.76647834275
3716,Libya,LBY,2043,3.76647834275
3717,Libya,LBY,2044,3.76647834275
3718,Libya,LBY,2045,3.76647834275
3719,Libya,LBY,2046,3.76647834275
3720,Libya,LBY,2047,3.76647834275
3721,Libya,LBY,2048,3.76647834275
3722,Libya,LBY,2049,3.76647834275
3723,Libya,LBY,2050,3.76647834275
3724,St. Lucia,LCA,2023,3.76647834275
3725,St. Lucia,LCA,2024,3.76647834275
3726,St. Lucia,LCA,2025,3.76647834275
3727,St. Lucia,LCA,2026,3.76647834275
3728,St. Lucia,LCA,2027,3.76647834275
3729,St. Lucia,LCA,2028,3.76647834275
3730,St. Lucia,LCA,2029,3.76647834275
3731,St. Lucia,LCA,2030,3.76647834275
3732,St. Lucia,LCA,2031,3.76647834275
3733,St. Lucia,LCA,2032,3.76647834275
3734,St. Lucia,LCA,2033,3.76647834275
3735,St. Lucia,LCA,2034,3.76647834275
3736,St. Lucia,LCA,2035,3.76647834275
3737,St. Lucia,LCA,2036,3.76647834275
3738,St. Lucia,LCA,2037,3.76647834275
3739,St. Lucia,LCA,2038,3.76647834275
3740,St. Lucia,LCA,2039,3.76647834275
3741,St. Lucia,LCA,2040,3.76647834275
3742,St. Lucia,LCA,2041,3.76647834275
3743,St. Lucia,LCA,2042,3.76647834275
3744,St. Lucia,LCA,2043,3.76647834275
3745,St. Lucia,LCA,2044,3.76647834275
3746,St. Lucia,LCA,2045,3.76647834275
3747,St. Lucia,LCA,2046,3.76647834275
3748,St. Lucia,LCA,2047,3.76647834275
3749,St. Lucia,LCA,2048,3.76647834275
3750,St. Lucia,LCA,2049,3.76647834275
3751,St. Lucia,LCA,2050,3.76647834275
3752,Latin America & Caribbean,LCN,2023,3.76647834275
3753,Latin America & Caribbean,LCN,2024,3.76647834275
3754,Latin America & Caribbean,LCN,2025,3.76647834275
3755,Latin America & Caribbean,LCN,2026,3.76647834275
3756,Latin America & Caribbean,LCN,2027,3.76647834275
3757,Latin America & Caribbean,LCN,2028,3.76647834275
3758,Latin America & Caribbean,LCN,2029,3.76647834275
3759,Latin America & Caribbean,LCN,2030,3.76647834275
3760,Latin America & Caribbean,LCN,2031,3.76647834275
3761,Latin America & Caribbean,LCN,2032,3.76647834275
3762,Latin America & Caribbean,LCN,2033,3.76647834275
3763,Latin America & Caribbean,LCN,2034,3.76647834275
3764,Latin America & Caribbean,LCN,2035,3.76647834275
3765,Latin America & Caribbean,LCN,2036,3.76647834275
3766,Latin America & Caribbean,LCN,2037,3.76647834275
3767,Latin America & Caribbean,LCN,2038,3.76647834275
3768,Latin America & Caribbean,LCN,2039,3.76647834275
3769,Latin America & Caribbean,LCN,2040,3.76647834275
3770,Latin America & Caribbean,LCN,2041,3.76647834275
3771,Latin America & Caribbean,LCN,2042,3.76647834275
3772,Latin America & Caribbean,LCN,2043,3.76647834275
3773,Latin America & Caribbean,LCN,2044,3.76647834275
3774,Latin America & Caribbean,LCN,2045,3.76647834275
3775,Latin America & Caribbean,LCN,2046,3.76647834275
3776,Latin America & Caribbean,LCN,2047,3.76647834275
3777,Latin America & Caribbean,LCN,2048,3.76647834275
3778,Latin America & Caribbean,LCN,2049,3.76647834275
3779,Latin America & Caribbean,LCN,2050,3.76647834275
3780,Least developed countries: UN classification,LDC,2023,3.76647834275
3781,Least developed countries: UN classification,LDC,2024,3.76647834275
3782,Least developed countries: UN classification,LDC,2025,3.76647834275
3783,Least developed countries: UN classification,LDC,2026,3.76647834275
3784,Least developed countries: UN classification,LDC,2027,3.76647834275
3785,Least developed countries: UN classification,LDC,2028,3.76647834275
3786,Least developed countries: UN classification,LDC,2029,3.76647834275
3787,Least developed countries: UN classification,LDC,2030,3.76647834275
3788,Least developed countries: UN classification,LDC,2031,3.76647834275
3789,Least developed countries: UN classification,LDC,2032,3.76647834275
3790,Least developed countries: UN classification,LDC,2033,3.76647834275
3791,Least developed countries: UN classification,LDC,2034,3.76647834275
3792,Least developed countries: UN classification,LDC,2035,3.76647834275
3793,Least developed countries: UN classification,LDC,2036,3.76647834275
3794,Least developed countries: UN classification,LDC,2037,3.76647834275
3795,Least developed countries: UN classification,LDC,2038,3.76647834275
3796,Least developed countries: UN classification,LDC,2039,3.76647834275
3797,Least developed countries: UN classification,LDC,2040,3.76647834275
3798,Least developed countries: UN classification,LDC,2041,3.76647834275
3799,Least developed countries: UN classification,LDC,2042,3.76647834275
3800,Least developed countries: UN classification,LDC,2043,3.76647834275
3801,Least developed countries: UN classification,LDC,2044,3.76647834275
3802,Least developed countries: UN classification,LDC,2045,3.76647834275
3803,Least developed countries: UN classification,LDC,2046,3.76647834275
3804,Least developed countries: UN classification,LDC,2047,3.76647834275
3805,Least developed countries: UN classification,LDC,2048,3.76647834275
3806,Least developed countries: UN classification,LDC,2049,3.76647834275
3807,Least developed countries: UN classification,LDC,2050,3.76647834275
3808,Low income,LIC,2023,3.76647834275
3809,Low income,LIC,2024,3.76647834275
3810,Low income,LIC,2025,3.76647834275
3811,Low income,LIC,2026,3.76647834275
3812,Low income,LIC,2027,3.76647834275
3813,Low income,LIC,2028,3.76647834275
3814,Low income,LIC,2029,3.76647834275
3815,Low income,LIC,2030,3.76647834275
3816,Low income,LIC,2031,3.76647834275
3817,Low income,LIC,2032,3.76647834275
3818,Low income,LIC,2033,3.76647834275
3819,Low income,LIC,2034,3.76647834275
3820,Low income,LIC,2035,3.76647834275
3821,Low income,LIC,2036,3.76647834275
3822,Low income,LIC,2037,3.76647834275
3823,Low income,LIC,2038,3.76647834275
3824,Low income,LIC,2039,3.76647834275
3825,Low income,LIC,2040,3.76647834275
3826,Low income,LIC,2041,3.76647834275
3827,Low income,LIC,2042,3.76647834275
3828,Low income,LIC,2043,3.76647834275
3829,Low income,LIC,2044,3.76647834275
3830,Low income,LIC,2045,3.76647834275
3831,Low income,LIC,2046,3.76647834275
3832,Low income,LIC,2047,3.76647834275
3833,Low income,LIC,2048,3.76647834275
3834,Low income,LIC,2049,3.76647834275
3835,Low income,LIC,2050,3.76647834275
3836,Liechtenstein,LIE,2023,3.76647834275
3837,Liechtenstein,LIE,2024,3.76647834275
3838,Liechtenstein,LIE,2025,3.76647834275
3839,Liechtenstein,LIE,2026,3.76647834275
3840,Liechtenstein,LIE,2027,3.76647834275
3841,Liechtenstein,LIE,2028,3.76647834275
3842,Liechtenstein,LIE,2029,3.76647834275
3843,Liechtenstein,LIE,2030,3.76647834275
3844,Liechtenstein,LIE,2031,3.76647834275
3845,Liechtenstein,LIE,2032,3.76647834275
3846,Liechtenstein,LIE,2033,3.76647834275
3847,Liechtenstein,LIE,2034,3.76647834275
3848,Liechtenstein,LIE,2035,3.76647834275
3849,Liechtenstein,LIE,2036,3.76647834275
3850,Liechtenstein,LIE,2037,3.76647834275
3851,Liechtenstein,LIE,2038,3.76647834275
3852,Liechtenstein,LIE,2039,3.76647834275
3853,Liechtenstein,LIE,2040,3.76647834275
3854,Liechtenstein,LIE,2041,3.76647834275
3855,Liechtenstein,LIE,2042,3.76647834275
3856,Liechtenstein,LIE,2043,3.76647834275
3857,Liechtenstein,LIE,2044,3.76647834275
3858,Liechtenstein,LIE,2045,3.76647834275
3859,Liechtenstein,LIE,2046,3.76647834275
3860,Liechtenstein,LIE,2047,3.76647834275
3861,Liechtenstein,LIE,2048,3.76647834275
3862,Liechtenstein,LIE,2049,3.76647834275
3863,Liechtenstein,LIE,2050,3.76647834275
3864,Sri Lanka,LKA,2023,3.76647834275
3865,Sri Lanka,LKA,2024,3.76647834275
3866,Sri Lanka,LKA,2025,3.76647834275
3867,Sri Lanka,LKA,2026,3.76647834275
3868,Sri Lanka,LKA,2027,3.76647834275
3869,Sri Lanka,LKA,2028,3.76647834275
3870,Sri Lanka,LKA,2029,3.76647834275
3871,Sri Lanka,LKA,2030,3.76647834275
3872,Sri Lanka,LKA,2031,3.76647834275
3873,Sri Lanka,LKA,2032,3.76647834275
3874,Sri Lanka,LKA,2033,3.76647834275
3875,Sri Lanka,LKA,2034,3.76647834275
3876,Sri Lanka,LKA,2035,3.76647834275
3877,Sri Lanka,LKA,2036,3.76647834275
3878,Sri Lanka,LKA,2037,3.76647834275
3879,Sri Lanka,LKA,2038,3.76647834275
3880,Sri Lanka,LKA,2039,3.76647834275
3881,Sri Lanka,LKA,2040,3.76647834275
3882,Sri Lanka,LKA,2041,3.76647834275
3883,Sri Lanka,LKA,2042,3.76647834275
3884,Sri Lanka,LKA,2043,3.76647834275
3885,Sri Lanka,LKA,2044,3.76647834275
3886,Sri Lanka,LKA,2045,3.76647834275
3887,Sri Lanka,LKA,2046,3.76647834275
3888,Sri Lanka,LKA,2047,3.76647834275
3889,Sri Lanka,LKA,2048,3.76647834275
3890,Sri Lanka,LKA,2049,3.76647834275
