iso_code3,Nation,Year,frac_trns_fuelmix_public_natural_gas
LBY,Libya,2047,0.012772674201486145
LBY,Libya,2048,0.012629378185657247
LBY,Libya,2049,0.012489994361596285
LBY,Libya,2050,0.012354364673999464
LKA,Sri Lanka,2021,0.0027452364900915904
LKA,Sri Lanka,2022,0.002710268924982335
LKA,Sri Lanka,2023,0.002676652798919408
LKA,Sri Lanka,2024,0.0026443112508258374
LKA,Sri Lanka,2025,0.0026131731396636776
LKA,Sri Lanka,2026,0.002561117117880331
LKA,Sri Lanka,2027,0.0025116994219695353
LKA,Sri Lanka,2028,0.002464724433964442
LKA,Sri Lanka,2029,0.0024200154081936197
LKA,Sri Lanka,2030,0.002377412248992851
LKA,Sri Lanka,2031,0.002334113611651967
LKA,Sri Lanka,2032,0.0022928179730816686
LKA,Sri Lanka,2033,0.0022533894870621286
LKA,Sri Lanka,2034,0.0022157043201763344
LKA,Sri Lanka,2035,0.0021796493526740615
LKA,Sri Lanka,2036,0.0021418722247356654
LKA,Sri Lanka,2037,0.002105724539689425
LKA,Sri Lanka,2038,0.0020711030988995725
LKA,Sri Lanka,2039,0.0020379132381589927
LKA,Sri Lanka,2040,0.0020060679633233953
LKA,Sri Lanka,2041,0.0019730879303252098
LKA,Sri Lanka,2042,0.0019414051272237597
LKA,Sri Lanka,2043,0.0019109444927762685
LKA,Sri Lanka,2044,0.001881636647155582
LKA,Sri Lanka,2045,0.0018534173643970386
LKA,Sri Lanka,2046,0.0018234011831820757
LKA,Sri Lanka,2047,0.0017944939641745537
LKA,Sri Lanka,2048,0.0017666353653463197
LKA,Sri Lanka,2049,0.0017397693445388002
LKA,Sri Lanka,2050,0.0017138437831649268
LSO,Lesotho,2021,0.0081022040349155
LSO,Lesotho,2022,0.008184280710962829
LSO,Lesotho,2023,0.008265700900759633
LSO,Lesotho,2024,0.008346472449241717
LSO,Lesotho,2025,0.008426603076845927
LSO,Lesotho,2026,0.00846016022757535
LSO,Lesotho,2027,0.008493115087549836
LSO,Lesotho,2028,0.008525483727608594
LSO,Lesotho,2029,0.008557281651876632
LSO,Lesotho,2030,0.008588523822527143
LSO,Lesotho,2031,0.008606839464648568
LSO,Lesotho,2032,0.008624807829376163
LSO,Lesotho,2033,0.008642438700886181
LSO,Lesotho,2034,0.0086597414992293
LSO,Lesotho,2035,0.008676725297113478
LSO,Lesotho,2036,0.0086698815358423
LSO,Lesotho,2037,0.008663193518157029
LSO,Lesotho,2038,0.008656655987480773
LSO,Lesotho,2039,0.008650263921161108
LSO,Lesotho,2040,0.008644012517601054
LSO,Lesotho,2041,0.008610422793262795
LSO,Lesotho,2042,0.008577748183625592
LSO,Lesotho,2043,0.00854595179433806
LSO,Lesotho,2044,0.008514998688024389
LSO,Lesotho,2045,0.008484855756228362
LSO,Lesotho,2046,0.008426158212789841
LSO,Lesotho,2047,0.008369306040783366
LSO,Lesotho,2048,0.008314213563020841
LSO,Lesotho,2049,0.008260800325261967
LSO,Lesotho,2050,0.008208990704194587
LTU,Lithuania,2021,0.003684335631091039
LTU,Lithuania,2022,0.003684335631091039
LTU,Lithuania,2023,0.003684335631091039
LTU,Lithuania,2024,0.003684335631091039
LTU,Lithuania,2025,0.003684335631091039
LTU,Lithuania,2026,0.003684335631091039
LTU,Lithuania,2027,0.003684335631091039
LTU,Lithuania,2028,0.003684335631091039
LTU,Lithuania,2029,0.003684335631091039
LTU,Lithuania,2030,0.003684335631091039
LTU,Lithuania,2031,0.003684335631091039
LTU,Lithuania,2032,0.003684335631091039
LTU,Lithuania,2033,0.003684335631091039
LTU,Lithuania,2034,0.003684335631091039
LTU,Lithuania,2035,0.003684335631091039
LTU,Lithuania,2036,0.003684335631091039
LTU,Lithuania,2037,0.003684335631091039
LTU,Lithuania,2038,0.003684335631091039
LTU,Lithuania,2039,0.003684335631091039
LTU,Lithuania,2040,0.003684335631091039
LTU,Lithuania,2041,0.003684335631091039
LTU,Lithuania,2042,0.003684335631091039
LTU,Lithuania,2043,0.003684335631091039
LTU,Lithuania,2044,0.003684335631091039
LTU,Lithuania,2045,0.003684335631091039
LTU,Lithuania,2046,0.003684335631091039
LTU,Lithuania,2047,0.003684335631091039
LTU,Lithuania,2048,0.003684335631091039
LTU,Lithuania,2049,0.003684335631091039
LTU,Lithuania,2050,0.003684335631091039
LUX,Luxembourg,2021,0.0
LUX,Luxembourg,2022,0.0
LUX,Luxembourg,2023,0.0
LUX,Luxembourg,2024,0.0
LUX,Luxembourg,2025,0.0
LUX,Luxembourg,2026,0.0
LUX,Luxembourg,2027,0.0
LUX,Luxembourg,2028,0.0
LUX,Luxembourg,2029,0.0
LUX,Luxembourg,2030,0.0
LUX,Luxembourg,2031,0.0
LUX,Luxembourg,2032,0.0
LUX,Luxembourg,2033,0.0
LUX,Luxembourg,2034,0.0
LUX,Luxembourg,2035,0.0
LUX,Luxembourg,2036,0.0
LUX,Luxembourg,2037,0.0
LUX,Luxembourg,2038,0.0
LUX,Luxembourg,2039,0.0
LUX,Luxembourg,2040,0.0
LUX,Luxembourg,2041,0.0
LUX,Luxembourg,2042,0.0
LUX,Luxembourg,2043,0.0
LUX,Luxembourg,2044,0.0
LUX,Luxembourg,2045,0.0
LUX,Luxembourg,2046,0.0
LUX,Luxembourg,2047,0.0
LUX,Luxembourg,2048,0.0
LUX,Luxembourg,2049,0.0
LUX,Luxembourg,2050,0.0
LVA,Latvia,2021,0.0004764173415912339
LVA,Latvia,2022,0.0004764173415912339
LVA,Latvia,2023,0.0004764173415912339
LVA,Latvia,2024,0.0004764173415912339
LVA,Latvia,2025,0.0004764173415912339
LVA,Latvia,2026,0.0004764173415912339
LVA,Latvia,2027,0.0004764173415912339
LVA,Latvia,2028,0.0004764173415912339
LVA,Latvia,2029,0.0004764173415912339
LVA,Latvia,2030,0.0004764173415912339
LVA,Latvia,2031,0.0004764173415912339
LVA,Latvia,2032,0.0004764173415912339
LVA,Latvia,2033,0.0004764173415912339
LVA,Latvia,2034,0.0004764173415912339
LVA,Latvia,2035,0.0004764173415912339
LVA,Latvia,2036,0.0004764173415912339
LVA,Latvia,2037,0.0004764173415912339
LVA,Latvia,2038,0.0004764173415912339
LVA,Latvia,2039,0.0004764173415912339
LVA,Latvia,2040,0.0004764173415912339
LVA,Latvia,2041,0.0004764173415912339
LVA,Latvia,2042,0.0004764173415912339
LVA,Latvia,2043,0.0004764173415912339
LVA,Latvia,2044,0.0004764173415912339
LVA,Latvia,2045,0.0004764173415912339
LVA,Latvia,2046,0.0004764173415912339
LVA,Latvia,2047,0.0004764173415912339
LVA,Latvia,2048,0.0004764173415912339
LVA,Latvia,2049,0.0004764173415912339
LVA,Latvia,2050,0.0004764173415912339
MAR,Morocco,2021,0.0
MAR,Morocco,2022,0.0
MAR,Morocco,2023,0.0
MAR,Morocco,2024,0.0
MAR,Morocco,2025,0.0
MAR,Morocco,2026,0.0
MAR,Morocco,2027,0.0
MAR,Morocco,2028,0.0
MAR,Morocco,2029,0.0
MAR,Morocco,2030,0.0
MAR,Morocco,2031,0.0
MAR,Morocco,2032,0.0
MAR,Morocco,2033,0.0
MAR,Morocco,2034,0.0
MAR,Morocco,2035,0.0
MAR,Morocco,2036,0.0
MAR,Morocco,2037,0.0
MAR,Morocco,2038,0.0
MAR,Morocco,2039,0.0
MAR,Morocco,2040,0.0
MAR,Morocco,2041,0.0
MAR,Morocco,2042,0.0
MAR,Morocco,2043,0.0
MAR,Morocco,2044,0.0
MAR,Morocco,2045,0.0
MAR,Morocco,2046,0.0
MAR,Morocco,2047,0.0
MAR,Morocco,2048,0.0
MAR,Morocco,2049,0.0
MAR,Morocco,2050,0.0
MDG,Madagascar,2021,0.014529279787062895
MDG,Madagascar,2022,0.014678218531766037
MDG,Madagascar,2023,0.014822905811353499
MDG,Madagascar,2024,0.014963521101727991
MDG,Madagascar,2025,0.015100233916856142
MDG,Madagascar,2026,0.015218289645580184
MDG,Madagascar,2027,0.015332430025451793
MDG,Madagascar,2028,0.015442846659528341
MDG,Madagascar,2029,0.015549718849708044
MDG,Madagascar,2030,0.015653214568323224
MDG,Madagascar,2031,0.015756414679422764
MDG,Madagascar,2032,0.015856167176844498
MDG,Madagascar,2033,0.015952641984285844
MDG,Madagascar,2034,0.016045998039157534
MDG,Madagascar,2035,0.016136384166347075
MDG,Madagascar,2036,0.01620253586611182
MDG,Madagascar,2037,0.016266314480967832
MDG,Madagascar,2038,0.016327845456689798
MDG,Madagascar,2039,0.016387245550416287
MDG,Madagascar,2040,0.016444623570086504
MDG,Madagascar,2041,0.016454839254915306
MDG,Madagascar,2042,0.01646465011955582
MDG,Madagascar,2043,0.016474079759404042
MDG,Madagascar,2044,0.01648314997109197
MDG,Madagascar,2045,0.016491880920689605
MDG,Madagascar,2046,0.01643317928895742
MDG,Madagascar,2047,0.01637709516586214
MDG,Madagascar,2048,0.01632345729726145
MDG,Madagascar,2049,0.01627210904954408
MDG,Madagascar,2050,0.016222906881980893
MDV,Maldives,2021,0.0031352171223225957
MDV,Maldives,2022,0.003140577690821542
MDV,Maldives,2023,0.0031457288054779265
MDV,Maldives,2024,0.0031506825070623167
MDV,Maldives,2025,0.0031554499307885316
MDV,Maldives,2026,0.00316071116402144
MDV,Maldives,2027,0.003165788514544486
MDV,Maldives,2028,0.00317069145697421
MDV,Maldives,2029,0.0031754288260075637
MDV,Maldives,2030,0.0031800088695503863
MDV,Maldives,2031,0.0031773340574326463
MDV,Maldives,2032,0.003174753599651552
MDV,Maldives,2033,0.0031722625901954124
MDV,Maldives,2034,0.0031698564573794763
MDV,Maldives,2035,0.0031675309358440307
MDV,Maldives,2036,0.003158650259255414
MDV,Maldives,2037,0.003150091085430653
MDV,Maldives,2038,0.0031418362659678288
MDV,Maldives,2039,0.003133869850715657
MDV,Maldives,2040,0.003126176984910154
MDV,Maldives,2041,0.0031146520855761476
MDV,Maldives,2042,0.0031035367321603623
MDV,Maldives,2043,0.0030928094754882267
MDV,Maldives,2044,0.0030824503384974796
MDV,Maldives,2045,0.0030724406920749877
MDV,Maldives,2046,0.0030604205421549727
MDV,Maldives,2047,0.00304880106979143
MDV,Maldives,2048,0.0030375625692457163
MDV,Maldives,2049,0.0030266866061352577
MDV,Maldives,2050,0.003016155916530863
MEX,Mexico,2021,0.0010018623576341296
MEX,Mexico,2022,0.0010018623576341296
MEX,Mexico,2023,0.0010018623576341296
MEX,Mexico,2024,0.0010018623576341296
MEX,Mexico,2025,0.0010018623576341296
MEX,Mexico,2026,0.0010018623576341296
MEX,Mexico,2027,0.0010018623576341296
MEX,Mexico,2028,0.0010018623576341296
MEX,Mexico,2029,0.0010018623576341296
MEX,Mexico,2030,0.0010018623576341296
MEX,Mexico,2031,0.0010018623576341296
MEX,Mexico,2032,0.0010018623576341296
MEX,Mexico,2033,0.0010018623576341296
MEX,Mexico,2034,0.0010018623576341296
MEX,Mexico,2035,0.0010018623576341296
MEX,Mexico,2036,0.0010018623576341296
MEX,Mexico,2037,0.0010018623576341296
MEX,Mexico,2038,0.0010018623576341296
MEX,Mexico,2039,0.0010018623576341296
MEX,Mexico,2040,0.0010018623576341296
MEX,Mexico,2041,0.0010018623576341296
MEX,Mexico,2042,0.0010018623576341296
MEX,Mexico,2043,0.0010018623576341296
MEX,Mexico,2044,0.0010018623576341296
MEX,Mexico,2045,0.0010018623576341296
MEX,Mexico,2046,0.0010018623576341296
MEX,Mexico,2047,0.0010018623576341296
MEX,Mexico,2048,0.0010018623576341296
MEX,Mexico,2049,0.0010018623576341296
MEX,Mexico,2050,0.0010018623576341296
MKD,North Macedonia,2021,0.007810703119830722
MKD,North Macedonia,2022,0.007683196051860479
MKD,North Macedonia,2023,0.007560985888046243
MKD,North Macedonia,2024,0.007443749278364676
MKD,North Macedonia,2025,0.007331188666509994
MKD,North Macedonia,2026,0.007167534989801486
MKD,North Macedonia,2027,0.007012517126088369
MKD,North Macedonia,2028,0.006865469094274264
MKD,North Macedonia,2029,0.0067257916763396024
MKD,North Macedonia,2030,0.006592944255828073
MKD,North Macedonia,2031,0.00644940783581545
MKD,North Macedonia,2032,0.006313248100843384
MKD,North Macedonia,2033,0.0061839106385841985
MKD,North Macedonia,2034,0.006060895236444974
MKD,North Macedonia,2035,0.005943749416324296
MKD,North Macedonia,2036,0.005824686363032912
MKD,North Macedonia,2037,0.005711302646672587
MKD,North Macedonia,2038,0.005603201374530355
MKD,North Macedonia,2039,0.005500021793772077
MKD,North Macedonia,2040,0.005401435269510659
MKD,North Macedonia,2041,0.005307475809924703
MKD,North Macedonia,2042,0.005217492111855347
MKD,North Macedonia,2043,0.00513123706038126
MKD,North Macedonia,2044,0.005048483604251551
MKD,North Macedonia,2045,0.004969022760141623
MKD,North Macedonia,2046,0.004894164694153297
MKD,North Macedonia,2047,0.004822095778899717
MKD,North Macedonia,2048,0.004752662983056006
MKD,North Macedonia,2049,0.004685724269314857
MKD,North Macedonia,2050,0.004621147624520733
MLI,Mali,2021,0.02197213204097121
MLI,Mali,2022,0.022055469079531567
MLI,Mali,2023,0.02213660191188777
MLI,Mali,2024,0.0222156168462062
MLI,Mali,2025,0.022292595742717088
MLI,Mali,2026,0.022355893505098662
MLI,Mali,2027,0.022417314043538864
MLI,Mali,2028,0.022476939647155848
MLI,Mali,2029,0.022534847864748606
MLI,Mali,2030,0.022591111841288477
MLI,Mali,2031,0.02264160861579572
MLI,Mali,2032,0.022690558264442297
MLI,Mali,2033,0.02273803081597803
MLI,Mali,2034,0.022784092135618664
MLI,Mali,2035,0.022828804229939822
MLI,Mali,2036,0.022834844592436645
MLI,Mali,2037,0.022840682373728834
MLI,Mali,2038,0.02284632759696759
MLI,Mali,2039,0.022851789634808602
MLI,Mali,2040,0.022857077261341244
MLI,Mali,2041,0.022794528614791757
MLI,Mali,2042,0.022734355703093
MLI,Mali,2043,0.022676425695414042
MLI,Mali,2044,0.022620615482104613
MLI,Mali,2045,0.022566810801372603
MLI,Mali,2046,0.022417705354829426
MLI,Mali,2047,0.022275084176789972
MLI,Mali,2048,0.022138533288858824
MLI,Mali,2049,0.022007673218097053
MLI,Mali,2050,0.021882155475331726
MLT,Malta,2021,0.0
MLT,Malta,2022,0.0
MLT,Malta,2023,0.0
MLT,Malta,2024,0.0
MLT,Malta,2025,0.0
MLT,Malta,2026,0.0
MLT,Malta,2027,0.0
MLT,Malta,2028,0.0
MLT,Malta,2029,0.0
MLT,Malta,2030,0.0
MLT,Malta,2031,0.0
MLT,Malta,2032,0.0
MLT,Malta,2033,0.0
MLT,Malta,2034,0.0
MLT,Malta,2035,0.0
MLT,Malta,2036,0.0
MLT,Malta,2037,0.0
MLT,Malta,2038,0.0
MLT,Malta,2039,0.0
MLT,Malta,2040,0.0
MLT,Malta,2041,0.0
MLT,Malta,2042,0.0
MLT,Malta,2043,0.0
MLT,Malta,2044,0.0
MLT,Malta,2045,0.0
MLT,Malta,2046,0.0
MLT,Malta,2047,0.0
MLT,Malta,2048,0.0
MLT,Malta,2049,0.0
MLT,Malta,2050,0.0
MMR,Myanmar,2021,0.009224601215556112
MMR,Myanmar,2022,0.009177946045906517
MMR,Myanmar,2023,0.009132365284171821
MMR,Myanmar,2024,0.00908782223949671
MMR,Myanmar,2025,0.009044281872871393
MMR,Myanmar,2026,0.009000399944178946
MMR,Myanmar,2027,0.00895744020278113
MMR,Myanmar,2028,0.008915373881037796
MMR,Myanmar,2029,0.008874173395537107
MMR,Myanmar,2030,0.008833812286780077
MMR,Myanmar,2031,0.008802923070176669
MMR,Myanmar,2032,0.008772521420159673
MMR,Myanmar,2033,0.008742595883230694
MMR,Myanmar,2034,0.008713135361845167
MMR,Myanmar,2035,0.008684129100690932
MMR,Myanmar,2036,0.0086536058057009
MMR,Myanmar,2037,0.00862350202724179
MMR,Myanmar,2038,0.008593809175500632
MMR,Myanmar,2039,0.00856451889358243
MMR,Myanmar,2040,0.008535623049668685
MMR,Myanmar,2041,0.008502465863451734
MMR,Myanmar,2042,0.008469712850727125
MMR,Myanmar,2043,0.008437356666181424
MMR,Myanmar,2044,0.008405390141417746
MMR,Myanmar,2045,0.008373806279661257
MMR,Myanmar,2046,0.00833864240477879
MMR,Myanmar,2047,0.008303867871597877
MMR,Myanmar,2048,0.00826947624941162
MMR,Myanmar,2049,0.008235461248358054
MMR,Myanmar,2050,0.008201816715584906
MNE,Montenegro,2021,0.009328338916454385
MNE,Montenegro,2022,0.009275384569141417
MNE,Montenegro,2023,0.0092236245000353
MNE,Montenegro,2024,0.009173018757851831
MNE,Montenegro,2025,0.009123529153602629
MNE,Montenegro,2026,0.009006296452134362
MNE,Montenegro,2027,0.00889325076629094
MNE,Montenegro,2028,0.008784171719929335
MNE,Montenegro,2029,0.008678854135728843
MNE,Montenegro,2030,0.008577106747116361
MNE,Montenegro,2031,0.008473011212446018
MNE,Montenegro,2032,0.008372416761301515
MNE,Montenegro,2033,0.008275149685035331
MNE,Montenegro,2034,0.008181047579602167
MNE,Montenegro,2035,0.00808995844068045
MNE,Montenegro,2036,0.00800030421949314
MNE,Montenegro,2037,0.007913426411423757
MNE,Montenegro,2038,0.007829198012997236
MNE,Montenegro,2039,0.0077474996505490544
MNE,Montenegro,2040,0.007668219015746247
MNE,Montenegro,2041,0.007593359204218243
MNE,Montenegro,2042,0.007520572645540467
MNE,Montenegro,2043,0.007449774387556459
MNE,Montenegro,2044,0.007380884056825089
MNE,Montenegro,2045,0.007313825554244762
MNE,Montenegro,2046,0.007249583228302068
MNE,Montenegro,2047,0.007186954252818133
MNE,Montenegro,2048,0.0071258786061249345
MNE,Montenegro,2049,0.007066299207409069
MNE,Montenegro,2050,0.0070081617387766715
MNG,Mongolia,2021,0.038459988937320944
MNG,Mongolia,2022,0.03807238020024686
MNG,Mongolia,2023,0.03769335797064893
MNG,Mongolia,2024,0.03732264005509978
MNG,Mongolia,2025,0.036959956491797875
MNG,Mongolia,2026,0.03634329725756947
MNG,Mongolia,2027,0.035747953597893616
MNG,Mongolia,2028,0.035172839091464424
MNG,Mongolia,2029,0.034616939914495416
MNG,Mongolia,2030,0.034079308876411855
MNG,Mongolia,2031,0.03349597869889541
MNG,Mongolia,2032,0.03293319154859778
MNG,Mongolia,2033,0.032389881013545306
MNG,Mongolia,2034,0.03186505323782432
MNG,Mongolia,2035,0.031357780854113955
MNG,Mongolia,2036,0.03081995434530413
MNG,Mongolia,2037,0.03030108536405783
MNG,Mongolia,2038,0.02980018893580248
MNG,Mongolia,2039,0.029316347159305766
MNG,Mongolia,2040,0.028848703592919005
MNG,Mongolia,2041,0.028379691924408975
MNG,Mongolia,2042,0.027926338199644594
MNG,Mongolia,2043,0.027487871182342
MNG,Mongolia,2044,0.02706356946799552
MNG,Mongolia,2045,0.026652757523139826
MNG,Mongolia,2046,0.026257222398836058
MNG,Mongolia,2047,0.025873699616702883
MNG,Mongolia,2048,0.025501650142401557
MNG,Mongolia,2049,0.02514056671735179
MNG,Mongolia,2050,0.024789971551284394
MOZ,Mozambique,2021,0.014474070053328679
MOZ,Mozambique,2022,0.01446422977922225
MOZ,Mozambique,2023,0.014454737705176595
MOZ,Mozambique,2024,0.014445575670803576
MOZ,Mozambique,2025,0.01443672675700918
MOZ,Mozambique,2026,0.014434292452116564
MOZ,Mozambique,2027,0.014431940881168913
MOZ,Mozambique,2028,0.014429667896864512
MOZ,Mozambique,2029,0.014427469624541214
MOZ,Mozambique,2030,0.014425342440135519
MOZ,Mozambique,2031,0.014410733574112902
MOZ,Mozambique,2032,0.014396624258262318
MOZ,Mozambique,2033,0.014382989300134654
MOZ,Mozambique,2034,0.014369805173225118
MOZ,Mozambique,2035,0.014357049881504914
MOZ,Mozambique,2036,0.014309200501902673
MOZ,Mozambique,2037,0.014263121438653348
MOZ,Mozambique,2038,0.014218716229777455
MOZ,Mozambique,2039,0.014175895296377559
MOZ,Mozambique,2040,0.014134575339466927
MOZ,Mozambique,2041,0.014040199330732722
MOZ,Mozambique,2042,0.013949711494324033
MOZ,Mozambique,2043,0.013862876398308518
MOZ,Mozambique,2044,0.01377947724216011
MOZ,Mozambique,2045,0.01369931404946943
MOZ,Mozambique,2046,0.013554645863307412
MOZ,Mozambique,2047,0.013416712269530949
MOZ,Mozambique,2048,0.013285053701954916
MOZ,Mozambique,2049,0.013159251478596498
MOZ,Mozambique,2050,0.01303892335413567
MRT,Mauritania,2021,0.035462818945022304
MRT,Mauritania,2022,0.03547061776461089
MRT,Mauritania,2023,0.03547833278978634
MRT,Mauritania,2024,0.03548596536382594
MRT,Mauritania,2025,0.03549351680144784
MRT,Mauritania,2026,0.035390059838825476
MRT,Mauritania,2027,0.035288400894460545
MRT,Mauritania,2028,0.03518849349947915
MRT,Mauritania,2029,0.03509029277261671
MRT,Mauritania,2030,0.03499375535299091
MRT,Mauritania,2031,0.03485829444660283
MRT,Mauritania,2032,0.03472547618860802
MRT,Mauritania,2033,0.03459522399460103
MRT,Mauritania,2034,0.03446746421110264
MRT,Mauritania,2035,0.034342125976678205
MRT,Mauritania,2036,0.03416112030481174
MRT,Mauritania,2037,0.03398412564966472
MRT,Mauritania,2038,0.03381101014834954
MRT,Mauritania,2039,0.03364164765534662
MRT,Mauritania,2040,0.03347591743595707
MRT,Mauritania,2041,0.03323173384634627
MRT,Mauritania,2042,0.032993821429497326
MRT,Mauritania,2043,0.03276194166200632
MRT,Mauritania,2044,0.03253586796531285
MRT,Mauritania,2045,0.032315384967223824
MRT,Mauritania,2046,0.032007615579332585
MRT,Mauritania,2047,0.03170895958666673
MRT,Mauritania,2048,0.03141901810817032
MRT,Mauritania,2049,0.031137415206038875
MRT,Mauritania,2050,0.030863796259512116
MUS,Mauritius,2021,0.0036247097296134246
MUS,Mauritius,2022,0.003592474492011612
MUS,Mauritius,2023,0.00356154211401077
MUS,Mauritius,2024,0.0035318351732111708
MUS,Mauritius,2025,0.003503282262492719
MUS,Mauritius,2026,0.0034535348396125686
MUS,Mauritius,2027,0.0034062199221985617
MUS,Mauritius,2028,0.0033611633543610994
MUS,Mauritius,2029,0.003318207217686041
MUS,Mauritius,2030,0.003277207981956977
MUS,Mauritius,2031,0.0032384634270074394
MUS,Mauritius,2032,0.003201349724697236
MUS,Mauritius,2033,0.0031657660276455312
MUS,Mauritius,2034,0.003131619635372144
MUS,Mauritius,2035,0.003098825187904887
MUS,Mauritius,2036,0.0030650397503754418
MUS,Mauritius,2037,0.003032536184104408
MUS,Mauritius,2038,0.003001242893083879
MUS,Mauritius,2039,0.0029710935156320563
MUS,Mauritius,2040,0.002942026454632511
MUS,Mauritius,2041,0.002911330557317666
MUS,Mauritius,2042,0.00288170772877096
MUS,Mauritius,2043,0.002853102667026525
MUS,Mauritius,2044,0.002825463806016744
MUS,Mauritius,2045,0.0027987430053405854
MUS,Mauritius,2046,0.00276882194021659
MUS,Mauritius,2047,0.0027399085478743875
MUS,Mauritius,2048,0.0027119527671280205
MUS,Mauritius,2049,0.002684907798825329
MUS,Mauritius,2050,0.0026587298444103956
MWI,Malawi,2021,0.004688356458617977
MWI,Malawi,2022,0.00469489481772628
MWI,Malawi,2023,0.004701082131551239
MWI,Malawi,2024,0.004706945932479237
MWI,Malawi,2025,0.004712510947105641
MWI,Malawi,2026,0.004712773654946073
MWI,Malawi,2027,0.004713021243444213
MWI,Malawi,2028,0.0047132549813125695
MWI,Malawi,2029,0.004713475999177079
MWI,Malawi,2030,0.00471368530786614
MWI,Malawi,2031,0.004712518645054623
MWI,Malawi,2032,0.004711418218195016
MWI,Malawi,2033,0.004710378542283645
MWI,Malawi,2034,0.004709394721666893
MWI,Malawi,2035,0.0047084623729564765
MWI,Malawi,2036,0.004701545802928063
MWI,Malawi,2037,0.004695023804533219
MWI,Malawi,2038,0.0046888635502637666
MWI,Malawi,2039,0.004683035755916795
MWI,Malawi,2040,0.004677514215088563
MWI,Malawi,2041,0.004661762257232386
MWI,Malawi,2042,0.0046469174336022535
MWI,Malawi,2043,0.004632903576424618
MWI,Malawi,2044,0.004619652813023162
MWI,Malawi,2045,0.004607104466520536
MWI,Malawi,2046,0.00458024000208145
MWI,Malawi,2047,0.004554957264226824
MWI,Malawi,2048,0.004531120554384646
MWI,Malawi,2049,0.004508609264793385
MWI,Malawi,2050,0.00448731583746733
MYS,Malaysia,2021,0.007999168234661723
MYS,Malaysia,2022,0.007828730302444947
MYS,Malaysia,2023,0.007671066865182481
MYS,Malaysia,2024,0.007524793608816638
MYS,Malaysia,2025,0.0073887192620130755
MYS,Malaysia,2026,0.0072450415345010075
MYS,Malaysia,2027,0.007111387311354723
MYS,Malaysia,2028,0.006986743030888711
MYS,Malaysia,2029,0.006870227328666082
MYS,Malaysia,2030,0.006761070165234839
MYS,Malaysia,2031,0.006638111259749525
MYS,Malaysia,2032,0.006523111394975407
MYS,Malaysia,2033,0.0064153220230009295
MYS,Malaysia,2034,0.006314085610530502
MYS,Malaysia,2035,0.0062188222140766485
MYS,Malaysia,2036,0.006111233278314598
MYS,Malaysia,2037,0.006010093435512906
MYS,Malaysia,2038,0.005914839701829191
MYS,Malaysia,2039,0.0058249727692874275
MYS,Malaysia,2040,0.005740048250819548
MYS,Malaysia,2041,0.005651321402890626
MYS,Malaysia,2042,0.0055673767089670975
MYS,Malaysia,2043,0.0054878376954250775
MYS,Malaysia,2044,0.005412366395197571
MYS,Malaysia,2045,0.005340658547353767
MYS,Malaysia,2046,0.005265691189741652
MYS,Malaysia,2047,0.005194399403926516
MYS,Malaysia,2048,0.005126519343750082
MYS,Malaysia,2049,0.005061811826059484
MYS,Malaysia,2050,0.00500005951479526
NAM,Namibia,2021,0.03092254894657778
NAM,Namibia,2022,0.030927284621553478
NAM,Namibia,2023,0.030931983102912144
NAM,Namibia,2024,0.030936644827113523
NAM,Namibia,2025,0.030941270223814793
NAM,Namibia,2026,0.03074498243095758
NAM,Namibia,2027,0.030552758700412956
NAM,Namibia,2028,0.030364474108191035
NAM,Namibia,2029,0.030180008798374274
NAM,Namibia,2030,0.029999247728688696
NAM,Namibia,2031,0.029803225107462042
NAM,Namibia,2032,0.02961132395481729
NAM,Namibia,2033,0.029423415639275873
NAM,Namibia,2034,0.029239376827048358
NAM,Namibia,2035,0.029059089212082435
NAM,Namibia,2036,0.028855040461297315
NAM,Namibia,2037,0.028655434738172034
NAM,Namibia,2038,0.028460128489576242
NAM,Namibia,2039,0.028268984280707517
NAM,Namibia,2040,0.028081870472568864
NAM,Namibia,2041,0.027870301908559873
NAM,Namibia,2042,0.02766348935596907
NAM,Namibia,2043,0.027461274226290158
NAM,Namibia,2044,0.027263504904323013
NAM,Namibia,2045,0.027070036369061523
NAM,Namibia,2046,0.026855610098088827
NAM,Namibia,2047,0.026646116773807814
NAM,Namibia,2048,0.026441388105920425
NAM,Namibia,2049,0.026241263373147757
NAM,Namibia,2050,0.026045589002431715
NCL,New Caledonia,2021,0.0038548898485635226
NCL,New Caledonia,2022,0.003760422107850479
NCL,New Caledonia,2023,0.0036720903999899954
NCL,New Caledonia,2024,0.003589315692733715
NCL,New Caledonia,2025,0.0035115895865893442
NCL,New Caledonia,2026,0.003534897854670488
NCL,New Caledonia,2027,0.003558099271065915
NCL,New Caledonia,2028,0.003581194568852777
NCL,New Caledonia,2029,0.003604184474417636
NCL,New Caledonia,2030,0.0036270697075326134
NCL,New Caledonia,2031,0.0036492315727710894
NCL,New Caledonia,2032,0.003671288060326112
NCL,New Caledonia,2033,0.0036932399200072063
NCL,New Caledonia,2034,0.0037150878945270893
NCL,New Caledonia,2035,0.0037368327195854314
NCL,New Caledonia,2036,0.003756482063173208
NCL,New Caledonia,2037,0.0037760181771626573
NCL,New Caledonia,2038,0.003795442037472459
NCL,New Caledonia,2039,0.003814754608838248
NCL,New Caledonia,2040,0.00383395684497234
NCL,New Caledonia,2041,0.0038517294720333086
