,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_natural_gas_km_per_litre
4121,St. Martin (French part),MAF,2028,0.00539956803
4122,St. Martin (French part),MAF,2029,0.00539956803
4123,St. Martin (French part),MAF,2030,0.00539956803
4124,St. Martin (French part),MAF,2031,0.00539956803
4125,St. Martin (French part),MAF,2032,0.00539956803
4126,St. Martin (French part),MAF,2033,0.00539956803
4127,St. Martin (French part),MAF,2034,0.00539956803
4128,St. Martin (French part),MAF,2035,0.00539956803
4129,St. Martin (French part),MAF,2036,0.00539956803
4130,St. Martin (French part),MAF,2037,0.00539956803
4131,St. Martin (French part),MAF,2038,0.00539956803
4132,St. Martin (French part),MAF,2039,0.00539956803
4133,St. Martin (French part),MAF,2040,0.00539956803
4134,St. Martin (French part),MAF,2041,0.00539956803
4135,St. Martin (French part),MAF,2042,0.00539956803
4136,St. Martin (French part),MAF,2043,0.00539956803
4137,St. Martin (French part),MAF,2044,0.00539956803
4138,St. Martin (French part),MAF,2045,0.00539956803
4139,St. Martin (French part),MAF,2046,0.00539956803
4140,St. Martin (French part),MAF,2047,0.00539956803
4141,St. Martin (French part),MAF,2048,0.00539956803
4142,St. Martin (French part),MAF,2049,0.00539956803
4143,St. Martin (French part),MAF,2050,0.00539956803
4144,Morocco,MAR,2023,0.00539956803
4145,Morocco,MAR,2024,0.00539956803
4146,Morocco,MAR,2025,0.00539956803
4147,Morocco,MAR,2026,0.00539956803
4148,Morocco,MAR,2027,0.00539956803
4149,Morocco,MAR,2028,0.00539956803
4150,Morocco,MAR,2029,0.00539956803
4151,Morocco,MAR,2030,0.00539956803
4152,Morocco,MAR,2031,0.00539956803
4153,Morocco,MAR,2032,0.00539956803
4154,Morocco,MAR,2033,0.00539956803
4155,Morocco,MAR,2034,0.00539956803
4156,Morocco,MAR,2035,0.00539956803
4157,Morocco,MAR,2036,0.00539956803
4158,Morocco,MAR,2037,0.00539956803
4159,Morocco,MAR,2038,0.00539956803
4160,Morocco,MAR,2039,0.00539956803
4161,Morocco,MAR,2040,0.00539956803
4162,Morocco,MAR,2041,0.00539956803
4163,Morocco,MAR,2042,0.00539956803
4164,Morocco,MAR,2043,0.00539956803
4165,Morocco,MAR,2044,0.00539956803
4166,Morocco,MAR,2045,0.00539956803
4167,Morocco,MAR,2046,0.00539956803
4168,Morocco,MAR,2047,0.00539956803
4169,Morocco,MAR,2048,0.00539956803
4170,Morocco,MAR,2049,0.00539956803
4171,Morocco,MAR,2050,0.00539956803
4172,Monaco,MCO,2023,0.00539956803
4173,Monaco,MCO,2024,0.00539956803
4174,Monaco,MCO,2025,0.00539956803
4175,Monaco,MCO,2026,0.00539956803
4176,Monaco,MCO,2027,0.00539956803
4177,Monaco,MCO,2028,0.00539956803
4178,Monaco,MCO,2029,0.00539956803
4179,Monaco,MCO,2030,0.00539956803
4180,Monaco,MCO,2031,0.00539956803
4181,Monaco,MCO,2032,0.00539956803
4182,Monaco,MCO,2033,0.00539956803
4183,Monaco,MCO,2034,0.00539956803
4184,Monaco,MCO,2035,0.00539956803
4185,Monaco,MCO,2036,0.00539956803
4186,Monaco,MCO,2037,0.00539956803
4187,Monaco,MCO,2038,0.00539956803
4188,Monaco,MCO,2039,0.00539956803
4189,Monaco,MCO,2040,0.00539956803
4190,Monaco,MCO,2041,0.00539956803
4191,Monaco,MCO,2042,0.00539956803
4192,Monaco,MCO,2043,0.00539956803
4193,Monaco,MCO,2044,0.00539956803
4194,Monaco,MCO,2045,0.00539956803
4195,Monaco,MCO,2046,0.00539956803
4196,Monaco,MCO,2047,0.00539956803
4197,Monaco,MCO,2048,0.00539956803
4198,Monaco,MCO,2049,0.00539956803
4199,Monaco,MCO,2050,0.00539956803
4200,Moldova,MDA,2023,0.00539956803
4201,Moldova,MDA,2024,0.00539956803
4202,Moldova,MDA,2025,0.00539956803
4203,Moldova,MDA,2026,0.00539956803
4204,Moldova,MDA,2027,0.00539956803
4205,Moldova,MDA,2028,0.00539956803
4206,Moldova,MDA,2029,0.00539956803
4207,Moldova,MDA,2030,0.00539956803
4208,Moldova,MDA,2031,0.00539956803
4209,Moldova,MDA,2032,0.00539956803
4210,Moldova,MDA,2033,0.00539956803
4211,Moldova,MDA,2034,0.00539956803
4212,Moldova,MDA,2035,0.00539956803
4213,Moldova,MDA,2036,0.00539956803
4214,Moldova,MDA,2037,0.00539956803
4215,Moldova,MDA,2038,0.00539956803
4216,Moldova,MDA,2039,0.00539956803
4217,Moldova,MDA,2040,0.00539956803
4218,Moldova,MDA,2041,0.00539956803
4219,Moldova,MDA,2042,0.00539956803
4220,Moldova,MDA,2043,0.00539956803
4221,Moldova,MDA,2044,0.00539956803
4222,Moldova,MDA,2045,0.00539956803
4223,Moldova,MDA,2046,0.00539956803
4224,Moldova,MDA,2047,0.00539956803
4225,Moldova,MDA,2048,0.00539956803
4226,Moldova,MDA,2049,0.00539956803
4227,Moldova,MDA,2050,0.00539956803
4228,Madagascar,MDG,2023,0.00539956803
4229,Madagascar,MDG,2024,0.00539956803
4230,Madagascar,MDG,2025,0.00539956803
4231,Madagascar,MDG,2026,0.00539956803
4232,Madagascar,MDG,2027,0.00539956803
4233,Madagascar,MDG,2028,0.00539956803
4234,Madagascar,MDG,2029,0.00539956803
4235,Madagascar,MDG,2030,0.00539956803
4236,Madagascar,MDG,2031,0.00539956803
4237,Madagascar,MDG,2032,0.00539956803
4238,Madagascar,MDG,2033,0.00539956803
4239,Madagascar,MDG,2034,0.00539956803
4240,Madagascar,MDG,2035,0.00539956803
4241,Madagascar,MDG,2036,0.00539956803
4242,Madagascar,MDG,2037,0.00539956803
4243,Madagascar,MDG,2038,0.00539956803
4244,Madagascar,MDG,2039,0.00539956803
4245,Madagascar,MDG,2040,0.00539956803
4246,Madagascar,MDG,2041,0.00539956803
4247,Madagascar,MDG,2042,0.00539956803
4248,Madagascar,MDG,2043,0.00539956803
4249,Madagascar,MDG,2044,0.00539956803
4250,Madagascar,MDG,2045,0.00539956803
4251,Madagascar,MDG,2046,0.00539956803
4252,Madagascar,MDG,2047,0.00539956803
4253,Madagascar,MDG,2048,0.00539956803
4254,Madagascar,MDG,2049,0.00539956803
4255,Madagascar,MDG,2050,0.00539956803
4256,Maldives,MDV,2023,0.00539956803
4257,Maldives,MDV,2024,0.00539956803
4258,Maldives,MDV,2025,0.00539956803
4259,Maldives,MDV,2026,0.00539956803
4260,Maldives,MDV,2027,0.00539956803
4261,Maldives,MDV,2028,0.00539956803
4262,Maldives,MDV,2029,0.00539956803
4263,Maldives,MDV,2030,0.00539956803
4264,Maldives,MDV,2031,0.00539956803
4265,Maldives,MDV,2032,0.00539956803
4266,Maldives,MDV,2033,0.00539956803
4267,Maldives,MDV,2034,0.00539956803
4268,Maldives,MDV,2035,0.00539956803
4269,Maldives,MDV,2036,0.00539956803
4270,Maldives,MDV,2037,0.00539956803
4271,Maldives,MDV,2038,0.00539956803
4272,Maldives,MDV,2039,0.00539956803
4273,Maldives,MDV,2040,0.00539956803
4274,Maldives,MDV,2041,0.00539956803
4275,Maldives,MDV,2042,0.00539956803
4276,Maldives,MDV,2043,0.00539956803
4277,Maldives,MDV,2044,0.00539956803
4278,Maldives,MDV,2045,0.00539956803
4279,Maldives,MDV,2046,0.00539956803
4280,Maldives,MDV,2047,0.00539956803
4281,Maldives,MDV,2048,0.00539956803
4282,Maldives,MDV,2049,0.00539956803
4283,Maldives,MDV,2050,0.00539956803
4284,Middle East & North Africa,MEA,2023,0.00539956803
4285,Middle East & North Africa,MEA,2024,0.00539956803
4286,Middle East & North Africa,MEA,2025,0.00539956803
4287,Middle East & North Africa,MEA,2026,0.00539956803
4288,Middle East & North Africa,MEA,2027,0.00539956803
4289,Middle East & North Africa,MEA,2028,0.00539956803
4290,Middle East & North Africa,MEA,2029,0.00539956803
4291,Middle East & North Africa,MEA,2030,0.00539956803
4292,Middle East & North Africa,MEA,2031,0.00539956803
4293,Middle East & North Africa,MEA,2032,0.00539956803
4294,Middle East & North Africa,MEA,2033,0.00539956803
4295,Middle East & North Africa,MEA,2034,0.00539956803
4296,Middle East & North Africa,MEA,2035,0.00539956803
4297,Middle East & North Africa,MEA,2036,0.00539956803
4298,Middle East & North Africa,MEA,2037,0.00539956803
4299,Middle East & North Africa,MEA,2038,0.00539956803
4300,Middle East & North Africa,MEA,2039,0.00539956803
4301,Middle East & North Africa,MEA,2040,0.00539956803
4302,Middle East & North Africa,MEA,2041,0.00539956803
4303,Middle East & North Africa,MEA,2042,0.00539956803
4304,Middle East & North Africa,MEA,2043,0.00539956803
4305,Middle East & North Africa,MEA,2044,0.00539956803
4306,Middle East & North Africa,MEA,2045,0.00539956803
4307,Middle East & North Africa,MEA,2046,0.00539956803
4308,Middle East & North Africa,MEA,2047,0.00539956803
4309,Middle East & North Africa,MEA,2048,0.00539956803
4310,Middle East & North Africa,MEA,2049,0.00539956803
4311,Middle East & North Africa,MEA,2050,0.00539956803
4312,Mexico,MEX,2023,0.00539956803
4313,Mexico,MEX,2024,0.00539956803
4314,Mexico,MEX,2025,0.00539956803
4315,Mexico,MEX,2026,0.00539956803
4316,Mexico,MEX,2027,0.00539956803
4317,Mexico,MEX,2028,0.00539956803
4318,Mexico,MEX,2029,0.00539956803
4319,Mexico,MEX,2030,0.00539956803
4320,Mexico,MEX,2031,0.00539956803
4321,Mexico,MEX,2032,0.00539956803
4322,Mexico,MEX,2033,0.00539956803
4323,Mexico,MEX,2034,0.00539956803
4324,Mexico,MEX,2035,0.00539956803
4325,Mexico,MEX,2036,0.00539956803
4326,Mexico,MEX,2037,0.00539956803
4327,Mexico,MEX,2038,0.00539956803
4328,Mexico,MEX,2039,0.00539956803
4329,Mexico,MEX,2040,0.00539956803
4330,Mexico,MEX,2041,0.00539956803
4331,Mexico,MEX,2042,0.00539956803
4332,Mexico,MEX,2043,0.00539956803
4333,Mexico,MEX,2044,0.00539956803
4334,Mexico,MEX,2045,0.00539956803
4335,Mexico,MEX,2046,0.00539956803
4336,Mexico,MEX,2047,0.00539956803
4337,Mexico,MEX,2048,0.00539956803
4338,Mexico,MEX,2049,0.00539956803
4339,Mexico,MEX,2050,0.00539956803
4340,Marshall Islands,MHL,2023,0.00539956803
4341,Marshall Islands,MHL,2024,0.00539956803
4342,Marshall Islands,MHL,2025,0.00539956803
4343,Marshall Islands,MHL,2026,0.00539956803
4344,Marshall Islands,MHL,2027,0.00539956803
4345,Marshall Islands,MHL,2028,0.00539956803
4346,Marshall Islands,MHL,2029,0.00539956803
4347,Marshall Islands,MHL,2030,0.00539956803
4348,Marshall Islands,MHL,2031,0.00539956803
4349,Marshall Islands,MHL,2032,0.00539956803
4350,Marshall Islands,MHL,2033,0.00539956803
4351,Marshall Islands,MHL,2034,0.00539956803
4352,Marshall Islands,MHL,2035,0.00539956803
4353,Marshall Islands,MHL,2036,0.00539956803
4354,Marshall Islands,MHL,2037,0.00539956803
4355,Marshall Islands,MHL,2038,0.00539956803
4356,Marshall Islands,MHL,2039,0.00539956803
4357,Marshall Islands,MHL,2040,0.00539956803
4358,Marshall Islands,MHL,2041,0.00539956803
4359,Marshall Islands,MHL,2042,0.00539956803
4360,Marshall Islands,MHL,2043,0.00539956803
4361,Marshall Islands,MHL,2044,0.00539956803
4362,Marshall Islands,MHL,2045,0.00539956803
4363,Marshall Islands,MHL,2046,0.00539956803
4364,Marshall Islands,MHL,2047,0.00539956803
4365,Marshall Islands,MHL,2048,0.00539956803
4366,Marshall Islands,MHL,2049,0.00539956803
4367,Marshall Islands,MHL,2050,0.00539956803
4368,Middle income,MIC,2023,0.00539956803
4369,Middle income,MIC,2024,0.00539956803
4370,Middle income,MIC,2025,0.00539956803
4371,Middle income,MIC,2026,0.00539956803
4372,Middle income,MIC,2027,0.00539956803
4373,Middle income,MIC,2028,0.00539956803
4374,Middle income,MIC,2029,0.00539956803
4375,Middle income,MIC,2030,0.00539956803
4376,Middle income,MIC,2031,0.00539956803
4377,Middle income,MIC,2032,0.00539956803
4378,Middle income,MIC,2033,0.00539956803
4379,Middle income,MIC,2034,0.00539956803
4380,Middle income,MIC,2035,0.00539956803
4381,Middle income,MIC,2036,0.00539956803
4382,Middle income,MIC,2037,0.00539956803
4383,Middle income,MIC,2038,0.00539956803
4384,Middle income,MIC,2039,0.00539956803
4385,Middle income,MIC,2040,0.00539956803
4386,Middle income,MIC,2041,0.00539956803
4387,Middle income,MIC,2042,0.00539956803
4388,Middle income,MIC,2043,0.00539956803
4389,Middle income,MIC,2044,0.00539956803
4390,Middle income,MIC,2045,0.00539956803
4391,Middle income,MIC,2046,0.00539956803
4392,Middle income,MIC,2047,0.00539956803
4393,Middle income,MIC,2048,0.00539956803
4394,Middle income,MIC,2049,0.00539956803
4395,Middle income,MIC,2050,0.00539956803
4396,North Macedonia,MKD,2023,0.00539956803
4397,North Macedonia,MKD,2024,0.00539956803
4398,North Macedonia,MKD,2025,0.00539956803
4399,North Macedonia,MKD,2026,0.00539956803
4400,North Macedonia,MKD,2027,0.00539956803
4401,North Macedonia,MKD,2028,0.00539956803
4402,North Macedonia,MKD,2029,0.00539956803
4403,North Macedonia,MKD,2030,0.00539956803
4404,North Macedonia,MKD,2031,0.00539956803
4405,North Macedonia,MKD,2032,0.00539956803
4406,North Macedonia,MKD,2033,0.00539956803
4407,North Macedonia,MKD,2034,0.00539956803
4408,North Macedonia,MKD,2035,0.00539956803
4409,North Macedonia,MKD,2036,0.00539956803
4410,North Macedonia,MKD,2037,0.00539956803
4411,North Macedonia,MKD,2038,0.00539956803
4412,North Macedonia,MKD,2039,0.00539956803
4413,North Macedonia,MKD,2040,0.00539956803
4414,North Macedonia,MKD,2041,0.00539956803
4415,North Macedonia,MKD,2042,0.00539956803
4416,North Macedonia,MKD,2043,0.00539956803
4417,North Macedonia,MKD,2044,0.00539956803
4418,North Macedonia,MKD,2045,0.00539956803
4419,North Macedonia,MKD,2046,0.00539956803
4420,North Macedonia,MKD,2047,0.00539956803
4421,North Macedonia,MKD,2048,0.00539956803
4422,North Macedonia,MKD,2049,0.00539956803
4423,North Macedonia,MKD,2050,0.00539956803
4424,Mali,MLI,2023,0.00539956803
4425,Mali,MLI,2024,0.00539956803
4426,Mali,MLI,2025,0.00539956803
4427,Mali,MLI,2026,0.00539956803
4428,Mali,MLI,2027,0.00539956803
4429,Mali,MLI,2028,0.00539956803
4430,Mali,MLI,2029,0.00539956803
4431,Mali,MLI,2030,0.00539956803
4432,Mali,MLI,2031,0.00539956803
4433,Mali,MLI,2032,0.00539956803
4434,Mali,MLI,2033,0.00539956803
4435,Mali,MLI,2034,0.00539956803
4436,Mali,MLI,2035,0.00539956803
4437,Mali,MLI,2036,0.00539956803
4438,Mali,MLI,2037,0.00539956803
4439,Mali,MLI,2038,0.00539956803
4440,Mali,MLI,2039,0.00539956803
4441,Mali,MLI,2040,0.00539956803
4442,Mali,MLI,2041,0.00539956803
4443,Mali,MLI,2042,0.00539956803
4444,Mali,MLI,2043,0.00539956803
4445,Mali,MLI,2044,0.00539956803
4446,Mali,MLI,2045,0.00539956803
4447,Mali,MLI,2046,0.00539956803
4448,Mali,MLI,2047,0.00539956803
4449,Mali,MLI,2048,0.00539956803
4450,Mali,MLI,2049,0.00539956803
4451,Mali,MLI,2050,0.00539956803
4452,Malta,MLT,2023,0.00539956803
4453,Malta,MLT,2024,0.00539956803
4454,Malta,MLT,2025,0.00539956803
4455,Malta,MLT,2026,0.00539956803
4456,Malta,MLT,2027,0.00539956803
4457,Malta,MLT,2028,0.00539956803
4458,Malta,MLT,2029,0.00539956803
4459,Malta,MLT,2030,0.00539956803
4460,Malta,MLT,2031,0.00539956803
4461,Malta,MLT,2032,0.00539956803
4462,Malta,MLT,2033,0.00539956803
4463,Malta,MLT,2034,0.00539956803
4464,Malta,MLT,2035,0.00539956803
4465,Malta,MLT,2036,0.00539956803
4466,Malta,MLT,2037,0.00539956803
4467,Malta,MLT,2038,0.00539956803
4468,Malta,MLT,2039,0.00539956803
4469,Malta,MLT,2040,0.00539956803
4470,Malta,MLT,2041,0.00539956803
4471,Malta,MLT,2042,0.00539956803
4472,Malta,MLT,2043,0.00539956803
4473,Malta,MLT,2044,0.00539956803
4474,Malta,MLT,2045,0.00539956803
4475,Malta,MLT,2046,0.00539956803
4476,Malta,MLT,2047,0.00539956803
4477,Malta,MLT,2048,0.00539956803
4478,Malta,MLT,2049,0.00539956803
4479,Malta,MLT,2050,0.00539956803
4480,Myanmar,MMR,2023,0.00539956803
4481,Myanmar,MMR,2024,0.00539956803
4482,Myanmar,MMR,2025,0.00539956803
4483,Myanmar,MMR,2026,0.00539956803
4484,Myanmar,MMR,2027,0.00539956803
4485,Myanmar,MMR,2028,0.00539956803
4486,Myanmar,MMR,2029,0.00539956803
4487,Myanmar,MMR,2030,0.00539956803
4488,Myanmar,MMR,2031,0.00539956803
4489,Myanmar,MMR,2032,0.00539956803
4490,Myanmar,MMR,2033,0.00539956803
4491,Myanmar,MMR,2034,0.00539956803
4492,Myanmar,MMR,2035,0.00539956803
4493,Myanmar,MMR,2036,0.00539956803
4494,Myanmar,MMR,2037,0.00539956803
4495,Myanmar,MMR,2038,0.00539956803
4496,Myanmar,MMR,2039,0.00539956803
4497,Myanmar,MMR,2040,0.00539956803
4498,Myanmar,MMR,2041,0.00539956803
4499,Myanmar,MMR,2042,0.00539956803
4500,Myanmar,MMR,2043,0.00539956803
4501,Myanmar,MMR,2044,0.00539956803
4502,Myanmar,MMR,2045,0.00539956803
4503,Myanmar,MMR,2046,0.00539956803
4504,Myanmar,MMR,2047,0.00539956803
4505,Myanmar,MMR,2048,0.00539956803
4506,Myanmar,MMR,2049,0.00539956803
4507,Myanmar,MMR,2050,0.00539956803
4508,Middle East & North Africa (excluding high income),MNA,2023,0.00539956803
4509,Middle East & North Africa (excluding high income),MNA,2024,0.00539956803
4510,Middle East & North Africa (excluding high income),MNA,2025,0.00539956803
4511,Middle East & North Africa (excluding high income),MNA,2026,0.00539956803
4512,Middle East & North Africa (excluding high income),MNA,2027,0.00539956803
4513,Middle East & North Africa (excluding high income),MNA,2028,0.00539956803
4514,Middle East & North Africa (excluding high income),MNA,2029,0.00539956803
4515,Middle East & North Africa (excluding high income),MNA,2030,0.00539956803
4516,Middle East & North Africa (excluding high income),MNA,2031,0.00539956803
4517,Middle East & North Africa (excluding high income),MNA,2032,0.00539956803
4518,Middle East & North Africa (excluding high income),MNA,2033,0.00539956803
4519,Middle East & North Africa (excluding high income),MNA,2034,0.00539956803
4520,Middle East & North Africa (excluding high income),MNA,2035,0.00539956803
4521,Middle East & North Africa (excluding high income),MNA,2036,0.00539956803
4522,Middle East & North Africa (excluding high income),MNA,2037,0.00539956803
4523,Middle East & North Africa (excluding high income),MNA,2038,0.00539956803
4524,Middle East & North Africa (excluding high income),MNA,2039,0.00539956803
4525,Middle East & North Africa (excluding high income),MNA,2040,0.00539956803
4526,Middle East & North Africa (excluding high income),MNA,2041,0.00539956803
4527,Middle East & North Africa (excluding high income),MNA,2042,0.00539956803
4528,Middle East & North Africa (excluding high income),MNA,2043,0.00539956803
4529,Middle East & North Africa (excluding high income),MNA,2044,0.00539956803
4530,Middle East & North Africa (excluding high income),MNA,2045,0.00539956803
4531,Middle East & North Africa (excluding high income),MNA,2046,0.00539956803
4532,Middle East & North Africa (excluding high income),MNA,2047,0.00539956803
4533,Middle East & North Africa (excluding high income),MNA,2048,0.00539956803
4534,Middle East & North Africa (excluding high income),MNA,2049,0.00539956803
4535,Middle East & North Africa (excluding high income),MNA,2050,0.00539956803
4536,Montenegro,MNE,2023,0.00539956803
4537,Montenegro,MNE,2024,0.00539956803
4538,Montenegro,MNE,2025,0.00539956803
4539,Montenegro,MNE,2026,0.00539956803
4540,Montenegro,MNE,2027,0.00539956803
4541,Montenegro,MNE,2028,0.00539956803
4542,Montenegro,MNE,2029,0.00539956803
4543,Montenegro,MNE,2030,0.00539956803
4544,Montenegro,MNE,2031,0.00539956803
4545,Montenegro,MNE,2032,0.00539956803
4546,Montenegro,MNE,2033,0.00539956803
4547,Montenegro,MNE,2034,0.00539956803
4548,Montenegro,MNE,2035,0.00539956803
4549,Montenegro,MNE,2036,0.00539956803
4550,Montenegro,MNE,2037,0.00539956803
4551,Montenegro,MNE,2038,0.00539956803
4552,Montenegro,MNE,2039,0.00539956803
4553,Montenegro,MNE,2040,0.00539956803
4554,Montenegro,MNE,2041,0.00539956803
4555,Montenegro,MNE,2042,0.00539956803
4556,Montenegro,MNE,2043,0.00539956803
4557,Montenegro,MNE,2044,0.00539956803
4558,Montenegro,MNE,2045,0.00539956803
4559,Montenegro,MNE,2046,0.00539956803
4560,Montenegro,MNE,2047,0.00539956803
4561,Montenegro,MNE,2048,0.00539956803
4562,Montenegro,MNE,2049,0.00539956803
4563,Montenegro,MNE,2050,0.00539956803
4564,Mongolia,MNG,2023,0.00539956803
4565,Mongolia,MNG,2024,0.00539956803
4566,Mongolia,MNG,2025,0.00539956803
4567,Mongolia,MNG,2026,0.00539956803
4568,Mongolia,MNG,2027,0.00539956803
4569,Mongolia,MNG,2028,0.00539956803
4570,Mongolia,MNG,2029,0.00539956803
4571,Mongolia,MNG,2030,0.00539956803
4572,Mongolia,MNG,2031,0.00539956803
4573,Mongolia,MNG,2032,0.00539956803
4574,Mongolia,MNG,2033,0.00539956803
4575,Mongolia,MNG,2034,0.00539956803
4576,Mongolia,MNG,2035,0.00539956803
4577,Mongolia,MNG,2036,0.00539956803
4578,Mongolia,MNG,2037,0.00539956803
4579,Mongolia,MNG,2038,0.00539956803
4580,Mongolia,MNG,2039,0.00539956803
4581,Mongolia,MNG,2040,0.00539956803
4582,Mongolia,MNG,2041,0.00539956803
4583,Mongolia,MNG,2042,0.00539956803
4584,Mongolia,MNG,2043,0.00539956803
4585,Mongolia,MNG,2044,0.00539956803
4586,Mongolia,MNG,2045,0.00539956803
4587,Mongolia,MNG,2046,0.00539956803
4588,Mongolia,MNG,2047,0.00539956803
4589,Mongolia,MNG,2048,0.00539956803
4590,Mongolia,MNG,2049,0.00539956803
4591,Mongolia,MNG,2050,0.00539956803
4592,Northern Mariana Islands,MNP,2023,0.00539956803
4593,Northern Mariana Islands,MNP,2024,0.00539956803
4594,Northern Mariana Islands,MNP,2025,0.00539956803
4595,Northern Mariana Islands,MNP,2026,0.00539956803
4596,Northern Mariana Islands,MNP,2027,0.00539956803
4597,Northern Mariana Islands,MNP,2028,0.00539956803
4598,Northern Mariana Islands,MNP,2029,0.00539956803
4599,Northern Mariana Islands,MNP,2030,0.00539956803
4600,Northern Mariana Islands,MNP,2031,0.00539956803
4601,Northern Mariana Islands,MNP,2032,0.00539956803
4602,Northern Mariana Islands,MNP,2033,0.00539956803
4603,Northern Mariana Islands,MNP,2034,0.00539956803
4604,Northern Mariana Islands,MNP,2035,0.00539956803
4605,Northern Mariana Islands,MNP,2036,0.00539956803
4606,Northern Mariana Islands,MNP,2037,0.00539956803
4607,Northern Mariana Islands,MNP,2038,0.00539956803
4608,Northern Mariana Islands,MNP,2039,0.00539956803
4609,Northern Mariana Islands,MNP,2040,0.00539956803
4610,Northern Mariana Islands,MNP,2041,0.00539956803
4611,Northern Mariana Islands,MNP,2042,0.00539956803
4612,Northern Mariana Islands,MNP,2043,0.00539956803
4613,Northern Mariana Islands,MNP,2044,0.00539956803
4614,Northern Mariana Islands,MNP,2045,0.00539956803
4615,Northern Mariana Islands,MNP,2046,0.00539956803
4616,Northern Mariana Islands,MNP,2047,0.00539956803
4617,Northern Mariana Islands,MNP,2048,0.00539956803
4618,Northern Mariana Islands,MNP,2049,0.00539956803
4619,Northern Mariana Islands,MNP,2050,0.00539956803
4620,Mozambique,MOZ,2023,0.00539956803
4621,Mozambique,MOZ,2024,0.00539956803
4622,Mozambique,MOZ,2025,0.00539956803
4623,Mozambique,MOZ,2026,0.00539956803
4624,Mozambique,MOZ,2027,0.00539956803
4625,Mozambique,MOZ,2028,0.00539956803
4626,Mozambique,MOZ,2029,0.00539956803
4627,Mozambique,MOZ,2030,0.00539956803
4628,Mozambique,MOZ,2031,0.00539956803
4629,Mozambique,MOZ,2032,0.00539956803
4630,Mozambique,MOZ,2033,0.00539956803
4631,Mozambique,MOZ,2034,0.00539956803
4632,Mozambique,MOZ,2035,0.00539956803
4633,Mozambique,MOZ,2036,0.00539956803
4634,Mozambique,MOZ,2037,0.00539956803
4635,Mozambique,MOZ,2038,0.00539956803
4636,Mozambique,MOZ,2039,0.00539956803
4637,Mozambique,MOZ,2040,0.00539956803
4638,Mozambique,MOZ,2041,0.00539956803
4639,Mozambique,MOZ,2042,0.00539956803
4640,Mozambique,MOZ,2043,0.00539956803
4641,Mozambique,MOZ,2044,0.00539956803
4642,Mozambique,MOZ,2045,0.00539956803
4643,Mozambique,MOZ,2046,0.00539956803
4644,Mozambique,MOZ,2047,0.00539956803
4645,Mozambique,MOZ,2048,0.00539956803
4646,Mozambique,MOZ,2049,0.00539956803
4647,Mozambique,MOZ,2050,0.00539956803
4648,Mauritania,MRT,2023,0.00539956803
4649,Mauritania,MRT,2024,0.00539956803
4650,Mauritania,MRT,2025,0.00539956803
4651,Mauritania,MRT,2026,0.00539956803
4652,Mauritania,MRT,2027,0.00539956803
4653,Mauritania,MRT,2028,0.00539956803
4654,Mauritania,MRT,2029,0.00539956803
4655,Mauritania,MRT,2030,0.00539956803
4656,Mauritania,MRT,2031,0.00539956803
4657,Mauritania,MRT,2032,0.00539956803
4658,Mauritania,MRT,2033,0.00539956803
4659,Mauritania,MRT,2034,0.00539956803
4660,Mauritania,MRT,2035,0.00539956803
4661,Mauritania,MRT,2036,0.00539956803
4662,Mauritania,MRT,2037,0.00539956803
4663,Mauritania,MRT,2038,0.00539956803
4664,Mauritania,MRT,2039,0.00539956803
4665,Mauritania,MRT,2040,0.00539956803
4666,Mauritania,MRT,2041,0.00539956803
4667,Mauritania,MRT,2042,0.00539956803
4668,Mauritania,MRT,2043,0.00539956803
4669,Mauritania,MRT,2044,0.00539956803
4670,Mauritania,MRT,2045,0.00539956803
4671,Mauritania,MRT,2046,0.00539956803
4672,Mauritania,MRT,2047,0.00539956803
4673,Mauritania,MRT,2048,0.00539956803
4674,Mauritania,MRT,2049,0.00539956803
4675,Mauritania,MRT,2050,0.00539956803
4676,Mauritius,MUS,2023,0.00539956803
4677,Mauritius,MUS,2024,0.00539956803
4678,Mauritius,MUS,2025,0.00539956803
4679,Mauritius,MUS,2026,0.00539956803
4680,Mauritius,MUS,2027,0.00539956803
4681,Mauritius,MUS,2028,0.00539956803
4682,Mauritius,MUS,2029,0.00539956803
4683,Mauritius,MUS,2030,0.00539956803
4684,Mauritius,MUS,2031,0.00539956803
4685,Mauritius,MUS,2032,0.00539956803
4686,Mauritius,MUS,2033,0.00539956803
4687,Mauritius,MUS,2034,0.00539956803
4688,Mauritius,MUS,2035,0.00539956803
4689,Mauritius,MUS,2036,0.00539956803
4690,Mauritius,MUS,2037,0.00539956803
4691,Mauritius,MUS,2038,0.00539956803
4692,Mauritius,MUS,2039,0.00539956803
4693,Mauritius,MUS,2040,0.00539956803
4694,Mauritius,MUS,2041,0.00539956803
4695,Mauritius,MUS,2042,0.00539956803
4696,Mauritius,MUS,2043,0.00539956803
4697,Mauritius,MUS,2044,0.00539956803
4698,Mauritius,MUS,2045,0.00539956803
4699,Mauritius,MUS,2046,0.00539956803
4700,Mauritius,MUS,2047,0.00539956803
4701,Mauritius,MUS,2048,0.00539956803
4702,Mauritius,MUS,2049,0.00539956803
4703,Mauritius,MUS,2050,0.00539956803
4704,Malawi,MWI,2023,0.00539956803
4705,Malawi,MWI,2024,0.00539956803
4706,Malawi,MWI,2025,0.00539956803
4707,Malawi,MWI,2026,0.00539956803
4708,Malawi,MWI,2027,0.00539956803
