,Country,ISO3,Year,frac_trns_fuelmix_rail_freight_electricity
3595,Latin America & Caribbean (excluding high income),LAC,2034,0.0
3596,Latin America & Caribbean (excluding high income),LAC,2035,0.0
3597,Latin America & Caribbean (excluding high income),LAC,2036,0.0
3598,Latin America & Caribbean (excluding high income),LAC,2037,0.0
3599,Latin America & Caribbean (excluding high income),LAC,2038,0.0
3600,Latin America & Caribbean (excluding high income),LAC,2039,0.0
3601,Latin America & Caribbean (excluding high income),LAC,2040,0.0
3602,Latin America & Caribbean (excluding high income),LAC,2041,0.0
3603,Latin America & Caribbean (excluding high income),LAC,2042,0.0
3604,Latin America & Caribbean (excluding high income),LAC,2043,0.0
3605,Latin America & Caribbean (excluding high income),LAC,2044,0.0
3606,Latin America & Caribbean (excluding high income),LAC,2045,0.0
3607,Latin America & Caribbean (excluding high income),LAC,2046,0.0
3608,Latin America & Caribbean (excluding high income),LAC,2047,0.0
3609,Latin America & Caribbean (excluding high income),LAC,2048,0.0
3610,Latin America & Caribbean (excluding high income),LAC,2049,0.0
3611,Latin America & Caribbean (excluding high income),LAC,2050,0.0
3612,Lao PDR,LAO,2023,0.0
3613,Lao PDR,LAO,2024,0.0
3614,Lao PDR,LAO,2025,0.0
3615,Lao PDR,LAO,2026,0.0
3616,Lao PDR,LAO,2027,0.0
3617,Lao PDR,LAO,2028,0.0
3618,Lao PDR,LAO,2029,0.0
3619,Lao PDR,LAO,2030,0.0
3620,Lao PDR,LAO,2031,0.0
3621,Lao PDR,LAO,2032,0.0
3622,Lao PDR,LAO,2033,0.0
3623,Lao PDR,LAO,2034,0.0
3624,Lao PDR,LAO,2035,0.0
3625,Lao PDR,LAO,2036,0.0
3626,Lao PDR,LAO,2037,0.0
3627,Lao PDR,LAO,2038,0.0
3628,Lao PDR,LAO,2039,0.0
3629,Lao PDR,LAO,2040,0.0
3630,Lao PDR,LAO,2041,0.0
3631,Lao PDR,LAO,2042,0.0
3632,Lao PDR,LAO,2043,0.0
3633,Lao PDR,LAO,2044,0.0
3634,Lao PDR,LAO,2045,0.0
3635,Lao PDR,LAO,2046,0.0
3636,Lao PDR,LAO,2047,0.0
3637,Lao PDR,LAO,2048,0.0
3638,Lao PDR,LAO,2049,0.0
3639,Lao PDR,LAO,2050,0.0
3640,Lebanon,LBN,2023,0.0
3641,Lebanon,LBN,2024,0.0
3642,Lebanon,LBN,2025,0.0
3643,Lebanon,LBN,2026,0.0
3644,Lebanon,LBN,2027,0.0
3645,Lebanon,LBN,2028,0.0
3646,Lebanon,LBN,2029,0.0
3647,Lebanon,LBN,2030,0.0
3648,Lebanon,LBN,2031,0.0
3649,Lebanon,LBN,2032,0.0
3650,Lebanon,LBN,2033,0.0
3651,Lebanon,LBN,2034,0.0
3652,Lebanon,LBN,2035,0.0
3653,Lebanon,LBN,2036,0.0
3654,Lebanon,LBN,2037,0.0
3655,Lebanon,LBN,2038,0.0
3656,Lebanon,LBN,2039,0.0
3657,Lebanon,LBN,2040,0.0
3658,Lebanon,LBN,2041,0.0
3659,Lebanon,LBN,2042,0.0
3660,Lebanon,LBN,2043,0.0
3661,Lebanon,LBN,2044,0.0
3662,Lebanon,LBN,2045,0.0
3663,Lebanon,LBN,2046,0.0
3664,Lebanon,LBN,2047,0.0
3665,Lebanon,LBN,2048,0.0
3666,Lebanon,LBN,2049,0.0
3667,Lebanon,LBN,2050,0.0
3668,Liberia,LBR,2023,0.0
3669,Liberia,LBR,2024,0.0
3670,Liberia,LBR,2025,0.0
3671,Liberia,LBR,2026,0.0
3672,Liberia,LBR,2027,0.0
3673,Liberia,LBR,2028,0.0
3674,Liberia,LBR,2029,0.0
3675,Liberia,LBR,2030,0.0
3676,Liberia,LBR,2031,0.0
3677,Liberia,LBR,2032,0.0
3678,Liberia,LBR,2033,0.0
3679,Liberia,LBR,2034,0.0
3680,Liberia,LBR,2035,0.0
3681,Liberia,LBR,2036,0.0
3682,Liberia,LBR,2037,0.0
3683,Liberia,LBR,2038,0.0
3684,Liberia,LBR,2039,0.0
3685,Liberia,LBR,2040,0.0
3686,Liberia,LBR,2041,0.0
3687,Liberia,LBR,2042,0.0
3688,Liberia,LBR,2043,0.0
3689,Liberia,LBR,2044,0.0
3690,Liberia,LBR,2045,0.0
3691,Liberia,LBR,2046,0.0
3692,Liberia,LBR,2047,0.0
3693,Liberia,LBR,2048,0.0
3694,Liberia,LBR,2049,0.0
3695,Liberia,LBR,2050,0.0
3696,Libya,LBY,2023,0.0
3697,Libya,LBY,2024,0.0
3698,Libya,LBY,2025,0.0
3699,Libya,LBY,2026,0.0
3700,Libya,LBY,2027,0.0
3701,Libya,LBY,2028,0.0
3702,Libya,LBY,2029,0.0
3703,Libya,LBY,2030,0.0
3704,Libya,LBY,2031,0.0
3705,Libya,LBY,2032,0.0
3706,Libya,LBY,2033,0.0
3707,Libya,LBY,2034,0.0
3708,Libya,LBY,2035,0.0
3709,Libya,LBY,2036,0.0
3710,Libya,LBY,2037,0.0
3711,Libya,LBY,2038,0.0
3712,Libya,LBY,2039,0.0
3713,Libya,LBY,2040,0.0
3714,Libya,LBY,2041,0.0
3715,Libya,LBY,2042,0.0
3716,Libya,LBY,2043,0.0
3717,Libya,LBY,2044,0.0
3718,Libya,LBY,2045,0.0
3719,Libya,LBY,2046,0.0
3720,Libya,LBY,2047,0.0
3721,Libya,LBY,2048,0.0
3722,Libya,LBY,2049,0.0
3723,Libya,LBY,2050,0.0
3724,St. Lucia,LCA,2023,0.0
3725,St. Lucia,LCA,2024,0.0
3726,St. Lucia,LCA,2025,0.0
3727,St. Lucia,LCA,2026,0.0
3728,St. Lucia,LCA,2027,0.0
3729,St. Lucia,LCA,2028,0.0
3730,St. Lucia,LCA,2029,0.0
3731,St. Lucia,LCA,2030,0.0
3732,St. Lucia,LCA,2031,0.0
3733,St. Lucia,LCA,2032,0.0
3734,St. Lucia,LCA,2033,0.0
3735,St. Lucia,LCA,2034,0.0
3736,St. Lucia,LCA,2035,0.0
3737,St. Lucia,LCA,2036,0.0
3738,St. Lucia,LCA,2037,0.0
3739,St. Lucia,LCA,2038,0.0
3740,St. Lucia,LCA,2039,0.0
3741,St. Lucia,LCA,2040,0.0
3742,St. Lucia,LCA,2041,0.0
3743,St. Lucia,LCA,2042,0.0
3744,St. Lucia,LCA,2043,0.0
3745,St. Lucia,LCA,2044,0.0
3746,St. Lucia,LCA,2045,0.0
3747,St. Lucia,LCA,2046,0.0
3748,St. Lucia,LCA,2047,0.0
3749,St. Lucia,LCA,2048,0.0
3750,St. Lucia,LCA,2049,0.0
3751,St. Lucia,LCA,2050,0.0
3752,Latin America & Caribbean,LCN,2023,0.0
3753,Latin America & Caribbean,LCN,2024,0.0
3754,Latin America & Caribbean,LCN,2025,0.0
3755,Latin America & Caribbean,LCN,2026,0.0
3756,Latin America & Caribbean,LCN,2027,0.0
3757,Latin America & Caribbean,LCN,2028,0.0
3758,Latin America & Caribbean,LCN,2029,0.0
3759,Latin America & Caribbean,LCN,2030,0.0
3760,Latin America & Caribbean,LCN,2031,0.0
3761,Latin America & Caribbean,LCN,2032,0.0
3762,Latin America & Caribbean,LCN,2033,0.0
3763,Latin America & Caribbean,LCN,2034,0.0
3764,Latin America & Caribbean,LCN,2035,0.0
3765,Latin America & Caribbean,LCN,2036,0.0
3766,Latin America & Caribbean,LCN,2037,0.0
3767,Latin America & Caribbean,LCN,2038,0.0
3768,Latin America & Caribbean,LCN,2039,0.0
3769,Latin America & Caribbean,LCN,2040,0.0
3770,Latin America & Caribbean,LCN,2041,0.0
3771,Latin America & Caribbean,LCN,2042,0.0
3772,Latin America & Caribbean,LCN,2043,0.0
3773,Latin America & Caribbean,LCN,2044,0.0
3774,Latin America & Caribbean,LCN,2045,0.0
3775,Latin America & Caribbean,LCN,2046,0.0
3776,Latin America & Caribbean,LCN,2047,0.0
3777,Latin America & Caribbean,LCN,2048,0.0
3778,Latin America & Caribbean,LCN,2049,0.0
3779,Latin America & Caribbean,LCN,2050,0.0
3780,Least developed countries: UN classification,LDC,2023,0.0
3781,Least developed countries: UN classification,LDC,2024,0.0
3782,Least developed countries: UN classification,LDC,2025,0.0
3783,Least developed countries: UN classification,LDC,2026,0.0
3784,Least developed countries: UN classification,LDC,2027,0.0
3785,Least developed countries: UN classification,LDC,2028,0.0
3786,Least developed countries: UN classification,LDC,2029,0.0
3787,Least developed countries: UN classification,LDC,2030,0.0
3788,Least developed countries: UN classification,LDC,2031,0.0
3789,Least developed countries: UN classification,LDC,2032,0.0
3790,Least developed countries: UN classification,LDC,2033,0.0
3791,Least developed countries: UN classification,LDC,2034,0.0
3792,Least developed countries: UN classification,LDC,2035,0.0
3793,Least developed countries: UN classification,LDC,2036,0.0
3794,Least developed countries: UN classification,LDC,2037,0.0
3795,Least developed countries: UN classification,LDC,2038,0.0
3796,Least developed countries: UN classification,LDC,2039,0.0
3797,Least developed countries: UN classification,LDC,2040,0.0
3798,Least developed countries: UN classification,LDC,2041,0.0
3799,Least developed countries: UN classification,LDC,2042,0.0
3800,Least developed countries: UN classification,LDC,2043,0.0
3801,Least developed countries: UN classification,LDC,2044,0.0
3802,Least developed countries: UN classification,LDC,2045,0.0
3803,Least developed countries: UN classification,LDC,2046,0.0
3804,Least developed countries: UN classification,LDC,2047,0.0
3805,Least developed countries: UN classification,LDC,2048,0.0
3806,Least developed countries: UN classification,LDC,2049,0.0
3807,Least developed countries: UN classification,LDC,2050,0.0
3808,Low income,LIC,2023,0.0
3809,Low income,LIC,2024,0.0
3810,Low income,LIC,2025,0.0
3811,Low income,LIC,2026,0.0
3812,Low income,LIC,2027,0.0
3813,Low income,LIC,2028,0.0
3814,Low income,LIC,2029,0.0
3815,Low income,LIC,2030,0.0
3816,Low income,LIC,2031,0.0
3817,Low income,LIC,2032,0.0
3818,Low income,LIC,2033,0.0
3819,Low income,LIC,2034,0.0
3820,Low income,LIC,2035,0.0
3821,Low income,LIC,2036,0.0
3822,Low income,LIC,2037,0.0
3823,Low income,LIC,2038,0.0
3824,Low income,LIC,2039,0.0
3825,Low income,LIC,2040,0.0
3826,Low income,LIC,2041,0.0
3827,Low income,LIC,2042,0.0
3828,Low income,LIC,2043,0.0
3829,Low income,LIC,2044,0.0
3830,Low income,LIC,2045,0.0
3831,Low income,LIC,2046,0.0
3832,Low income,LIC,2047,0.0
3833,Low income,LIC,2048,0.0
3834,Low income,LIC,2049,0.0
3835,Low income,LIC,2050,0.0
3836,Liechtenstein,LIE,2023,0.0
3837,Liechtenstein,LIE,2024,0.0
3838,Liechtenstein,LIE,2025,0.0
3839,Liechtenstein,LIE,2026,0.0
3840,Liechtenstein,LIE,2027,0.0
3841,Liechtenstein,LIE,2028,0.0
3842,Liechtenstein,LIE,2029,0.0
3843,Liechtenstein,LIE,2030,0.0
3844,Liechtenstein,LIE,2031,0.0
3845,Liechtenstein,LIE,2032,0.0
3846,Liechtenstein,LIE,2033,0.0
3847,Liechtenstein,LIE,2034,0.0
3848,Liechtenstein,LIE,2035,0.0
3849,Liechtenstein,LIE,2036,0.0
3850,Liechtenstein,LIE,2037,0.0
3851,Liechtenstein,LIE,2038,0.0
3852,Liechtenstein,LIE,2039,0.0
3853,Liechtenstein,LIE,2040,0.0
3854,Liechtenstein,LIE,2041,0.0
3855,Liechtenstein,LIE,2042,0.0
3856,Liechtenstein,LIE,2043,0.0
3857,Liechtenstein,LIE,2044,0.0
3858,Liechtenstein,LIE,2045,0.0
3859,Liechtenstein,LIE,2046,0.0
3860,Liechtenstein,LIE,2047,0.0
3861,Liechtenstein,LIE,2048,0.0
3862,Liechtenstein,LIE,2049,0.0
3863,Liechtenstein,LIE,2050,0.0
3864,Sri Lanka,LKA,2023,0.0
3865,Sri Lanka,LKA,2024,0.0
3866,Sri Lanka,LKA,2025,0.0
3867,Sri Lanka,LKA,2026,0.0
3868,Sri Lanka,LKA,2027,0.0
3869,Sri Lanka,LKA,2028,0.0
3870,Sri Lanka,LKA,2029,0.0
3871,Sri Lanka,LKA,2030,0.0
3872,Sri Lanka,LKA,2031,0.0
3873,Sri Lanka,LKA,2032,0.0
3874,Sri Lanka,LKA,2033,0.0
3875,Sri Lanka,LKA,2034,0.0
3876,Sri Lanka,LKA,2035,0.0
3877,Sri Lanka,LKA,2036,0.0
3878,Sri Lanka,LKA,2037,0.0
3879,Sri Lanka,LKA,2038,0.0
3880,Sri Lanka,LKA,2039,0.0
3881,Sri Lanka,LKA,2040,0.0
3882,Sri Lanka,LKA,2041,0.0
3883,Sri Lanka,LKA,2042,0.0
3884,Sri Lanka,LKA,2043,0.0
3885,Sri Lanka,LKA,2044,0.0
3886,Sri Lanka,LKA,2045,0.0
3887,Sri Lanka,LKA,2046,0.0
3888,Sri Lanka,LKA,2047,0.0
3889,Sri Lanka,LKA,2048,0.0
3890,Sri Lanka,LKA,2049,0.0
3891,Sri Lanka,LKA,2050,0.0
3892,Lower middle income,LMC,2023,0.0
3893,Lower middle income,LMC,2024,0.0
3894,Lower middle income,LMC,2025,0.0
3895,Lower middle income,LMC,2026,0.0
3896,Lower middle income,LMC,2027,0.0
3897,Lower middle income,LMC,2028,0.0
3898,Lower middle income,LMC,2029,0.0
3899,Lower middle income,LMC,2030,0.0
3900,Lower middle income,LMC,2031,0.0
3901,Lower middle income,LMC,2032,0.0
3902,Lower middle income,LMC,2033,0.0
3903,Lower middle income,LMC,2034,0.0
3904,Lower middle income,LMC,2035,0.0
3905,Lower middle income,LMC,2036,0.0
3906,Lower middle income,LMC,2037,0.0
3907,Lower middle income,LMC,2038,0.0
3908,Lower middle income,LMC,2039,0.0
3909,Lower middle income,LMC,2040,0.0
3910,Lower middle income,LMC,2041,0.0
3911,Lower middle income,LMC,2042,0.0
3912,Lower middle income,LMC,2043,0.0
3913,Lower middle income,LMC,2044,0.0
3914,Lower middle income,LMC,2045,0.0
3915,Lower middle income,LMC,2046,0.0
3916,Lower middle income,LMC,2047,0.0
3917,Lower middle income,LMC,2048,0.0
3918,Lower middle income,LMC,2049,0.0
3919,Lower middle income,LMC,2050,0.0
3920,Low & middle income,LMY,2023,0.0
3921,Low & middle income,LMY,2024,0.0
3922,Low & middle income,LMY,2025,0.0
3923,Low & middle income,LMY,2026,0.0
3924,Low & middle income,LMY,2027,0.0
3925,Low & middle income,LMY,2028,0.0
3926,Low & middle income,LMY,2029,0.0
3927,Low & middle income,LMY,2030,0.0
3928,Low & middle income,LMY,2031,0.0
3929,Low & middle income,LMY,2032,0.0
3930,Low & middle income,LMY,2033,0.0
3931,Low & middle income,LMY,2034,0.0
3932,Low & middle income,LMY,2035,0.0
3933,Low & middle income,LMY,2036,0.0
3934,Low & middle income,LMY,2037,0.0
3935,Low & middle income,LMY,2038,0.0
3936,Low & middle income,LMY,2039,0.0
3937,Low & middle income,LMY,2040,0.0
3938,Low & middle income,LMY,2041,0.0
3939,Low & middle income,LMY,2042,0.0
3940,Low & middle income,LMY,2043,0.0
3941,Low & middle income,LMY,2044,0.0
3942,Low & middle income,LMY,2045,0.0
3943,Low & middle income,LMY,2046,0.0
3944,Low & middle income,LMY,2047,0.0
3945,Low & middle income,LMY,2048,0.0
3946,Low & middle income,LMY,2049,0.0
3947,Low & middle income,LMY,2050,0.0
3948,Lesotho,LSO,2023,0.0
3949,Lesotho,LSO,2024,0.0
3950,Lesotho,LSO,2025,0.0
3951,Lesotho,LSO,2026,0.0
3952,Lesotho,LSO,2027,0.0
3953,Lesotho,LSO,2028,0.0
3954,Lesotho,LSO,2029,0.0
3955,Lesotho,LSO,2030,0.0
3956,Lesotho,LSO,2031,0.0
3957,Lesotho,LSO,2032,0.0
3958,Lesotho,LSO,2033,0.0
3959,Lesotho,LSO,2034,0.0
3960,Lesotho,LSO,2035,0.0
3961,Lesotho,LSO,2036,0.0
3962,Lesotho,LSO,2037,0.0
3963,Lesotho,LSO,2038,0.0
3964,Lesotho,LSO,2039,0.0
3965,Lesotho,LSO,2040,0.0
3966,Lesotho,LSO,2041,0.0
3967,Lesotho,LSO,2042,0.0
3968,Lesotho,LSO,2043,0.0
3969,Lesotho,LSO,2044,0.0
3970,Lesotho,LSO,2045,0.0
3971,Lesotho,LSO,2046,0.0
3972,Lesotho,LSO,2047,0.0
3973,Lesotho,LSO,2048,0.0
3974,Lesotho,LSO,2049,0.0
3975,Lesotho,LSO,2050,0.0
3976,Late-demographic dividend,LTE,2023,0.0
3977,Late-demographic dividend,LTE,2024,0.0
3978,Late-demographic dividend,LTE,2025,0.0
3979,Late-demographic dividend,LTE,2026,0.0
3980,Late-demographic dividend,LTE,2027,0.0
3981,Late-demographic dividend,LTE,2028,0.0
3982,Late-demographic dividend,LTE,2029,0.0
3983,Late-demographic dividend,LTE,2030,0.0
3984,Late-demographic dividend,LTE,2031,0.0
3985,Late-demographic dividend,LTE,2032,0.0
3986,Late-demographic dividend,LTE,2033,0.0
3987,Late-demographic dividend,LTE,2034,0.0
3988,Late-demographic dividend,LTE,2035,0.0
3989,Late-demographic dividend,LTE,2036,0.0
3990,Late-demographic dividend,LTE,2037,0.0
3991,Late-demographic dividend,LTE,2038,0.0
3992,Late-demographic dividend,LTE,2039,0.0
3993,Late-demographic dividend,LTE,2040,0.0
3994,Late-demographic dividend,LTE,2041,0.0
3995,Late-demographic dividend,LTE,2042,0.0
3996,Late-demographic dividend,LTE,2043,0.0
3997,Late-demographic dividend,LTE,2044,0.0
3998,Late-demographic dividend,LTE,2045,0.0
3999,Late-demographic dividend,LTE,2046,0.0
4000,Late-demographic dividend,LTE,2047,0.0
4001,Late-demographic dividend,LTE,2048,0.0
4002,Late-demographic dividend,LTE,2049,0.0
4003,Late-demographic dividend,LTE,2050,0.0
4004,Lithuania,LTU,2023,0.0
4005,Lithuania,LTU,2024,0.0
4006,Lithuania,LTU,2025,0.0
4007,Lithuania,LTU,2026,0.0
4008,Lithuania,LTU,2027,0.0
4009,Lithuania,LTU,2028,0.0
4010,Lithuania,LTU,2029,0.0
4011,Lithuania,LTU,2030,0.0
4012,Lithuania,LTU,2031,0.0
4013,Lithuania,LTU,2032,0.0
4014,Lithuania,LTU,2033,0.0
4015,Lithuania,LTU,2034,0.0
4016,Lithuania,LTU,2035,0.0
4017,Lithuania,LTU,2036,0.0
4018,Lithuania,LTU,2037,0.0
4019,Lithuania,LTU,2038,0.0
4020,Lithuania,LTU,2039,0.0
4021,Lithuania,LTU,2040,0.0
4022,Lithuania,LTU,2041,0.0
4023,Lithuania,LTU,2042,0.0
4024,Lithuania,LTU,2043,0.0
4025,Lithuania,LTU,2044,0.0
4026,Lithuania,LTU,2045,0.0
4027,Lithuania,LTU,2046,0.0
4028,Lithuania,LTU,2047,0.0
4029,Lithuania,LTU,2048,0.0
4030,Lithuania,LTU,2049,0.0
4031,Lithuania,LTU,2050,0.0
4032,Luxembourg,LUX,2023,0.0
4033,Luxembourg,LUX,2024,0.0
4034,Luxembourg,LUX,2025,0.0
4035,Luxembourg,LUX,2026,0.0
4036,Luxembourg,LUX,2027,0.0
4037,Luxembourg,LUX,2028,0.0
4038,Luxembourg,LUX,2029,0.0
4039,Luxembourg,LUX,2030,0.0
4040,Luxembourg,LUX,2031,0.0
4041,Luxembourg,LUX,2032,0.0
4042,Luxembourg,LUX,2033,0.0
4043,Luxembourg,LUX,2034,0.0
4044,Luxembourg,LUX,2035,0.0
4045,Luxembourg,LUX,2036,0.0
4046,Luxembourg,LUX,2037,0.0
4047,Luxembourg,LUX,2038,0.0
4048,Luxembourg,LUX,2039,0.0
4049,Luxembourg,LUX,2040,0.0
4050,Luxembourg,LUX,2041,0.0
4051,Luxembourg,LUX,2042,0.0
4052,Luxembourg,LUX,2043,0.0
4053,Luxembourg,LUX,2044,0.0
4054,Luxembourg,LUX,2045,0.0
4055,Luxembourg,LUX,2046,0.0
4056,Luxembourg,LUX,2047,0.0
4057,Luxembourg,LUX,2048,0.0
4058,Luxembourg,LUX,2049,0.0
4059,Luxembourg,LUX,2050,0.0
4060,Latvia,LVA,2023,0.0
4061,Latvia,LVA,2024,0.0
4062,Latvia,LVA,2025,0.0
4063,Latvia,LVA,2026,0.0
4064,Latvia,LVA,2027,0.0
4065,Latvia,LVA,2028,0.0
4066,Latvia,LVA,2029,0.0
4067,Latvia,LVA,2030,0.0
4068,Latvia,LVA,2031,0.0
4069,Latvia,LVA,2032,0.0
4070,Latvia,LVA,2033,0.0
4071,Latvia,LVA,2034,0.0
4072,Latvia,LVA,2035,0.0
4073,Latvia,LVA,2036,0.0
4074,Latvia,LVA,2037,0.0
4075,Latvia,LVA,2038,0.0
4076,Latvia,LVA,2039,0.0
4077,Latvia,LVA,2040,0.0
4078,Latvia,LVA,2041,0.0
4079,Latvia,LVA,2042,0.0
4080,Latvia,LVA,2043,0.0
4081,Latvia,LVA,2044,0.0
4082,Latvia,LVA,2045,0.0
4083,Latvia,LVA,2046,0.0
4084,Latvia,LVA,2047,0.0
4085,Latvia,LVA,2048,0.0
4086,Latvia,LVA,2049,0.0
4087,Latvia,LVA,2050,0.0
4088,"Macao SAR, China",MAC,2023,0.0
4089,"Macao SAR, China",MAC,2024,0.0
4090,"Macao SAR, China",MAC,2025,0.0
4091,"Macao SAR, China",MAC,2026,0.0
4092,"Macao SAR, China",MAC,2027,0.0
4093,"Macao SAR, China",MAC,2028,0.0
4094,"Macao SAR, China",MAC,2029,0.0
4095,"Macao SAR, China",MAC,2030,0.0
4096,"Macao SAR, China",MAC,2031,0.0
4097,"Macao SAR, China",MAC,2032,0.0
4098,"Macao SAR, China",MAC,2033,0.0
4099,"Macao SAR, China",MAC,2034,0.0
4100,"Macao SAR, China",MAC,2035,0.0
4101,"Macao SAR, China",MAC,2036,0.0
4102,"Macao SAR, China",MAC,2037,0.0
4103,"Macao SAR, China",MAC,2038,0.0
4104,"Macao SAR, China",MAC,2039,0.0
4105,"Macao SAR, China",MAC,2040,0.0
4106,"Macao SAR, China",MAC,2041,0.0
4107,"Macao SAR, China",MAC,2042,0.0
4108,"Macao SAR, China",MAC,2043,0.0
4109,"Macao SAR, China",MAC,2044,0.0
4110,"Macao SAR, China",MAC,2045,0.0
4111,"Macao SAR, China",MAC,2046,0.0
4112,"Macao SAR, China",MAC,2047,0.0
4113,"Macao SAR, China",MAC,2048,0.0
4114,"Macao SAR, China",MAC,2049,0.0
4115,"Macao SAR, China",MAC,2050,0.0
4116,St. Martin (French part),MAF,2023,0.0
4117,St. Martin (French part),MAF,2024,0.0
4118,St. Martin (French part),MAF,2025,0.0
4119,St. Martin (French part),MAF,2026,0.0
4120,St. Martin (French part),MAF,2027,0.0
4121,St. Martin (French part),MAF,2028,0.0
4122,St. Martin (French part),MAF,2029,0.0
4123,St. Martin (French part),MAF,2030,0.0
4124,St. Martin (French part),MAF,2031,0.0
4125,St. Martin (French part),MAF,2032,0.0
4126,St. Martin (French part),MAF,2033,0.0
4127,St. Martin (French part),MAF,2034,0.0
4128,St. Martin (French part),MAF,2035,0.0
4129,St. Martin (French part),MAF,2036,0.0
4130,St. Martin (French part),MAF,2037,0.0
4131,St. Martin (French part),MAF,2038,0.0
4132,St. Martin (French part),MAF,2039,0.0
4133,St. Martin (French part),MAF,2040,0.0
4134,St. Martin (French part),MAF,2041,0.0
4135,St. Martin (French part),MAF,2042,0.0
4136,St. Martin (French part),MAF,2043,0.0
4137,St. Martin (French part),MAF,2044,0.0
4138,St. Martin (French part),MAF,2045,0.0
4139,St. Martin (French part),MAF,2046,0.0
4140,St. Martin (French part),MAF,2047,0.0
4141,St. Martin (French part),MAF,2048,0.0
4142,St. Martin (French part),MAF,2049,0.0
4143,St. Martin (French part),MAF,2050,0.0
4144,Morocco,MAR,2023,0.0
4145,Morocco,MAR,2024,0.0
4146,Morocco,MAR,2025,0.0
4147,Morocco,MAR,2026,0.0
4148,Morocco,MAR,2027,0.0
4149,Morocco,MAR,2028,0.0
4150,Morocco,MAR,2029,0.0
4151,Morocco,MAR,2030,0.0
4152,Morocco,MAR,2031,0.0
4153,Morocco,MAR,2032,0.0
4154,Morocco,MAR,2033,0.0
4155,Morocco,MAR,2034,0.0
4156,Morocco,MAR,2035,0.0
4157,Morocco,MAR,2036,0.0
4158,Morocco,MAR,2037,0.0
4159,Morocco,MAR,2038,0.0
4160,Morocco,MAR,2039,0.0
4161,Morocco,MAR,2040,0.0
4162,Morocco,MAR,2041,0.0
4163,Morocco,MAR,2042,0.0
4164,Morocco,MAR,2043,0.0
4165,Morocco,MAR,2044,0.0
4166,Morocco,MAR,2045,0.0
4167,Morocco,MAR,2046,0.0
4168,Morocco,MAR,2047,0.0
4169,Morocco,MAR,2048,0.0
4170,Morocco,MAR,2049,0.0
4171,Morocco,MAR,2050,0.0
4172,Monaco,MCO,2023,0.0
4173,Monaco,MCO,2024,0.0
4174,Monaco,MCO,2025,0.0
4175,Monaco,MCO,2026,0.0
4176,Monaco,MCO,2027,0.0
4177,Monaco,MCO,2028,0.0
4178,Monaco,MCO,2029,0.0
4179,Monaco,MCO,2030,0.0
4180,Monaco,MCO,2031,0.0
4181,Monaco,MCO,2032,0.0
4182,Monaco,MCO,2033,0.0
4183,Monaco,MCO,2034,0.0
4184,Monaco,MCO,2035,0.0
4185,Monaco,MCO,2036,0.0
4186,Monaco,MCO,2037,0.0
4187,Monaco,MCO,2038,0.0
4188,Monaco,MCO,2039,0.0
4189,Monaco,MCO,2040,0.0
4190,Monaco,MCO,2041,0.0
4191,Monaco,MCO,2042,0.0
4192,Monaco,MCO,2043,0.0
4193,Monaco,MCO,2044,0.0
4194,Monaco,MCO,2045,0.0
4195,Monaco,MCO,2046,0.0
4196,Monaco,MCO,2047,0.0
4197,Monaco,MCO,2048,0.0
4198,Monaco,MCO,2049,0.0
4199,Monaco,MCO,2050,0.0
4200,Moldova,MDA,2023,0.0
4201,Moldova,MDA,2024,0.0
4202,Moldova,MDA,2025,0.0
4203,Moldova,MDA,2026,0.0
4204,Moldova,MDA,2027,0.0
4205,Moldova,MDA,2028,0.0
4206,Moldova,MDA,2029,0.0
4207,Moldova,MDA,2030,0.0
4208,Moldova,MDA,2031,0.0
4209,Moldova,MDA,2032,0.0
4210,Moldova,MDA,2033,0.0
4211,Moldova,MDA,2034,0.0
4212,Moldova,MDA,2035,0.0
4213,Moldova,MDA,2036,0.0
4214,Moldova,MDA,2037,0.0
4215,Moldova,MDA,2038,0.0
4216,Moldova,MDA,2039,0.0
4217,Moldova,MDA,2040,0.0
4218,Moldova,MDA,2041,0.0
4219,Moldova,MDA,2042,0.0
4220,Moldova,MDA,2043,0.0
4221,Moldova,MDA,2044,0.0
4222,Moldova,MDA,2045,0.0
4223,Moldova,MDA,2046,0.0
4224,Moldova,MDA,2047,0.0
4225,Moldova,MDA,2048,0.0
4226,Moldova,MDA,2049,0.0
4227,Moldova,MDA,2050,0.0
4228,Madagascar,MDG,2023,0.0
4229,Madagascar,MDG,2024,0.0
4230,Madagascar,MDG,2025,0.0
4231,Madagascar,MDG,2026,0.0
4232,Madagascar,MDG,2027,0.0
4233,Madagascar,MDG,2028,0.0
4234,Madagascar,MDG,2029,0.0
4235,Madagascar,MDG,2030,0.0
4236,Madagascar,MDG,2031,0.0
4237,Madagascar,MDG,2032,0.0
4238,Madagascar,MDG,2033,0.0
4239,Madagascar,MDG,2034,0.0
4240,Madagascar,MDG,2035,0.0
4241,Madagascar,MDG,2036,0.0
4242,Madagascar,MDG,2037,0.0
4243,Madagascar,MDG,2038,0.0
4244,Madagascar,MDG,2039,0.0
4245,Madagascar,MDG,2040,0.0
4246,Madagascar,MDG,2041,0.0
4247,Madagascar,MDG,2042,0.0
4248,Madagascar,MDG,2043,0.0
4249,Madagascar,MDG,2044,0.0
4250,Madagascar,MDG,2045,0.0
4251,Madagascar,MDG,2046,0.0
4252,Madagascar,MDG,2047,0.0
