"SUBJECT","LOCATION","TIME","Value","INDICATOR","MEASURE","FREQUENCY"
"RAIL","AZE",2019,5152,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LUX",2014,208,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DZA",2021,109043.269923121,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","AZE",2020,4861,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRQ",2020,61917.6369897912,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BLR",2012,48351,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NZL",2014,4492.652586,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","STP",2012,12823.9018285489,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ECU",2011,22884.1356986857,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRQ",2021,63954.3394198376,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CPV",2020,12868.2292197418,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GUY",2018,13083.0007277114,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UKR",2019,181844,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2011,12661.4508424905,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CPV",2021,12881.6145778075,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LUX",2018,223.158399212,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2013,11346.3799314406,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2012,12650.9291384322,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRI",2020,31705.8871764661,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NZL",2017,3618.534146,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","STP",2015,12822.1156305974,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2013,12638.9814928985,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CRI",2012,16212.5083924811,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2014,12625.523500237,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRI",2021,30825.606782808,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CRI",2013,16763.2174589651,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2011,13062.2481077904,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","THA",2020,259841.131966706,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2015,12610.2949347723,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LUX",2021,176,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BLR",2019,48205,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ISL",2015,13910.4908412819,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2016,12579.7049187402,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","STP",2019,12816.4201662651,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CRI",2015,17878.5343061598,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2013,13126.861011842,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2014,13158.2946674916,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2017,12547.2187816291,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2011,27116.0597789303,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2018,11265.9660982358,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2015,13188.9551926682,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2018,12512.8506839989,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2012,28908.8883827463,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRT",2015,2661,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MMR",2017,20513.7417514741,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2019,12476.6725964415,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2020,12438.7269351584,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2013,30656.4829280036,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MMR",2018,21095.7807745488,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2015,18906,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2017,13191.9405043425,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CRI",2019,18931.9528723071,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BDI",2021,12474.5232338869,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2016,15873,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CRI",2020,19209.3834764206,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SUR",2013,13067.9073757749,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2011,6698,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2017,15014,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2012,127768.565188059,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CRI",2021,19125.3491547046,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRT",2019,2476,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CUB",2011,25167.9106226127,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BLZ",2016,12962.5741455502,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2020,13190.8723819946,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2017,33377.1020850088,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2013,130844.636332977,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2018,33043.930439022,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ESP",2015,10812,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2014,133541.358525277,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CUB",2013,27110.4632941731,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2011,2438,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ISR",2014,1165.4,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2015,113650.71562334,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BLZ",2018,12957.5525658829,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2016,114300.848009232,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2020,32478.528804705,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2013,2086,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2011,5976,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CUB",2015,29077.218432873,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2017,102828.721748327,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2014,2119,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CUB",2016,29179.6039197658,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2012,36011.1406577676,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2018,103347.084928119,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BLZ",2021,12960.9204111569,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CUB",2017,29289.3616196464,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2015,2183,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TKM",2013,17383.9035690336,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2019,104655.739952728,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CUB",2018,29404.8998475156,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2016,2160,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2015,4748.521,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BOL",2012,12753.9928269421,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2020,105434.84350682,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SVN",2012,3470,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BOL",2013,12808.6008717916,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2018,2743,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEL",2021,11346.1330186305,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2016,43063.16882271,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NER",2012,12379.0714365171,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BOL",2014,12864.5172516713,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SVN",2014,4110,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CUB",2021,30918.3652294815,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2012,11892.6858882365,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2020,3279,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2011,14744.7626245354,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SVN",2015,4175,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAK",2017,242532.631514971,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2013,11864.4077549829,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2019,47881.2485917555,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2012,14779.0042988737,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2014,11833.1826466196,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HTI",2011,11518.5601774112,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2013,14813.5640792644,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAK",2019,260927.957714982,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2021,50608.4563541215,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2015,11799.0352660146,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ITA",2015,20781,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MNG",2013,12946.736867055,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2016,11773.8495695899,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HTI",2013,11483.2293208852,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SVN",2018,5151,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2017,11745.5784928351,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2012,10875.9180782898,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CHL",2012,4089.738747,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BOL",2020,13036.7456124154,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BOL",2021,13201.6982258763,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2013,10781.2708491536,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2011,16013.6992072936,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2017,14987.661458523,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HTI",2015,11444.0017916552,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2019,11679.7758236711,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2014,10680.4421980343,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRA",2011,881756.461918316,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ITA",2019,21309,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2020,11642.2768621012,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2018,14711.1189291584,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWE",2012,22043,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2019,14991.3188892293,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MNG",2019,13270.6549551844,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BEN",2021,11780.7321836297,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2016,10448.185182312,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2020,15271.7394211682,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2011,12303.8815667156,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2015,19830.561050918,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2021,15486.8156565425,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ETH",2013,27942.4909825328,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HTI",2019,11139.2465181301,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRA",2015,1027610.02496679,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2018,10177.6801868527,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ETH",2014,30062.8839844599,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2017,20715.1195941443,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2011,113317,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2013,12276.8769525199,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2012,110065,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2014,12256.4872001424,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CHL",2020,3585.4572606123,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ETH",2016,32533.5754319799,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2013,112613,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2015,12231.4213071391,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2021,9900.90576298173,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRA",2018,1021077.57233453,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TLS",2021,12814.1586179058,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2016,12197.6191276566,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NGA",2017,256983.657533802,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HUN",2013,9722,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2017,12159.1283808896,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWE",2019,22222.065674494,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2015,116632,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWE",2020,22093.897979015,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JAM",2017,13771.019968617,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HUN",2014,10158,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2016,128866,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2018,12115.7111778627,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2019,12067.0960573262,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MOZ",2017,10591.3421738223,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2017,131204,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRB",2011,13223.829841893,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2018,129991,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BFA",2020,12013.2791539614,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRB",2012,13234.8574480955,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","VNM",2018,151325.518597352,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HUN",2017,11344.565,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JAM",2020,13761.9867202138,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2019,129161,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MOZ",2019,10319.5280908233,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PER",2015,97780.6591077284,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FIN",2012,9275,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2011,111961.999162691,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TON",2016,12892.4382444491,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2012,117675.125741214,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DEU",2021,123067,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDV",2018,12940.2356613636,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FIN",2014,9596,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LBY",2015,41719.81655964,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2013,123482.77483472,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRB",2016,13266.4543296456,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDV",2019,12942.4039184431,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MRT",2011,12569.6664853152,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRB",2017,13265.0440199108,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2011,464042.460684954,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2014,129378.53689545,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DJI",2013,12704.4231244462,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDV",2021,12987.7943429541,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2015,135330.66778298,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MRT",2013,12555.9411749385,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TON",2021,12894.5233187925,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DJI",2014,12705.987954131,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2016,141945.538179549,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MRT",2014,12547.052288681,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2017,148619.071461227,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2013,522953.745395366,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DJI",2015,12707.5369106723,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DJI",2016,12713.0618203024,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PHL",2011,117076.72908794,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FIN",2019,10270,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2018,155341.967932943,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DJI",2017,12718.5810239917,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2015,581963.596097707,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2019,162108.242529025,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWZ",2021,13188.9567398602,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ROU",2015,13673,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ROU",2016,13535,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2020,168911.956724741,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MEX",2015,82712,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GNQ",2014,14168.7540546707,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGD",2021,178159.469805059,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2017,635342.79609466,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DJI",2019,12729.6307655144,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2018,662016.699521195,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2011,3291,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DJI",2020,12735.1683755786,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FJI",2012,12914.6756710452,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PHL",2015,140715.47922664,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRN",2015,6461.9453403371,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2012,2908,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2020,715340.550229811,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PHL",2016,148614.358910342,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2013,3246,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FJI",2014,12926.3370671106,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2021,744203.794203925,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MUS",2011,13623.7360936046,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JPN",2013,21071,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2012,2278,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FJI",2015,12931.8026934734,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2014,3439,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2013,2448,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JPN",2014,21029,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FJI",2016,12930.7423860733,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2014,2453,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MUS",2013,13700.1051964963,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FJI",2017,12929.3583488034,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BRN",2019,6454.28956374991,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MKD",2011,479,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SYR",2019,23008.4484390099,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2017,3931,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2014,681696,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PHL",2021,191519.584848037,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2018,3792,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2016,2575,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MKD",2013,421,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PNG",2011,13659.2857732328,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GRC",2012,283,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2015,654481,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2019,3901.6,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2018,2592,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2020,4503,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MKD",2015,278,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TCD",2011,12792.1352025758,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FRA",2011,34202,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2019,16251.1484178996,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MKD",2016,222,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MUS",2019,13867.4762102945,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BGR",2021,4658,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BHR",2011,14739.8697362612,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2018,2818725.27746593,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2019,2933270.64981989,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2021,19285.4600903367,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BHR",2012,15300.6159069625,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PNG",2016,13955.8857439168,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TCD",2014,12814.0932378923,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2020,3048001.94264751,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MUS",2021,13911.9334351228,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BHR",2013,15874.5066573223,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2021,3240146.46910983,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GRC",2018,408,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TCD",2016,12773.6676718392,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BHR",2014,16436.2274891243,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DOM",2012,23168.7951693493,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MKD",2020,342,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRL",2011,105,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LSO",2017,12805.3133673486,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DOM",2013,24529.177434371,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BHR",2015,16968.2581011647,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BHR",2016,17123.8272039792,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TCD",2018,12679.644937945,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DOM",2014,25891.1251603369,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UGA",2011,12760.7091163927,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FRA",2018,33835.6,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","BTN",2020,13116.0620049126,"FREIGHTTRANSP","MLN_TONNEKM","A"
