iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_regional_natural_gas
LBR,Liberia,2045,0.021989664215253772
LBR,Liberia,2046,0.02196917374368643
LBR,Liberia,2047,0.021949483564187692
LBR,Liberia,2048,0.021930547689553603
LBR,Liberia,2049,0.021912323589778373
LBR,Liberia,2050,0.021894771873168684
LBY,Libya,2021,0.021292939313605506
LBY,Libya,2022,0.020568830888714116
LBY,Libya,2023,0.019896620442021284
LBY,Libya,2024,0.01927092158558353
LBY,Libya,2025,0.01868706839624461
LBY,Libya,2026,0.018293419187616993
LBY,Libya,2027,0.01791825719908505
LBY,Libya,2028,0.017560309968255444
LBY,Libya,2029,0.017218419190526767
LBY,Libya,2030,0.01689152819796821
LBY,Libya,2031,0.016571689309458293
LBY,Libya,2032,0.01626553147124318
LBY,Libya,2033,0.01597219525755556
LBY,Libya,2034,0.015690891750239643
LBY,Libya,2035,0.015420895453482226
LBY,Libya,2036,0.01516274742450728
LBY,Libya,2037,0.014914550400717399
LBY,Libya,2038,0.014675739880125983
LBY,Libya,2039,0.01444579326587462
LBY,Libya,2040,0.014224226048611031
LBY,Libya,2041,0.014030330547777015
LBY,Libya,2042,0.013842706619046345
LBY,Libya,2043,0.013661054823046212
LBY,Libya,2044,0.013485094484285259
LBY,Libya,2045,0.013314562244063391
LBY,Libya,2046,0.013158733914769478
LBY,Libya,2047,0.013007270251898004
LBY,Libya,2048,0.012859990410251458
LBY,Libya,2049,0.01271672339935736
LBY,Libya,2050,0.012577307421228047
LCA,St. Lucia,2021,0.0011931376638550473
LCA,St. Lucia,2022,0.001192755396850273
LCA,St. Lucia,2023,0.0011923792020576713
LCA,St. Lucia,2024,0.0011920089359340434
LCA,St. Lucia,2025,0.0011916444594251773
LCA,St. Lucia,2026,0.0011899240555254735
LCA,St. Lucia,2027,0.001188231514379161
LCA,St. Lucia,2028,0.0011865661645477034
LCA,St. Lucia,2029,0.0011849273559944782
LCA,St. Lucia,2030,0.0011833144592387932
LCA,St. Lucia,2031,0.0011798220623435284
LCA,St. Lucia,2032,0.001176389720953101
LCA,St. Lucia,2033,0.0011730158991949144
LCA,St. Lucia,2034,0.0011696991131253456
LCA,St. Lucia,2035,0.0011664379285534446
LCA,St. Lucia,2036,0.0011609627748652297
LCA,St. Lucia,2037,0.0011555907831460835
LCA,St. Lucia,2038,0.001150319064965723
LCA,St. Lucia,2039,0.0011451448387276037
LCA,St. Lucia,2040,0.0011400654247748763
LCA,St. Lucia,2041,0.001132789875107614
LCA,St. Lucia,2042,0.0011256610185075891
LCA,St. Lucia,2043,0.0011186744627119257
LCA,St. Lucia,2044,0.0011118259890749512
LCA,St. Lucia,2045,0.0011051115440737199
LCA,St. Lucia,2046,0.0010965247248823737
LCA,St. Lucia,2047,0.0010881170866667374
LCA,St. Lucia,2048,0.0010798830788897955
LCA,St. Lucia,2049,0.0010718173779254664
LCA,St. Lucia,2050,0.0010639148755805055
LKA,Sri Lanka,2021,0.002620582019102893
LKA,Sri Lanka,2022,0.0025879774763166025
LKA,Sri Lanka,2023,0.002556609665091834
LKA,Sri Lanka,2024,0.0025264095289392083
LKA,Sri Lanka,2025,0.002497313058717093
LKA,Sri Lanka,2026,0.0024486838938349324
LKA,Sri Lanka,2027,0.002402472016514161
LKA,Sri Lanka,2028,0.0023585015578920197
LKA,Sri Lanka,2029,0.00231661330552727
LKA,Sri Lanka,2030,0.00227666277711149
LKA,Sri Lanka,2031,0.002236046689004569
LKA,Sri Lanka,2032,0.002197276253697765
LKA,Sri Lanka,2033,0.0021602284624064683
LKA,Sri Lanka,2034,0.002124790999808114
LKA,Sri Lanka,2035,0.0020908611067473578
LKA,Sri Lanka,2036,0.0020553057788008093
LKA,Sri Lanka,2037,0.002021258578652987
LKA,Sri Lanka,2038,0.00198862554509957
LKA,Sri Lanka,2039,0.0019573203635790803
LKA,Sri Lanka,2040,0.0019272636038202193
LKA,Sri Lanka,2041,0.001896141651865999
LKA,Sri Lanka,2042,0.0018662242338954099
LKA,Sri Lanka,2043,0.0018374427476465483
LKA,Sri Lanka,2044,0.0018097337033065512
LKA,Sri Lanka,2045,0.001783038255978036
LKA,Sri Lanka,2046,0.001754644917010067
LKA,Sri Lanka,2047,0.001727284357869117
LKA,Sri Lanka,2048,0.0017009012355506507
LKA,Sri Lanka,2049,0.0016754440918396267
LKA,Sri Lanka,2050,0.0016508650183242012
LSO,Lesotho,2021,0.007825279498853933
LSO,Lesotho,2022,0.007902542910393162
LSO,Lesotho,2023,0.007979202124764441
LSO,Lesotho,2024,0.008055264201565916
LSO,Lesotho,2025,0.008130736090840734
LSO,Lesotho,2026,0.00816283449742144
LSO,Lesotho,2027,0.00819437355906845
LSO,Lesotho,2028,0.00822536777016031
LSO,Lesotho,2029,0.008255831128571133
LSO,Lesotho,2030,0.00828577715674999
LSO,Lesotho,2031,0.008303948603429532
LSO,Lesotho,2032,0.008321786674163409
LSO,Lesotho,2033,0.008339300459804362
LSO,Lesotho,2034,0.008356498723650352
LSO,Lesotho,2035,0.008373389916065602
LSO,Lesotho,2036,0.00836804191343237
LSO,Lesotho,2037,0.00836281176685418
LSO,Lesotho,2038,0.008357695622929628
LSO,Lesotho,2039,0.008352689794432966
LSO,Lesotho,2040,0.008347790751452106
LSO,Lesotho,2041,0.008317176338181098
LSO,Lesotho,2042,0.008287371575758044
LSO,Lesotho,2043,0.008258344764444819
LSO,Lesotho,2044,0.008230065838010652
LSO,Lesotho,2045,0.008202506259850815
LSO,Lesotho,2046,0.00814797263522285
LSO,Lesotho,2047,0.008095107478913198
LSO,Lesotho,2048,0.00804383537388588
LSO,Lesotho,2049,0.007994085380907623
LSO,Lesotho,2050,0.007945790711077486
LTU,Lithuania,2021,0.003684335631091039
LTU,Lithuania,2022,0.003684335631091039
LTU,Lithuania,2023,0.003684335631091039
LTU,Lithuania,2024,0.003684335631091039
LTU,Lithuania,2025,0.003684335631091039
LTU,Lithuania,2026,0.003684335631091039
LTU,Lithuania,2027,0.003684335631091039
LTU,Lithuania,2028,0.003684335631091039
LTU,Lithuania,2029,0.003684335631091039
LTU,Lithuania,2030,0.003684335631091039
LTU,Lithuania,2031,0.003684335631091039
LTU,Lithuania,2032,0.003684335631091039
LTU,Lithuania,2033,0.003684335631091039
LTU,Lithuania,2034,0.003684335631091039
LTU,Lithuania,2035,0.003684335631091039
LTU,Lithuania,2036,0.003684335631091039
LTU,Lithuania,2037,0.003684335631091039
LTU,Lithuania,2038,0.003684335631091039
LTU,Lithuania,2039,0.003684335631091039
LTU,Lithuania,2040,0.003684335631091039
LTU,Lithuania,2041,0.003684335631091039
LTU,Lithuania,2042,0.003684335631091039
LTU,Lithuania,2043,0.003684335631091039
LTU,Lithuania,2044,0.003684335631091039
LTU,Lithuania,2045,0.003684335631091039
LTU,Lithuania,2046,0.003684335631091039
LTU,Lithuania,2047,0.003684335631091039
LTU,Lithuania,2048,0.003684335631091039
LTU,Lithuania,2049,0.003684335631091039
LTU,Lithuania,2050,0.003684335631091039
LUX,Luxembourg,2021,0.0
LUX,Luxembourg,2022,0.0
LUX,Luxembourg,2023,0.0
LUX,Luxembourg,2024,0.0
LUX,Luxembourg,2025,0.0
LUX,Luxembourg,2026,0.0
LUX,Luxembourg,2027,0.0
LUX,Luxembourg,2028,0.0
LUX,Luxembourg,2029,0.0
LUX,Luxembourg,2030,0.0
LUX,Luxembourg,2031,0.0
LUX,Luxembourg,2032,0.0
LUX,Luxembourg,2033,0.0
LUX,Luxembourg,2034,0.0
LUX,Luxembourg,2035,0.0
LUX,Luxembourg,2036,0.0
LUX,Luxembourg,2037,0.0
LUX,Luxembourg,2038,0.0
LUX,Luxembourg,2039,0.0
LUX,Luxembourg,2040,0.0
LUX,Luxembourg,2041,0.0
LUX,Luxembourg,2042,0.0
LUX,Luxembourg,2043,0.0
LUX,Luxembourg,2044,0.0
LUX,Luxembourg,2045,0.0
LUX,Luxembourg,2046,0.0
LUX,Luxembourg,2047,0.0
LUX,Luxembourg,2048,0.0
LUX,Luxembourg,2049,0.0
LUX,Luxembourg,2050,0.0
LVA,Latvia,2021,0.0004764173415912339
LVA,Latvia,2022,0.0004764173415912339
LVA,Latvia,2023,0.0004764173415912339
LVA,Latvia,2024,0.0004764173415912339
LVA,Latvia,2025,0.0004764173415912339
LVA,Latvia,2026,0.0004764173415912339
LVA,Latvia,2027,0.0004764173415912339
LVA,Latvia,2028,0.0004764173415912339
LVA,Latvia,2029,0.0004764173415912339
LVA,Latvia,2030,0.0004764173415912339
LVA,Latvia,2031,0.0004764173415912339
LVA,Latvia,2032,0.0004764173415912339
LVA,Latvia,2033,0.0004764173415912339
LVA,Latvia,2034,0.0004764173415912339
LVA,Latvia,2035,0.0004764173415912339
LVA,Latvia,2036,0.0004764173415912339
LVA,Latvia,2037,0.0004764173415912339
LVA,Latvia,2038,0.0004764173415912339
LVA,Latvia,2039,0.0004764173415912339
LVA,Latvia,2040,0.0004764173415912339
LVA,Latvia,2041,0.0004764173415912339
LVA,Latvia,2042,0.0004764173415912339
LVA,Latvia,2043,0.0004764173415912339
LVA,Latvia,2044,0.0004764173415912339
LVA,Latvia,2045,0.0004764173415912339
LVA,Latvia,2046,0.0004764173415912339
LVA,Latvia,2047,0.0004764173415912339
LVA,Latvia,2048,0.0004764173415912339
LVA,Latvia,2049,0.0004764173415912339
LVA,Latvia,2050,0.0004764173415912339
MAC,"Macao SAR, China",2021,0.0027553794506363187
MAC,"Macao SAR, China",2022,0.002596970841683143
MAC,"Macao SAR, China",2023,0.002458363355585667
MAC,"Macao SAR, China",2024,0.002336062668783338
MAC,"Macao SAR, China",2025,0.0022273509756915587
MAC,"Macao SAR, China",2026,0.0022316850932090557
MAC,"Macao SAR, China",2027,0.002235951867049067
MAC,"Macao SAR, China",2028,0.0022401528546942906
MAC,"Macao SAR, China",2029,0.0022442895659675146
MAC,"Macao SAR, China",2030,0.002248363464840815
MAC,"Macao SAR, China",2031,0.0022517276666057027
MAC,"Macao SAR, China",2032,0.0022550425400944697
MAC,"Macao SAR, China",2033,0.002258309162339475
MAC,"Macao SAR, China",2034,0.0022615285792450964
MAC,"Macao SAR, China",2035,0.0022647018067042234
MAC,"Macao SAR, China",2036,0.0022680111239887692
MAC,"Macao SAR, China",2037,0.002271279747604286
MAC,"Macao SAR, China",2038,0.0022745084235605687
MAC,"Macao SAR, China",2039,0.0022776978797433684
MAC,"Macao SAR, China",2040,0.002280848826461463
MAC,"Macao SAR, China",2041,0.002284137971493247
MAC,"Macao SAR, China",2042,0.002287394676431954
MAC,"Macao SAR, China",2043,0.0022906194188464504
MAC,"Macao SAR, China",2044,0.002293812666977301
MAC,"Macao SAR, China",2045,0.002296974879963418
MAC,"Macao SAR, China",2046,0.0023008607036242405
MAC,"Macao SAR, China",2047,0.0023047188440874534
MAC,"Macao SAR, China",2048,0.0023085495961319836
MAC,"Macao SAR, China",2049,0.0023123532503663705
MAC,"Macao SAR, China",2050,0.0023161300933022544
MAR,Morocco,2021,0.0
MAR,Morocco,2022,0.0
MAR,Morocco,2023,0.0
MAR,Morocco,2024,0.0
MAR,Morocco,2025,0.0
MAR,Morocco,2026,0.0
MAR,Morocco,2027,0.0
MAR,Morocco,2028,0.0
MAR,Morocco,2029,0.0
MAR,Morocco,2030,0.0
MAR,Morocco,2031,0.0
MAR,Morocco,2032,0.0
MAR,Morocco,2033,0.0
MAR,Morocco,2034,0.0
MAR,Morocco,2035,0.0
MAR,Morocco,2036,0.0
MAR,Morocco,2037,0.0
MAR,Morocco,2038,0.0
MAR,Morocco,2039,0.0
MAR,Morocco,2040,0.0
MAR,Morocco,2041,0.0
MAR,Morocco,2042,0.0
MAR,Morocco,2043,0.0
MAR,Morocco,2044,0.0
MAR,Morocco,2045,0.0
MAR,Morocco,2046,0.0
MAR,Morocco,2047,0.0
MAR,Morocco,2048,0.0
MAR,Morocco,2049,0.0
MAR,Morocco,2050,0.0
MDA,Moldova,2021,0.008778791163243415
MDA,Moldova,2022,0.00865924777807303
MDA,Moldova,2023,0.00854111516622594
MDA,Moldova,2024,0.008424368500653794
MDA,Moldova,2025,0.008308983533459146
MDA,Moldova,2026,0.008132674784189718
MDA,Moldova,2027,0.007961040456765255
MDA,Moldova,2028,0.007793897085915513
MDA,Moldova,2029,0.007631070683428731
MDA,Moldova,2030,0.007472396134021593
MDA,Moldova,2031,0.007310008829490278
MDA,Moldova,2032,0.007151991845970035
MDA,Moldova,2033,0.006998171098697638
MDA,Moldova,2034,0.006848381627605609
MDA,Moldova,2035,0.006702467007213422
MDA,Moldova,2036,0.006561776841341312
MDA,Moldova,2037,0.006424571036189966
MDA,Moldova,2038,0.006290721733481839
MDA,Moldova,2039,0.00616010725500991
MDA,Moldova,2040,0.006032611733700964
MDA,Moldova,2041,0.005916997702669328
MDA,Moldova,2042,0.005803750723271281
MDA,Moldova,2043,0.005692798838520999
MDA,Moldova,2044,0.005584072978775019
MDA,Moldova,2045,0.005477506818349287
MDA,Moldova,2046,0.005386012630935338
MDA,Moldova,2047,0.005295896366047546
MDA,Moldova,2048,0.005207127128606143
MDA,Moldova,2049,0.005119674940297996
MDA,Moldova,2050,0.00503351070582238
MDG,Madagascar,2021,0.01400291243537431
MDG,Madagascar,2022,0.014138434295964597
MDG,Madagascar,2023,0.014270120710781955
MDG,Madagascar,2024,0.014398132230126684
MDG,Madagascar,2025,0.01452262056684393
MDG,Madagascar,2026,0.014631175279214021
MDG,Madagascar,2027,0.014736190106812
MDG,Madagascar,2028,0.014837835421132378
MDG,Madagascar,2029,0.014936270833196274
MDG,Madagascar,2030,0.015031646029870616
MDG,Madagascar,2031,0.015128334367227691
MDG,Madagascar,2032,0.01522186249743802
MDG,Madagascar,2033,0.015312382863785057
MDG,Madagascar,2034,0.01540003825989064
MDG,Madagascar,2035,0.015484962581349217
MDG,Madagascar,2036,0.015548754970930407
MDG,Madagascar,2037,0.015610316830186903
MDG,Madagascar,2038,0.015669763136286027
MDG,Madagascar,2039,0.01572720109757651
MDG,Madagascar,2040,0.01578273079884581
MDG,Madagascar,2041,0.0157955448666527
MDG,Madagascar,2042,0.015807865071142683
MDG,Madagascar,2043,0.015819719423300845
MDG,Madagascar,2044,0.015831133855112017
MDG,Madagascar,2045,0.01584213240892827
MDG,Madagascar,2046,0.015790965265601666
MDG,Madagascar,2047,0.015742016994844836
MDG,Madagascar,2048,0.015695146327024716
MDG,Madagascar,2049,0.015650223735632726
MDG,Madagascar,2050,0.015607130241932568
MDV,Maldives,2021,0.0030668372872233343
MDV,Maldives,2022,0.003071254829278655
MDV,Maldives,2023,0.003075497833722383
MDV,Maldives,2024,0.003079576444169469
MDV,Maldives,2025,0.003083500033149662
MDV,Maldives,2026,0.0030880261938406478
MDV,Maldives,2027,0.0030923927156692394
MDV,Maldives,2028,0.0030966078980306923
MDV,Maldives,2029,0.0031006794748218917
MDV,Maldives,2030,0.00310461466179905
MDV,Maldives,2031,0.0031015085201494264
MDV,Maldives,2032,0.0030985127427984056
MDV,Maldives,2033,0.0030956215503893706
MDV,Maldives,2034,0.003092829560166648
MDV,Maldives,2035,0.0030901317525290155
MDV,Maldives,2036,0.0030810466375540122
MDV,Maldives,2037,0.003072292423584876
MDV,Maldives,2038,0.0030638513556839313
MDV,Maldives,2039,0.003055706926814258
MDV,Maldives,2040,0.0030478437700974157
MDV,Maldives,2041,0.003036261931284127
MDV,Maldives,2042,0.0030250937734471787
MDV,Maldives,2043,0.003014317521634625
MDV,Maldives,2044,0.0030039129027691477
MDV,Maldives,2045,0.00299386101835772
MDV,Maldives,2046,0.0029818843411681386
MDV,Maldives,2047,0.002970308569323395
MDV,Maldives,2048,0.0029591139044271497
MDV,Maldives,2049,0.002948281830608611
MDV,Maldives,2050,0.0029377950123262633
MEX,Mexico,2021,0.0010018623576341296
MEX,Mexico,2022,0.0010018623576341296
MEX,Mexico,2023,0.0010018623576341296
MEX,Mexico,2024,0.0010018623576341296
MEX,Mexico,2025,0.0010018623576341296
MEX,Mexico,2026,0.0010018623576341296
MEX,Mexico,2027,0.0010018623576341296
MEX,Mexico,2028,0.0010018623576341296
MEX,Mexico,2029,0.0010018623576341296
MEX,Mexico,2030,0.0010018623576341296
MEX,Mexico,2031,0.0010018623576341296
MEX,Mexico,2032,0.0010018623576341296
MEX,Mexico,2033,0.0010018623576341296
MEX,Mexico,2034,0.0010018623576341296
MEX,Mexico,2035,0.0010018623576341296
MEX,Mexico,2036,0.0010018623576341296
MEX,Mexico,2037,0.0010018623576341296
MEX,Mexico,2038,0.0010018623576341296
MEX,Mexico,2039,0.0010018623576341296
MEX,Mexico,2040,0.0010018623576341296
MEX,Mexico,2041,0.0010018623576341296
MEX,Mexico,2042,0.0010018623576341296
MEX,Mexico,2043,0.0010018623576341296
MEX,Mexico,2044,0.0010018623576341296
MEX,Mexico,2045,0.0010018623576341296
MEX,Mexico,2046,0.0010018623576341296
MEX,Mexico,2047,0.0010018623576341296
MEX,Mexico,2048,0.0010018623576341296
MEX,Mexico,2049,0.0010018623576341296
MEX,Mexico,2050,0.0010018623576341296
MKD,North Macedonia,2021,0.007613457249412594
MKD,North Macedonia,2022,0.007489795674232691
MKD,North Macedonia,2023,0.007371235302429474
MKD,North Macedonia,2024,0.007257466865794489
MKD,North Macedonia,2025,0.0071482056007166304
MKD,North Macedonia,2026,0.006989405595945697
MKD,North Macedonia,2027,0.006838932894718237
MKD,North Macedonia,2028,0.006696149219895221
MKD,North Macedonia,2029,0.0065604799000708106
MKD,North Macedonia,2030,0.006431406139096362
MKD,North Macedonia,2031,0.006291947849670441
MKD,North Macedonia,2032,0.0061596169824876925
MKD,North Macedonia,2033,0.00603388075083375
MKD,North Macedonia,2034,0.005914258179263481
MKD,North Macedonia,2035,0.005800313955045796
MKD,North Macedonia,2036,0.0056845052000615275
MKD,North Macedonia,2037,0.005574193122890807
MKD,North Macedonia,2038,0.005468995458761576
MKD,North Macedonia,2039,0.005368564585806651
MKD,North Macedonia,2040,0.005272583687597253
MKD,North Macedonia,2041,0.005181103368215078
MKD,North Macedonia,2042,0.005093476359810098
MKD,North Macedonia,2043,0.0050094642218561514
MKD,North Macedonia,2044,0.004928847788987341
MKD,North Macedonia,2045,0.004851425261863335
MKD,North Macedonia,2046,0.00477849502539047
MKD,North Macedonia,2047,0.004708270548979444
MKD,North Macedonia,2048,0.004640603996799107
MKD,North Macedonia,2049,0.004575358110211875
MKD,North Macedonia,2050,0.0045124052784398586
MLI,Mali,2021,0.02168810706111583
MLI,Mali,2022,0.021756366649597143
MLI,Mali,2023,0.02182283438823937
MLI,Mali,2024,0.02188757991847141
MLI,Mali,2025,0.021950669318997775
MLI,Mali,2026,0.022002090487408397
MLI,Mali,2027,0.02205200962511939
MLI,Mali,2028,0.022100491597047255
MLI,Mali,2029,0.022147597586202973
MLI,Mali,2030,0.022193385351281084
MLI,Mali,2031,0.022235553886630458
MLI,Mali,2032,0.02227645726554909
MLI,Mali,2033,0.022316151583100498
MLI,Mali,2034,0.022354689666423393
MLI,Mali,2035,0.02239212130928854
MLI,Mali,2036,0.02239441867148416
MLI,Mali,2037,0.022396640893405366
MLI,Mali,2038,0.022398791602177226
MLI,Mali,2039,0.02240087419517273
MLI,Mali,2040,0.022402891857921436
MLI,Mali,2041,0.022341502763498857
MLI,Mali,2042,0.022282384194034267
MLI,Mali,2043,0.022225412470920615
MLI,Mali,2044,0.022170472737952047
MLI,Mali,2045,0.02211745818844413
MLI,Mali,2046,0.02197421274229197
MLI,Mali,2047,0.02183703716929189
MLI,Mali,2048,0.021705553667314192
MLI,Mali,2049,0.02157941515058191
MLI,Mali,2050,0.021458302190201534
MLT,Malta,2021,0.0
MLT,Malta,2022,0.0
MLT,Malta,2023,0.0
MLT,Malta,2024,0.0
MLT,Malta,2025,0.0
MLT,Malta,2026,0.0
MLT,Malta,2027,0.0
MLT,Malta,2028,0.0
MLT,Malta,2029,0.0
MLT,Malta,2030,0.0
MLT,Malta,2031,0.0
MLT,Malta,2032,0.0
MLT,Malta,2033,0.0
MLT,Malta,2034,0.0
MLT,Malta,2035,0.0
MLT,Malta,2036,0.0
MLT,Malta,2037,0.0
MLT,Malta,2038,0.0
MLT,Malta,2039,0.0
MLT,Malta,2040,0.0
MLT,Malta,2041,0.0
MLT,Malta,2042,0.0
MLT,Malta,2043,0.0
MLT,Malta,2044,0.0
MLT,Malta,2045,0.0
MLT,Malta,2046,0.0
MLT,Malta,2047,0.0
MLT,Malta,2048,0.0
MLT,Malta,2049,0.0
MLT,Malta,2050,0.0
MMR,Myanmar,2021,0.008854300911393807
MMR,Myanmar,2022,0.008811737308763713
MMR,Myanmar,2023,0.008770119841462112
MMR,Myanmar,2024,0.008729417309164248
MMR,Myanmar,2025,0.00868959986847049
MMR,Myanmar,2026,0.008649694585084378
MMR,Myanmar,2027,0.008610597049675766
MMR,Myanmar,2028,0.008572282982769304
MMR,Myanmar,2029,0.008534729068300892
MMR,Myanmar,2030,0.008497912906301962
MMR,Myanmar,2031,0.008470284965908344
MMR,Myanmar,2032,0.008443074213554252
MMR,Myanmar,2033,0.008416271270601289
MMR,Myanmar,2034,0.008389867037436754
MMR,Myanmar,2035,0.008363852683173526
MMR,Myanmar,2036,0.008336636641114328
MMR,Myanmar,2037,0.008309776564164416
MMR,Myanmar,2038,0.008283265514068414
MMR,Myanmar,2039,0.008257096731721984
MMR,Myanmar,2040,0.00823126363142664
MMR,Myanmar,2041,0.00820163990153227
MMR,Myanmar,2042,0.008172357657170698
MMR,Myanmar,2043,0.00814341102750292
MMR,Myanmar,2044,0.008114794275498808
MMR,Myanmar,2045,0.008086501794146515
MMR,Myanmar,2046,0.00805494664785465
MMR,Myanmar,2047,0.008023720482175277
MMR,Myanmar,2048,0.007992818179068426
MMR,Myanmar,2049,0.007962234726110226
MMR,Myanmar,2050,0.007931965213782236
MNE,Montenegro,2021,0.009222081655828806
MNE,Montenegro,2022,0.00916911226654985
MNE,Montenegro,2023,0.009117332793611967
MNE,Montenegro,2024,0.009066703586548947
MNE,Montenegro,2025,0.009017186737189372
MNE,Montenegro,2026,0.0089006637641766
MNE,Montenegro,2027,0.008788295806473724
MNE,Montenegro,2028,0.008679864515654227
MNE,Montenegro,2029,0.008575166579025406
MNE,Montenegro,2030,0.008474012447308481
MNE,Montenegro,2031,0.008370616730700978
MNE,Montenegro,2032,0.008270692988800555
MNE,Montenegro,2033,0.00817406922865105
MNE,Montenegro,2034,0.008080584632894598
MNE,Montenegro,2035,0.00799008866658374
MNE,Montenegro,2036,0.007901077866206337
MNE,Montenegro,2037,0.007814818926661707
MNE,Montenegro,2038,0.007731186175664055
MNE,Montenegro,2039,0.0076500614784736085
MNE,Montenegro,2040,0.007571333681138213
MNE,Montenegro,2041,0.007497047832312748
MNE,Montenegro,2042,0.007424815404463905
MNE,Montenegro,2043,0.007354552416823817
MNE,Montenegro,2044,0.007286179406558081
MNE,Montenegro,2045,0.007219621128982184
MNE,Montenegro,2046,0.007155905180700172
MNE,Montenegro,2047,0.00709378600925712
MNE,Montenegro,2048,0.007033204332567748
MNE,Montenegro,2049,0.006974103767224192
MNE,Montenegro,2050,0.006916430653467156
MNG,Mongolia,2021,0.039601858110664356
MNG,Mongolia,2022,0.03919983915602796
MNG,Mongolia,2023,0.038806728307443784
MNG,Mongolia,2024,0.03842223272497426
MNG,Mongolia,2025,0.03804607226509195
MNG,Mongolia,2026,0.03740990117568527
MNG,Mongolia,2027,0.03679569589538918
MNG,Mongolia,2028,0.03620233807345327
MNG,Mongolia,2029,0.03562878401070523
MNG,Mongolia,2030,0.03507405853291176
MNG,Mongolia,2031,0.034472783370004395
MNG,Mongolia,2032,0.0338926554384547
MNG,Mongolia,2033,0.033332578375706
MNG,Mongolia,2034,0.03279153031855416
MNG,Mongolia,2035,0.03226855768093171
MNG,Mongolia,2036,0.031714311958693495
MNG,Mongolia,2037,0.03117957679074127
MNG,Mongolia,2038,0.03066333978065481
MNG,Mongolia,2039,0.03016465738499584
MNG,Mongolia,2040,0.029682649157810253
MNG,Mongolia,2041,0.029199467693245128
MNG,Mongolia,2042,0.02873239515749027
MNG,Mongolia,2043,0.028280639168803728
MNG,Mongolia,2044,0.02784345847569247
MNG,Mongolia,2045,0.027420158898265257
MNG,Mongolia,2046,0.02701290731604352
MNG,Mongolia,2047,0.02661800528979873
MNG,Mongolia,2048,0.02623489947479704
MNG,Mongolia,2049,0.025863069098007407
MNG,Mongolia,2050,0.025502023596260054
MOZ,Mozambique,2021,0.01404580677819505
MOZ,Mozambique,2022,0.01403226028699136
MOZ,Mozambique,2023,0.014019185594419942
MOZ,Mozambique,2024,0.01400655847457306
MOZ,Mozambique,2025,0.013994356332233738
MOZ,Mozambique,2026,0.013989167707867598
MOZ,Mozambique,2027,0.013984152148906508
MOZ,Mozambique,2028,0.013979301138551717
MOZ,Mozambique,2029,0.013974606709817122
MOZ,Mozambique,2030,0.013970061401867212
MOZ,Mozambique,2031,0.013954689394728721
MOZ,Mozambique,2032,0.01393983180250098
MOZ,Mozambique,2033,0.013925463228255261
MOZ,Mozambique,2034,0.013911559919807833
MOZ,Mozambique,2035,0.013898099638696489
MOZ,Mozambique,2036,0.013852357907016943
MOZ,Mozambique,2037,0.013808269014861027
MOZ,Mozambique,2038,0.013765744966085259
MOZ,Mozambique,2039,0.013724703902105792
MOZ,Mozambique,2040,0.013685069575965585
MOZ,Mozambique,2041,0.013596042946892529
MOZ,Mozambique,2042,0.013510595374265286
MOZ,Mozambique,2043,0.013428515282653323
MOZ,Mozambique,2044,0.013349607450706744
MOZ,Mozambique,2045,0.01327369146096641
MOZ,Mozambique,2046,0.013137113988992873
MOZ,Mozambique,2047,0.013006745934000379
MOZ,Mozambique,2048,0.012882173246833453
MOZ,Mozambique,2049,0.012763017890100167
MOZ,Mozambique,2050,0.012648934006353947
MRT,Mauritania,2021,0.03615023888205945
MRT,Mauritania,2022,0.03615018229030213
MRT,Mauritania,2023,0.0361501262946072
MRT,Mauritania,2024,0.036150070885606934
MRT,Mauritania,2025,0.036150016054128625
MRT,Mauritania,2026,0.03603874933771003
MRT,Mauritania,2027,0.035929378887949906
MRT,Mauritania,2028,0.03582185663865303
MRT,Mauritania,2029,0.0357161361345103
MRT,Mauritania,2030,0.03561217246417502
MRT,Mauritania,2031,0.035469929618992466
MRT,Mauritania,2032,0.035330403388750826
MRT,Mauritania,2033,0.03519351668496634
MRT,Mauritania,2034,0.03505919530851129
MRT,Mauritania,2035,0.0349273678155001
MRT,Mauritania,2036,0.03474053072574343
MRT,Mauritania,2037,0.03455774551313626
MRT,Mauritania,2038,0.034378881783906586
MRT,Mauritania,2039,0.03420381467985167
MRT,Mauritania,2040,0.034032424587672944
MRT,Mauritania,2041,0.03378299325185326
MRT,Mauritania,2042,0.033539839037693614
MRT,Mauritania,2043,0.03330272793716184
MRT,Mauritania,2044,0.03307143743106661
MRT,Mauritania,2045,0.03284575579253745
MRT,Mauritania,2046,0.03253260287288114
MRT,Mauritania,2047,0.032228558010333024
MRT,Mauritania,2048,0.03193322953874565
MRT,Mauritania,2049,0.03164624793128028
MRT,Mauritania,2050,0.031367264257897653
MUS,Mauritius,2021,0.0034846101055018295
MUS,Mauritius,2022,0.003454173020143872
MUS,Mauritius,2023,0.0034249553800385583
MUS,Mauritius,2024,0.0033968853397940185
MUS,Mauritius,2025,0.003369896589149371
MUS,Mauritius,2026,0.0033226760187555
MUS,Mauritius,2027,0.003277745548763163
MUS,Mauritius,2028,0.0032349425256247267
MUS,Mauritius,2029,0.0031941193427692345
MUS,Mauritius,2030,0.0031551417399511197
MUS,Mauritius,2031,0.003118322427109447
MUS,Mauritius,2032,0.0030830408186691334
MUS,Mauritius,2033,0.0030492025550828343
