Year,Nation,iso_code3,pij_lndu_settlements_to_croplands
2021,Ecuador,ECU,0.004062219248086329
2022,Ecuador,ECU,0.004059874995695561
2023,Ecuador,ECU,0.004057530743304794
2024,Ecuador,ECU,0.004055186490914025
2025,Ecuador,ECU,0.004052842238523258
2026,Ecuador,ECU,0.00405049798613249
2027,Ecuador,ECU,0.0040481537337417215
2028,Ecuador,ECU,0.004045809481350954
2029,Ecuador,ECU,0.004043465228960186
2030,Ecuador,ECU,0.004041120976569419
2031,Ecuador,ECU,0.004038776724178651
2032,Ecuador,ECU,0.004036432471787883
2033,Ecuador,ECU,0.004034088219397115
2034,Ecuador,ECU,0.0040317439670063465
2035,Ecuador,ECU,0.00402939971461558
2036,Ecuador,ECU,0.004027055462224811
2037,Ecuador,ECU,0.004024711209834044
2038,Ecuador,ECU,0.004022366957443276
2039,Ecuador,ECU,0.0040200227050525075
2040,Ecuador,ECU,0.00401767845266174
2041,Ecuador,ECU,0.004015334200270972
2042,Ecuador,ECU,0.004012989947880205
2043,Ecuador,ECU,0.004010645695489437
2044,Ecuador,ECU,0.004008301443098669
2045,Ecuador,ECU,0.004005957190707901
2046,Ecuador,ECU,0.0040036129383171325
2047,Ecuador,ECU,0.004001268685926366
2048,Ecuador,ECU,0.003998924433535597
2049,Ecuador,ECU,0.00399658018114483
2050,Ecuador,ECU,0.003994235928754062
2021,El Salvador,SLV,0.003010175731484353
2022,El Salvador,SLV,0.0031377196643554662
2023,El Salvador,SLV,0.003265263597226579
2024,El Salvador,SLV,0.003392807530097693
2025,El Salvador,SLV,0.0035203514629688045
2026,El Salvador,SLV,0.003647895395839919
2027,El Salvador,SLV,0.003775439328711032
2028,El Salvador,SLV,0.0039029832615821453
2029,El Salvador,SLV,0.004030527194453258
2030,El Salvador,SLV,0.004158071127324372
2031,El Salvador,SLV,0.004285615060195485
2032,El Salvador,SLV,0.004413158993066598
2033,El Salvador,SLV,0.004540702925937711
2034,El Salvador,SLV,0.004668246858808824
2035,El Salvador,SLV,0.004795790791679938
2036,El Salvador,SLV,0.004923334724551051
2037,El Salvador,SLV,0.005050878657422164
2038,El Salvador,SLV,0.005178422590293277
2039,El Salvador,SLV,0.005305966523164391
2040,El Salvador,SLV,0.0054335104560355035
2041,El Salvador,SLV,0.005561054388906617
2042,El Salvador,SLV,0.005688598321777732
2043,El Salvador,SLV,0.0058161422546488435
2044,El Salvador,SLV,0.005943686187519956
2045,El Salvador,SLV,0.00607123012039107
2046,El Salvador,SLV,0.006198774053262184
2047,El Salvador,SLV,0.006326317986133296
2048,El Salvador,SLV,0.006453861919004409
2049,El Salvador,SLV,0.006581405851875523
2050,El Salvador,SLV,0.006708949784746636
2021,Equatorial Guinea,GNQ,0.0
2022,Equatorial Guinea,GNQ,0.0
2023,Equatorial Guinea,GNQ,0.0
2024,Equatorial Guinea,GNQ,0.0
2025,Equatorial Guinea,GNQ,0.0
2026,Equatorial Guinea,GNQ,0.0
2027,Equatorial Guinea,GNQ,0.0
2028,Equatorial Guinea,GNQ,0.0
2029,Equatorial Guinea,GNQ,0.0
2030,Equatorial Guinea,GNQ,0.0
2031,Equatorial Guinea,GNQ,0.0
2032,Equatorial Guinea,GNQ,0.0
2033,Equatorial Guinea,GNQ,0.0
2034,Equatorial Guinea,GNQ,0.0
2035,Equatorial Guinea,GNQ,0.0
2036,Equatorial Guinea,GNQ,0.0
2037,Equatorial Guinea,GNQ,0.0
2038,Equatorial Guinea,GNQ,0.0
2039,Equatorial Guinea,GNQ,0.0
2040,Equatorial Guinea,GNQ,0.0
2041,Equatorial Guinea,GNQ,0.0
2042,Equatorial Guinea,GNQ,0.0
2043,Equatorial Guinea,GNQ,0.0
2044,Equatorial Guinea,GNQ,0.0
2045,Equatorial Guinea,GNQ,0.0
2046,Equatorial Guinea,GNQ,0.0
2047,Equatorial Guinea,GNQ,0.0
2048,Equatorial Guinea,GNQ,0.0
2049,Equatorial Guinea,GNQ,0.0
2050,Equatorial Guinea,GNQ,0.0
2021,Estonia,EST,0.00956729062151967
2022,Estonia,EST,0.009561769466076562
2023,Estonia,EST,0.009556248310633456
2024,Estonia,EST,0.009550727155190349
2025,Estonia,EST,0.009545205999747241
2026,Estonia,EST,0.009539684844304131
2027,Estonia,EST,0.009534163688861027
2028,Estonia,EST,0.00952864253341792
2029,Estonia,EST,0.00952312137797481
2030,Estonia,EST,0.0095176002225317
2031,Estonia,EST,0.009512079067088595
2032,Estonia,EST,0.009506557911645487
2033,Estonia,EST,0.00950103675620238
2034,Estonia,EST,0.009495515600759272
2035,Estonia,EST,0.009489994445316164
2036,Estonia,EST,0.009484473289873056
2037,Estonia,EST,0.009478952134429949
2038,Estonia,EST,0.009473430978986841
2039,Estonia,EST,0.009467909823543732
2040,Estonia,EST,0.009462388668100627
2041,Estonia,EST,0.00945686751265752
2042,Estonia,EST,0.009451346357214412
2043,Estonia,EST,0.009445825201771304
2044,Estonia,EST,0.009440304046328195
2045,Estonia,EST,0.009434782890885087
2046,Estonia,EST,0.00942926173544198
2047,Estonia,EST,0.009423740579998872
2048,Estonia,EST,0.009418219424555766
2049,Estonia,EST,0.009412698269112658
2050,Estonia,EST,0.00940717711366955
2021,Faroe Islands,FRO,1.1722100318566508e-06
2022,Faroe Islands,FRO,1.4652625398208138e-06
2023,Faroe Islands,FRO,1.7583150477849766e-06
2024,Faroe Islands,FRO,2.0513675557491398e-06
2025,Faroe Islands,FRO,2.3444200637133017e-06
2026,Faroe Islands,FRO,2.637472571677465e-06
2027,Faroe Islands,FRO,2.9305250796416285e-06
2028,Faroe Islands,FRO,3.223577587605791e-06
2029,Faroe Islands,FRO,3.516630095569953e-06
2030,Faroe Islands,FRO,3.8096826035341163e-06
2031,Faroe Islands,FRO,4.102735111498279e-06
2032,Faroe Islands,FRO,4.395787619462442e-06
2033,Faroe Islands,FRO,4.688840127426603e-06
2034,Faroe Islands,FRO,4.981892635390767e-06
2035,Faroe Islands,FRO,5.27494514335493e-06
2036,Faroe Islands,FRO,5.5679976513190925e-06
2037,Faroe Islands,FRO,5.861050159283255e-06
2038,Faroe Islands,FRO,6.154102667247417e-06
2039,Faroe Islands,FRO,6.447155175211582e-06
2040,Faroe Islands,FRO,6.7402076831757435e-06
2041,Faroe Islands,FRO,7.033260191139906e-06
2042,Faroe Islands,FRO,7.326312699104068e-06
2043,Faroe Islands,FRO,7.619365207068233e-06
2044,Faroe Islands,FRO,7.912417715032394e-06
2045,Faroe Islands,FRO,8.205470222996557e-06
2046,Faroe Islands,FRO,8.49852273096072e-06
2047,Faroe Islands,FRO,8.791575238924883e-06
2048,Faroe Islands,FRO,9.084627746889046e-06
2049,Faroe Islands,FRO,9.377680254853207e-06
2050,Faroe Islands,FRO,9.67073276281737e-06
2021,Fiji,FJI,0.0
2022,Fiji,FJI,0.0
2023,Fiji,FJI,0.0
2024,Fiji,FJI,0.0
2025,Fiji,FJI,0.0
2026,Fiji,FJI,0.0
2027,Fiji,FJI,0.0
2028,Fiji,FJI,0.0
2029,Fiji,FJI,0.0
2030,Fiji,FJI,0.0
2031,Fiji,FJI,0.0
2032,Fiji,FJI,0.0
2033,Fiji,FJI,0.0
2034,Fiji,FJI,0.0
2035,Fiji,FJI,0.0
2036,Fiji,FJI,0.0
2037,Fiji,FJI,0.0
2038,Fiji,FJI,0.0
2039,Fiji,FJI,0.0
2040,Fiji,FJI,0.0
2041,Fiji,FJI,0.0
2042,Fiji,FJI,0.0
2043,Fiji,FJI,0.0
2044,Fiji,FJI,0.0
2045,Fiji,FJI,0.0
2046,Fiji,FJI,0.0
2047,Fiji,FJI,0.0
2048,Fiji,FJI,0.0
2049,Fiji,FJI,0.0
2050,Fiji,FJI,0.0
2021,France,FRA,0.00015409930920933513
2022,France,FRA,0.0001926241365116689
2023,France,FRA,0.00023114896381400268
2024,France,FRA,0.0002696737911163364
2025,France,FRA,0.00030819861841867026
2026,France,FRA,0.0003467234457210041
2027,France,FRA,0.0003852482730233378
2028,France,FRA,0.0004237731003256716
2029,France,FRA,0.00046229792762800536
2030,France,FRA,0.0005008227549303392
2031,France,FRA,0.0005393475822326728
2032,France,FRA,0.0005778724095350067
2033,France,FRA,0.0006163972368373405
2034,France,FRA,0.0006549220641396742
2035,France,FRA,0.0006934468914420081
2036,France,FRA,0.0007319717187443418
2037,France,FRA,0.0007704965460466756
2038,France,FRA,0.0008090213733490094
2039,France,FRA,0.0008475462006513432
2040,France,FRA,0.0008860710279536769
2041,France,FRA,0.0009245958552560107
2042,France,FRA,0.0009631206825583443
2043,France,FRA,0.0010016455098606784
2044,France,FRA,0.001040170337163012
2045,France,FRA,0.0010786951644653456
2046,France,FRA,0.0011172199917676797
2047,France,FRA,0.0011557448190700134
2048,France,FRA,0.0011942696463723473
2049,France,FRA,0.001232794473674681
2050,France,FRA,0.001271319300977015
2021,French Polynesia,PYF,0.00470637769118785
2022,French Polynesia,PYF,0.0046031289034476385
2023,French Polynesia,PYF,0.004499880115707425
2024,French Polynesia,PYF,0.004396631327967211
2025,French Polynesia,PYF,0.004293382540227
2026,French Polynesia,PYF,0.0041901337524867886
2027,French Polynesia,PYF,0.004086884964746575
2028,French Polynesia,PYF,0.003983636177006361
2029,French Polynesia,PYF,0.003880387389266149
2030,French Polynesia,PYF,0.003777138601525937
2031,French Polynesia,PYF,0.003673889813785725
2032,French Polynesia,PYF,0.0035706410260455124
2033,French Polynesia,PYF,0.0034673922383053
2034,French Polynesia,PYF,0.003364143450565087
2035,French Polynesia,PYF,0.003260894662824875
2036,French Polynesia,PYF,0.003157645875084662
2037,French Polynesia,PYF,0.0030543970873444497
2038,French Polynesia,PYF,0.002951148299604237
2039,French Polynesia,PYF,0.0028478995118640248
2040,French Polynesia,PYF,0.002744650724123812
2041,French Polynesia,PYF,0.0026414019363836
2042,French Polynesia,PYF,0.002538153148643387
2043,French Polynesia,PYF,0.0024349043609031744
2044,French Polynesia,PYF,0.0023316555731629613
2045,French Polynesia,PYF,0.002228406785422749
2046,French Polynesia,PYF,0.0021251579976825368
2047,French Polynesia,PYF,0.0020219092099423236
2048,French Polynesia,PYF,0.001918660422202112
2049,French Polynesia,PYF,0.0018154116344618989
2050,French Polynesia,PYF,0.0017121628467216866
2021,Gabon,GAB,0.0
2022,Gabon,GAB,0.0
2023,Gabon,GAB,0.0
2024,Gabon,GAB,0.0
2025,Gabon,GAB,0.0
2026,Gabon,GAB,0.0
2027,Gabon,GAB,0.0
2028,Gabon,GAB,0.0
2029,Gabon,GAB,0.0
2030,Gabon,GAB,0.0
2031,Gabon,GAB,0.0
2032,Gabon,GAB,0.0
2033,Gabon,GAB,0.0
2034,Gabon,GAB,0.0
2035,Gabon,GAB,0.0
2036,Gabon,GAB,0.0
2037,Gabon,GAB,0.0
2038,Gabon,GAB,0.0
2039,Gabon,GAB,0.0
2040,Gabon,GAB,0.0
2041,Gabon,GAB,0.0
2042,Gabon,GAB,0.0
2043,Gabon,GAB,0.0
2044,Gabon,GAB,0.0
2045,Gabon,GAB,0.0
2046,Gabon,GAB,0.0
2047,Gabon,GAB,0.0
2048,Gabon,GAB,0.0
2049,Gabon,GAB,0.0
2050,Gabon,GAB,0.0
2021,Gambia,GMB,0.0004949608441425403
2022,Gambia,GMB,0.0006187010551781754
2023,Gambia,GMB,0.0007424412662138107
2024,Gambia,GMB,0.0008661814772494456
2025,Gambia,GMB,0.0009899216882850806
2026,Gambia,GMB,0.001113661899320716
2027,Gambia,GMB,0.0012374021103563509
2028,Gambia,GMB,0.001361142321391986
2029,Gambia,GMB,0.0014848825324276214
2030,Gambia,GMB,0.0016086227434632565
2031,Gambia,GMB,0.0017323629544988913
2032,Gambia,GMB,0.0018561031655345266
2033,Gambia,GMB,0.001979843376570161
2034,Gambia,GMB,0.0021035835876057965
2035,Gambia,GMB,0.002227323798641432
2036,Gambia,GMB,0.0023510640096770672
2037,Gambia,GMB,0.0024748042207127017
2038,Gambia,GMB,0.002598544431748337
2039,Gambia,GMB,0.002722284642783972
2040,Gambia,GMB,0.0028460248538196074
2041,Gambia,GMB,0.0029697650648552428
2042,Gambia,GMB,0.003093505275890877
2043,Gambia,GMB,0.003217245486926513
2044,Gambia,GMB,0.003340985697962148
2045,Gambia,GMB,0.0034647259089977825
2046,Gambia,GMB,0.003588466120033418
2047,Gambia,GMB,0.0037122063310690533
2048,Gambia,GMB,0.003835946542104688
2049,Gambia,GMB,0.003959686753140322
2050,Gambia,GMB,0.004083426964175958
2021,Georgia,GEO,-3.8111349093429858e-19
2022,Georgia,GEO,-3.6797164641932278e-19
2023,Georgia,GEO,-3.5482980190434693e-19
2024,Georgia,GEO,-3.416879573893712e-19
2025,Georgia,GEO,-3.285461128743954e-19
2026,Georgia,GEO,-3.1540426835941953e-19
2027,Georgia,GEO,-3.022624238444437e-19
2028,Georgia,GEO,-2.891205793294679e-19
2029,Georgia,GEO,-2.759787348144921e-19
2030,Georgia,GEO,-2.628368902995163e-19
2031,Georgia,GEO,-2.496950457845405e-19
2032,Georgia,GEO,-2.365532012695647e-19
2033,Georgia,GEO,-2.2341135675458883e-19
2034,Georgia,GEO,-2.1026951223961304e-19
2035,Georgia,GEO,-1.9712766772463719e-19
2036,Georgia,GEO,-1.8398582320966136e-19
2037,Georgia,GEO,-1.708439786946856e-19
2038,Georgia,GEO,-1.5770213417970974e-19
2039,Georgia,GEO,-1.4456028966473394e-19
2040,Georgia,GEO,-1.3141844514975814e-19
2041,Georgia,GEO,-1.182766006347823e-19
2042,Georgia,GEO,-1.0513475611980648e-19
2043,Georgia,GEO,-9.199291160483068e-20
2044,Georgia,GEO,-7.88510670898549e-20
2045,Georgia,GEO,-6.570922257487905e-20
2046,Georgia,GEO,-5.2567378059903247e-20
2047,Georgia,GEO,-3.942553354492745e-20
2048,Georgia,GEO,-2.62836890299516e-20
2049,Georgia,GEO,-1.31418445149758e-20
2050,Georgia,GEO,0.0
2021,Ghana,GHA,0.00018579545454544265
2022,Ghana,GHA,0.00023224431818180333
2023,Ghana,GHA,0.00027869318181816404
2024,Ghana,GHA,0.00032514204545452464
2025,Ghana,GHA,0.0003715909090908853
2026,Ghana,GHA,0.000418039772727246
2027,Ghana,GHA,0.00046448863636360666
2028,Ghana,GHA,0.0005109374999999673
2029,Ghana,GHA,0.0005573863636363281
2030,Ghana,GHA,0.0006038352272726887
2031,Ghana,GHA,0.0006502840909090492
2032,Ghana,GHA,0.0006967329545454099
2033,Ghana,GHA,0.0007431818181817706
2034,Ghana,GHA,0.0007896306818181313
2035,Ghana,GHA,0.0008360795454544919
2036,Ghana,GHA,0.0008825284090908525
2037,Ghana,GHA,0.0009289772727272133
2038,Ghana,GHA,0.000975426136363574
2039,Ghana,GHA,0.0010218749999999343
2040,Ghana,GHA,0.0010683238636362952
2041,Ghana,GHA,0.0011147727272726561
2042,Ghana,GHA,0.0011612215909090164
2043,Ghana,GHA,0.0012076704545453773
2044,Ghana,GHA,0.0012541193181817376
2045,Ghana,GHA,0.0013005681818180983
2046,Ghana,GHA,0.0013470170454544593
2047,Ghana,GHA,0.0013934659090908195
2048,Ghana,GHA,0.0014399147727271805
2049,Ghana,GHA,0.0014863636363635412
2050,Ghana,GHA,0.0015328124999999019
2021,Grenada,GRD,0.0
2022,Grenada,GRD,0.0
2023,Grenada,GRD,0.0
2024,Grenada,GRD,0.0
2025,Grenada,GRD,0.0
2026,Grenada,GRD,0.0
2027,Grenada,GRD,0.0
2028,Grenada,GRD,0.0
2029,Grenada,GRD,0.0
2030,Grenada,GRD,0.0
2031,Grenada,GRD,0.0
2032,Grenada,GRD,0.0
2033,Grenada,GRD,0.0
2034,Grenada,GRD,0.0
2035,Grenada,GRD,0.0
2036,Grenada,GRD,0.0
2037,Grenada,GRD,0.0
2038,Grenada,GRD,0.0
2039,Grenada,GRD,0.0
2040,Grenada,GRD,0.0
2041,Grenada,GRD,0.0
2042,Grenada,GRD,0.0
2043,Grenada,GRD,0.0
2044,Grenada,GRD,0.0
2045,Grenada,GRD,0.0
2046,Grenada,GRD,0.0
2047,Grenada,GRD,0.0
2048,Grenada,GRD,0.0
2049,Grenada,GRD,0.0
2050,Grenada,GRD,0.0
2021,Guadeloupe,GLP,0.0
2022,Guadeloupe,GLP,0.0
2023,Guadeloupe,GLP,0.0
2024,Guadeloupe,GLP,0.0
2025,Guadeloupe,GLP,0.0
2026,Guadeloupe,GLP,0.0
2027,Guadeloupe,GLP,0.0
2028,Guadeloupe,GLP,0.0
2029,Guadeloupe,GLP,0.0
2030,Guadeloupe,GLP,0.0
2031,Guadeloupe,GLP,0.0
2032,Guadeloupe,GLP,0.0
2033,Guadeloupe,GLP,0.0
2034,Guadeloupe,GLP,0.0
2035,Guadeloupe,GLP,0.0
2036,Guadeloupe,GLP,0.0
2037,Guadeloupe,GLP,0.0
2038,Guadeloupe,GLP,0.0
2039,Guadeloupe,GLP,0.0
2040,Guadeloupe,GLP,0.0
2041,Guadeloupe,GLP,0.0
2042,Guadeloupe,GLP,0.0
2043,Guadeloupe,GLP,0.0
2044,Guadeloupe,GLP,0.0
2045,Guadeloupe,GLP,0.0
2046,Guadeloupe,GLP,0.0
2047,Guadeloupe,GLP,0.0
2048,Guadeloupe,GLP,0.0
2049,Guadeloupe,GLP,0.0
2050,Guadeloupe,GLP,0.0
2021,Guam,GUM,3.9379656560438796e-19
2022,Guam,GUM,4.92245707005485e-19
2023,Guam,GUM,5.90694848406582e-19
2024,Guam,GUM,6.891439898076789e-19
2025,Guam,GUM,7.875931312087759e-19
2026,Guam,GUM,8.86042272609873e-19
2027,Guam,GUM,9.8449141401097e-19
2028,Guam,GUM,1.082940555412067e-18
2029,Guam,GUM,1.181389696813164e-18
2030,Guam,GUM,1.2798388382142608e-18
2031,Guam,GUM,1.3782879796153578e-18
2032,Guam,GUM,1.4767371210164548e-18
2033,Guam,GUM,1.5751862624175518e-18
2034,Guam,GUM,1.673635403818649e-18
2035,Guam,GUM,1.772084545219746e-18
2036,Guam,GUM,1.870533686620843e-18
2037,Guam,GUM,1.96898282802194e-18
2038,Guam,GUM,2.067431969423037e-18
2039,Guam,GUM,2.165881110824134e-18
2040,Guam,GUM,2.264330252225231e-18
2041,Guam,GUM,2.362779393626328e-18
2042,Guam,GUM,2.4612285350274245e-18
2043,Guam,GUM,2.5596776764285217e-18
2044,Guam,GUM,2.658126817829619e-18
2045,Guam,GUM,2.7565759592307157e-18
2046,Guam,GUM,2.8550251006318125e-18
2047,Guam,GUM,2.9534742420329097e-18
2048,Guam,GUM,3.051923383434007e-18
2049,Guam,GUM,3.1503725248351037e-18
2050,Guam,GUM,3.2488216662362012e-18
2021,Guatemala,GTM,0.002494242424242324
2022,Guatemala,GTM,0.0024928030303029303
2023,Guatemala,GTM,0.0024913636363635373
2024,Guatemala,GTM,0.002489924242424143
2025,Guatemala,GTM,0.0024884848484847486
2026,Guatemala,GTM,0.002487045454545355
2027,Guatemala,GTM,0.002485606060605961
2028,Guatemala,GTM,0.0024841666666665678
2029,Guatemala,GTM,0.002482727272727173
2030,Guatemala,GTM,0.0024812878787877795
2031,Guatemala,GTM,0.0024798484848483856
2032,Guatemala,GTM,0.002478409090908992
2033,Guatemala,GTM,0.0024769696969695982
2034,Guatemala,GTM,0.0024755303030302048
2035,Guatemala,GTM,0.0024740909090908104
2036,Guatemala,GTM,0.0024726515151514165
2037,Guatemala,GTM,0.0024712121212120226
2038,Guatemala,GTM,0.0024697727272726287
2039,Guatemala,GTM,0.0024683333333332352
2040,Guatemala,GTM,0.002466893939393841
2041,Guatemala,GTM,0.002465454545454447
2042,Guatemala,GTM,0.002464015151515053
2043,Guatemala,GTM,0.002462575757575659
2044,Guatemala,GTM,0.002461136363636265
2045,Guatemala,GTM,0.0024596969696968718
2046,Guatemala,GTM,0.0024582575757574783
2047,Guatemala,GTM,0.002456818181818084
2048,Guatemala,GTM,0.00245537878787869
2049,Guatemala,GTM,0.002453939393939296
2050,Guatemala,GTM,0.0024524999999999022
2021,Guinea,GIN,0.0023725684210525308
2022,Guinea,GIN,0.0023657105263156877
2023,Guinea,GIN,0.002358852631578846
2024,Guinea,GIN,0.0023519947368420037
2025,Guinea,GIN,0.002345136842105161
2026,Guinea,GIN,0.0023382789473683193
2027,Guinea,GIN,0.002331421052631476
2028,Guinea,GIN,0.002324563157894634
2029,Guinea,GIN,0.002317705263157792
2030,Guinea,GIN,0.0023108473684209487
2031,Guinea,GIN,0.002303989473684107
2032,Guinea,GIN,0.0022971315789472647
2033,Guinea,GIN,0.002290273684210422
2034,Guinea,GIN,0.0022834157894735803
2035,Guinea,GIN,0.002276557894736737
2036,Guinea,GIN,0.002269699999999895
2037,Guinea,GIN,0.002262842105263053
2038,Guinea,GIN,0.00225598421052621
2039,Guinea,GIN,0.002249126315789368
2040,Guinea,GIN,0.0022422684210525253
2041,Guinea,GIN,0.0022354105263156826
2042,Guinea,GIN,0.002228552631578841
2043,Guinea,GIN,0.0022216947368419986
2044,Guinea,GIN,0.002214836842105156
2045,Guinea,GIN,0.0022079789473683138
2046,Guinea,GIN,0.002201121052631471
2047,Guinea,GIN,0.002194263157894629
2048,Guinea,GIN,0.0021874052631577867
2049,Guinea,GIN,0.002180547368420944
2050,Guinea,GIN,0.002173689473684102
2021,Guinea-Bissau,GNB,0.002461212121212019
2022,Guinea-Bissau,GNB,0.0024515151515150484
2023,Guinea-Bissau,GNB,0.002441818181818078
2024,Guinea-Bissau,GNB,0.0024321212121211078
2025,Guinea-Bissau,GNB,0.002422424242424137
2026,Guinea-Bissau,GNB,0.002412727272727167
2027,Guinea-Bissau,GNB,0.002403030303030197
2028,Guinea-Bissau,GNB,0.0023933333333332266
2029,Guinea-Bissau,GNB,0.0023836363636362567
2030,Guinea-Bissau,GNB,0.002373939393939286
2031,Guinea-Bissau,GNB,0.002364242424242316
2032,Guinea-Bissau,GNB,0.002354545454545345
2033,Guinea-Bissau,GNB,0.002344848484848375
2034,Guinea-Bissau,GNB,0.002335151515151405
2035,Guinea-Bissau,GNB,0.0023254545454544345
2036,Guinea-Bissau,GNB,0.002315757575757464
2037,Guinea-Bissau,GNB,0.0023060606060604943
2038,Guinea-Bissau,GNB,0.002296363636363524
2039,Guinea-Bissau,GNB,0.0022866666666665533
2040,Guinea-Bissau,GNB,0.002276969696969583
2041,Guinea-Bissau,GNB,0.002267272727272613
2042,Guinea-Bissau,GNB,0.002257575757575643
2043,Guinea-Bissau,GNB,0.002247878787878672
2044,Guinea-Bissau,GNB,0.0022381818181817018
2045,Guinea-Bissau,GNB,0.0022284848484847315
2046,Guinea-Bissau,GNB,0.002218787878787761
2047,Guinea-Bissau,GNB,0.002209090909090791
2048,Guinea-Bissau,GNB,0.0021993939393938206
2049,Guinea-Bissau,GNB,0.0021896969696968503
2050,Guinea-Bissau,GNB,0.00217999999999988
2021,Guyana,GUY,0.0
2022,Guyana,GUY,0.0
2023,Guyana,GUY,0.0
2024,Guyana,GUY,0.0
2025,Guyana,GUY,0.0
2026,Guyana,GUY,0.0
2027,Guyana,GUY,0.0
2028,Guyana,GUY,0.0
2029,Guyana,GUY,0.0
2030,Guyana,GUY,0.0
2031,Guyana,GUY,0.0
2032,Guyana,GUY,0.0
2033,Guyana,GUY,0.0
2034,Guyana,GUY,0.0
2035,Guyana,GUY,0.0
2036,Guyana,GUY,0.0
2037,Guyana,GUY,0.0
2038,Guyana,GUY,0.0
2039,Guyana,GUY,0.0
2040,Guyana,GUY,0.0
2041,Guyana,GUY,0.0
2042,Guyana,GUY,0.0
2043,Guyana,GUY,0.0
2044,Guyana,GUY,0.0
2045,Guyana,GUY,0.0
2046,Guyana,GUY,0.0
2047,Guyana,GUY,0.0
2048,Guyana,GUY,0.0
2049,Guyana,GUY,0.0
2050,Guyana,GUY,0.0
2021,Haiti,HTI,0.00392895635030942
2022,Haiti,HTI,0.0042861954378868
2023,Haiti,HTI,0.00464343452546418
2024,Haiti,HTI,0.005000673613041561
2025,Haiti,HTI,0.005357912700618941
2026,Haiti,HTI,0.0057151517881963215
2027,Haiti,HTI,0.0060723908757737005
2028,Haiti,HTI,0.0064296299633510795
2029,Haiti,HTI,0.00678686905092846
2030,Haiti,HTI,0.007144108138505841
2031,Haiti,HTI,0.00750134722608322
2032,Haiti,HTI,0.007858586313660602
2033,Haiti,HTI,0.00821582540123798
2034,Haiti,HTI,0.008573064488815361
2035,Haiti,HTI,0.008930303576392741
2036,Haiti,HTI,0.00928754266397012
2037,Haiti,HTI,0.0096447817515475
2038,Haiti,HTI,0.01000202083912488
2039,Haiti,HTI,0.01035925992670226
2040,Haiti,HTI,0.01071649901427964
2041,Haiti,HTI,0.01107373810185702
2042,Haiti,HTI,0.0114309771894344
2043,Haiti,HTI,0.01178821627701178
2044,Haiti,HTI,0.012145455364589162
2045,Haiti,HTI,0.012502694452166542
2046,Haiti,HTI,0.012859933539743922
2047,Haiti,HTI,0.013217172627321302
2048,Haiti,HTI,0.013574411714898682
2049,Haiti,HTI,0.013931650802476063
2050,Haiti,HTI,0.014288889890053441
2021,Honduras,HND,0.003529761449761993
2022,Honduras,HND,0.0037872018122025158
2023,Honduras,HND,0.004044642174643039
2024,Honduras,HND,0.004302082537083562
2025,Honduras,HND,0.004559522899524085
2026,Honduras,HND,0.004816963261964609
2027,Honduras,HND,0.005074403624405132
2028,Honduras,HND,0.005331843986845655
2029,Honduras,HND,0.005589284349286177
2030,Honduras,HND,0.0058467247117267
2031,Honduras,HND,0.006104165074167224
2032,Honduras,HND,0.006361605436607747
2033,Honduras,HND,0.006619045799048271
2034,Honduras,HND,0.006876486161488793
2035,Honduras,HND,0.007133926523929315
2036,Honduras,HND,0.007391366886369839
2037,Honduras,HND,0.007648807248810363
2038,Honduras,HND,0.007906247611250885
2039,Honduras,HND,0.008163687973691408
2040,Honduras,HND,0.008421128336131931
2041,Honduras,HND,0.008678568698572454
2042,Honduras,HND,0.008936009061012978
2043,Honduras,HND,0.0091934494234535
2044,Honduras,HND,0.009450889785894024
2045,Honduras,HND,0.009708330148334549
2046,Honduras,HND,0.00996577051077507
2047,Honduras,HND,0.010223210873215594
2048,Honduras,HND,0.010480651235656115
2049,Honduras,HND,0.01073809159809664
2050,Honduras,HND,0.010995531960537165
2021,Iceland,ISL,1.9416608735396478e-17
2022,Iceland,ISL,1.9405403670216894e-17
2023,Iceland,ISL,1.939419860503732e-17
2024,Iceland,ISL,1.9382993539857732e-17
2025,Iceland,ISL,1.9371788474678154e-17
2026,Iceland,ISL,1.936058340949857e-17
2027,Iceland,ISL,1.9349378344318992e-17
2028,Iceland,ISL,1.9338173279139408e-17
2029,Iceland,ISL,1.932696821395983e-17
2030,Iceland,ISL,1.9315763148780246e-17
2031,Iceland,ISL,1.9304558083600662e-17
2032,Iceland,ISL,1.9293353018421085e-17
2033,Iceland,ISL,1.9282147953241504e-17
2034,Iceland,ISL,1.9270942888061923e-17
2035,Iceland,ISL,1.9259737822882345e-17
2036,Iceland,ISL,1.9248532757702758e-17
2037,Iceland,ISL,1.923732769252318e-17
2038,Iceland,ISL,1.92261226273436e-17
2039,Iceland,ISL,1.9214917562164012e-17
2040,Iceland,ISL,1.9203712496984434e-17
2041,Iceland,ISL,1.919250743180485e-17
2042,Iceland,ISL,1.9181302366625272e-17
2043,Iceland,ISL,1.9170097301445688e-17
2044,Iceland,ISL,1.915889223626611e-17
2045,Iceland,ISL,1.914768717108653e-17
2046,Iceland,ISL,1.9136482105906942e-17
2047,Iceland,ISL,1.9125277040727365e-17
2048,Iceland,ISL,1.9114071975547784e-17
2049,Iceland,ISL,1.9102866910368203e-17
2050,Iceland,ISL,1.9091661845188625e-17
2021,India,IND,0.010711543163932141
2022,India,IND,0.010430200701700023
2023,India,IND,0.010148858239467913
2024,India,IND,0.009867515777235795
